,result
1888,"Mix all ingredients in a 4-quart or larger crock pot. Cover and cook on low for 8 hours. Stir once or twice during cooking. To serve as an entree, spoon over hot cooked white rice or egg noodles. Sauteed sugar snap or snow peas make a good side dish."
1889,"Preheat oven to 375f. Mix sugars and oats. Add flour, baking powder, and salt and mix well. Add rolled outs. Drop by rounded teaspoons onto a lightly greased cookie sheet. Sprinkle with cinnamon. Bake for 10 minutes."
1890,Heat oil in wok or skillet and quickly saute garlic cloves until they turn pink. Do not overcook. Serve with plain rice.
1891,"Preheat oven to 375, parbake pie shell until golden. In a saucepan, bring the corn syrup, sugar and salt to a boil over high heat until the sugar dissolves. Very slowly, pour in a thin stream into the beaten eggs while stirring vigorously. Add the vanilla, margarine and pecans to the mixture and pour into prepared pie shell. Bake for 50 minutes or until puffed."
1892,"Heat cast iron skillet and add olive oil. Add shrimp and cook until tender and no longer translucent, reduce heat. Remove shrimp and set aside. Add garlic and cook 2-3 minutes. Do not allow garlic to brown - it will make it bitter. Add white wine, and lemon juice. Cook until wine is reduced by half. After it is reduced, add italian seasoning. Reduce heat to low, and add butter. If pan is too hot, the butter will separate. Add shrimp back into sauce, add parsley, and season to taste with salt and pepper. Sprinkle with grated parmesan cheese."
1893,Mix all ingredients in a mixing bowl. Bake at 350 for 20 minutes or so.
1894,"Preheat oven to 325f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Run a knife around the sides of the pan."
1895,"In a large bowl, combine the mashed potatoes, egg, cheese and bacon. Shape mixture into 8 patties. Roll in bread crumbs. Place on broiler pan. Broil for 10 minutes or until delicately browned."
1896,"Put noodles in 4 cups of salted boiling water. Cook 1-2 minutes. Stir occasionally. Drain and dry. Heat oil in wok or frypan until smoking hot. Add cornflour, dark soya sauce, sweet chili sauce, stock, beef steaks, bok choy, onion, butter, stock, beef stew seasoning, cheddar cheese, waterpreparation:Put noodles in 4 cups of salted boiling water. Heat oil in wok or frypan"
1897,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1898,"Wash and cut chicken into flowerettes. Place in shallow dish. Mix other ingredients and spoon over chicken. So all areas are coated. Cover tightly and refrigerate overnight,. Stirring occasionally. Drain off marinade and serve."
1899,"Preheat oven to 350f grease 8-inch square baking pan. Combine all ingredients in medium bowl and mix until blended. Spread in prepared pan. Bake until firm to touch and golden brown, about 30 minutes. Cool slightly. Cut into squares and serve hot."
1900,"Preheat oven to 450 degrees. Heat olive oil over medium heat, add onions and saute until tender, about 10 minutes. Add honey and vinegar, reduce heat and saute until onions are golden brown, about another 8 minutes. Season with salt and pepper. Place pizza crust on pizza stone or baking sheet, sprinkle with cheese and thyme. Top this with onion mixture, then mushrooms. Cook for about 15 minutes or until cheese is melted."
1901,"In a large bowl, combine lemon juice, water and sugar in a large saucepan over low heat. Cook, stirring, for 5 minutes or until sugar dissolves. Remove from heat and pour warm juice over the lemon slices. Cover with plastic wrap and place in the fridge for 4 hours to chill and develop the flavours. Stir through the orange blossom water. Divide ice evenly among serving glasses. Pour over the orange blossom water to serve."
1902,"Dry roast the brussels sprouts in a large frying pan until tender, about 10 minutes. Add the brussels sprouts and stock and saut for a further 2 minutes then season with salt to taste. Remove from the heat and toss through the black pepper butter. Put into a serving bowl or on individual plates."
1903,"In small dish, mix the mandarin oranges, pineapple in juice, fresh lemon juice, jalapeno pepper, salt, olive oil, boneless skinless chicken breast halves, black pepper, ground cayenne pepper. Rub the mixture on each chicken breast half. In frypan, place the oil and heat to medium temperature. Cook the chicken in pan, turning. Cook the chicken until juices are clear when pierced with a fork. Remove the chicken and keep warm. Combine the juices and jelly in the frying pan. Bring to a boil and cook for 2 min or so. Spoon sauce over the chicken."
1904,"Preheat oven to 375 degrees f. And line a baking sheet with foil. Lightly coat foil with nonstick cooking spray. On a floured board roll out pizza crust into an 15x11-inch rectangle. Divide into four equal pieces and lay one slice of cheese on each section of crust. Top each with equal amounts of chilies and chicken strips. Starting at long end of dough, roll up each piece tucking and sealing ends. On a piece of wax paper mix tortilla chips and taco seasoning. Brush rolls with melted butter and roll in crushed chips mixture, pressing to adhere. Transfer to prepared baking sheet and bake for 20-25 minutes, until golden brown. Meanwhile, in a small bowl mix salsa and ranch dressing. Remove from oven and serve with salsa mixture for dipping."
1905,"Preheat oven to 400f. Rinse, drain and hull berries. Turn into bowl and sprinkle with sugar and lemon juice. Toss gently to coat. Turn coated berries into shallow casserole or 10-inch ovenproof skillet and arrange in a single layer. Roast, stirring twice, until berries are just softened and syrup forms, about 5 minutes. Remove from oven. Stir in framboise. Let cool 5 to 10 minutes. Divide ice cream between 4 bowls. Spoon warm berries and sauce over top. Serve immediately."
1906,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
1907,"Sprinkle with cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch, cornstarch,"
1908,"Preheat oven to 350 degrees f. Grease two 9x5 inch loaf pans. Sift together the flour, baking soda, baking powder, salt, and pumpkin pie spice. Set aside. In a large bowl, beat together sugar, oil, eggs, and pumpkin. Stir in flour mixture alternately with water. Divide batter evenly between the prepared pans. Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center comes out clean. For best flavor, store wrapped in plastic wrap at room temperature for a full day before serving."
1909,"In a large bowl, combine all the ingredients except the jalapeno pepper. Add the jalapeno pepper and mix well. Add the j"
1910,"In a large bowl, combine shrimp, mayonnaise, ketchup, garlic salt, worcestershire sauce, green bell pepper, tabasco sauce, old bay seasoning. Mix well. Add noodles, green onions, green bell pepper, tabasco sauce, old bay seasoning. Add noodles, green onions, green bell pepper, tabasco"
1911,"Drain pineapple, reserving juice. Mix pineapple juice and dry instant vanilla pudding together and set in the refrigerator for 30 minutes. Mix the pineapple, fruit cocktail, mandarin oranges, bananas, miniature marshmallows, instant vanilla pudding, cool whippreparation:Drain pineapple, reserving juice. Mix pineapple juice and"
1912,"Drain canned chicken, put inot bowl and break up with fork. Chop cucumber and add to meat. Stir in cheese and dressing. Mix well. Spoon one-forth of the mixture on edge of tortilla, top with one forth of the lettuce. Fold the edge nearest the filling over the filling till it is covered. Then roll up the tortillia. Repeat to make three more burritos."
1913,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat till smooth. Add remaining ingredients. Stir until well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1914,Heat the oil in a saucepan. Add the shrimp and cook on a low slow heat until the shrimp is translucent. Add the shrimp and cook until the shrimp is soft. Add the chili sauce and cook until the shrimp is soft.
1915,"Preheat oven to 400 degrees. In a medium bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large ovenproof skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1916,Cream butter and sugar together. Add milk and vanilla. Mix well. Bake at 400f for 8-10 until edges are golden. Cool on wire rack.
1917,"Preheat oven to 350 degrees. Prepare cake mix according to package directions, using the eggs, water, and oil. Spoon batter into 24 paper-lined muffin pan cups, filling two-thirds full. Remove 24 cherries from cherry pie filling and set aside. Spoon generous teaspoon of remaining cherry filling onto center of each cupcake. Bake in preheated 350 degree oven for 20-25 minutes. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
1918,"In a skillet, heat oil. Sprinkle chicken with garlic powder. Cook in oil until no longer pink, about 5 minutes, turning occasionally. Add broth. Heat to boiling. Add uncooked noodles and frozen vegetables, stirring to coat noodles with liquid. Reduce heat. Cover. Simmer 10 minutes or until noodles are tender, stirring every 2 minutes. Remove from heat, stir in cheese until melted."
1919,"Combine all ingredients in a medium saucepan and cook over medium heat intil cranberries pop. Reduce heat to low. Cook, stirring occasionally, until cranberries release their juices, about 15 minutes. If the cranbgerry sauce becomes too thick, add water until the desired consistency is reached. Transfer to a bowl to cool."
1920,"Preheat oven to 400 degrees f. Grease muffin cups or use paper liners. Mix oats, flours, baking powder and salt in a large bowl. Whisk eggs and brown sugar in another bowl. When smooth, whisk in milk, melted butter and vanilla. Pour over dry ingredients and fold in just until dry ingredients are moistened. Scoop into mufifn cups. Bake 15 to 25 minutes or until springy to the touch in the center."
1921,In a 9x13 pan pour crushed tomatoes in bottom spread evenly. Place tilapia fillets on top of tomatoes and sprinkle salt and pepper on them. Crush corn chips until pieces are small and mix with cheese and bread crumbs. Melt butter and mix with the breading mixture. Spoon topping over fish and bake 400 for 20 minutes.
1922,"Heat oil in a 9-inch saute pan over medium-low heat. Add the carrots and cook until lightly browned on all sides, about 3 minutes per side. Season with salt and pepper. Add the ginger, garlic, and shallots and cook over medium-low heat, stirring occasionally, until the shallots are softened, 5-7 minutes. Add the honey, orange juice, soy sauce and water. Cover with a round of waxed paper that fits snugly on the vegetables. Cook the carrots slowly on top of the stove, stirring occasionally, until the carrots are tender and the juices have formed a glaze, 30-40 minutes. Garnish with the mint."
1923,"Preheat oven to 230c. In a big bowl mix all dry ingredients. Add flour, yeast, salt, raisins, apple, water, milk, eggs, sugar, oil. Bake for 15-20 minutes or until golden brown."
1924,Preheat oven to 350 degrees. Add oil to a large fry pan and turn the heat up to med-high. Brown each chicken strip until each side is lightly golden brown. Remove chicken and place in a 9 x 13 baking dish. Set aside. In a 2 qt mixing bowl mix the next 5 ingredients until smooth. Spoon this cream sauce over the top of the previously browned chicken in the baking dish and smooth it out and then lightly sprinkle the parmesan over the top of the cream sauce. Place the baking dish in a preheated 350 degree for 20-30 minutes until heated through. Serve over pasta or egg noodles or with mashed potatoes on the side.
1925,Preheat oven to 375 degrees. Brown ground beef and strain. Add next 5 ingredients and heat til bubbly. Pour into 2 quart casserole dish. Peel biscuits in half and lay across top. Sprinkle with cheese. Bake for 25-30 minutes.
1926,"Preheat oven to 400 degrees. Brown broccoli rice casserole. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over broccoli, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
1927,"Preheat oven to 400f. Mix the melted butter and bread crumbs together and put one third of them in a thin layer in the bottom of a buttered baking dish. Cover with half of the oysters and seasonings. Add some of the cream. Layer half of the scallops next, seasonings, and another third of buttered crumbs. Add the remaining oysters and cream. Top with the final half of scallops and top with remaining buttered crumbs. Bake for 30 minutes."
1928,"Mix together corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar,"
1929,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1930,"In a wok or large frying pan over medium high heat, saute the rice in oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1931,"Wipe chicken with damp cloth and place in casserole dish. Mix oil, lemon juice, stock powder and seasoning together and drizzle over chicken. Add lemon slices, garlic cloves and rosemary. Roast in a preheated 200c oven for about 35 minutes. You will need to shake the pan from time to time during the cooking process to prevent sticking."
1932,"In a large saucepan over med-high heat, bring lime juice and broth to a boil. Stir in rice and barley. Add rice and all ingredients. Cover and reduce heat to simmer. Cook for 15 minutes, or until all liquid is absorbed."
1933,Preheat oven to 350 degrees F. Line cookie sheet with parchment paper. Bake for 20 minutes or until golden brown. Remove from oven and let cool.
1934,"In a skillet, heat butter or oil. Add in onions. Fry over medium heat until they are soft and golden brown. Prepare gravy and keep warm. Grill or fry hamburgers to desired degree of doneness. Cook french fries in the oven according to package directions. Right before the burgers and fries are done, toast the bread. Place 1 slice on each of 2 plates. Remove fries from oven and place half on each slice of toast. Ladle cup gravy over each serving, top each with half the fried onions, and serve immediately."
1935,"Combine all ingredients, save some pecans to roll cheese ball in. Pack mixture into a bowl or mold. Chill until firm. Remove and roll in pecans to coat exterior. Serve with crackers."
1936,"Combine cream cheese, jalapeno pepper, chili, green onions, green chilies, cheddar cheese, lettuce, onion, tomatoes. Mix well. Add cheese lettuce onion and tomatoes. Serve with tortilla chips."
1937,Boil potatoes for 20 minutes. In the meantime mix the rest of the ingredients together in a bowl. Peel potatoes and chop into bite size pieces. Add chopped potatoes to mixture in bowl and carefully combine until everything is mixed up. Either chill in fridge or serve at once.
1938,"Preheat oven to 350f and spray baking sheet with nonstick spray. Mix all ingredients and spread in single layer on baking sheet. Bake until pepitas are golden and dry, stirring occasionally, about 15 minutes. Remove from oven and separate pepitas with fork while still warm. Cool completely."
1939,"Preheat oven to 350 degrees. In large bowl, mash the bananas, stir in cornstarch, water, brown sugar, raisins, lemon juice, bananas. Mix well and allow to sit for 15-20 minutes. Drop by tspfuls onto ungreased cookie sheet. Bake for 15-20 minutes. In combining the ingredients, i personally use my food processor. I just toss everything in and let it mix."
1940,"In a large bowl, combine bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, mandarin orange segments, pineapple chunks in juice, fresh strawberriespreparation:In a large bowl, mix bananas, oranges, strawberry, seedless grapes,"
1941,"Cream the butter and sugar to form a fondant. Add the dash of salt and whiskey to taste mix well. Roll a tablespoon of fondant around 1 pecan half. Place on waxed paper and refrigerate 8 hours or until firm. Melt chocolate and cool until easily handled. Dip the balls, letting the excess drip off. Place back on the waxed paper. Chill 1 hour or until chocolate is set. Store in an airtight container either in a very cool place or the refrigerator."
1942,"Mix together cream cheese, milk, sugar, cool whip, graham cracker pie crust, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix, instant pumpkin spice pudding mix,"
1943,"In small dish, mix the olive oil, garlic, onion, ground cumin, garlic salt, cayenne pepper, vegetable oil, fresh lemon juice, lemon zest, black pepper, capers, cooked ricepreparation:Heat butter and oil in a skillet. Add chicken and saute over medinm-high heat, turning often to lightly brown. Put chicken into baking pan. Saute onions and garlic, add tomatoes, tarragon, vinegar, capers& wine. Pour over chicken and bake in 350 degress oven for 30 to 45 minutes, depending on size of chicken breast."
1944,"Place the salmon on a broiler pan and baste with the sauce. Let sit for 15 minutes. Broil them until cooked through, about 8 minutes, basting again with the glaze. Remove the salmon from the heat and baste once more with the glaze before serving."
1945,"Saute onion in oil until translucent. Add bacon, onion, green pepper, cooked rice, canned tomatoes, salt, pepper. Add bacon, onion, green pepper, cooked rice, canned tomatoes, salt,"
1946,"Place cheese cutout sandwiches on a baking sheet. Bake at 425 for 7 to 10 minutes or until spread has melted and is a light golden brown. To serve, slice cheese cutout sandwiches on a baking sheet. Bake at 425 for 7 to 10 minutes or until spread"
1947,Combine all ingredients in food processor or high powered blender until smooth. Add to bok choy and mix well.
1948,"Place all ingredients in a food processor and blend until very smooth. Chill at least a few hours before tasting. Can serve with chips, crackers, or as a veggie dip. Keeps well in fridge. Cooking time listed is for chilling time."
1949,"In a large saucepan, melt butter, then add a tablespoon of flour. Add milk, garlic salt, parsley, then stir. Allow to heat thoroughly and start to bubble. Add the other tablespoon of flour, then stir until thickened. Add the other tablespoon of flour, then stir"
1950,"Preheat oven to 425 degrees f. Combine eggplant, marinara sauce, basil leaves, fat free mozzarella cheese, salt, egg, eggplants, olive oil, buns, pasta sauce, part-skim mozzarella cheesepreparation:Preheat oven to 425 degrees f. Combine eggplant, marinara sauce, basil leaves, fat free mozzarella cheese, salt, egg, eggplants, olive oil, buns, pasta sauce, part-skim mozzarella cheesepreparation"
1951,"Preheat oven to 400. Over medium heat melt butter then blend in flour, salt and pepper. Slowly mix in milk, stirring continually until mixture is thick and bubbly. Remove from heat- set aside. Line bottom and sides of a greased 9 inch pie plate with half the potatoes. Into the shell layer eggs, bacon, parsley, cheese and white sauce. Cover with remaining potatoes. Brush the top of the pie with 2 tablespoons of milk. Bake for 20 minutes or until top is browned."
1952,Preheat oven to 400f. Mix first six ingredients and form into meatballs. Place on jelly roll style pan with lip. Bake meatballs in oven for 15-20 minutes until done. Melt butter in saucepan. Add garlic and saut for 1-2 minutes. Stir in flour. Stir in chicken broth and cook until thickened. Combine meatballs and sauce. Keep warm in crockpot if serving for party.
1953,Heat oil in a large skillet over medium heat. Add the coconut and saute for 2 minutes stirring constantly. Serve warm or at room temperature. Store for up to 3 weeks in a tightly covered container.
1954,"Heat oil over medium high heat. Saute onion and hot peppers until onion is light golden. Add red pepper ans salt. Saute until red pepper is tender. Transfer onion mixture to bowl. In same pan, melt butter over high heat and saute meat mixture until seared all over. Stir in berbere spice mix to taste. Saute for 30 seconds. Serve with injera bread and tomato & cucumber salad. Keep extra berbere spice mix on table to sprinkle over meat as desired."
1955,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1956,"In small dish, mix the chili powder, cumin, garlic salt, and the cayenne pepper. Rub the mixture on each chicken breast half. In frypan, place the oil and heat to medium temperature. Cook the chicken in pan, turning. Cook the chicken until juices are clear when pierced with a fork. Remove the chicken and keep warm. Combine the juices and jelly in the frying pan. Bring to a boil and cook for 2 min or so. Spoon sauce over the chicken."
1957,Preheat oven to 400f and bake for 20-25 minutes.
1958,"Place all ingredients except cheese in crockpot and cook on low for 6 hours. Use two forks to shred the chicken into chunks. Add cheese and stir. Serve immediately in tacos or use as a filling for enchiladas. You can also use chicken breasts, but it turns out drier and not as tasty."
1959,Preheat oven to 350 degrees f and line a baking sheet with parchment paper. Bake at 350 degrees f for 15 to 20 minutes or until lightly browned on edges. Remove from oven and let cool.
1960,"Preheat oven to 450 degrees. Chop onion and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
1961,Place the medley in a saucepan over medium-high heat and bring to a boil. Reduce heat to medium-low and simmer for 10 minutes or until the medley is tender. Remove from heat and allow to cool completely
1962,"Preheat oven to 350f, grease cookie sheets. Cream butter with sugar and egg. Stir in everything else. Drop spoonfulls onto the cookie sheets with room for them to expand. Bake 12 min or until light brown."
1963,"Place beans in a steamer basket over boiling water. Cover saucepan and steam 5-7 minutes or until green beans are tender. Remove from heat. Add lemon juice, mustard and dill. Simmer 3-4 minutes or until green beans are heated throughout. Add salt or pepper if desired. Sprinkle with toasted almonds before serving."
1964,"Briefly heat oil in large, deep pot over medium-high heat. Add carrots, onions and seasonings. Mix well and cook covered on low heat for 15-20 minutes. Cook uncovered about 45 minutes or until lightly browned. Stir occasionally. Crumble carrots and add to carrots."
1965,"Preheat oven to 350 degrees. Prepare stuffing mix according to package directions. Set aside. Place chicken in a greased 2-qt. Baking dish. Combine the soup, sour cream and dry soup mix. Spread over chicken. Sprinkle with mushrooms and water chestnuts. Sprinkle with parmesan cheese. Bake uncovered at 350 degrees for 30 to 35 minutes or until bubbly."
1966,"In a saucepan over med-high heat, bring olive oil, onion, celery, carrot, pecans, wild rice, brown rice, mushroom, beef broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken broth, chicken"
1967,"Preheat oven to 425f. Place butter in bottom of 9x13 baking dish and melt in oven, while preheating. Place eggs in blender and beat on high. Add flour, milk and vanilla. Mix together for 30 seconds. Pour mixture into dish with melted butter. Bake for 20 minutes."
1968,"Place chicken in a large ziplock bag with thighs. Refrigerate overnight. Prepare grill. Remove chicken sprinkle lightly seasoned salt. Cook marinade for 5 minutes over medium low flame. Grill 25-30 minutes, turning occasionally until cooked throughout. Discard skin if you want before serving. Top with spicy marinade."
1969,"Place all ingredients in a food processor and blend until very smooth. Chill at least a few hours before tasting. Can serve with chips, crackers, or as a veggie dip. Keeps well in fridge. Cooking time listed is for chilling time."
