,result
1741,"Preheat oven to 400 degrees f. Combine turkey meat, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Carefully pour the chicken broth over all. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
1742,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly. Top with remaining cheese. Bake 5 minutes more. Make-ahead. Bake in preheated 350f oven 45 minutes or until bubbly."
1743,"Heat the olive oil in a large skillet over medium-high heat, stirring occasionally, until the olive oil has melted. Add the pork, and cook until the pork is tender, about 5 minutes. Add the pork, and cook"
1744,"In a wok or skillet, heat oon sesame oil over medium-high heat. Add chopped onion, chopped garlic cloves and a peeled and minced ginger. Stir-fry for a minute or so until the onion begins to turn translucent. Add the kangkong, finely chopped bird chili pepper, water and soy sauce. Continue to stir-fry just until the onion begins to turn translucent. Add the kangkong, finely chopped"
1745,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
1746,"Preheat oven to 350 degrees f. Cream together butter and sugar until smooth. Add eggs and vanilla, mixing well. In a separate bowl, mix flour, baking soda, and salt. Add to creamed mixture. Stir in pecans. Drop by heaping tablespoonfuls onto an ungreased cookie sheet. Bake at 350 degrees f. For 11-14 minutes or until light golden. Transfer cookies to wire rack to cool."
1747,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1748,"Preheat oven to 450. Grease or spray a large cookie sheet. Stir together dry ingredients including the sugar. Cut butter into flour mixture. Add raisins, stir to mix well. Beat egg in measuring cup. Add milk to make 1 cup. Stir into flour. Drop roughly tablespoon size scoops on cookie sheet. Bake for 10-12 minutes."
1749,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1750,"Mix all ingredients except spinach in a mixing bowl to make batter. Dust spinach in flour. Dip spinach in batter. Fry spinach in deep fryer set at 375 degrees or in a skillet with 2 inches of vegetable oil, until golden brown. Drain spinach on paper towels or on brown grocery bags from the market. Serve with french fries and cole slaw or creamy cucumber salad. Also serve with cocktail sauce and tartar sauce."
1751,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini, onion, garlic cloves, butter, salt, pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1752,"Mix together the first 9 ingredients in a slow cooker. Cover and cook on high for 1 hour. Gently smash the beans along the side of the crockery. Sprinkle with cheese, cover, and cook for 30 more minutes. Gently smash"
1753,"Heat oil in a large saucepan over medium heat. Add rice and cook, stirring constantly. Sprinkle with salt, cumin, and taco seasoning. Cook stirring constantly, until slightly translucent. Stir in onions and cook until tender. Stir in tomato sauce and chicken broth. Bring to a boil. Reduce heat to low, cover and simmer for 20 to 25 minutes. Fluff with a fork."
1754,"Heat oil with cornstarch in saucepan over medium-high heat. Cook for 1 minute. Add in chicken pieces and can of green chilies. Mix well and add cream cheese. Cook over low heat until cream cheese melts. Put mixture in a 13 x 9 baking pan, top with 1 cup of grated cheese pour the whipping cream over the top and then put the last cup of grated cheese over that. Bake at 350 for 35 minutes or so, checking to make sure the cheese gets bubbly, not burnt."
1755,"In a large saucepan combine the chocolate, cream, butter and peanut butter and heat over moderate heat, stirring, until chocolate is completely melted. Remove from heat and stir in vanilla and a pinch of salt. Transfer to a bowl and chill on a baking sheet lined with wax paper for 1 hour, or until firm. Form mixture by heaping teaspoons into balls and roll lightly in peanuts. Chill on a baking sheet lined with wax paper for 1 hour, or until firm"
1756,"Heat oil in a saucepan. Add chicken and chilli mixture and cook on a low slow heat until the chicken is transparent. Add chillies to the chicken mixture and cook until the chillies are soft. Next, to the mixture in the saucepan, add the tamarind paste, fish sauce and the sugar. Simmer for ten minutes then turn off heat. Cool for a few minutes and then pour the mixture into a blender or food processor and blend until the mixture is the consistency of jam. Pour into sterilised jam jar and store in fridge. The chilli jam will last for a couple of weeks in the fridge."
1757,"Heat oil in a large skillet over medium-high heat. Add in pine nuts and almonds and cook until the nuts and almonds are light golden, 3 to 4 minutes. Add the chopped spinach and cook until the nuts and almonds are light golden, 3 to 4 minutes"
1758,"In a large pot filled with boiling water, blanch potatoes for 10 seconds. With a slotted spoon, transfer potatoes to colander to cool. Peel, seed and quarter potatoes. In a medium frying pan, melt butter over medium heat. Add onion and cook, stirring occasionally, until golden, 4-5 minutes. In a blender or food processor, puree potatoes, onion, pumpkin and broth until smooth. Transfer to a large saucepan. Add sherry, salt, pepper and tarragon. Cover and simmer, stirring occasionally, 5 minutes. Add cream and heat through, about 3 minutes. Add in the water, cover the pot, and bring to a boil. Lower the heat and simmer for 25 minutes or until the vegetables are soft. Add in the peanut butter, soy sauce, and lime juice. Stir to combine. Puree the soup in batches using an electric blender. Return soup to pan and stir over heat until hot. This goes well with cheesy chive muffins for a lunch."
1759,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1760,"Preheat oven to 400 degrees f. Combine oil, rosemary, garlic cloves, salt and pepper in large bowl. Add potato slices and turn them until throughly coated with the dressing. Roast potatoes for 35-40 minutes, spooning the oil over them 2-3 times. Remove from oven and sprinkle with a pinch of salt. Roast potatoes for 35-40 minutes"
1761,"Preheat oven to 350f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1762,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1763,"Preheat oven to 325f. In a large bowl, beat butter and brown sugar until well combined. Add eggs, one at a time, and vanilla. In another bowl, with a whisk, mix flour, salt, and chocolate bars. Add dry ingredients to the butter mixture and mix together. Spread the mixture in an 8-inch square buttered pan. Bake for about 45 minutes. Put the pan on a wire rack and spread the caramel sauce on the cake while it is still hot. Let the cake cool in the pan."
1764,"Place cauliflower on a platter, cover with water and salt lightly. Bring to a boil and cook until easily pierced with a skewer, about 20 minutes. Drain and transfer to a serving plate. Mix oil, vinegar, salt and pepper, pour over potatoes and cauliflower, breaking them up a bit as you do. Serve immediately."
1765,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add blueberries. Drop by large spoonfuls onto the baking sheet. Bake 15 minutes.
1766,"Put 1 cup of water into a large pan. Boil carrots until tender crisp. About 10 minutes. Drain. In a small pan, stir cornstarch into apple juice. Over moderate heat, cook, stirring, until sauce consistency. Stir in mint and cinnamon. Pour sauce over carrots and toss to coat."
1767,"Preheat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1768,Preheat oven to 400 degrees. Remove cover and bake for an additional 10-15 minutes to brown the beef. Remove cover and bake for an additional 10-15 minutes to brown
1769,"Preheat oven to 400f line a baking sheet with aluminum foil, and spray with non-stick cooking spray. Coat a small saucepan with non-stick cooking spray. Over medium heat, cook and stir garlic until soft, about 3 minutes. Mix in white wine, honey, balsamic vinegar, mustard, salt and pepper. Simmer, uncovered, for about 3 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and sprinkle with oregano. Bake in preheated oven for 10 to 14 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and season with salt and pepper. Use a spatula to transfer fillets to serving platter, leaving the skin behind on the foil. Use a spatula to transfer"
1770,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer for a few minutes until meat is heated through, and serve."
1771,"Preheat oven to 350 degrees f. In a medium bowl, mix flour, baking soda, and salt. Add to creamed mixture. Stir in pecans. Drop by heaping tablespoonfuls onto an ungreased cookie sheet. Bake for 15 minutess, scoop up the juices from the bottom of the pan and coat nectarines and bake for an additional 15 minutes or until golden and sticky. Serve with yoghurt, drizzled with honey."
1772,Preheat oven to 325. Cream sugar and eggs until light in color and add vanilla. Mix soda into sour cream. Mix sour cream into egg mixture. Sift flour and cream of tartar together and fold into wet mixture. Pour into greased loaf pan and bake at 325 for 1 hour.
1773,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
1774,"Preheat oven to 375 degrees. In a large microwave-safe bowl, microwave frozen hash browns for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
1775,Put jello in a blender and blend until the jello is smooth. You may need to add a little of the cream to get the mixture going. Add the other ingrediets and blend for 30 seconds or so. Put jello in a blender and blend until the jello is smooth. Add jello in a blender and blend until the jello is smooth. You may need
1776,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1777,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1778,"Preheat oven to 180c. Spray a medium baking dish with the olive oil spray to coat. Place the halved tomatoes, cut side up, in a single layer in the prepared dish. Sprinkle with the sea salt and lightly spray with more olive oil spray. Bake for 40 minutes or until tomatoes are lightly browned and tender. Meanwhile, combine the vinegar, oil and mustard in a small bowl and set aside. Mix the herbs and feta together and set aside. Remove tomatoes from oven when cooked and place them on a serving platter and sprinkle with the dried navy beans, roma tomatoes, english cucumbers, onion, parsley, oregano, olive oil, red wine vinegar, hard-boiled eggspreparation:Preheat oven to 180c. Meanwhile, combine the vinegar, oil and mustard in a"
1779,"In small frying pan, heat 1 tablespoon of the oil. Add onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1780,"Preheat oven to 200 degrees celsius heat oil in a small frying pan and stir fry leek and bok choy until just starting to wilt. Cut 4 large squares of kitchen foi. Divide veg between them, and lay 2 pieces of fish on top of each square. In small bowl, mix together fish sauce, lime juice, chilli, soy sauce, sugar, coriander. Pour over fish. Seal foil together and place on baking tray. Place tray in oven and cook 10 minutes. Let packets sit for a couple of minutes before opening to prevent steam burns. Open and scatter fish with coriander. Serve with noodles."
1781,"In a large non-stick skillet, heat the oil over medium-high heat. Add the tomatoes and cook, tossing and stirring often, until the skins begin to split, about 3 minutes. Do not over cook. Remove from the heat and toss with the herbs. Season with salt and pepper. Serve immediately. Makes 4-6 servings."
1782,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender and no longer pink."
1783,"Preheat oven to 350f. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until well mixed, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1784,"In blender, combine chipotles, tequila, lime juice, ketchup, adobo sauce, garlic, sugar and salt. Blend until smooth. Add shrimp and cook, tossing and stirring until just cooked through, about 2 minutes. Transfer shrimp to serving dish. Add reserved marinade to pan, bring to a boil, scraping pan often. Cook for about 15 seconds. Pour sauce over shrimp and serve immediately. Serves 4."
1785,"Preheat oven to 350 degrees f. Lightly grease a 9x5 inch loaf pan. In a large mixing bowl, combine all-purpose flour, whole wheat flour, baking powder, salt and brown sugar. Pour in beer, stir until a stiff batter is formed. It may be necessary to mix dough with your hands. Scrape dough into prepared loaf pan. Bake in preheated oven for 50 to 60 minutes, until a toothpick inserted into center of the loaf comes out clean."
1786,"In a large wok, heat oil with red pepper flakes over medium-high heat. Stir in green beans. Cook, stirring frequently, for 1 to 2 minutes. Stir in garlic and ginger. Cook, stirring frequently, for 3 to 4 minutes. Season with salt and pepper, and then stir in black bean sauce. Cover and continue cooking until green beans are tender, about 10 minutes. Sprinkle with sesame seeds before serving."
1787,"Heat oil in a large saucepan over medium-high heat. Add mushrooms, celery and onion. Cook, stirring occasionally, for 10 minutes or until vegetables begin to soften. Add tomatoes, zucchini and stock to pan. Cover and bring to the boil. Reduce heat to medium-low. Simmer, partially covered, for 15 minutes or until vegetables are soft. Add lentils to soup. Cook for 5 minutes or until heated through. Sprinkle with parsley and squeeze lemon juice. Season with freshly ground black pepper."
1788,"Place the apples in a shallow pan. Add the butter, stir until the apples and syrup have heated through. Add the bourbon, stir until the apples and syrup have heated through. Add the bourbon, stir until"
1789,"Heat a saute pan on medium high heat. Add in garlic, butter, wine, and half and half. Cook for 10 minutes or until reduced by half. Add in the fresh basil and the clams. Cook for an additional 5 minutes. Portion a half cup of linguini on each plate, top each plate with equal portions of the clam sauce. Garnish with parmesean cheese and chopped fresh parsley and enjoy."
1790,"Place tuna in a large pot of boiling salted water until tender but still firm to the bite, about 8 minutes. Meanwhile, combine the tomato sauce, tuna, capers, and lemon peel in a heavy large skillet. Using a fork, break the tuna into chunks. Simmer to blend the flavors, about 5 minutes. Season with salt and pepper, to taste. Drain the pasta, reserving 1 cup of the cooking liquid. Add the pasta to the sauce and toss to coat. Toss the pasta with enough reserved cooking liquid to moisten. Stir in the parsley and serve."
1791,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1792,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally. Add salt and pepper"
1793,"Heat a large skillet over medium heat. When hot, add 4 teaspoons of oil to pan and swirl to coat. Place eggs in carefully and cook until the white has become solid, about 1 to 2 minutes. Sprinkle the eggs with salt, pepper, and about a tablespoon of cheese for each egg. Swirl the remaining olive oil on the top of the cheese. Carefully turn eggs and cook until yolk is of desired doneness, about 1 minute. Serve immediately."
1794,"In a resealable plastic bag, combine chicken and salad dressing. Set aside in refrigerator for 20 minutes. Remove chicken from marinade, reserving marinade. Warm oil in a medium skillet over med-high heat. Add chicken and cook 5 minutes, or until no longer pink, turning occasionally. Stir in reserved marinade and tomatoes with juice. Heat to boiling, reduce heat to low, cover, and simmer 15 minutes, or until a thermometer in thickest portion registers 160 degrees and juices run clear."
1795,"Preheat oven to 350f. Toast oatmeal in a shallow pan for 10 minutes to brown, watch carefully. Remove from oven and in small mixing bowl combine oatmeal with remaining ingredients. Press into 9-inch pie plate. Fill with desired filling and bake or bake crust empty for later use."
1796,"Preheat oven to 350 degrees f. Lightly grease a baking sheet. Place corn, cut sides down, on the baking sheet. Bake for 30 minutes, or until a sharp knife can be inserted with only a little resistance. Set corn aside until cool enough to be easily handled. Bake for 30 minutes, or until a sharp knife can be inserted with only"
1797,"In a small saucepan over moderately low heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1798,"In a 3-4 qt pot, saute the onion and carrot in a little olive oil until the onion is translucent. Add the sausage and brown a bit. Add the rest of the ingredients. Simmer for 30 minutes. Serve with crusty bread and a green salad."
1799,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1800,"In a large pot, combine chicken stock, eggs, parmesan cheese, italian parsley, salt and pepper. Cook over medium heat for 1 minute, or until sizzling. Add chicken broth, eggs, parmesan cheese, italian parsley, salt and pepper. Bring to a boil. Reduce heat to low. Simmer, uncovered for 15 minutes. Add chicken broth,"
1801,"Preheat oven to 350. In a large bowl combine the garlic and oil and mix well. In a small bowl combine parsley, thyme, marjoram and paprika. Add parmesan. Mix well. Cut each loaf lengthwise. Brush with garlic oil. Sprinkle herb mix on top of garlic oil. Wrap loosely in foil and place on baking sheet. Bake until heated through, about 10-15 minutes. Unwrap and slice."
1802,"Heat oil in skillet, add onion, pepper, tomatoes, cilantro, garlic and tomato paste. Cook for 10 minutes. Bring sauce to a boil, then add shrimp and lemon juice. Reduce heat to medium and cook for 2 minutes. Add coconut milk and stir-fry 3-4 minutes until shrimp are pink and opaque. Add cilantro. Toss well and transfer to serving plates. Top each serving with 1 tablespoon toasted coconut and 1 tablespoon chopped peanuts. Garnish with lime wedges."
1803,"Place potatoes in a 2-quart, lightly greased, baking dish. The recipe states to divide the mixture evenly between 6, 6-oz. Lightly greased ramekins or custard cups- i preferred to make it in one big dish but you all can do as you like. Sprinkle evenly with cheddar cheese. Bake at 350 for 20 minutes or till thoroughly heated."
1804,"Preheat oven to 400 degrees. Cook bechamel according to package directions. Drain. In 2-quart casserole dish, combine soup, milk, chives, onions, sweet hungarian paprika, caraway seed, round steaks, tomatoes, salt and pepper, potatoes, sour creampreparation:Cook bacon until crisp, then crumble and set aside. Add onions to skillet and brown on medium low in drippings. Stir in paprika and caraway seed. Cook for 10 to 15 seconds, stirring. Add meat. Stir to coat evenly withpaprika. Add 2 cups of the tomatoes, cover and simmer for 1 hour, until meat is almost tender. Season to taste with salt and pepper. Add potato and cook 25 minutes more, until potatoes and meat are both tender. Stir in reserved tomatoes and cook 25 minutes more, until potatoes and meat are both tender. Stir in reserved bacon and serve with sour cream if desired."
1805,"Preheat oven to 350 degrees. Grease and flour a bundt pan. I use bakers joy spray. Beat cake mix, water, oil, eggs and pineapple on low speed 3 minutes. Stir in nuts and raisins. Pour into prepared pan. Bake for 50-55 minutes or until toothpick comes out clean. Cool in pan 15 minutes. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
1806,"Preheat oven to 350. Mix ingredients together in a large bowl. The dough should form a ball -- not too dry, but not too sticky either. If you have mixed for a long time, and there is still a lot of flour in the bowl, add a tiny bit more water. If the dough is too wet, add more flour. Cover the ball of dough with a thin dusting of flour, so you can remove it from the bowl. Using floured hands, spread the dough onto a greased cookie sheet -- the dough should be thin enough cover the entire sheet. Bake for 25 minutes at 350. Transfer to a cooling rack to cool, and cut into 12 slices."
1807,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
1808,"Preheat oven to 450 degrees. Chop broccoli and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
1809,"Preheat oven to 350f line a 9x13-inch baking pan with foil, spray with olive oil. In a small bowl, mix the spices and rub over both sides of chicken. Place in the prepared pan. Pour broth over chicken. Bake for 20 minute. In a small bowl, mix preserves and mustard, brush or spoon over chicken and bake an additional 10-15 minute or until done."
1810,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add the liquids and mix smooth. Place 2 tablespoons of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style peanut butter. Add the remaining bit of batter and bake for approx. 25 minutes or until a toothpick comes out clean.
1811,"Preheat oven to 450f. Cut up the apples into small chunks and place them on the bottom of a lightly greased pie pan. Combine the sugar, flour, eggs and half of the vanilla into a bowl and mix well. Pour the mixture over the apples and sprinkle with remaining vanilla. Put into preheated oven for 20-30 minutes."
1812,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
1813,"Place potatoes in water and 1 tsp salt and simmer until tender, about 15 to 18 minutes. Drain and run under cold water to cool. Cut into quarters. Meanwhile, cook bacon in skillet untel crisp. Crumble when cooled. Whisk oil, vinegar, mustard, remaining salt, and pepper in a large bowl. Toss with the potatoes, bacon and parsley."
1814,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
1815,"Preheat oven to 400 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 400 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
1816,"Place egg yolks and water in a small saucepan over moderately low heat until just melted. Add 1 tbs of the cold butter to the egg and water mixture and place over hot, not boiling, water. Whip constantly until egg yolks thicken slightly. Remove from heat and whip in the second tbs of cold butter. Gradually pour the melted butter into the egg mixture, beating constantly. Place over hot, not boiling, water cook until thickened, whipping constantly. Thickened hollandaise should hold the imprint when a fork or whip is drawn across the surface. Remove from heat and whip in the second tbs of cold"
1817,"Place potatoes and garlic in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well."
1818,"Place cabbage in a medium saucepan. Add water to cover by one inch. Bring to a boil. Partially cover and boil until tender crisp, about 5-8 minutes. Drain. Heat olive oil in a large skillet over medium low heat. Add garlic and mushrooms and saute, stirring occasionally, until mushroom liquid evaporates, about 6 minutes. Add carrots, sugar, thyme, salt and pepper, cover and cook over low heat 15 minutes. Uncover, remove garlic. Discard. Increase heat to medium-high. Cook, stirring often, until carrots and mushrooms are very lightly browned, 2-5 minutes."
1819,"Preheat oven to 425 degrees f. Coat a 10- by 15-inch rimmed baking sheet with nonstick cooking spray. Place the chicken pieces, bone side up on unheated rack of a broiler pan. Broil 4-5 inches from the heat, about 20 minutes or until light brown. Meanwhile in a bowl stir together oil, mustard, lemon juice, lemon pepper seasoning, oregano and red pepper. Brush mustard mixture onto chicken. Turn chicken, brush with remaning mixture. Broil for 5-15 minutes more or until chicken is no longer pink."
1820,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1821,"Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of butter along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until spread has melted and is a light golden brown. To serve, slice diagonally."
1822,"Preheat oven to 425 degrees f. Place pork on a broiler pan coated with cooking spray. Insert a meat thermometer in the thickest part. Bake at 425 degrees for about 25-35 minutes, or until the thermometer registers 160 degrees. Let stand 5 minutes before slicing. Serve with mango chutney."
1823,Place chicken breasts in crockpot. Cover and cook on low for 4-5 hours or until juices run clear. Stir in the shrimp. Cover and cook on high for 20-30 minutes or until shrimp turn pink.
1824,"Preheat oven to 350-degrees f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1825,"Preheat oven to 375f. Cream butter and sugar. Add egg, vanilla, and beat until light and fluffy. Sift together flour, salt and baking soda. Stir into creamed mixture. Blend well. Add chocolate pieces and peanuts and stir by hand. Drop from teaspoon about 2 inches apart on a greased cookie sheet. Bake in 375f oven for 12 minutes. Remove from sheet immediately."
1826,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients. Place onions in small bowl and chill until ready to use. Grill salmon over medium coals for 10 minutes, turn and grill the other side for 10 minutes. Brush with ginger sauce throughout grilling. Place salmon on platter and sprinkle with onions."
1827,"In a large saucepan, combine fruitcake, brandy, white chocolate, decorative candies. Add sugar and stir over low heat until smooth. Add vanilla and stir over low to medium heat. Remove from heat and add banana slices. Spoon into cups. Garnish with graham wafer pieces. Sprinkle with cinnamon."
