,result
1893,"Place the dough in a large bowl, cover with plastic wrap, and let rise until doubled in size, about 15 minutes."
1894,"Preheat oven to 325f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Remove the cake from the oven"
1895,"Preheat oven to 350f. In large bowl, combine all ingredients except breadcrumbs, butter and french fried onions. Mix well. Spread into ungreased 2-quart casserole dish. Toss bread crumbs with butter. Sprinkle over casserole. Bake at 350f for 30-45 minutes or until bread crumbs are golden and mixture is bubbly. Sprinkle french fried onions over casserole. Bake 5 minutes longer or until onions are golden. Will keep in a warm oven, covered."
1896,"Heat oil in large, deep pot over medium-high heat. Add beef and onion. Cook, stirring frequently, for 5 minutes. Add cornflour, dark soya sauce, sweet chili sauce, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok choy, onion, butter, stock, beef steaks, bok"
1897,Preheat oven to 350 degrees. Bake for 10 mins until crisp. Serve with corn.
1898,"Preheat oven to 350 degrees. Place cubed chicken in a ungreased rectangular baking dish, 13 x 9 x 2 inches. Bake chicken for 25-30 minutes, cook thoroughly. Meanwhile, start cooking your rice according to your package directions. Then in a large bowl, add the remaining ingredients and still well. When the chicken is done remove it from oven. Spoon in the ingredients from the bowl. Cover and cook for 30 minutes. Serve hot over rice and be sure to get lots of the juice."
1899,"In a saucepan, bring water to a boil, add peas and. Cook 5 minutes or until peas are tender, drain, reserve the cooking water. Meanwhile immerse the peas in boiling water and blanch for apprx 5 minutes or until the peas are tender, drain, reserve the cooking water. Meanwhile immerse the peas in boiling water and bl"
1900,"Preheat oven to 375 degrees. In a medium saucepan over medium heat, slowly cook and stir the mushrooms, parsley and onion in 2 tablespoons butter until tender. Drain and set aside. Separate the dough into 4 rectangles. Cut rectangles in half, forming 8 squares, and arrange on a large baking sheet. Place 1 tablespoon mushroom mixture on each square. Top each square with 1 teaspoon parmesan cheese. Fold the squares into triangles. In a small saucepan, melt remaining butter. Brush triangles with butter and sprinkle with sesame seeds. Bake in the preheated oven 10 to 15 minutes, until golden brown. Serve warm."
1901,"In a pitcher, blend water and sugar until the sugar dissolves. Add orange blossom water, blood orange juice and lemon juice. Stir. Add what remains of one lemon and one blood orange. Let chill for 30 minutes. Serve over ice."
1902,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1903,"Place mandarin orange salsa in plastic food storage bag. Add chicken, seal bag. Marinate in refrigerator 1-2 hours. Stir together mandarin oranges, pineapple in juice, fresh lemon juice, jalapeno pepper, salt, olive oil, boneless skinless chicken breast halves, black pepper, ground cayenne pepper. Stir together mandarin oranges, pineapple in juice, fresh lemon juice, jalapeno pepper, salt, olive oil, boneless skinless"
1904,"Place chicken breasts in a lightly greased shallow baking dish. Season with the taco seasoning mix. Pour the salsa over the chicken. Bake at 350 for 35 to 45 minutes, or until chicken is tender. When ready to serve, remove the chicken from the pan, stir sour cream into salsa, then return chicken. Serve salsa ranch chicken with a big tossed salad and spanish rice. This chicken breast recipe serves 4."
1905,"Preheat oven to 400f. Rinse, drain and hull berries. Turn into bowl and sprinkle with sugar and lemon juice. Toss gently to coat. Turn coated berries into shallow casserole or 10-inch ovenproof skillet and arrange in a single layer. Roast, stirring twice, until berries are just softened and syrup forms, about 5 minutes. Remove from oven. Stir in framboise. Let cool 5 to 10 minutes. Divide ice cream between 4 bowls. Spoon warm berries and sauce over top. Serve immediately."
1906,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1907,"Spray a large frying with cooking spray then cook the chicken until no longer pink. Mix in the water, taco seasoning, & salsa, simmer for 5 minutes. Add in the cheese then stir until melted. Turn off the heat & stir in the sour cream. Spoon the chicken onto the tortilla shells, top with the tomato & lettuce, if using."
1908,Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Line muffin pan. Half fill each muffin paper with batter. Bake 18 to 20 minutes or until toothpick comes out clean. Frost as desired.
1909,"Preheat oven to 350f. Cut jalapenos in half lengthwise and scrape out seeds. In a bowl, combine cheeses and onion and mix well. Wrap bacon slices around each half, cover as much of the surface as possible. Brush bacon surface with bbq sauce. Secure with toothpicks and pop into oven for 1 hr."
1910,"Preheat oven to 350 degrees. In a glass baking dish, melt the butter in the oven. Remove the dish from the oven and add the salt, garlic and black pepper. Meanwhile, wash the shrimp, leaving the shells on. Add the shrimp to the butter mixture and stir well to coat. Bake for 15-18 minutes."
1911,"In a large pot of boiling salted water, cook orzo 5 minutes. Add sugar snap peas and squash. Cook until orzo is al dente and vegetables are crisp-tender, about 3 minutes. Drain well. Return to pot. Add lemon juice, olive oil, and parmesan. Season with salt and pepper. Toss to combine and serve."
1912,Spray a large skillet with cooking spray. Heat tortillas and chicken over medium-high heat for 7 minutes. Pour sauce in skillet and stir to blend. Sprinkle with cheese and cover. Heat until cheese is melted and sauce is hot.
1913,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat till smooth. Add remaining ingredients. Stir till well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1914,"Heat the oil in a saucepan. Add garlic and onion and cook on a low slow heat until the onions are transparent. Add chillies to the garlic and onion mixture and cook until the chillies are soft. Again being careful not to brown or burn the garlic, onion and chilli mixture. Next, to the mixture in the saucepan, add the tamarind paste, fish sauce and the sugar. Simmer for ten minutes then turn off heat. Cool for a few minutes and then pour the mixture into a blender or food processor and blend until the mixture is the consistency of jam. Pour into sterilised jam jar and store in fridge. The chilli jam will last for a couple of weeks in the fridge."
1915,Preheat oven to 375 degrees. Preheat oven to 375 degrees. Preheat oven
1916,"In a small saucepan over moderately low heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1917,Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Line muffin pan. Half fill each muffin paper with batter. Bake 18 to 20 minutes or until toothpick comes out clean. Frost as desired.
1918,"Place chicken pieces in crockpot. Sprinkle the garlic salt and onion soup mix over the chicken. Pour salad dressing and water over the chicken. Cover and cook for 7-8 hours. Remove chicken and cool slightly. Shred chicken from the bones, and return to crock pot. Serve on hamburger buns."
1919,"Combine all ingredients in a medium saucepan and cook over medium heat intil cranberries pop. Reduce heat to low. Cook, stirring occasionally, until cranberries release their juices, about 15 minutes. If the cranbgerry sauce becomes too thick, add water until the desired consistency is reached. Transfer to a bowl to cool."
1920,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1921,"Preheat oven to 375 degrees. Place fillets in a baking dish. Brush with olive oil and season with salt and pepper. Layer vegetables over fish, and add wine if using. Cover baking dish tightly with foil. Bake 25-30 minutes or until fish flakes easily with a fork, and veggies are tender. Another way to do this is to pan fry the fish in a little olive oil, sautee the vegetables until tender and spoon the sauce over the fish. I just think that the oven is easier."
1922,"In a small saucepan, heat oil and fry ginger and onion until translucent. Add the vegetable broth and bring to a boil, reduce heat to low, cover and simmer for 15 minutes stirring occasionally. Puree soup in a blender or food processor. Return to the boil then turn off. Add salt to taste."
1923,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
1924,"Preheat oven to 350 degrees. Place chicken on shallow baking dish. Bake, uncovered for 45 minutes, or until juices run clear. Remove skin before serving."
1925,"In skillet, saute meat, onion, and bell pepper until vegetables are tender and meat is browned. Drain. Combine with noodles, salt, pepper, mushrooms and mushroom soup in 2 quart casserole. Cover and bake 25 minutes at 350 degrees. Remove from oven, uncover, and pour french fried onions over top. Return to oven, uncovered for five minutes."
1926,Heat oven to 350 degrees. Preheat oven to 350 degrees. Preheat to 350 degrees. Preheat to
1927,"Preheat oven to 400f. Mix the melted butter and bread crumbs together and put one third of them in a thin layer in the bottom of a buttered baking dish. Cover with half of the oysters and seasonings. Add some of the cream. Layer half of the scallops next, seasonings, and another third of buttered crumbs. Add the remaining oysters and cream. Top with the final half of scallops and top with remaining buttered crumbs. Bake for 30 minutes. Serve hot."
1928,"Mix together corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice,"
1929,"Preheat oven to 350f. In a large bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
1930,"Heat the oil over medium high heat in a medium-sized sauce pan that has a lid. Add the cumin and red pepper. Then cook the shallots until soft- 2-3 minutes. Remove shallots and set aside. Add rice and cook, stirring constantly for 30 seconds. Pour in the chicken broth and let rice cook on low heat until liquid is absorbed- 15-17 minutes. Remove from heat and let sit for 5 minutes. Stir in shallots, vinegar and salt and serve."
1931,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1932,"In a small saucepan, bring the water and sugar to a light boil. Cook and stir for 2 mins. Pour into a large container. Add barley, water, olive oil, lime, juice of, salt and pepper. In a skillet, melt butter at medium-high heat. In a small saucepan, melt butter at medium-high heat. Add"
1933,"In a large microwave-safe bowl combine the white sugar, brown sugar, corn syrup and peanut putter. Microwave on high for 3-4 minutes or until melted, stirring once. Stir in vanilla. Fold in rice cereal and the chopped peanuts until well combined. Spread into a lightly buttered 13 x 9-inch glass baking dish. Cover and chill for 1 hour or until set. Cut into squares."
1934,"Heat 1 tablespoon of oil in large frying pan. Add onion, cover, and cook over low heat for 4 minutes. Add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1935,"Combine all ingredients, save some pecans to roll cheese ball in. Pack mixture into a bowl or mold. Chill until firm. Remove and roll in pecans to coat exterior. Serve with crackers."
1936,"Preheat oven to 400 degrees. Grease cookie sheet, or spray with cooking spray. Unroll dough, place on cookie sheet. Starting at center, press out dough into 13x9-inch rectangle. Bake 7 minutes. Top with pepperoni and cheese. Bake 8-10 minutes longer or until cheese is melted. Cool 2 minutes. Cut pizza in half lengthwise, then cut into 16 strips. Serve with pizza sauce for dipping."
1937,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly."
1938,"Preheat oven to 375f. Grease a baking sheet with cooking oil spray or a small amount of margarine. Cream butter and sugar in medium mixing bowl. Add peanuts, vanilla & flour, mix well. Using your fingers roll dough into small balls about 1 inch across. Place the balls on the greased baking sheet. Bake for 35 minuites. Remove from the oven. While still warm roll puffs in the powdered sugar. Roll in the sugar again when puffs are cool."
1939,"In a small saucepan, combine the butter, cornstarch, water, brown sugar, raisins, lemon juice, bananas. Cook and stir over medium heat for 4-5 minutes or until sauce is smooth. Stir in bananas. Heat through. Remove from the heat. Stir in extract. Serve over ice cream."
1940,"In a nonmetallic bowl, combine bananas, oranges, strawberry, seedless grapes, sour cream, honey, orange juice, cayenne pepper, salt. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
1941,"Preheat oven to 325 degrees. Spray 2 large cookie sheets with cooking spray. Melt chocolate morsels and butter. Cool slightly. In large bowl add condensed milk, flour, nuts and vanilla extract. Stir until well mixed. Drop by rounded teaspoons onto cookie sheets. Bake 12-15 minutes. Remove to wire racks to cool."
1942,"Preheat oven to 350 degrees f. Grease two 9x5 inch loaf pans. Sift together the flour, baking soda, baking powder, salt, and pumpkin pie spice. Set aside. In a large bowl, beat together sugar, oil, eggs, and pumpkin. Stir in flour mixture alternately with water. Divide batter evenly between the prepared pans. Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center comes out clean. For best flavor, store wrapped in plastic wrap at room temperature for a full day before serving."
1943,"Preheat oven to 400 degrees f. Remove chicken from marinade and discard marinade. Arrange chicken breasts in a shallow baking pan. Season with salt and pepper generously, and add chicken, making sure it is well-coated with the marinade. Marinate chicken, covered in fridge for at least 3 hours and preferably overnight. Preheat oven to 400 degrees f. Marinate chicken, covered in fridge for at least"
1944,"Preheat oven to 350 degrees F. Place salmon on a baking sheet lined with parchment paper. Bake for 10-12 minutes, or until salmon is golden brown. Remove from oven and let cool on a wire rack."
1945,"Heat oil in a large saucepan over medium-high heat. Add butter, onion, and garlic. Cook, stirring occasionally, for 3 to 4 minutes or until liquid is absorbed and rice is tender."
1946,"Place cheese cutout sandwiches on foil covered baking sheet. Bake at 425 for 7 to 10 minutes or until spread has melted and is a light golden brown. To serve, slice cheese cutout sandwiches on foil covered baking sheet. Place cheese cutout sandwiches on foil covered baking sheet. Bake at 425"
1947,"In a large pot, bring stock to a boil. Add all the vegetables, mix in the vinaigrette along with salt and pepper to taste. Combine with the lettuce leaves, fat-free cottage cheese, spring onions, celery, radish, dried dill, salt & freshly ground black pepper, plum tomato, cucumbers. Combine with the lettuce leaves,"
1948,Heat the broccolini over medium-high heat. Add the garlic cloves and sauté until fragrant. Add the balsamic vinegar and sauté until fragrant. Add the
1949,"In a large resealable plastic bag, combine the first six ingredients. Add butter. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard butter. Grill steak, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1950,Heat oven to 350f.
1951,"Preheat oven to 400. Over medium heat melt butter then blend in flour, salt and pepper. Slowly mix in milk, stirring continually until mixture is thick and bubbly. Remove from heat- set aside. Line bottom and sides of a greased 9 inch pie plate with half the potatoes. Into the shell layer eggs, bacon, parsley, cheese and white sauce. Cover with remaining potatoes. Brush the top of the pie with 2 tablespoons of milk. Bake for 20 minutes or until top is browned."
1952,"Preheat oven to 350 degrees f. In a large bowl, combine the brown gravy according to package directions. Once gravy is thickened, add the cream of mushroom soup and sour cream. Blend well. Place the thawed or partially thawed meatballs in a crockpot. Add the gravy to crockpot and heat on low. May be served over rice, noodles, or potatoes."
1953,"Preheat oven to 400 degrees f. Spray a large rimmed baking sheet with nonstick spray. Combine carrots and all remaining ingredients in large bowl. Toss to coat. Spread in a single layer on prepared baking sheet. Roast carrots until tender and lightly caramelized, turning carrots over once, 35 to 40 minutes."
1954,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the spice rub. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
1955,"Cream together shortening, brown sugar, and white sugar. Beat in 2 eggs and vanilla. Combine shortening, brown sugar, and white sugar. Combine shortening,"
1956,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
1957,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 9-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, sugar, salt, and cocoa in a bowl until they are blended well. Cut the shortening into the dry ingredients as you would into a pie crust dough. Add the eggs and vanilla and mix until dough is moist. The batter will be stiff. Pour into a greased pan and bake at 350 until a toothpick comes out clean. I use an 8 x 8 pan because i like thick brownies. I bake them between 25- 30 minutes. A 9 x 13 pan would bake between 20- 25 minutes."
1958,"Place all ingredients except cheese in crockpot and cook on low for 6 hours. Use two forks to shred the chicken into chunks. Add cheese and stir. Serve immediately in tacos or use as a filling for enchiladas. You can also use chicken breasts, but it turns out drier and not as tasty."
1959,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, egg whites, pecan halves. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1960,"Preheat oven to 350 degrees. Lightly grease 8 or 9 inch pie plate. Mix eggs in large bowl. Add shredded cheeses, folding. Fold in milk. Add salt and pepper to taste and any other spice to taste. Add any meats or veggies at this time, fold gently. Pour into pie plate and spread out. Bake for about 40 minutes."
1961,Place the medley in a saucepan over medium heat and bring to a boil. Reduce heat to low and simmer for 10 minutes or until squash is tender. Remove from heat and allow to cool. Remove from heat
1962,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1963,"Heat oil in large skillet over high heat. Add green beans and saute until beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. In a separate bowl combine soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce"
1964,"Preheat oven to 450. In foil lined roasting pan, toss carrots with oil and cayenne and season with salt. Arrange in single layer, using two pans if needed. Roast tossing one halfway through for 30-40 minutes, or until tender. In a small bowl, whisk together honey, zest and lemon juice. Season with salt. Drizzled over carrots and toss to coat."
1965,"Preheat oven to 450 degrees f. Combine the biscuit mix, cheese, oregano, brown and serve sausages. Bake at 400 degrees for 12 to 14 minutes or until golden brown."
1966,"Briefly heat oil in large, deep pot over medium-high heat. Add beef and onion. Cook, stirring frequently, for 5 minutes. Add garlic, mushrooms and carrots. Cook another 5 minutes. Add pilaf mix, orange juice and beef broth. Bring to a boil, then reduce heat and simmer, covered, for 20 minutes or until liquid has been absorbed and rice and barley are tender, about 55-60 minutes. Add in parsley and nuts. Fluff with a fork. Serve."
1967,"Sift flour, salt, baking powder, baking soda, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking"
1968,"Preheat oven to 375. In a bowl with tight fitting lid, put the flour. Add chicken, in batches, and shake to coat. Shake off excess flour and place pieces in a greased 8x8 baking dish,. Making sure not to lay them flat. They should have the same shape as they were in the package. In a small bowl, mix the honey, soy sauce, garlic and seasonings. Pour evenly over the chicken. Cover and bake 30 minutes. Uncover and bake an additional 15 minutes, basting occasionally with the sauce. Serve."
1969,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
1970,"Preheat oven to 325f. Cut pork ribs into sections of 3 or 4 bones. Mix remaining ingredients well, sprinkle on both sides of ribs and rub into the meat. Seal rib sections in foil with a tablespoon of water in each package, and bake for 2 hours on a cookie sheet in the center of the oven. Open foil carefully as steam escapes. Can be crisped on a hot bbq if desired but will be great just the way it is."
1971,"In a large nonstick skillet, bring vegetables and water to a boil. Cover and cook for 10-12 minutes or until vegetables are crisp-tender. Uncover. Cook and stir until liquid is almost absorbed. Add the couscous. Cook and stir until heated through."
1972,Heat oil in a large skillet over medium-high heat. Add eggs and sauté for 5 minutes. Add mayonnaise and sauté for another 5 minutes. Add salt and pepper and cook for another 5 minutes. Add more salt and pepper and cook for another 5 minutes. Add more
1973,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
1974,"Preheat oven to 375, grease a 9x13 pan. In a medium bowl, mix graham crumbs and icing sugar, stir in butter until evenly blended. Press crumb mixture firmly into bottom of prepared pan. Bake until edges are golden brown about 10-12 minutes. In a large bowl stir condensed milk, pineapple, coconut& almonds. With a rubber spatula dollop pineapple mixture onto crumb crust and spread almost to the edges. Bake until just set, 10-15 minutes. Remove from oven& sprinkle with white chocolate chips, let stand until chocolate softens, 3-4 minutes. Then spread chocolate over surface. Cool completely, cut into bars."
1975,"In a large heavy pot, saute the onions in butter until transparent. Add flour and blend. Cook for 4-5 minutes but do not brown. Add clams and clam juice. Cook and stir until smooth and comes to a boil. Cook potatoes in a different pot until done. Drain potatoes and add to clam mixture. Adjust seasoning to taste with salt, pepper and worcestershire sauce and blend."
1976,"Preheat oven to 450 degrees. Put oil in 9x13 pan, swirl around. Scrub potatoes. Cut each lengthwise into 8 wedges. Combine flour and seasonings in a bowl or baggie. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
1977,"In a small saucepan, combine water and agar-agar flakes and bring to a boil. Gently simmer until agar has dissolved completely, about 5 minutes. Add espresso and stir until dissolved. Cool slightly. In a food processor or blender, blend tofu, maple syrup, cocoa powder, vanilla, salt and cooled espresso mixture until completely smooth. Pour into the prepared pie shell. Refrigerate for several hours or overnight until firm. Serve topped with non-dairy topping."
1978,"Preheat oven to 375 degrees f. Place sliced apples in 9 inch pie plate and sprinkle with orange juice and amaretto. Combine sugar, flour, and spices in a medium mixing bowl. Cut in butter until mixture is crumbly. Sprinkle mixture over apples evenly. Bake at 375 degrees f for 45 minutes until apples are tender and topping is crisp. May serve with a scoop of vanilla ice cream."
1979,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1980,"Preheat oven to 400 degrees. Prepare stuffing according to package directions, but do not let stand. Spoon stuffing across the center of a 2 quart shallow baking dish. Arrange 3 chicken breast halves on each side of the stuffing, overlapping if necessary. Combine soup, milk and parsley. Pour over chicken. Cover with foil and bake for 15 minutes. Uncover and bake 10 minutes longer or until the chicken is no longer pink. You may need to lift some pieces of chicken so that you can check all of it. Stir sauce before serving."
1981,"Boil potatoes for 10-12 minutes or until fork-tender. Drain. Return potatoes to pan. Mix cinnaom and sugan in a small bowl. Toss potatoes with melted buter and sprinkle with cinnamon and sugar mixture. Microwave on high 10-15 minutes, or until done. Actual time will depend on size of potatoes and thickness cut. Toss before serving to evenly spread the cinnamon and sugar."
1982,"Preheat oven to 425. Spread the peppers in a single layer in one or more large shallow roasting pans. Do not crowd them or they will not brown. Drizzle with the oil and sprinkle with salt and pepper to taste. Stir well. Roast the peppers, stirring once or twice, for 45 minutes. Pierce each sausage in two or three places with a fork. Place the sausages on top of the vegetables. Bake for 15 to 30 minutes, or until the sausages and vegetables are cooked through. Serve hot."
