,result
1664,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1665,"In a small saucepan over moderately low heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1666,"Preheat oven to 350f. In a large mixing bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
1667,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey, butter, dijon mustard, curry powder, red cayenne pepper and cayenne. Mix well to combine. Pour over the chicken pieces in the baking dish. Mix the chicken pieces slightly with your hands to coat. Bake uncovered for 20 minutes. Remove from oven. Turn the chicken pieces over. With a spoon, baste with sauce. Bake for another 25 minutes or until chicken is cooked."
1668,"Preheat an 8-inch pot with a tight fitting cover over moderate heat. Add oil, onion and garlic and saute for 2 or 3 minutes. Add broth to the pan and bring to a boil. Stir in orzo and return to boiling. Cover pot and reduce heat to simmer. Cook 15 minutes, stirring occasionally, or until liquid is absorbed and orzo is tender. Remove lid and stir in cheese. Add salt and pepper to taste."
1669,"Heat oven to 350f. Cook beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
1670,"Cream the butter and peanut butter together until fully incorporated. Add the sugar and cream on medium speed. Add the flour and baking soda, mix until no white remains, then add the chocolate and mix on low just until everything comes together. Drop by teaspoonfuls onto parchment-lined baking sheets. Bake at 350 for 9 minutes or until golden brown."
1671,"Heat oil in a large skillet over medium high heat. Add onions and garlic and cook until softened and starting to brown, about 10 minutes. In food processor combine sour cream, cream cheese, onion mixture, parsley, salt and pepper. Refrigerate for at least one hour. Serve with chips, pita or vegetables."
1672,"Preheat oven to 375f. Grease 9 x 9-inch square pan. Mix milk, lemon peel and lemon juice until thickened. Reserve. Mix remaining ingredients until crumbly. Press half of the crumbly mixture in pan. Bake about 10 minutes or until edge is golden brown and center is set but soft. Cool completely."
1673,"Preheat oven to 375 degrees. Cook noodles in boiling water until al dente. When bacon is cool, crumble it into small pieces. Add the sour cream and chopped onion to the cooked noodles. Add the bacon and half of the cheese into the noodles, stir well. Pour mixture into a square casserole dish and top with remaining cheddar cheese. Bake in oven for 15 minutes or until bubbly and cheese has melted."
1674,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini, onion, garlic cloves, butter, salt and pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1675,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges. We give this a little squirt with the lemon wedge.
1676,"In bottom of crockpot, place carrots, potatoes, onions and garlic. Trim fat from brisket and sprinkle with salt, black pepper and thyme. Place brisket on top of vegetables. Add beef broth, cover and cook on low for 10 to 12 hours. Before serving, remove 1 cup of broth from crockpot and pour into skillet. Add cabbage wedges and simmer until cabbage is tender. Cut meat across the grain and serve with vegetables and broth."
1677,"Preheat oven to 375 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
1678,"Preheat oven to 350 degrees. In a medium saucepan, saute onions in butter until tender. Add beans, mushrooms and lemon pepper. Cover and cook over medium heat for 5 minutes or until onions are tender. Sprinkle with cheese. Cover and let stand for 1 minute or until onions are tender. Cover and let"
1679,"Place the cake mix and pudding mix in a large bowl and stir well. Add the mandarin oranges in their liquid and the egg substitute. Beat for about 2 minutes or until the mixture is smooth and the oranges are pureed. Spray a 12-cup bundt pan well and spread batter evenly. Bake for 35-40 minutes, until the top springs back when touched and a toothpick inserted in the center comes out clean. Allow cake to cool in the pan for 45 minutes, then invert onto a platter. Sprinkle powdered sugar on top, if desired. Sprinkle powdered sugar"
1680,"Heat 1 tablespoon of the oil and half of the butter in a large, non-stick frying pan over a medium heat. Spread the flaked almonds over a small plate. Sprinkle 2 slices of bread with chocolate, and top each with another slice. Dip sandwiches into egg mixture, then press into the almonds, to coat. Heat 1 tablespoon of the oil and half of the butter in a large, non-stick frying pan over a medium heat. Sprinkle 2 slices of bread with chocolate"
1681,"Preheat oven to 375 degrees. Place chicken in glass baking dish. In a small bowl, combine the remaining ingredients and whisk together until well blended and smooth. Pour sauce mixture over chicken. Bake chicken with sauce mixture for about 20 - 30 minutes or until chicken is cooked through. For best results turn chicken over half way through cooking."
1682,"Heat grill. In a small bowl, stir together all glaze ingredients. Sprinkle chicken with salt and pepper. Brush chicken generously with glaze. Place chicken on gas grill over medium or on charcoal grill 4 to 6 inches from medium coals. Cover grill. Cook 8-12 minutes or until juices run clear, turning once and brushing occasionally with glaze."
1683,"In a small saucepan, melt butter and chocolate over low heat, stirring constantly until melted. Stir in sugar, vanilla, salt, and milk. Bring to a boil over medium heat. Cook 7 minutes, stirring constantly. Serve warm over ice cream or pound cake. The amount of time will vary with the amount of sauce being reheated."
1684,"Preheat oven to 375 degrees fahrenheit. Place marinated pork in a roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
1685,"Preheat oven to 450 degrees. In small mixing bowl, combine cooking spray, seafood seasoning, baking potatoes, salmon filletspreparation:Preheat oven to 450 degrees. In small mixing bowl, combine"
1686,"Preheat oven to 450 degrees f. A half-hour before cooking, remove filet from refrigerator. Heat a large skillet over high heat. Pat filet dry and season generously with salt and pepper. Add oil to hot skillet and when it begins to smoke add steak. Reduce heat slightly and cook steak until browned, about 4 minutes on each side. Transfer skillet to the oven. Roast until an instant-read thermometer inserted sideways into the steak registers 120 degrees f for medium-rare, about 6 to 8 minutes. Transfer steak to a cutting board and let it rest for 10 minutes. Cut steak from the bone and carve meat across the grain."
1687,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt."
1688,"In a 3-4 qt pot, saute the onion and carrot in a little olive oil until the onion is translucent. Add the sausage and brown a bit. Add the rest of the ingredients. Simmer for 30 minutes. Serve with crusty bread and a green salad."
1689,"Preheat oven to 350. Pour melted butter into a 9x13-in baking dish. Add chicken, skin side down, sprinkle with seasoning salt and garlic. Turn chicken over, season and lay bacon strips on top. Sprinkle with mushrooms. Bake in the preheated oven for 45-60 minutes, or until chicken is no longer pink and juices run clear. Remove chicken, bacon and mushrooms to a platter and keep warm. Pour juices from baking dish into a small saucepan and whisk together with cream over low heat until thickened. Pour sauce over chicken and serve warm."
1690,"Heat large non-stick skillet, swirl in oil, then add garlic. Saute 30 seconds. Add beef in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
1691,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1692,"Cook pasta until al dente. Add pasta and cook for 8 to 10 minutes or until chicken is no longer pink inside. Reduce heat and stir in salt, pepper, cream, pesto, and parmesan cheese. Cook until chicken is no longer pink inside. Cook until chicken is no longer pink"
1693,"Preheat oven to 450 degrees. Mix together dry ingredients. Stir in beaten eggs, butter, & milk. Add enough additional butter or oil to cover the bottom of a 9 or 10 inch cast iron skillet and place pan in hot oven. When the pan is very hot, remove from the oven & pour the cornbread batter into the skillet. Return to oven & bake approximately 15 minutes until browned. Cut into wedges to serve."
1694,"In a large stock pot, combine apple juice, apple cider, brown sugar, sugar, cinnamon sticks, everclear alcohol, vodka. Continue to stir and mix well. Pour in 1 gallon of apple cider. Stir and mix well. Pour in everclear grain alcohol 190 proof. Lastly, add 2 cups of pinnacle whipped cream vodka"
1695,"Preheat oven to 350 degrees. Mix together all ingredients from ground beef through pizza sauce. Separate the halves of the hamburger buns, placing each half face-up on a baking sheet. Spread the meat mixture on each of the hamburger buns. Top each with a slice of mozzarella. Bake for 20 minutes or until the cheese is golden and bubbly."
1696,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add mushroom soup, mushrooms, black pepper and noodles. Mix well to combine. Simmer 10 minutes. Remove from heat. Sim"
1697,"In a large microwave-safe bowl combine the white sugar, brown sugar, corn syrup and peanut putter. Microwave on high for 3-4 minutes or until melted, stirring once. Stir in vanilla. Fold in rice cereal and the chopped peanuts until well combined. Spread into a lightly buttered 13 x 9-inch glass baking dish. Cover and chill for 1 hour or until set. Cut into squares."
1698,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1699,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments. Serve immediately, or cover and refrigerate if desired."
1700,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. In a separate bowl combine butter, garlic and pepper. Drain beans. Place in serving bowl. Add butter mixture. Toss to coat evenly. Serve immediately."
1701,"Preheat oven to 450 degrees f. Stir together oil & garlic, then using a pastry brush, brush one side of each bread slice with the oil mixture. Place bread slices on a baking sheet & bake about 10 minutes or until tops of bread slices are golden brown. Meanwhile, in medium bowl, toss together eggs, apple, walnuts & salad dressing. Top each toasted bread slice with some of the peaches, roma tomatoes, garlic clove, red wine vinegar, fresh basil, salt & freshly ground black pepper, baguette. Serve immediately."
1702,"Combine all ingredients except steak in a large resealable plastic bag, mix well. Add steak, turn to coat. Seal bag and refrigerate for 8 hours or overnight. When ready to grill, remove steak from marinade, reserving the marinade. Grill steak to desired doneness. Meanwhile, in medium saucepan bring reserved marinade to a boil. Reduce heat and cook 5 to 8 minutes or until slightly thickened. Serve grilled steak with hot marinade."
1703,"Preheat oven to 350. Mix nuts, pineapple, and coconut in large bowl. Combine flour, sugar, baking powder, and salt and add to nut mixture. Mix well until mixture is completely coated with flour. Beat eggs until foamy and add vanilla to eggs. Pour egg mixture into dry mixture and stir until combined. Divide evenly between two 9 x 5 greased loaf pans and bake for 60-70 minutes or until centers test done. Remove from pans and cool completely on racks. Wrap in foil or plastic wrap and refrigerate."
1704,"Cook rice according to package directions. To prepare the beans, heat olive oil in a large skillet over medium high heat. Add onions and saute until tender. Sprinkle on chili powder and cook 1 minute, stirring frequently. Add beans, salsa, and water and cook about 5 minutes. Serve beans over rice, with sour cream on top."
1705,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments. Serve immediately, or chill. Serve with raw veggies or tortilla chips."
1706,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1707,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
1708,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
1709,"Preheat oven to 400f. Combine flour and sugar in a large bowl or food processor. Add margarine and process, or mix together with your fingers, until mixture resembles coarse meal. Add cold water, one tablespoon at a time, and process, or mix, until a manageable dough forms. Turn dough out onto a lightly floured surface and roll into a 12-inch circle. Press dough into the bottom and up the sides of a 9-inch pie pan or removable-bottom tart pan. Prick the bottom all over with a fork, cover dough with foil and fill with dried beans or rice. Bake 10 minutes. Remove beans and foil and bake until dough rolls up into a ball. Pinch off pieces and roll into 1-inch balls. Roll out and add 2 tablespoons of your favorite filling. Fold dough over filling. Seal with water and fry in hot oil. Make sure dough is sealed or filling will ooze out during cooking."
1710,"Heat oil in a non-stick skillet over medium high heat. Place tortillas on flat surface, spread 1 tablespoon of salsa on half of tortilla, place half of meatloaf over salsa, top with half of cheese. Fold other half of tortilla over cheese. Repeat with rest of the ingredients for other tortilla. Place both in skillet and lightly brown on both sides, about 10 minutes total, or until desired brownness is reached. Cut each in half. Eat and enjoy."
1711,"Preheat oven to 350. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
1712,"Heat the ghee, then add the onions and cook until golden, about 5 or 6 minutes. Add the chicken bouillon and water. Once the mixture boils, stir in the rice. Cover, reduce heat and cook on low for about 25 minutes until rice is tender. Serve rice with marinated veggie kabobs on top. Garnish with toasted almonds."
1713,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1714,Preheat oven to 400-425. Spray cooking dish with spray if using fat free dressing. Put all ingredients into large zip bag and toss. Put in dish and bake for 15 minute then toss and bake. 20-25 min cooking time. Keep your eye on them. The thinner the slice the faster it cooks. Check in and toss to keep from over drying and baking. If you use a fattier dressing then it is less checking time.
1715,Preheat oven to 350 degrees. Spray 9 x 13 pan with non stick spray. Place flour in bowl and dredge chicken and shake off excess. Place in pan. Sprinkle dry soup mix over all. Empty canned soups into a 4 cup measuring bowl and mix well with enough milk to arrive at the 4 cup level. Pour mixture over the chicken. Bake uncovered 1 hour.
1716,"Mix the mustard seeds and spices in a bowl, pour the vinegar on top and leave to soak overnight. Place the mixture in a mortar and pound to a paste. Gradually work in the lager. The finished mustard should resemble a stiff paste, so add extra vinegar if necessary. Store the mustard in sterilized jars in the fridge. Use within 4 weeks."
1717,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
1718,"Preheat oven to 350 degrees. Lightly grease a 13x9 inch baking dish. Combine mushroom soup, milk, chopped onion and mustard in medium bowl until well blended. Spread sauerkraut in prepared baking dish. Top with noodles. Spoon soup mixture evenly over noodles. Cover dish tightly with foil. Bake until noodles are tender, about 1 hour."
1719,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat till smooth. Add remaining ingredients. Stir till well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1720,"Preheat oven to 350f. In a large saucepan, add squash. Add water to cover. Bring to a boil. Cook for 25 minutes or until squash is tender. Drain and cool slightly. Process squash in a food processor until smooth. Pour squash into a mixing bowl. Add in remaining ingredients. Stir to combine. Transfer mixture into a greased 11x7 inch baking dish. Bake, uncovered, at 350 degrees for 40 minutes."
1721,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and mix well. Beat the yolks until pale and smooth. Beat in the buttermilk and then the baking soda and mix well. Beat in the dry ingredients mixing as you add. Make sure the batter is smooth. Add in the melted butter and mix well. Make sure the griddle is really hot. Ladle batter onto griddle. Turn when bubbles form across the cakes and allow to lightly brown on the second side. Serve with warm maple syrup and sweet butter."
1722,"In a large bowl, combine cucumbers and onions. In a large bowl, combine the remaining ingredients, stirring, until sugar is dissolved. Pour over cucumber mixture. Mix well. Cover and chill overnight. May be refrigerated for up to 2 weeks."
1723,"In large non-stick skillet, heat oil over medium high heat. Add in spinach and chopped garlic. Saute stirring for about 10-12 minutes or until all the liquid from the spinach evaporates. Add in the breadcrumbs and parmesan cheese. Mix to combine and heat through. Season with salt and fresh ground pepper to taste."
1724,"Preheat oven to 350f. In a mixing bowl, combine all dry ingredients, except pumpkin seeds, in a large mixing bowl and mix well. In a seperate bowl, slightly beat the eggs with a fork or wire whisk. Add thwe remaining wet ingredients to the eggs and stir well. Fold in chocolate chips. Coat 2 bread pans evenly with cooking spray. Pout half of the mixture into each pan. Bake for 50-60 minutes."
1725,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
1726,"In a large tea pot, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1727,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
1728,"In the bowl of an electric mixer combine the powdered sugar, milk, vanilla extract, food coloring with an electric mixer on medium-low speed until smooth and light. Beat in the sugar, a little at a time, until smooth and of desired spreading consistency. Gently fold in the oreos. Use frosting as desired."
1729,"Preheat oven to 400 degrees. Sautee onions in butter, margarine or oil over medium heat, until soft. Place chicken breasts in casserole dish and season with salt, pepper and garlic. Pour mushrooms and sauteed onions over chicken. Cover dish with bbq sauce. Cover dish with lid or aluminum foil. Bake for 1 hour."
1730,"In a medium size glass bowl mix together the tomatoes, jalapeno pepper, cilantro, onion, garlic, sugar, and salt and pepper. Combine well. Add in the juice. Cover and refrigerate for 3-4 hours before serving. Serve with fresh tortilla chips."
1731,"In a large bowl combine dressing ingredients, whisking until smooth. In a large pot of boiling water cook noodles according to package directions, with a slotted spoon transfer noodles to a colander and drain. Rinse under cold running water. Drain well. Transfer to a large bowl. Return cooking water to a boil. Add shrimp and cook until opaque. Rinse under cold water. Drain. Combine shrimp, dressing and the remaining ingredients with the noodles. Toss to combine. This can be made ahead and refrigerated for up to 2 days."
1732,"Mix all ingredients and bring to soft ball stage, stirring constantly. Remove from heat. Stir until mixture thickens, becomes creamy and cloudy, and pecans stay suspended in mixture. Spoon out on aluminum foil or parchment paper. Makes approximately fifteen to twenty pralines, depending on size."
1733,"Mix all ingredients together in blender. Pour into 6- 3oz molds or paper cups. Freeze for one hour, place sticks in the middle. Freeze for another 3 hours, until solid. To release pops, dip molds into hot water until pops loosen and slide out. If using paper cups, peel away paper."
1734,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1735,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1736,"Heat oven to 425 degrees. Stir together butter, butter and crumbled bacon in a small bowl until smooth and set aside. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally. Remove foil and stir"
1737,"In a small bowl, combine all ingredients. Seal and place in the freezer until frozen solid. Take out of freezer and let thaw. Drink when it has thawed and is slushy. Or put in blender and blend until slushy. Garnish with fresh cranberries, zest of a lime or an orange slice."
1738,"Whilst broccoli is still hot from blanching, heat the butter and extra virgin olive oil in a pan until a light brown colour. Add roasted almond flakes and toss. Place blanched broccoli in pan. Pour over with juice of the lemon, and use seasonings to taste. Serve."
1739,"Cook the pasta in a large pot of boiling, salted water according to package directions stirring occasionally, about 8 minutes. Meanwhile, whisk the olive oil, parmesan cheese and lemon juice in a large bowl. Drain the pasta, reserving 1 cup of the cooking liquid. Toss the pasta with the lemon sauce, and add the reserved cooking liquid and toss again. Season with the salt & pepper. Garnish with lemon zest and chopped basil."
1740,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1741,"Preheat oven to 400 degrees. Combine turkey meat, chilies, onion, and soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Carefully pour the chicken broth over all. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
1742,"Preheat oven to 350f. Place the cooked chicken in a baking dish and drizzle with 2 tablespoons olive oil. Sprinkle on a pinch of salt. Roast for 25 minutes or until soft. Set aside to cool. Divide lettuce, tomato halves and radish slices between two chilled plates. Top each with half of the cooled kumara. Sprinkle with freshly ground black pepper. Drizzle with olive oil and balsamic vinegar."
1743,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
1744,"In a wok or skillet, heat oon sesame oil over medium-high heat. Add chopped onion, chopped garlic cloves and a peeled and minced ginger. Stir-fry for a minute or so until the onion begins to turn translucent. Add the kangkong, finely chopped bird chili pepper, water and soy sauce. Continue to stir-fry just until the onion begins to turn translucent. Add the kangkong, finely chopped"
1745,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
1746,"Preheat oven to 350 degrees f. Cream together butter and sugar until smooth. Add eggs and vanilla, mixing well. In a separate bowl, mix flour, baking soda, and salt. Add to creamed mixture. Stir in pecans. Drop by heaping tablespoonfuls onto an ungreased cookie sheet. Bake at 350 degrees f. For 11-14 minutes or until light golden. Transfer cookies to wire rack to cool."
1747,"In a large mixing bowl, cream the butter until smooth. Add in the sugar. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1748,"Preheat oven to 450. Grease or spray a large cookie sheet. Stir together dry ingredients including the sugar. Cut butter into flour mixture. Add raisins, stir to mix well. Beat egg in measuring cup. Add milk to make 1 cup. Stir into flour. Drop roughly tablespoon size scoops on cookie sheet. Bake for 10-12 minutes."
1749,"Preheat oven to 350 degrees fahrenheit. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1750,"Mix all ingredients except spinach in a mixing bowl to make batter. Dust spinach in flour. Dip spinach in batter. Fry spinach in deep fryer set at 375 degrees or in a skillet with 2 inches of vegetable oil, until golden brown. Drain spinach on paper towels or on brown grocery bags from the market. Serve with french fries and cole slaw or creamy cucumber salad. Also serve with cocktail sauce and tartar sauce."
1751,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini, onion, garlic cloves, butter, salt, pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1752,"Preheat oven to 350 degrees. In a large mixing bowl, combine flour, white sugar, baking soda, eggs, and crushed pineapple. Mix well. Pour batter into an ungreased 9x13 pan. Sprinkle brown sugar and chopped nuts over cake batter. Bake for 30 minutes. Ten minutes before cake is done, start making the frosting. Combine all frosting ingredients in a medium size sauce pan and bring to a boil. Reduce heat slightly and let boil for 5 minutes. Pour frosting on cake as soon as it comes out of the oven. Serve cake cool or warm. Top with whipped cream if desired."
1753,"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1754,"Heat oil in an 8-to 10inch frying pan over low heat. Dip the tortillas, one at a time, in the hot oil just until limp, about 5 seconds. Fill tortillas equally with chicken mixture, roll up, and arrange side by side, slit side down, in a 9-x13 inch baking dish. Pour salsa evenly over top. Bake in a 350 degree oven until heated through, about 20 minutes. If desired sprinkle with more shredded cheese over hot enchiladas before serving."
1755,"In a large saucepan combine the chocolate, cream, butter and butter and heat over moderate heat, stirring, until chocolate is completely melted. Remove from heat and stir in vanilla and a pinch of salt. Transfer to a bowl and chill for 4 hours, or until firm. Form mixture by heaping teaspoons into balls and roll lightly in peanuts. Chill on a baking sheet lined with wax paper for 1 hour, or until firm. Keep in an airtight container, chilled, for up to 2 weeks."
1756,"Heat oil in a saucepan. Add chicken and chilli mixture and cook on a low slow heat until the chicken is transparent. Add chillies to the chicken mixture and cook until the chillies are soft. Next, to the mixture in the saucepan, add the tamarind paste, fish sauce and the sugar. Simmer for ten minutes then turn off heat. Cool for a few minutes and then pour the mixture into a blender or food processor and blend until the mixture is the consistency of jam. Pour into sterilised jam jar and store in fridge. The chilli jam will last for a couple of weeks in the fridge."
1757,"Heat oil in a large skillet over medium-high heat. Add the garlic and cook for 2 minutes, or until golden, but not brown. Remove with a slotted spoon and discard. Add the spinach and stir until coated with the oil and spices. Stir in the spinach with just the water clinging to it, cover and cook for 4-5 minutes until wilted. Remove with a slotted spoon and continue cooking, stirring gently until the liquid evaporates. Season to taste and serve."
