,result
1841,Preheat oven to 350f. In a large mixing bowl combine all of the ingredients. Form meat mixture into a loaf and place into a casserole dish. Bake for 50-60 minutes. Nice with scalloped potatoes and steamed green beans.
1842,"In lg. Bowl, stir together all ingredients except for half of the cheese and the fish sticks. Spread into 13x9 baking dish. Top with frozen fish sticks in 3 rows of 6 longways. Sprinkle evenly with the rest of the cheese, spreading, making sure some of it gets down in between and around fish sticks. Bake at 350, uncovered, for about 35-40 minutes. Serve with coleslaw and garlic bread."
1843,"Preheat oven to 400f. Combine brown sugar, shortening, eggs, flour, baking powder, salt, chocolate chips, pecans, caramel ice cream topping, milk chocolate chips. Pour into a greased 9 x 5 loaf pan and bake at 350 for 60 to 70 minutes or until a toothpick inserted in the center comes out clean. Cool for 10 minutes before removing from pan to cool on a wire rack."
1844,"Preheat oven to 350 degrees. In a large mixing bowl, cream together the butter and two sugars until well combined. Beat in vanilla pudding mix. Add eggs, one at a time, until well incorporated. Mix in vanilla extract. In another small bowl, mix together flour, baking soda, and salt. Add the dry ingredients to the wet ingredients, mixing until just incorporated. Fold in m&ms and white chocolate chips. Drop tablespoon size cookie dough onto prepared cookie sheet. Bake for 10 minutes, or until just turning golden brown. Cool on cookie sheet for 5 minutes before removing to wire rack to cool completely."
1845,"Preheat oven to 400 degrees. In a large bowl, combine flour, sugar & baking powder. Cut in butter until mixture resembles coarse crumbs. Stir in milk just until flour mixture is moistened. It will be very thick and pull away from the sides of the bowl. Spoon into greased muffin pan. Bake 15 to 20 minutes or until golden brown. Remove from pan and let cool."
1846,"In a large saucepan, heat oil. Add beef broth, elbow macaroni, ground round, red kidney beans, spaghetti sauce, chicken broth, ditali pasta. Bring to a boil. Reduce heat and simmer 10-12 minutes. Add in the beef broth, elbow macaroni, ground round, red kidney beans, spaghetti sauce, chicken broth, ditali pasta"
1847,Spray nonstick skillet with cooking spray. Heat over med. Heat. Add ground beef and sausage red beans and rice. Cook until desired doneness. Stir in ground beef and sausage red beans and rice. Stir in ground beef
1848,Preheat oven to 350 degrees F. Place all other ingredients in a large saucepan and bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and let cool. Remove from
1849,"Preheat oven to 350 degrees. Place chicken in large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes longer or until chicken is done. Lightly salt and pepper chicken and add, tossing"
1850,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
1851,"Preheat oven to 350 degrees f. Mix the shortening, sugar and eggs together and then beat the mixture until light and fluffy. Add the flour, baking powder, baking soda and salt. Stir this into the other mixture, string until smooth. Add the nuts if desired and stir again. Pour the batter into a greased 9 by 5 by 3 inch loaf pan. Bake in a 350 degree oven for 60 to 70 minutes or until the loaf tests done."
1852,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1853,"Preheat oven to 425 degrees f. And grease a 8 inch square baking pan. Sift the cornmeal, flour, baking powder and salt together. In a seperate bowl mix the egg, buttermilk oil and honey. Add the egg mixture to the dry ingredients. Beat until smooth. Pour into pan. Bake 20 minutes edges may start to brown a little."
1854,"Preheat oven to 400f. In a shallow dish mix together the cornflake crumbs with parmesan cheese, garlic powder black pepper and dry ranch dressing mix. Place the melted butter in a shallow dish. Coat the chicken breast or strips into the melted butter, then roll into the cornflake mixture. Place in prepared baking dish. Bake uncovered for about 30 minutes or until the chicken is cooked through."
1855,"Place all ingredients in a sauce pot. Cook on high heat until mixture starts to boil. Stirring occasionally until cranberries pop. Lower heat to medium and using the back of a large wooden spoon, squeeze the grapes against the side of pot or use a potato masher to pop grapes, leaving some whole. The pectin from the grapes and sugar will thicken the sauce as well as the heat the reducing the mixture."
1856,"Preheat oven to 350f. Lightly grease a medium baking dish. In a shallow, medium bowl, mix cayenne pepper, lemon pepper, garlic powder, salt and pepper. Brush both sides of catfish fillets with butter. Brush fillets with the cayenne pepper mixture on both sides. Bake 30 to 35 minutes in the preheated oven, until fish is easily flaked with a fork."
1857,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
1858,"In a large saucepan over low heat, add the milk, vanilla extract, evaporated skim milk, and the grated chocolate. Add the chocolate mixture to the coffee and top with a dollop of whipped cream and the grated chocolate. Serve with a cinnamon stick."
1859,"Preheat oven to 200c. Sprinkle olive oil over the base of the baking dish. Lay cutlets in the dish, rubbing them with the oil. Cover cutlets with crushed garlic, mustard and rosemary, then season with the salt and pepper. Place in the oven and cook for 25-30 minutes, turning once, until the cutlets ar browned and crispy. If desired, serve on a bed of couscous with your favourite steamed vegetables. If desired, serve on a bed of couscous with"
1860,"Preheat oven to 350 degrees farenheit. Cream sugar and margarine. Add bananas and eggs. Sift cake flour, salt, and baking soda 3 times. Blend flour mixture into banana mixture, making sure not to overmix. Turn out immediately to cool on wire rack."
1861,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 450 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
1862,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1863,"Place penne pasta in a large skillet over medium high heat, saute the chicken for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1864,"Preheat oven to 450. Put oil in 9x13 pan, swirl around. Scrub potatoes. Cut each lengthwise into 8 wedges. Combine flour and seasonings in a bowl. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
1865,"Preheat oven to 350 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1866,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1867,"In a medium saucepan, cover potatoes with water. Bring to a boil. Reduce heat to low and simmer 20 minutes or until potatoes are very tender. Drain. Return potatoes to saucepan. Mash. Stir in remaining ingredients."
1868,"Preheat oven to 200 degrees. Place tomatoes and peppers, cut side down on a baking rack set onto a baking sheet. Roast for 20-30 minutes or until skins are easily removed. Spray or brush vegetables with olive oil and continue to roast until tomatoes become a dark red color, about 2 hours. Remove from oven and chop into small pieces. Meanwhile, cook and drain pasta. Place into a mixing bowl. Add the onions, tomatoes and peppers, toss to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, sugar, pepper, mozzarella cheese, parmesan cheese. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
1869,Preheat oven to 325 degrees f. Place chicken on a greased backing sheet and brush on honey mustard. Cook for about 25 minute or unit chicken is done. Add mozzarella and return to oven for about 2 minutes for the cheese to melt. Add mozzarella
1870,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
1871,Place fillets on a baking sheet and bake for 15 to 20 minutes.
1872,"Heat oil in a medium sized non-stick skillet over medium high heat. Prepare tortillas in this order, lay tortillas on flat surface, spread 1 tablespoon of salsa on half of tortilla, place half of meatloaf over salsa, top with half of cheese. Fold other half of tortilla over cheese. Repeat with rest of the ingredients for other tortilla. Place both in skillet and lightly brown on both sides, about 10 minutes total, or until desired brownness is reached. Cut each in half. Eat and enjoy."
1873,"Preheat oven to 350 degrees. Add butter, onion, green pepper, garlic, pearl barley, chicken broth, salt & pepper. Cover and bake at 350 for 30 minutes and then uncover and bake for 45 minutes more or until barley is tender and liquid is absorbed. If necessary, add more broth. Season with salt and pepper to taste."
1874,"Put noodles in 4 cups of salted boiling water. Cook 1-2 minutes. Stir occasionally. Drain and dry. Heat oil in wok or frypan until smoking hot. Add ginger and onion stir for 30 seconds. Add noodles and fry for 5 minutes over med heat. Add sauce, and stir until coated. Serve hot or cold. Sometimes i add some julienned carrots or broccoli to this."
1875,"Preheat oven to 400. Butter a shallow baking dish. Break cauliflower into bite size pieces and cook for about 10 minutes or til still slightly firm. Drain and rinse under cold water. Prepare the sauce by melting butter in a small saucepan. Add garlic& cook over med-low heat, stirring often, for 2 minutes. Stir in breadcrumbs, pepper and nutmeg. Stir constantly until mixture thickens, about 3 minutes. Spoon over cauliflower. Sprinkle with cheese. Bake in preheated oven for 15 minutes or til cheese is melted and bubbly."
1876,"Preheat oven to 425f. Line a 10 x 15 inch rimmed baking sheet with foil. Place vegetables in pan and sprinkle with olive oil and toss until covered evenly. Sprinkle with salt, pepper and garlic powder. Roast 10 minutes, stir, sprinkle with parmesan cheese and roast an additional 10 to 15 minutes until vegetables are slightly charred and tender."
1877,"Preheat oven to 350f. In a large bowl, cream together the butter, brown sugar, and white sugar. Beat in the instant pudding mix until blended. Stir in the eggs and vanilla. Beat in the flour mixture. Finally, stir in the chocolate chips and nuts. Drop cookies by rounded spoonfuls onto ungreased cookie sheets. Bake for 10 to 12 minutes in the preheated oven."
1878,"Preheat oven to 350 degrees c. In a small bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1879,"Preheat oven to 350f. Combine stuffing, butter, parmesan cheese, parsley, basil and rosemary. Butterfly chicken breasts and lie flat on cutting board. Take slice of ham, spoonful of stuffing mixture and slice of cheese. Wrap breast around and place seam-side down in 9 inch glass baking dish. Repeat with other breast and cover dish with foil to prevent burning. Bake for 45 minutes to 1 hour, or until chicken is no longer pink. You can make a sauce with this or serve it alone."
1880,"Preheat oven to 325 degrees. Spray a 9 inch pie plate with non stick vegetable spray. Add graham crumbs and shake the plate to coat the entire surface. Set aside. In a separate bowl, combine cream cheese, sugar and flour. Beat on medium speed until thoroughly mixed and creamy. Beat in sour cream, egg whites and vanilla. Pour mixture into graham crust and place in center of preheated oven. Bake 40 minutes. Remove from oven and cool on a rack. Refrigerate at least 3 hours before serving. Top with strawberries if desired."
1881,"Put the pesto into a bowl and mix in the olive oil, garlic and pine nuts. Slowly add the olive oil in a constant stream while the food processor is on. Stop to scrape down the sides of the food processor with a rubber spatula. Add the grated parmeasn cheese and lemon juice. Pulse again until blended. Add salt and freshly ground black pepper. Store pesto in a jar or airtight container in the refrigerator for about a week, or in the freezer for about six months. Keep it looking fresh and green by covering the top with a thin layer of olive oil or with a sheet of plastic wrap directly on its surface. This will keep it from oxidizing and turning brown. If your pesto darkens in color, it will still taste good. I freeze it by dropping tablespoons of it on a parchment paper, freezing it and storing in a zip lock bag in the freezer."
1882,"Heat the sesame oil in a heavy-bottomed pot. Brown the ground beef, separating while stir-frying. Add the green onion, garlic, soy sauce, salt and pepper and stir-fry for 30 seconds. Add the water, then the spinach. Bring the soup to a boil, then lower the flame. Place a tight-fitting lid on the pot and simmer for 10 minutes."
1883,"Heat oil in a large saucepan over medium-high heat. Add butter, onion, and garlic. Cook, stirring occasionally, for 3 to 4 minutes or until liquid is absorbed and rice is tender."
1884,"Slice the sandwich in half and cook to a crisp. Drain on paper towel, and pour drippings out of pan. Spread with mayo and layer on eggs and bacon. Slice and serve with favorite breakfast beverage."
1885,"Preheat oven to 375 degrees f. Mix dry ingredients and yeast. Pour into a greased loaf pan. Pour melted butter over mixture. Bake 1 hour, remove from pan and cool at least 15 minutes before slicing."
1886,"Preheat oven to 450 degrees f. Heat 2 large roasting pans in the oven for 5 minutes. Meanwhile, in a large bowl, toss the zucchini with the olive oil and crushed red pepper. Season generously with salt and pepper. Spread the zucchini on the hot pans and roast for 30 minutes without stirring, until the rounds are tender and their bottom are golden. Transfer to a platter, garnish with mint and serve."
1887,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle crumbs onto an ungreased baking sheet and set aside. Add fish fillet, tomato sauce, breadcrumbs, scallion, fresh basil leaf, tomatoes, fish seasoning, salt & freshly ground black pepper, and toss well. May be served hot."
1888,"Put the onions into the saucepan with the little bit of oil and cook over low heat until lightly yellowed do not brown. Add water and potatoes with salt and caraway seed. Let it cook for few minutes then add sauerkraut and polish kielbasa. Let it cook for at least 20 minutes or until potatoes are soft. Then add some sour cream, pepper and vinegar if needed."
1889,"In a medium saucepan, over medium heat, combine the sugar, salt, butter and milk. Bring to a boil, then boil for 1 full minute. Remove from heat and stir in the peanut butter, oats, vanilla and chocolate milk mix. Drop by spoonfuls onto waxed paper. Let stand until completely cool."
1890,"Heat olive oil in a large skillet over medium low heat. Add garlic, water, vinegar, salt, honey, olive oil, lemon, pink peppercorns and cook over low heat 15 minutes. Remove from heat and stir in honey marinated garlic cloves. Remove from heat and stir in honey"
1891,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1892,"Heat oven to 450 degrees. In a small saucepan over medium heat, combine the butter, white wine, lemon juice, garlic, and parsley. When the butter melts completely, remove from heat. Arrange shrimp in a shallow baking dish. Pour the butter mixture over the shrimp. Bake in preheated oven for 10 minutes or until the shrimp are pink and opaque. Serve over rice or pasta."
1893,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1894,"Preheat oven to 350f degrees. In a large bowl, whisk together flour, baking powder, salt and sugar. In a medium bowl, stir together melted butter, ricotta, milk, eggs and vanilla until smooth. Pour into dry ingredients and mix until just combined. Fold in berries. Distribute batter evenly into prepared muffin cups. Bake for 18-22 minutes, until a tester inserted into the cake part comes out clean. Cool on a wire rack. Refrigerate in an airtight container. Cakes will stay moist for several days."
1895,"Preheat oven to 350f. In large bowl, combine all ingredients except breadcrumbs, butter and french fried onions. Mix well. Spread into ungreased 2-quart casserole dish. Toss bread crumbs with butter. Sprinkle over casserole. Bake at 350f for 30-45 minutes or until bread crumbs are golden and mixture is bubbly. Sprinkle french fried onions over casserole. Bake 5 minutes longer or until onions are golden. Will keep in a warm oven, covered."
1896,"In a wok or large frying pan over medium high heat, saute the chinese beef in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the chinese beef and greens, stirring constantly, for 3 minutes. Add cornflour, dark soya sauce, sweet chili sauce, stock, beef steaks, bok choy, onion, garlic cloves, sliced mushrooms, carrot, rice pilaf mix, orange juice, beef brothpreparation:In a wok or large frying pan over medium high heat, saute the chinese beef in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the chinese beef and greens"
1897,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1898,"Heat oil in a skillet over high heat. Brown pork in two batches, 6 to 8 minutes. Set aside. In same skillet over medium heat, cook pork tenderloin, onion, and garlic, stirring until browned, 8 to 10 minutes. Add soy sauce, vinegar, and sugar. Cook over high heat until thick, 3 to 4 minutes. Add chicken. Stir to warm. Remove from heat. Stir in scallions."
1899,"Heat oil in skillet on med, add onions, cook until soft. Add celery, cook until crisp tender. Increase heat to med hi, add peas. Cook until peas are heated through. Stir in celery leaves, salt and pepper."
1900,"Preheat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Fold the 1 inch of dough over and around the cheese. Press dough edges to seal. Brush edge with melted butter and parmesan cheese. Top the crust with sauce, pepperoni and cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted."
1901,"In a large bowl, mix water and sugar until the sugar dissolves. Add lemon juice and enough cold water to measure 4 cups total. Fill glasses with ice cubes. Garnish with mint leaves and fresh lemon slices."
1902,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1903,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1904,"Place chicken breasts in a lightly greased shallow baking dish. Season with the taco seasoning mix. Pour the salsa over the chicken. Bake at 350f for 35 to 45 minutes, or until chicken is tender. When ready to serve, remove the chicken from the pan, stir sour cream into salsa, then return chicken. Serve salsa ranch chicken with a big tossed salad and spanish rice. This chicken breast recipe serves 4."
1905,"Preheat oven to 350 degrees. Line muffin pan with foil baking cups. Cut almond paste into 16 pieces and pat into a round disc. In mixer cream butter and sugar until fluffy. Beat in eggs then add baking powder, soda and extract. Fold in 1 cup flour, buttermilk then remaining flour until well blended. Spoon about 2 tablespoons batter into each cup and smooth surface. Top with level teaspoonful of preserves, then the piece of almond paste. Top each muffin with another 2 tablespoons of batter. Bake 25 minutes or until lightly brown."
1906,"Heat oil in large skillet over high heat. Add green beans and saute until beans are just tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until beans are just tender, about 5 minutes. Pour over green"
1907,Preheat oven to 400f. Preheat oven to 400f. Preheat oven to
1908,Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Line muffin pan. Half fill each muffin paper with batter. Bake 18 to 20 minutes or until toothpick comes out clean. Frost as desired.
1909,"Place jalapeno pepper, bell pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalapeno pepper, jalap"
1910,"In a large bowl combine dressing ingredients, whisking until smooth. In a large pot of boiling water cook noodles according to package directions, with a slotted spoon transfer noodles to a colander and drain. Rinse under cold running water. Drain well. Add shrimp and cook until opaque. Rinse under cold water. Drain. Combine shrimp, dressing and the remaining ingredients with the noodles. Toss to combine. This can be made ahead and refrigerated for up to 2 days."
1911,"In a large pot of boiling salted water, cook orzo 5 minutes. Add sugar snap peas and squash. Cook until orzo is al dente and vegetables are crisp-tender, about 3 minutes. Drain well. Return to pot"
1912,"Heat oil with cornstarch in saucepan over medium heat. Cook for 1 minute. Add in chicken pieces and can of green chilies. Mix well and add cream cheese. Cook over low heat until cream cheese melts. Put mixture in a 13 x 9 baking pan, top with 1 cup of grated cheese pour the whipping cream over the top and then put the last cup of grated cheese over that. Bake at 350 for 35 minutes or so, checking to make sure the cheese gets bubbly, not burnt."
1913,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
1914,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
1915,Preheat oven to 375f. Lightly spray a baking dish with pam or other no oil spray. Place the cottage cheese in a strainer and drain for 5 minutes. Pack the spinach on the bottom of the dish. Add the sliced onion. Sprinkle on the adobe spice. Combine the eggs and cottage cheese in a food processor and puree until the mixture is very smooth. Pour over the spinach. Arrange the tomato slices on top. Sprinkle on the grated cheese. Bake in 375 oven until golden and the eggs are cooked apprx 25 minutes.
1916,"Preheat oven to 350 degrees. In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1917,Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Line muffin pan. Half fill each muffin paper with batter. Bake 18 to 20 minutes or until toothpick comes out clean. Frost as desired.
1918,"Spray nonstick skillet with cooking spray. Heat over med. Heat. Add steak and garlic. Cook until desired doneness. Stir in beans, chilis, and cilantro. Cook and stir 7 minutes. Spoon mixture on tortillas. Top with cheese. Garnish with salsa, sour cream."
1919,"Place all ingredients in a sauce pot. Cook on high heat until mixture starts to boil. Stirring occasionally until cranberries pop. Lower heat to medium and using the back of a large wooden spoon, squeeze the grapes against the side of pot or use a potato masher to pop grapes, leaving some whole. The pectin from the grapes and sugar will thicken the sauce as well as the heat the reducing the mixture."
1920,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1921,"Preheat oven to 375 degrees. Place fillets in a baking dish. Brush with olive oil and season with salt and pepper. Layer vegetables over fish, and add wine if using. Cover baking dish tightly with foil. Bake 25-30 minutes or until fish flakes easily with a fork, and veggies are tender. Another way to do this is to pan fry the fish in a little olive oil, sautee the vegetables until tender and spoon the sauce over the fish. I just think that the oven is easier."
1922,"In a small saucepan, heat oil and fry ginger and onion until translucent. Add the vegetable broth and bring to a boil, reduce heat to low, cover and simmer for 15 minutes stirring occasionally. Puree soup in a blender or food processor. Return to the boil then turn off. Add salt to taste."
1923,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1924,"Preheat oven to 350 degrees f. Combine chicken breasts, feta cheese, frozen spinach, lemon juice, olive oil, salt and pepper. Brush chicken with melted margarine. Place in 2-quart baking dish. Bake uncovered for 45-50 minutes. Remove skin before serving."
1925,Preheat oven to 350 degrees. Sprinkle cheese over top of casserole. Bake 30 minutes at 350 degrees.
1926,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1927,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1928,"Mix together corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice, water, tabasco sauce, sugar, corn oil, lemon juice,"
1929,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add eggs, brown sugar, dates, vanilla, walnuts, candied red cherries, green glazed cherries, crisp rice cereal, desiccated coconut. Beat until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
