,result
1884,Combine all ingredients in a large bowl. Mix thoroughly. Top with mozzarella cheese slices. Sliced black olives and extra pizza sauce
1885,"Preheat the oven to 450 degrees. Combine the flours with the salt in a medium bowl. Add the milk, butter and eggs and whisk to combine thoroughly. Pour into well-greased muffin cups or a popover pan. Bake at 450 for 20 minutes, turn oven to 350 degrees and bake 15 minutes longer."
1886,"Heat olive oil in a large skillet over medium low heat. Add carrots, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1887,"Place fish on a broiler rack that has been coated with a non-stick cooking spray. Brush tops of fish with 3 tablespoons of the butter or margarine. Dust with flour. Sprinkle with paprika. Broil 5-6 inches from the heat for 5 minutes or until fish just begins to brown. Combine lemon juice, parsley, worcestershire sauce and remaining butter. Pour over the fish. Broil 5 minutes longer or until fish flakes easily with a fork."
1888,"Place sliced apples in crockpot. Toss with diced apple, salt and caraway seed. Add chopped onions and polish sausage. Pour chicken broth over all. Stir lightly. Cover and cook on low setting for 8 to 10 hours."
1889,"In a medium saucepan, over medium heat, combine the sugar, salt, butter and milk. Bring to a boil, then boil for 1 full minute. Remove from heat and stir in the peanut butter, oats, vanilla and chocolate milk mix. Drop by spoonfuls onto waxed paper. Let stand until completely cool."
1890,"In a food processor or blender, mix all the herbs, garlic and lemon juice. Slowly add olive oil and blend. Add zest. Pour marinade over garlic. They can be served immediately but will improve with a day to marinate."
1891,"Boil syrup and sugar together for about 2 minutes. Pour over eggs gradually, stirring well. Add butter, vanilla and pecans. Pour into pie shell. Bake in preheated 350 degree oven for about 50 to 60 minutes. As it bakes, the bottom layer will rise to the top."
1892,"Preheat oven to 350 degrees. In a small saucepan over medium heat, combine the butter, white wine, lemon juice, garlic, and parsley. When the butter melts completely, remove from heat. Arrange shrimp in a shallow baking dish. Pour the butter mixture over the shrimp. Bake in preheated oven for 10 minutes or until the shrimp are pink and opaque. Serve over rice or pasta."
1893,"Mix all dry ingredients in a bowl. Let rise for 1 hour, then punch the dough down. Let rise for 1 hour and 30 minutes. Place dough into breadpan and bake at 325 for 1 hour and 30 minutes."
1894,"Preheat oven to 350f line a 12-cup muffin tin with paper liners. In a large bowl, whisk together flour, baking powder, salt and sugar. In a medium bowl, stir together melted butter, ricotta, milk, eggs and vanilla until smooth. Pour into dry ingredients and mix until just combined. Fold in berries. Distribute batter evenly into prepared muffin cups. Bake for 18-22 minutes, until a tester inserted into the cake part comes out clean. Cool on a wire rack. Refrigerate in an airtight container. Cakes will stay moist for several days."
1895,"Preheat oven to 350f. In a large bowl, combine all ingredients except breadcrumbs, butter and french fried onions. Mix well. Spread into ungreased 2-quart casserole dish. Toss bread crumbs with butter. Sprinkle french fried onions over casserole. Bake at 350f for 30-45 minutes or until bread crumbs are golden and mixture is bubbly. Bake 5 minutes longer or until onions are golden. Will keep in a warm oven, covered."
1896,"In a wok or large frying pan over medium high heat, saute the chinese beef and greens in oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1897,"Preheat grill to medium high. Tear off 4 sheets of tin foil. Brush corn evenly with melted butter and sprinkle with salt, cilantro sprigs and with the rosemary and thyme. Wrap corn with the tin foil. Place wrapped corn on the grill and grill covered until corn in tender."
1898,"Mix the honey, apple juice, garlic and soy sauce in a small saucepan. Stir in the remaining ingredients except the onions. Blend well and heat to boiling. Add the onions and immediately turn heat down. Stir constantly until sauce is thickened and bubbling. Use this sauce to baste poultry during last few minutes of grilling. You can also use this sauce as a marinade. Put sauce in a heavy plastic bag along with 2 to 3 pounds of chicken pieces and marinate for from 2 hours to overnight, turning bag to coat all sides of meat. Use the leftover sauce to brush on chicken while grilling. This recipe doubles nicely."
1899,"Heat oil in skillet on med, add peas, cook until soft. Add cornstarch, cornstarch, plain flour, baking powder, milk, eggs, halloumi cheese, mint. Cook until soft. Add cornstarch, cornst"
1900,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 450 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
1901,"Boil water in a large saucepan over high heat. When water comes to a rapid boil, turn off heat, put the tea bags into water and cover. After the tea has steeped about 1 hour, pour the sugar into a 2-quart pitcher, then add tea. The tea should still be warm so the sugar will dissolve easily. Add lemon juice. Chill. Makes 2 quarts."
1902,"Heat the oil in a small saucepan over medium-high heat. Add brussels sprouts, vegetable oil, salt, garam masala powder, curry powder, green pepper, onion, salt, ground black pepper, ground cumin, garam masala, ground cinnamon, ground beef, tomatoespreparation:Heat the oil in a small saucepan over medium-high heat. Add brussels sprouts, vegetable oil, salt, garam masala powder, curry powder, green pepper, onion, salt, ground black pepper, ground cumin, garam masala, ground cinnamon, ground beef, tomatoespreparation:Heat"
1903,"Place chicken in a large zip-top plastic bag. In a bowl, whisk together lime juice and zest, orange juice and zest, oil, oregano, garlic, jalapeno pepper, salt and freshly ground black pepper. Pour marinade into plastic bag over chicken and lay flat in a shallow dish. Refrigerate for at least 90 minutes or up to 4 hours, turning occasionally. Remove chicken from marinade and season with salt and pepper. Grill chicken until browned and internal temperature reaches 165 degrees f."
1904,"Place chicken in a lightly greased shallow baking dish. Season with the taco seasoning mix. Pour the salsa over the chicken. Bake at 350 for 35 to 45 minutes, or until chicken is tender. When ready to serve, remove the chicken from the pan, stir sour cream into salsa, then return chicken. Serve salsa ranch chicken with a big tossed salad and spanish rice. This chicken breast recipe serves 4."
1905,"In a large sauce pan, combine strawberry and water. Bring to a boil. Cover and simmer over medium heat until strawberry is tender, about 15 minutes. Remove from heat. Stir in gelatin and sugar until dissolved. Add frozen strawberries and ice cream. Alow to thaw, stirring occasionally. Pour into indivitual servind dishes. Refrigerate several hours or until firm. Serve with a garnish of whipped cream on top."
1906,"Preheat oven to 350 degrees. In a large bowl, combine the dried cranberries, honey, bacon bits, pumpkin puree, vegetable oil, flour, baking soda, salt, fresh cranberries, pumpkin pie spice, baking soda, salt, fresh cranberries, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice, pumpkin pie spice,"
1907,"Heat oil in a large skillet over medium high heat. Sautee chicken, onion and garlic until onion softens and chicken begins to brown crisp on edges, about 8-12 minutes. Salt and pepper to taste. Reduce heat to medium. Stir in tomatoes, chiles and cumin. If needed add enough water just to make the mixture a little soupy. Continue to cook, stirring occassionally, until liquid is reduced. Mixture should be moist, not wet or dry. Use immediately or freeze for later."
1908,Preheat oven to 425 degrees. Combine ingredients. Pour into pie crust. Bake 15 minute at 425. Reduce heat to 350 degrees and bake 45 minutes. Cool and garnish with whipped cream.
1909,Preheat oven to 350f. Place each jalapeo chile on a baking sheet. Lined with alumninum foil. Sprinkle with bacon and cheddar cheese. Bake at 350 degrees for 20-25 minutes. Serve immediately.
1910,"Preheat oven to 350 degrees. In a glass baking dish, melt the butter in the oven. Remove the dish from the oven and add the salt, garlic and black pepper. Meanwhile, wash the shrimp, leaving the shells on. Add the shrimp to the butter mixture and stir well to coat. Bake for 15-18 minutes."
1911,"In a large pot of boiling salted water, cook orzo 5 minutes. Add sugar snap peas and squash. Cook until orzo is al dente and vegetables are crisp-tender, about 3 minutes. Drain well. Return to pot"
1912,Spray a large skillet with cooking spray. Heat tortillas and chicken over medium-high heat for 7 minutes. Pour sauce in skillet and stir to blend. Sprinkle with cheese and cover. Heat until cheese is melted and sauce is hot.
1913,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
1914,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
1915,Add salt and pepper to taste. Serve hot.
1916,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1917,"Place all the berries in a large bowl and sprinkle with the sugar. Stir to combine and leave to macerate for about 30 minutes. Using a mixer, beat the mascarpone, heavy whipping cream, powdered sugar and vanilla extract just until soft peaks form. Take four wine or parfait glasses and layer the berries with the cream. Garnish with a sprig of fresh mint and a few fresh berries. The parfait can be made about an hour or two before serving. Cover and store in the refrigerator."
1918,Spray nonstick skillet with cooking spray. Heat over med. Add cheese sauce mixture. Stir in cheese sauce mixture. Serve.
1919,"Place all ingredients in a sauce pot. Cook on high heat until mixture starts to boil. Stirring occasionally until cranberries pop. Lower heat to medium and using the back of a large wooden spoon, squeeze the grapes against the side of pot or use a potato masher to pop grapes, leaving some whole. The pectin from the grapes and sugar will thicken the sauce as well as the heat the reducing the mixture."
1920,Preheat oven to 375 degrees. Mash bananas. Add the other ingredients and mix until all ingredients are combined. Spray muffin tins. Bake for 18-20 minutes.
1921,Preheat oven to 375 degrees f. In a med saute pan spray with non stick cooking spray. Saute onions about 2-3 minutes until translucent. Add tilapia filets on top of sauteed onions. Add chopped garlic on each filet. Add tomato slices or chopped tomatoes. Place pan with topped filets in the oven. Bake 12-15 minutes until fish is white.
1922,"In a large skillet combine carrots, water, and 1 tablespoon of the butter. Bring to boiling. Reduce heat to medium. Cover and cook for 6 to 8 minutes or until carrots are nearly tender, stirring to glaze carrots. Just before serving, sprinkle with parsley."
1923,"In a large bowl mix the flour, sugar, baking powder and salt. Add the dry ingredients to the bran mixture and stir just until all are moistened. Fold in raisins, but do not over mix. Spoon the batter into oiled muffin cups and bake 25 minutes or until lightly browned. Serve hot."
1924,Preheat the oven to 350 degrees. Add oil to a large fry pan and turn the heat up to med-high. Brown each chicken strip until each side is lightly golden brown. Remove chicken and place in a 9 x 13 baking dish. Set aside. In a 2 qt mixing bowl mix the next 5 ingredients until smooth. Spoon this cream sauce over the top of the previously browned chicken in the baking dish and smooth it out and then lightly sprinkle the parmesan over the top of the cream sauce. Place the baking dish in a preheated 350 degree for 20-30 minutes until heated through. Serve over pasta or egg noodles or with mashed potatoes on the side.
1925,Preheat oven to 350 degrees. Sprinkle cheese over top of casserole. Bake for about 25-30 minutes or until the cheese is completely melted.
1926,Preheat oven to 350 degrees. Preheat oven to 350 degrees. Preheat the oven to 350 degrees. Preheat
1927,"Heat oil in a large skillet over medium-high heat. Add onion, cabbage, salt and pepper and cook for 1 minute, stirring occasionally, until onion is translucent. Remove from heat and set aside."
1928,"Heat 3 cups of cooking oil hot enough to cook chicken. Cut chicken into 2 inch pieces, season with the creole seasoning and fry in oil until done. Remove the chicken from the oil. In another frying pan, saute onions, celery, bell pepper and garlic until opaque looking and slightly limp. To the vegetable mixture, add your chicken which has slightly cooled. Add tomatoes and water to the mixture, then lower the flame allowing mixture to simmer for one hour, stirring about every 10 minutes. Serve with rice. If you like yours to be a bit thicker, use 2 cans of diced tomatoes and 1 can tomato paste and 1 cup water."
1929,"Preheat oven to 180 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
1930,"Heat oil in a large heavy saucepan over medium high heat. Add the shallots, coriander, cumin, coconut milk, cinnamon stick, cloves, kaffir lime leaves and cook, stirring occasionally, until coriander is translucent, about 7 minutes. Add the rice to the pan and cook, stirring until the rice is evenly coated in oil, and beginning to toast, 1 to 2 minutes. Add the water, sugar, salt and saffron to the pan and bring to a boil over medium high heat, then reduce heat to medium low, partially cover the pan and simmer for 10 minutes. Fully cover the pan and simmer for about 10 minutes longer, until water is completely absorbed. Take pan off heat and let stand 5 minutes without removing lid. Fluff with a fork and stir in the pistachios just before serving."
1931,"Preheat oven to 400. Mix the salt, seeds, onion and herbs on shallow plate. Coat chicken tenders in mixture and bake on nonstick baking sheet 18-20 minutes unitil golden and firm. Turn halfway through the cooking. Combine the shallots with the sherry vinegarfor dip."
1932,"In a medium saucepan, combine 2 cups water, sugar, and barley and bring to a boil over medium-high heat. Boil for 2 minutes. Remove from heat, and cool completely. Stir in lemon juice and remaining 2 cups of water. Refrigerate. Serve chilled over ice. Garnish with maraschino cherries, fresh mint, and lemon slices, if desired."
1933,"Preheat oven to 325f. Cream butter and cheese. Add salt, pepper and flour to butter mixture. Mixing briefly with a mixer. Work in rice krispies either with the mixer or by hand. Form into small balls, placing on a cookie sheet. Flatten each ball with a fork. Keep the fork clean by dipping in flour, if necessary. Bake for about 20 minutes."
1934,"Mix first 5 ingredients. Shape into patties. Cook and brown patties, add onion, broth and mushrooms. Cover and simmer 10 minutes. Heat onion to boiling. Remove patties. Mix water and cornstarch. Add to skillet and stir until thickened."
1935,"Mix cream cheese and add pineapple, pecans, green pepper, onion and salt. Mix and form into ball. Refrigerate overnight. Serve with crackers."
1936,"Place the peppers on a baking sheet with the cut side facing down. Place the baking sheet on the top shelf in the oven and broil until the outer layer of the skin has blackened, about 8-14 minutes. Place the peppers in a zip-lock bag or other sealable container, seal and let them cool until you can handle them, about 20 minutes. Remove the skins from the peppers. The skins should easily pinch off. Assemble sandwich by spreading the cream cheese on the inside of one piece of bread. Layer with roasted jalapeno peppers and shredded cheese. Top with the second bread slice and spread with the softened butter the outersides of the bread slices. Sprinkle over both sides with crushed chips. Preheat a skillet and grill until golden brown and the cheese has melted, about 2-3 minutes per side."
1937,"Place potatoes in a single layer on a baking sheet. Sprinkle with salt and pepper to taste. Place in 350 degree oven for 15-20 minutes, or until tender, allow to cool for 10 minutes. Combine mayonnaise, creole mustard, lemon juice, parsley, scallions, lemon, juice of, salt and black pepper to taste. Add to potatoes. Add salt or pepper to taste. Serve cold or room temperature."
1938,"Preheat oven to 325f degrees. Grease a baking sheet and set aside. Beat egg white in a large bowl with a fork or whisk until foamy. Stir in two cups of unsalted nuts until coated. Stir in sugar and spices. Toss with nuts until coated. Bake, stirring often, until golden-- about 20-25 minutes. Cool completely. Store in an airtight container."
1939,"Preheat oven to 350 f. Heat oven to 350 degrees F. Line a baking sheet with parchment paper. In a large bowl, whisk together the flour, baking soda, baking powder, and spices. Gradually add the dry mixture to the wet ingredients, beating well. Pour the batter into a gently oiled and floured 95 inches loaf pan and spread evenly. Bake for 45 minutes or until a toothpick is inserted and comes out clean. Cool completely on wire rack before slicing."
1940,"In a nonmetallic bowl, combine bananas, oranges, strawberry, seedless grapes, sour cream, honeydew melon. Add bananas, oranges, strawberry, seedless grapes, sour cream, honeydew melon"
1941,"Preheat oven to 350 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt, unbleached all-purpose flour, walnutspreparation:Preheat oven to 350 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt, unbleached all-purpose flour, walnuts"
1942,"Pour 2 cups milk into a medium bowl. Add pudding mix. Beat with an electric mixer 1 minute. Spread mixture evenly into crust. Beat cream cheese, sugar and 1 tablespoon milk with an electric mixer until smooth. Fold in whipped topping on low speed. Spread over chocolate mixture. Sprinkle with chocolate, if desired. Cover with dome. Chill at least 3 hours before serving."
1943,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1944,"In a blender, puree the horseradish sauce and blend another 30 seconds. Season salmon fillets all over with salt and pepper. Grill over medium heat on lightly oiled grill rack 4 to 6 minutes i used the flavorwave oven. Turn fillets over and grill until just cooked through, 4 to 6 minutes more. Sprinkle fillets with lime zest and cilantro and then top with the lime butter sauce."
1945,"In a large skillet, cook bacon over medium heat until crisp. Remove and drain on paper towel. Add oil to the drippings and saute onion for 3 minutes. Add rice and fry until golden brown, about 5 minutes. Stir in the remaining ingredients and bring to a boil. Reduce heat, cover, and simmer for 30 minutes or until rice is tender. Sprinkle with bacon and serve."
1946,Place cheese cutout on top of sandwich. Place cheese cutout on top of sandwich. Place
1947,"In a large skillet heat the pan on medium heat. Add the butter and melt. Be careful not to burn the butter. Next add the oil. Saute the carrots, stirring frequently until they start to turn golden and are crisp-tender about 10-12 minutes. Do not allow the skillet to turn dry- adding a little apple juice if necessary. When the carrots are crisp-tender add the remaining apple juice and saute mixture until liquid is absorbed. Finally, stir in the lemon juice, chives, toasted almonds, salt and white pepper."
1948,"Combine the garlic, garlic, balsamic vinegar, dijon mustard, salt and pepper. Pour dressing over broccoli. Serve immediately."
1949,"In medium saucepan over medium heat, melt butter. Add celery and onion and cook 2 to 3 minutes, stirring occasionally. Add remaining ingredients and whisk together. Bring to boil, reduce heat, cover and simmer 15 minutes, stirring occasionally. Transfer to a bowl, cover and refrigerate until ready to use."
1950,"Preheat oven to 350 degrees farenheit. Dice the two eggplants into approximately one inch cubes. Toss the eggplant cubes with 2-4 tbsp of olive oil. Add salt and pepper to taste. Spread into a single layer on a baking sheet and pop into preheated oven. Roast until eggplant is tender and beginning to brown, 15-20 minutes. When eggplant is done roasting, pull out of the oven and top with crushed red pepper, tomato sauce, parmesan, and mozzarella cheese. Place back in oven for approximately 10-15 minutes or until cheese is bubbling and starting to brown slightly. Serve with salad."
1951,"Preheat oven to 375 degrees f. Melt the butter in a skillet over medium-high heat. Stir in the mushrooms and onion, and cook until tender. Sprinkle with the flour. Reduce heat to low, and continue cooking 5 minutes. Mix in sour cream and lemon juice, and season with salt and pepper transfer to a small casserole dish, and top with parmesan cheese. Bake 15 minutes in the preheated oven, until bubbly."
1952,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
1953,"Place cabbage, cored end up, on top rack of grill, close lid and smoke until soft. Wrap cabbage, cored end up, on top rack of grill, close lid and smoke until soft. Wrap cabbage, cored end up, on top rack of grill, close lid and smoke"
1954,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the spice rub. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
1955,"Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy, 11-13 minutes for crisp."
1956,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
1957,"Preheat oven to 350 degrees fahrenheit. Grease 8x8x2-inch baking pan. In large bowl beat sugar and butter until fluffy. Beat in eggs, one at a time. Beat in chocolate, then flour. Stir in nuts. Pour into pan. Bake 25 minutes. Cool in pan and cut into bars."
1958,"Preheat oven to 400 degrees. Spray baking dish with cooking spray. Season breasts with taco seasoning. Bake breasts uncovered for 20 minutes. Remove from oven, spoon salsa over each piece, taking care not to drench them. Bake uncovered 5 minutes. The ones i used were very thick."
1959,"Preheat oven to 350f. In a medium bowl mix sugar, cinnamon, paprika, cayenne. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1960,"Preheat oven to 450 degrees. Line pastry shell with foil and bake 5 minutes. Remove foil and bake 5 additional minutes. Remove from oven and reduce temperature to 325 degrees. In a bowl, stir together eggs, milk, onion, salt, pepper, and nutmeg. Add vegetables or meat and stir. Toss shredded cheese with flour and add to egg mixture, stirring well. Pour into pastry shell and bake for 35 to 40 minutes. You might want to add foil around the edges to prevent over browning."
1961,"Preheat oven to 400f. Cut squash into 1-inch cubes if too large. In a large bowl, toss together squash, bell pepper, olive oil, garlic, parsley, black pepper, and salt to taste. Pour into a 2 quart flat baking dish. Sprinkle parmesan evenly over the top. Bake squash approximately 50 minutes until tender. Can use cooking spray instead of olive oil. Can use 1 green and 1 red pepper if desired."
1962,"Heat oven to 375 degrees. Spray muffin tins with nonstick spray. Mix flour, sugar, baking powder, cinnamon, and salt in a bowl. Mix in beaten eggs, applesauce and melted butter. Evenly scoop mixture into muffin pans. Bake for 18 to 20 minutes. Test to see if toothpick comes out clean."
1963,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the sesame oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
1964,"Preheat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1965,"Preheat oven to 350 degrees f. In 4 quart saucepan, heat soup, milk, thyme, pepper, chicken and vegetables to boiling over med-high heat, stirring occasionally. Boil and stir 3-5 minutes. Spread in ungreased 13x9-inch glass baking dish. Seperate dough into 8 biscuits. Place evenly over hot chicken mixture. Bake 35-40 minutes or until biscuits are golden brown and no longer doughy on bottom. After 20 minutes, cover with foil if necessary to prevent excessive browning."
1966,"Spray 3 quart slow cooker with nonstick cooking spray. Rinse rice and drain well. Cover crockpot and cook on high for 3-4 hours. Add mushrooms and thyme and stir gently. Cover and cook on low for 30-60 minutes longer, until wild rice pops and is tender."
1967,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
1968,"Preheat oven to 375. In a bowl with tight fitting lid, put the tomatoes. Add chicken, in batches, and shake to coat. Shake off excess flour and place pieces in a greased 8x8 baking dish,. Making sure not to lay them flat. They should have the same shape as they were in the package. In a small bowl, mix the honey, soy sauce, garlic and seasonings. Pour evenly over the chicken. Cover and bake 30 minutes. Uncover and bake an additional 15 minutes, basting occasionally with the sauce. Serve."
1969,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1970,"Preheat oven to 325f. Cut pork ribs into sections of 3 or 4 bones. Mix remaining ingredients well, sprinkle on both sides of ribs and rub into the meat. Seal rib sections in foil with a tablespoon of water in each package, and bake for 2 hours on a cookie sheet in the center of the oven. Open foil carefully as steam escapes. Can be crisped on a hot bbq if desired but will be great just the way it is."
1971,"Heat oil over medium high heat. Add onions, cook stirring for 5 minutes. Add zucchini, cook stirring for 5 minutes. Add tomato and pepper flakes. Cook until heated through and tomato begins to release juices, about 5 minutes add salt and pepper."
1972,"Heat olive oil, onion, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell"
1973,"Heat grill to medium-high heat. Mix mayo and basil. Refrigerate until ready to use. Combine meat and garlic. Shape into 8 thin patties. Top 4 patties with cheese. Cover with remaining patties. Pinch edges together to seal. Grill 7 to 9 minute on each side or until burgers are done. Spread buns with mayo mixture. Fill with lettuce, tomatoes, burgers and peppers."
1974,"Mix the graham cracker crumbs, melted butter or margarine and sugar together. Press firmly into a 13x9 inch pan and refridg while making the filling. Beat the cream cheese till smooth. Slowly add the powdered sugar. Add the jam and mix well. Stir in the strawberries and then fold in the cool whip. Spoon over the crust, cover and refrigerate for at least 4 hours to set up enough to cut cleanly."
