,result
1702,"Place steaks on buns and serve with ketchup, chili sauce, or your favorite toppings. Makes 4 burgers."
1703,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
1704,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
1705,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1706,"Preheat oven to 475f. In large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes"
1707,"Preheat oven to 325 degrees. Brush the 1 tbsp melted butter into a square baking dish. Beat the eggs, sour cream, milk and mustard together until well blended. Stir in the scallions, swiss cheese, salt and paprika. Pour into the buttered baking dish. Bake at 325 for about 30-35 minutes or until eggs are set but still moist."
1708,"Heat oil in a large skillet over medium-high heat. Add pork chops, onion, garlic, salt, pepper, garlic cloves, flour, water, fresh parsley leaves, and cook until sauce thickens slightly. Add"
1709,"Preheat oven to 400f. Combine flour and sugar in a large bowl or food processor. Add margarine and process, or mix together with your fingers, until mixture resembles coarse meal. Add cold water, one tablespoon at a time, and process, or mix, until a manageable dough forms. Turn dough out onto a lightly floured surface and roll into a 12-inch circle. Press dough into the bottom and up the sides of a 9-inch pie pan or removable-bottom tart pan. Prick the bottom all over with a fork, cover dough with foil and fill with dried beans or rice. Bake 10 minutes. Remove beans and foil and bake until crust is golden brown, about 20 minutes more. Remove from oven and cool completely on a wire rack. Yields 8 slices per crust."
1710,"Heat oil in a nonstick skillet, add one tortilla. Layer with half the cheddar cheese, all of the chicken and mushrooms and half the monterey jack cheese. Top with the second tortilla. Cover and heat until cheese melts and bottom tortilla is crisp and golden brown. Turn over. Sprinkle remaining cheese on top. Cook until bottom tortilla is crisp and golden brown and cheese is melted. Cut into wedges and serve with sour cream and salsa if desired."
1711,"Heat oil in large skillet over high heat. Add butter, low-fat yogurt, brown sugar, molasses, dry mustard, salt, broad beans. Pour over butter beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over butter beans in skillet and boil until sauce thickens and coats vegetables"
1712,"In a large resealable plastic bag, combine the first six ingredients. Pour 1 cup marinade into a large resealable plastic bag. Add the chicken. Seal bag and turn to coat. Refrigerate for 5-7 minutes. Cover and refrigerate remaining marinade. Drain and discard marinade. On six- eight metal or soaked wooden skewers, alternately thread chicken and vegetables. Grill, covered, over medium heat for 5-7 minutes on each side or until chicken juices run clear, basting frequently with reserved marinade."
1713,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1714,"Place the potatoes in a bowl. Add seasonings and oil. Toss to coat well. Transfer to a large rimmed baking sheet. Bake in 400f oven, stirring 3 or 4 times, for 55 to 65 minutes or until golden and tender."
1715,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
1716,"Mix dry mustard and vinegar and let stand overnight in a closed container. I use a glass mason jar and lid. The next day, in a glass saucepan beat egg. Mix in sugar, salt and mustard mixture. Cook over low heat, stirring constantly with wire whisk, until mixture thickens and just begins to bubble. Take off heat. Let cool approximately 30 minutes. Then stir in miracle whip. Keep in a sealed container in the refrigerator. Will keep in the refrigerator for up to two months. Great sandwich spread. It also works well as a dip for sausage or pepperoni sticks at a party."
1717,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
1718,"Add the casserole to a large mixing bowl. Cover and cook on low heat for 10-15 minutes or until the casserole is cooked through. Remove from heat, stir in chopped chives and serve."
1719,Preheat oven to 425 f. Line a baking tray with parchment paper and set aside. Lay two spring roll wrappers on a clean work surface. Brush wrappers lightly with melted butter. Slice the bananas in half on the diagonal. Place one banana half in the lower third portion of the wrapper and cover with the chocolate. Sprinkle a little salt over the chocolate and top with the remaining banana half. Roll into a tight package. Continue until all bananas and wrappers are rolled. Place the finished banana rolls on the lined baking tray and brush tops and edges with butter. Bake for 5-7 minutes on the baking tray and serve when golden brown.
1720,"In a heavy-bottomed pot over medium, fry the bacon until crisp. Remove the bacon and drain on paper towels. Saute the onion and garlic in the bacon grease over low heat until soft, about 3 minutes. Add the brussels sprouts and stir them around so that they are coated with the bacon grease. Add the broth and cook, covered, over low heat until the sprouts are easily pierced with a fork, about 12-15 minutes. Stir in the butter just before serving. Garnish each serving with bacon bits."
1721,"Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Pour in buttermilk, sour cream or yogurt and the egg yolks. Stir in the butter and vanilla. Beat the egg whites with the whisk or electric mixer until they hold soft peaks. Stir them gently into the batter. Spread a ladleful or so of batter onto the waffle iron and bake until the waffle is done, usually 3 to 5 minutes, depending on your iron. Serve immediately or keep warm for a few minutes in a low oven."
1722,Place cucumbers and onions in a bowl. Combine rest of ingredients in a measuring cup. Stir well. Pour over cucumbers and onions. Chill for 4 hours.
1723,"In large non-stick skillet, heat oil over medium high heat. Add in spinach and chopped garlic. Saute stirring for about 10-12 minutes or until all the liquid from the spinach evaporates. Add in the breadcrumbs and parmesan cheese. Mix to combine and heat through. Season with salt and fresh ground pepper to taste."
1724,"Preheat oven to 350f. In a mixing bowl, combine all dry ingredients, except pumpkin seeds, in a large mixing bowl and mix well. In a seperate bowl, slightly beat the eggs with a fork or wire whisk. Add thwe remaining wet ingredients to the eggs and stir well. Fold in chocolate chips. Coat 2 bread pans evenly with cooking spray. Pout half of the mixture into each pan. Bake for 50-60 minutes."
1725,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
1726,"In a large tea pot, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1727,"Heat oven to 325 degrees f. Place halves skin side up on broiler pan or in shallow roasting pan. Broil 4 to 6 inches from heat 8 to 10 minutes or until skin is crisp. Drain. Heat oven to 325 degrees f. Place halves skin side up in ungreased 13x9 inch baking dish. In medium bowl, combine remaining ingredients. Spoon over hens. Bake 45 to 50 minutes or until tender, basting occasionally."
1728,"Preheat oven to 180c. Grease or line cookie tray. Mix together sugar and butter. Add egg yolk and vanilla, mix well. Stir in flour and choc chips. Place teaspoonfuls onto tray and bake for 12 minutes."
1729,"Preheat oven to 400 degrees. Sautee onions in butter, margarine or oil over medium heat, until soft. Place chicken breasts in casserole dish and season with salt, pepper and garlic. Pour mushrooms and sauteed onions over chicken. Cover dish with bbq sauce. Cover dish with lid or aluminum foil. Bake for 1 hour."
1730,"In a medium size glass bowl mix together the tomatoes, jalapeno pepper, cilantro, onion, garlic, sugar, and salt and pepper. Combine well. Add in the juice. Cover and refrigerate for 3-4 hours before serving. Serve with fresh tortilla chips."
1731,"In a small bowl combine dressing ingredients, whisking until smooth. In a large pot of boiling water cook noodles according to package directions, with a slotted spoon transfer noodles to a colander and drain. Rinse under cold running water. Add shrimp and cook until opaque. Rinse under cold water. Drain well. Combine shrimp, dressing and the remaining ingredients with the noodles. Toss to combine. This can be made ahead and refrigerated for up to 2 days."
1732,"Wash and skin potatoes, chop into large chunks. Boil potatoes until tender and mash. Stir in butter, cinnamon, brown sugar and mini marshmallows to taste. Mix in a separate bowl, flour, sugar, cinnamon, and pecans, drizzle melted butter over mixture and stir to moisten, mixture should resemble chunky crumbs. Pour chocolate mixture into casserole dish and cover with a thin layer of mini-marshmallows. Top with pecan mixture. Bake at 350f for 30 minutes or until brown and bubbly."
1733,"Place strawberries in a blender and blend until the strawberries are just mashed up. You may need to add a little of the cream to get the mixture going. Add the other remaining ingrediets and blend for 30 seconds or so. Put mixture into 4 individual serving dishes and chill. When ready serve, add whipped cream if desired."
1734,"Preheat oven to 350f line a baking sheet with parchment paper & set aside. Combine flour, oats, sugar, baking soda, salt and cinnamon in a medium bowl and stir with a fork to blend. Add butter and vanilla. Blend with fork until stiff dough forms. Use your hands to mix in the raisins. Divide dough in half and place halves four inches apart on baking sheet. Bake until lightly browned. Remove sheet from oven & transfer the parchment to a cooling rack to cool for 15 minutes. Transfer cookies to wire rack and cool completely."
1735,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1736,In a large skillet heat the pan on medium heat. Add the butter and saute until the butter is melted. Add
1737,Place the gummy bear in a blender and process for 1 minute or until smooth. Pour the gummy bear into a blender and process for 1 minute or until smooth. Pour the gummy bear into a blender and process
1738,"Whilst broccoli is still hot from blanching, heat the butter and extra virgin olive oil in a pan until a light brown colour. Add roasted almond flakes and toss. Place blanched broccoli in pan. Pour over with juice of the lemon, and use seasonings to taste. Serve."
1739,"Cook the pasta in a large pot of boiling, salted water according to package directions stirring occasionally, about 8 minutes. Meanwhile, whisk the olive oil, parmesan cheese and lemon juice in a large bowl. Drain the pasta, reserving 1 cup of the cooking liquid. Toss the pasta with the lemon sauce, and add the reserved cooking liquid and toss again. Season with the salt & pepper. Garnish with lemon zest and chopped basil."
1740,"Preheat oven to 375 degrees f. In a mixing bowl, beat your butter, sugar, egg, vanilla, salt, unbleached all-purpose flour, walnuts"
1741,"Preheat oven to 425. Mix breadcrumbs, cheese, sage and lemon peel in a pie plate or shallow bowl and set aside. Beat eggs in a medium bowl and set aside. Place flour on a plate and season with salt and pepper. Coat pork chops on both sides with flour. Dip pork chops into eggs, then coat on both sides with breadcrumb mixture. In heavy large ovenproof skillet, melt butter over medium heat. Add pork chops to skillet and cook until golden brown. Place skillet into oven. Bake until pork chops are crisp on the outside and meat thermometer inserted into pork registers 150 f."
1742,"Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, nonfat plain yogurt, milk, dill weed, salt, pepper, macadamia nuts, lettuce leafpreparation:Boil chicken, red potatoes, sweet potatoes, fresh green beans, mayonnaise, non"
1743,"Combine all ingredients except pasta in small sauce pan. Cook on high heat until bubbly, stirring often. Turn down heat and cover. Simmer at least 30 minutes for best flavor. Cook pasta according to package directions. Sauce may be thinned with water reserved from pasta if desired. Serve with parmesan cheese."
1744,"In a wok or skillet, heat oon sesame oil over medium-high heat. Add chopped onion, chopped garlic cloves and a peeled and minced ginger. Stir-fry for a minute or so until the onion begins to turn translucent. Add the kangkong, finely chopped"
1745,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
1746,"Preheat oven to 350 degrees f. Cream together butter and sugar until smooth. Add eggs and vanilla, mixing well. In a separate bowl, mix flour, baking soda, and salt. Add to creamed mixture. Drop by heaping tablespoonfuls onto an ungreased cookie sheet. Bake at 350 degrees f. For 11-14 minutes or until light golden. Transfer cookies to wire rack to cool."
1747,"In a large bowl, combine creme caramel chai, yogurt, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, chai tea mix, banana, milk, ch"
1748,"Preheat oven to 450. Grease or spray a large cookie sheet. Stir together dry ingredients including the sugar. Cut butter into flour mixture. Add raisins, stir to mix well. Beat egg in measuring cup. Add milk to make 1 cup. Stir into flour. Drop roughly tablespoon size scoops on cookie sheet. Bake for 10-12 minutes."
1749,"Preheat oven to 350 degrees fahrenheit. In a large bowl, whip butter, sugar, cornstarch, salt, butter, icing sugar, heavy cream, vanilla. Add cornstarch and cornstarch a bit at a time to incorporate. Form into two thick ropes, rolling on wax paper. Refrigerate 30 minutes. They will be firm and easy to slice into coins. Bake slices until they just begin to turn golden on the bottom. I added chocolate chips to half, and they were nice too."
1750,"Preheat oven to 350 degrees f. In a large mixing bowl, beat the eggs and then mix in the cake mix and oil. Stir in the white chocolate chips. Drop by small scoop or tbsp onto a non-stick cookie sheet. Bake for 10 minutes. Remove cookie sheet from oven and allow the cookies to stay on the pan for 10 minutes to cool and set. Remove from cookie sheet and continue to cool on a rack. Eat one because they are awesome hot out of the oven."
1751,"Preheat oven to 350f and lightly grease a casserole dish. Cover chinese cabbage with boiling water and cook for about ten minutes or until tender. Drain very well. Melt butter. Add onions and peppers and cook slowly for about five minutes. Add cabbage, salt and pepper. Pour into a baking dish, cover and bake in oven for 30 to 40 minutes."
1752,"Cook sausage until brown. Drain well and. Cut into thirds. Over medium heat, cook drained. Pineapple juice, sugar and cornstarch until thick. Add vinegar, soya sauce, sausages and pineapple. Heat for 5 minutes. Serve hot in chafing dish with cocktail sticks. Can be frozen."
1753,"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Pat dry the chicken, dip into egg, then roll in the breadcumb mix. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1754,"Heat oil in an 8-to 10inch frying pan over low heat. Dip the tortillas, one at a time, in the hot oil just until limp, about 5 seconds. Fill tortillas equally with chicken mixture, roll up, and arrange side by side, slit side down, in a 9-x13 inch baking dish. Pour salsa evenly over top. Bake in a 350 degree oven until heated through, about 20 minutes. If desired sprinkle with more shredded cheese over hot enchiladas before serving."
1755,"Place chocolate in double boiler over low heat, stirring constantly until just melted. Add nuts, milk, vanilla and salt. Blend well. Remove from heat and cool 5 minutes. Roll small amounts of chocolate, about the size of a walnut, into balls. Coat with chocolate sprinkles, shredded coconut, finely chopped walnuts. Transfer to a cookie sheet and refrigerate until set."
1756,"In a large skillet, saute the meat with garlic and ginger root in oil for a couple minutes. Add the curry paste, coconut milk, lime rind and juice. Simmer until meat is desired tenderness, or until tofu is heated through. Stir in the cilantro just before serving. Serve with rice."
1757,"Heat the olive oil in a large skillet or wok over low heat. Add the garlic, pine nuts and soaked raisins and cook till the nuts and the garlic are light golden, 3-5 minutes. Increase the heat to medium add the chopped spinach and cook for about 1 minute, stirring to combine evenly. Season with salt and pepper to taste, transfer to serving bowl."
1758,"Heat oil in a large saucepan, add onion and garlic, cook, stirring until the onion is soft. Pour the chicken stock into the saucepan with the onion and garlic and bring to the boil. Add the potatoes, boil uncovered for 5 minutes. Stir in the peas, bring to the boil and cook for a further 5 minutes or until the chopped potatoes are tender. Blend potato and pea mixture in batches until smooth. Serve soup with sprinkled with parmesan cheese."
1759,"Preheat oven to 325 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, and herbs. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
1760,"Boil potatoes in skins and cool, peel and grate. Combine with 4 tblsp butter, melted. Stir in cheese until almost melted. Blend with rest of the ingredients. Put in a 2 quart pan sprayed with cooking oil. Dot the top with 2 tblsp butter. Cover and bake at 300 about 25 minutes."
1761,"Heat oil in a non-stick skillet over medium high heat until onions start to soften and brown, about 5-7 minutes. Add potatoes, onion, garlic, salt and pepper to taste, and any seasonings you are using. Saut over medium heat for about 10 minutes, until onions are golden and heated through. Add potatoes. Saut over medium heat for 10 minutes more, until onions are golden and heated through."
1762,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1763,"Preheat oven to 325f. In a large bowl, beat butter and brown sugar until well combined. Add eggs, one at a time, and vanilla. In another bowl, with a whisk, mix flour, salt, and chocolate bars. Add dry ingredients to the butter mixture and mix together. Spread the mixture in an 8-inch square buttered pan. Bake for about 45 minutes. Put the pan on a wire rack and spread the caramel sauce on the cake while it is still hot. Let the cake cool in the pan."
1764,"Place cauliflower on a platter, cover with water and salt lightly. Bring to a boil and cook until easily pierced with a skewer, about 20 minutes. Drain and transfer to a serving plate. Mix oil, vinegar, salt and pepper, pour over potatoes and cauliflower, breaking them up a bit as you do. Serve immediately."
1765,"Preheat oven to 375f. Whisk the butter, sugar, salt, eggs, vanilla extract, unbleached all-purpose flour, baking powder, blueberries, buttermilkpreparation:Preheat oven to 375f. Whisk the butter, sugar,"
1766,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1767,"Place all ingredients in a large pan, stir. Turn down heat and simmer uncovered until thickened. This may take up to an hour. Cool slightly, spoon into jars. Close jars, cool completely, then keep refrigerated."
1768,"Preheat oven to 350 degrees. Brown beef and onions in skillet. Drain. Mix in tomato sauce, garlic and oregano. Place in a 2-quart casserole dish. Top with corn. Then spread mashed potatoes over the corn. Lay cheese over the mashed potatoes in a single layer. Bake for about 25-30 minutes or until the cheese is completely melted."
1769,"Preheat oven to 400 degrees f. Mix ingredients together, stirring until dissolved. Marinate fish filets for at least 30 minutes. Arrange salmon, skin-side down, in a baking dish lined with aluminum foil & lightly sprayed with cooking spray. Brush glaze on all sides of fish. Bake approximately 15-20 minutes, basting once with pan sauces. Fish is done when it flakes easily and center is cooked through."
1770,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
1771,"Place pork chops in a shallow dish. Combine remaining ingredients and mix well. Pour marinade over chops. Cover and refrigerate overnight, turning occasionally. Remove chops from marinade. Place on grill, approximately six inches from medium-hot coals. Grill for 10-15 minutes, turning once and basting with remaining marinade. Discard remaining marinade when meat is grilled."
1772,"Preheat oven to 350f. Cream butter, margarine, margarine,"
1773,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
1774,"Preheat oven to 400 degrees. In a medium bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large ovenproof skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1775,"Stir boiling water into gelatin for at least 2 min, and completely dissolved. Mix cold water and ice to measure 1 cup. Add to gelatin, stirring until all ice melts. Stir in cold water. Stir in the raspberry sauce. Cool until thickened but not firm. Whip the gelatin until frothy and lighter in color. Fold the whipped topping into the whipped gelatin until there are no white streaks. Gently fold the raspberries into the mixture. Use a few berries for decoration. Refrigerate until firm, about three hours."
1776,"Slice avocado lengthwise. Remove pit and scoop avocado into a small bowl. Add mayonnaise, lime juice, worcestershire sauce, hot pepper sauce, garlic salt. Stir and mash the ingredients together until guacamole is preferred consistency. Serve immediately, or cover and refrigerate if desired."
1777,"Heat the oil in a large, lidded skillet over medium-high heat. Add the lentils, water, vegetable oil, hot red chili pepper, fresh ginger, fresh coriander, fresh spinach, salt, fresh ground black pepper, lemon juice. Stir in the spinach with just the water clinging to it, cover and cook for 4-5 minutes until wilted. Remove with a slotted spoon and discard. Stir in the spinach with just the water clinging"
1778,"In a large saute pan combine the oil, garlic and herbs. Warm over very low heat for about 4 minutes. Add the beans and salt and pepper to taste. Toss gently. Cook over low heat until the beans are warm and have absorbed the flavors of the olive oil, about 5 mins. Remove from the heat, add lemon juice and toss gently. Arrange beans on a platter and surround with olives. Serve immediately. Makes 4 servings."
1779,Preheat oven to 400 degrees. Bake for 30 minutes or until crispy and lightly browned.
1780,"Heat the oil in a wok over medium-low heat. Add the bok choy, green onions, mushrooms, garlic, crushed red pepper flakes, salt and black pepper. Cook, stirring often, 5 minutes. Stir in the bok choy and coconut milk. Cook, stirring until the leaves are tender and stalks are still crunchy, 3-6 minutes. Cook, stirring until the leaves are tender and stalks are still crunchy, 3-"
1781,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1782,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1783,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1784,"In a large plastic bag, combine the first six ingredients. Add skirt steak. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill steak, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1785,"Preheat oven to 375 degrees. Preheat oven to 350. Grease 2 small loaf pans, or 1 large one. Stir sugar, butter, eggs, bananas and buttermilk in large bowl. Stir in flour, baking soda, and salt. Stir in blueberries, pour into pan. Bake large pan for 75 minutes, smaller pan from 55-60 minutes. Cool for 5 minutes, remove from pan onto wire rack, cool 2 hours before slicing."
1786,"In a large wok, heat oil with red pepper flakes over medium-high heat. Stir in green beans. Cook, stirring frequently, for 1 to 2 minutes. Stir in garlic and ginger. Cook, stirring frequently, for 3 to 4 minutes. Season with salt and pepper, and then stir in black bean sauce. Cover and continue cooking until green beans are tender, about 10 minutes. Sprinkle with sesame seeds before serving."
1787,"Heat oil in a large saucepan over medium-high heat. Add mushrooms, celery and onion. Cook, stirring occasionally, for 10 minutes or until mushrooms begin to soften. Add carrots, celery and onion. Cook for 5 minutes or until heated through. Sprinkle with parsley and squeeze lemon juice. Season with freshly ground black pepper."
1788,"Preheat oven to 375. Place apples in a 2-quart square baking dish. Stir in the granulated sugar. For topping, in a medium bowl combine the oats, brown sugar, flour, and nutmeg. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
1789,"Cook pasta according to package directions. While pasta cooks, melt butter in a medium saucepan over medium heat. Add flour. Cook 1 minute, stirring constantly with a whisk. Gradually add the milk, stirring constantly with a whisk. Increase heat to medium-high. Bring to a boil, stirring constantly with a whisk. Reduce heat. Simmer 3 minutes or until sauce thickens slightly, stirring constantly. Remove from heat, and stir in cheese, salt, and pepper. Combine the sauce, pasta, and spinach, tossing gently to coat."
1790,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1791,"In a large mixing bowl, combine apples, lemon juice, lemon zest, maple syrup, dates, sesame seeds, lemon balm. Beat on high speed until soft peaks form, about 4 minutes. Spoon into dessert dishes, cover with plastic wrap and refrigerate for at least 1 hour before serving. Garnish with additional whipped topping if desired. Refrigerate until ready to serve."
1792,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another"
