,result
1619,"Heat oil in a large skillet over medium high heat. Add patties to pan and fry until brown, turning once. Serve on hamburger buns with lettuce, mayo and tomatoes or as desired."
1620,"Heat oven to 350. Spray bottom of baking dish with cooking spray, sprinkle three cups of the has browns in bottom of dish. Layer with ham cheese, bell peppers and mushrooms. Sprinkle remaining potatoes on top. Beat eggs and milk with wire wisk, add cottage cheese and pepper. Pour over mixture in baking pan. Bake 45 min or until golden brown and set in the center."
1621,"Place the polenta on a baking sheet with the cut side facing down. Place the baking sheet on the top shelf in the oven and broil until the outer layer of the skin has blackened, about 8-14 minutes. Place the peppers in a zip-lock bag or other sealable container, seal and let them cool until you can handle them, about 20 minutes. Remove the skins from the peppers. The skins should easily pinch off. Assemble sandwich by spreading the cream cheese on the inside of one piece of bread. Layer with roasted jalapeno peppers and shredded cheese. Top with the second bread slice and spread with the softened butter the outersides of the bread slices. Sprinkle over both sides with crushed chips. Preheat a skillet and grill until golden brown and the cheese has melted, about 2-3 minutes per side."
1622,"Preheat oven to 350f line a baking sheet with parchment paper & set aside. Combine flour, oats, sugar, baking soda, salt and cinnamon in a medium bowl and stir with a fork to blend. Add butter and vanilla. Blend with fork until stiff dough forms. Add the egg white and beat with fork until stiff dough forms. Use your hands to mix in the raisins. Divide dough in half and place halves four inches apart on baking sheet. Bake until lightly browned. Remove sheet from oven & transfer the parchment to a cooling rack to cool for 15 minutes. Transfer cookies to wire rack and cool completely."
1623,"Preheat oven to 350f. Line an 8-inch pie pan or heatproof baking dish with the pie dough. Prick the dough with the tines of a fork. In a second bowl, mix together the apples, cup of the sugar, and teaspoon of the cinnamon. In a second bowl, mix together the flour, cup of the sugar, and the unsalted butter. Work these ingredients together with a fork until you have a crumbly mixture. Fill the pie crust with the apple mixture and smooth over the surface. Spoon the crumble over the apple mixture so that the apples are completely covered. Sprinkle the remaining tablespoon of sugar and teaspoon of cinnamon over the crumble. Bake for 25 minutes."
1624,"Preheat oven to 350deg. Grease 13x9 inch baking pan. Crust. Beat flour, butter, and brown sugar in small mixer bowl until crumbly. Press into pan, bake for 12-15 min until lightly brown. Filling. Beat eggs, cornsyrup, granulated sugar, butter and vanilla in small mixer bowl with wire wisk. Stir in chunks and nuts. Pour evenly over baked crust. Bake for 25-30 min or until set. Cool completely in pan on wire rack."
1625,"Boil and drain noodles. In a large bowl, mix all ingredients except the topping. Pour into greased rectangular pan. Bake at 350 for 1 hour."
1626,Combine everything in a small saucepan and bring to a boil. Simmer 5 minutes. Place 3 pork chops in a pan. Spoon sauce on top and cover. Bake at 375 for 45 minutes to 1 hour.
1627,"Preheat oven to 400 degrees. Place chicken on shallow baking dish. Bake, uncovered for 45 minutes, or until juices run clear."
1628,"Place sausage, wonton wrappers, cornbread, sage, marjoram& pepper in a large mixing bowl. Blend well. Moisten with chicken broth. Mixture can be stuffed into turkey, or placed into a greased 13x9 baking dish& dot with butter. Cover& bake 20 minutes at 350f. Uncover& bake 10 minutes more, or until golden brown."
1629,"Sear pork chops, 2 minutes per side. Reserve. Bake for 1 hour. Make sure pork reaches an internal temperature of 160 degrees f."
1630,"Place the tomatoes in a blender or food processor. Blend either coarse or smooth, depending on your preference. Transfer tomatillo salsa to covered container and refrigerate at least 3 hours. Good with tortilla chips, enchiladas, tacos, etc. I always triple the recipe and freeze in 8 ounce containers."
1631,Preheat oven to 350 degrees f. Grease two 9x5-inch loaf pans. Combine all ingredients in a large bowl and mix well. Beat for an additional 2 minutes. Pour into pans and bake for an hour or till a toothpick inserted in the center comes out clean.
1632,"Preheat oven to 350 degrees. Place the bottom crust in your pie plate. Cook the spinach, drain it, and chop it finely. Saute the chopped onion in a little cooking spray. Mix together the spinach, the onion, and the rest of the ingredients. Pour the mixture into the pie crust. Add the top crust and seal. Bake for 30-40 minutes."
1633,"Preheat oven to 350f. Lightly grease 9x9 inch baking dish. Combine the artichoke hearts, feta, mayonnaise, parmesan cheese, pimientos, and garlic in a bowl. Blend thoroughly. Spoon into prepared baking dish. Bake in preheated oven until top is bubbly and lightly browned, 20 to 25 minutes. Remove and garnish with tomatoes and green onions."
1634,"Fill the glasses with sangria, spooning some of the fruit into each glass. Garnish each drink with a slice of lemon and a sprig of mint. Garnish each drink with a slice of lemon and a sprig"
1635,"Heat oil in skillet, add onion, pepper, tomatoes, cilantro, garlic and tomato paste. Cook for 10 minutes. Bring sauce to a boil, then add shrimp and lemon juice. Reduce heat to medium and cook for 2 minutes. Add coconut milk and stir-fry 3-4 minutes until shrimp are pink and opaque. Add cilantro. Toss well and transfer to serving plates. Top each serving with 1 tablespoon toasted coconut and 1 tablespoon chopped peanuts. Garnish with lime wedges."
1636,"Mix sugar, evaporated milk and butter in large saucepan. Stir constantly over medium heat and bring to a full boil. Stir 4 minutes. Remove from heat. Stir in peanut butter, vanilla and marshallow. Spread in pan. Cool completely and cut into squares."
1637,"Heat oil in large saucepan over medium heat. Add onion and cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, smoked pork hocks, diced onion, salt, pepper, thin egg noodles, cooked ham, cream. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until german beans are tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
1638,"Beat butter until creamy. Add sugar, mix well. Now mix in vanilla, water, and cocoa. Mix in oats. Roll in to 1 inch balls and sprinkle with powdered sugar. Eat and keep refrigerated."
1639,"Preheat oven to 250f. In a large bowl combine the cereal, oyster crackers, pretzels, pistachios and cheese. In a small bowl combine the butter, salad dressing mix, and garlic powder. Drizzle over the cereal mix, tossing to lightly coat mixture. Place on a cookie or baking sheet and bake for 30 minutes. Remove from oven, stir in dry fruit, and spread mixture on buttered foil to cool. Break into bite size pieces and store in airtight container."
1640,"In a 3-4 qt pot, saute the onion and carrot in a little olive oil until the onion is translucent. Add the sausage and brown a bit. Add the rest of the ingredients. Simmer for 30 minutes. Serve with crusty bread and a green salad."
1641,"Preheat oven to 450 degrees. Chop onions and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
1642,"Preheat oven to 425 degrees. Mix oil, and seasonings in a large bowl. Add chicken and potatoes. Roast in oven for 30 minutes or until chicken is cooked through and potatoes are tender, turning potatoes occasionally."
1643,"Heat 1 tbsp olive oil in heavy skillet. Add beef and brown. Sprinkle with flour and cook an additional minute. Add water, wine, soup mix and bouillon and stir. Transfer to casserole dish with lid and bake at 325f for 3 hours. Ensure it does not go dry by adding wine or water. Fry mushrooms in pan with 1 tbsp olive oil. Add mushrooms to mixture and return to oven for an hour. Cook noodles as directed. Remove mixture from oven and stir in sour cream. Serve over noodles."
1644,"Preheat oven to 375f. In bowl, combine apples, orange juice, white sugar, butter, cornstarch, brown sugar, cinnamon, pecans. Blend well and spread in the bottom of a ungreased 8 or 9 inch round cake pan. Separate dough into 4 rectangles, firmly press perforations to seal. In small bowl combine sugar and cinnamon, sprinkle mixture evenly over rectangles. Sprinkle 1 t of pecans on each rectangle. Starting at shorter side, roll up each rectangle and pinch edges to seal. Cut each roll into 4 slices. Place cut side down, over brown sugar mixture in pan. Bake at 375f for 20 to 27 minutes or until golden brown. Cool in pan for 1 minute, invert onto serving platter or foil."
1645,Preheat oven to 350 degrees f. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
1646,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
1647,"Put butter on one side of each piece of bread. Put butter on one side of each piece of bread then cook until golden brown, about 2 minutes. Flip sandwiches, press again with cake pan, and cook until golden brown, about 2 minutes. Repeat with remaining 2 sandwiches."
1648,"In a large saucepan over medium-high heat, add butter. While whisking, slowly add in flour. When blended, add salt, pepper, nutmeg and cayenne. Bring to a boil over medium-high heat, whisking constantly. Reduce heat to low and simmer, stirring for about 5 minutes. Remove from heat and and stir in parmesan."
1649,"Heat olive oil in a large skillet over medium-high heat. Add anchovies, black olives, capers, cauliflower, red bell pepper, garlic cloves, herbs, olive oil, red wine vinegar. Add tomato paste and sauté until fragrant. Add garlic and sauté until fragrant. Add garlic and sauté"
1650,"Place peach and lavender jam in a large bowl and bring to a boil, stirring. Boil for one minute, stirring constantly. Add to fruit mixture. Stir for 3 minutes. Ladle into freezer containers, seal and process in a boiling water bath for 10 minutes. Place hot jars on a towel on your counter and let cool overnight. Remove from heat, stir in the pectin and ladle into hot sterilized jars. Seal and process in a hot water bath for 10 minutes. Place"
1651,"Combine all the ingredients in a sauce pan, bring to a boil and simmer 10 minutes, cool a bit. Place the slabs of ribs in a large plastic bag and pour in the sauce, turn to coat the ribs and seal the bag. Marinate in the fridge for at least an hour. Remove ribs from the marinade and reserve the marinade. Place ribs over medium heat and grill for 50-60 minutes turning the ribs and basting with the marinade during the last 20 minutes of cooking."
1652,"Place tomato halves cut-sides down directly on greased broiler or grill rack. Broil until they start to char and blister, about 4 minutes. Using tongs or a spatula and spoon, carefully turn tomatoes over and broil or grill 2 minutes more. Remove cooked tomatoes from heat and place cut-sides up in the dish with oil and vinegar mixture. Spoon some of the mixture over tomatoes. Set aside to marinate at least 1 hour, or cover and refrigerate up to 5 days. Serve at room temperature."
1653,"Heat butter over medium-high heat until melted. Add 2 cups of half and half, salt, and pepper, stirring for 5 minutes, but do not let it boil. Slowly add parmesan and pesto. Heat through and serve over fettuccine."
1654,Heat oven to 350 degrees. Fill greased muffin tins two-thirds full with batter. Bake for 25 minutes.
1655,"In a large resealable plastic bag, combine the first six ingredients. Add venezuelan beef roast marinade. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill beef, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1656,"Heat oil in a large skillet over medium heat. Add onion slices and saute until onion is tender. Add cabbage and stir until cabbage is well coated with the bacon mixture. Pour beer into a 2 cup measuring cup add caraway seeds, mustard, sugar, salt and pepper and stir until well mixed. Mixture might get foamy. Pour over the cabbage in the skillet and mix well with an egg spatula. Cover with a lid and simmer until cabbage is tender."
1657,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
1658,"Preheat oven to 350 degrees. Cut 4 pieces of tinfoil big enough to wrap everything up. Slice one potato into thin slices and place on a piece of tinfoil. Top with some sliced mushrooms and onions, to your taste. Sprinkle with a pinch of garlic salt and thyme. Top with 1 tbs butter. Wrap tinfoil tightly around. Repeat with remaining potatoes. Place potato packets in oven. Bake 30-40 minutes or until potatoes are tender."
1659,"Mix sugar, cream cheese and vanilla with mixer until smooth. Spread into a deep pie dish. Spread caramel topping on top, then sprinkle with toffee bits and nuts. Refrigerate until ready to serve. Just before serving, core and cut apples into wedges and arrange around the edge of the pie dish, alternating red and green slices."
1660,"Preheat oven to 350 degrees. Spray a loaf pan with cooking spray. In a bowl gently mix all your ingredients until well combined. Transfer meat mixture in loaf pan and gently press down. Bake until internal temperature reaches 180 degrees, about 1 hour and 15 minutes. As an option you can brush the top of the meatloaf with a little extra wing sauce when you pull it out of the oven to give it a better appearance."
1661,"Heat a small non-stick skillet over medium-high heat until hot. Add whole tomato to skillet and heat until skin is blistered and slightly charred, turning frequently. Cool tomato slightly and coarsely chop. In a large saucepan, combine tomato, onion, and garlic. Cook over medium heat until onion and garlic are softened, about 5 minutes. Stir in beans and broth, and bring to a boil. Reduce heat, simmer 15 to 20 minutes. Meanwhile, heat oven to 425f cut tortillas into strips and place in a single layer on a large baking sheet. Bake for 5 to 8 minutes or until crisp. To serve, ladle soup into bowls and top with tortilla strips and cheese."
1662,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
1663,"Mix all ingredients except the rice and lemon juice and cinnamon. Mix them well and then add the rice and lemon juice. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
1664,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1665,"In a large mixing bowl, cream the butter until smooth. Add in the sugar. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1666,"Preheat oven to 350f. Cream butter, sugars and eggs until smooth. Combine flour, salt and baking soda together in a separate bowl. Mix wet ingredients with dry ingredients, and lastly stir in the oats and chocolate chips. Form into small balls with hands and bake on cookie sheets lined with parchment paper for 8-10 minutes or until very light golden, they should almost look un-cooked. Store in a tupperware box to keep them chewy."
1667,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey, butter, dijon mustard, curry powder, red cayenne pepper and cayenne. Mix well to combine. Pour over the chicken pieces in the baking dish. Mix the chicken pieces slightly with your hands to coat. Bake uncovered for 20 minutes. Remove from oven. Turn the chicken pieces over. With a spoon, baste with sauce. Bake for another 25 minutes or until chicken is cooked."
1668,"In a large pot of boiling salted water, cook orzo 5 minutes. Add sugar snap peas and squash. Cook until orzo is al dente and vegetables are crisp-tender, about 3 minutes. Drain well. Return to pot. Cook until orzo is al dente and"
1669,"Heat oven to 350f. Cook beef in a large skillet until brown. Drain off extra fat. Stir in soup, salsa, water, tortillas and bring to a boil. Reduce heat to low and cook for 5 minutes stirring frequently. Top with lettuce and tomato before serving."
1670,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1671,"Place all ingredients in a large pan, stir. Turn down heat and simmer uncovered until thickened. This may take up to an hour. Cool slightly, spoon into jars. Seal and label, store in cool dark place until ready to use."
1672,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on a wire rack."
1673,"Preheat oven to 375 degrees. Cook noodles in accordance with package and drain. In a medium mixing bowl, combine melted soup and milk and stir until well blended. In 13 x 9 baking dish, combine ham, cooked noodles, liquid soup mixture and half of the cheese. Bake for 20 minutes. Sprinkle remaining cheese over top of casserole. Dot with butter. Bake for additional 10 minutes or until cheese is melted and bubbly."
1674,"Place cabbage, piggies, panko breadcrumbs, panko cheese in a large bowl and mix well. Cover with plastic wrap and refrigerate until ready to use."
1675,"Place pasta mixture in a large saute pan or skillet over medium heat. When hot, add shrimp and saute for about 1 minute. Add garlic, and continue to saute shrimp until pink and cooked through. Add shrimp and garlic to bowl of tomatoes & basil, and toss well. May be served hot."
1676,"Place brisket in crock pot. Cover and cook on low for 2 hours or until brisket is tender. Discard brisket. Remove brisket. When cool enough to handle, shred brisket. Return brisket to sauce and heat through. Using slotted spoon, fill buns with desired amount."
1677,"Heat grill to high. Melt butter in a frying pan and fry mushrooms until tender. Add garlic and thyme and cook for another minute. Toast the bread, top with the mushrooms and then the cheese. Grill until cheese is brown and bubbly."
1678,"In a large skillet sprayed with butter-flavored cooking spray, saute celery and onion for 6 to 8 minutes or until just tender. Stir in rice and corn. In a small bowl, combine dry milk powder and water. Add milk mixture to the celery mixture. Mix well to combine. Stir cheddar cheese, parmesan cheese, parsley flakes and lemon pepper into celery mixture. Lower heat and simmer for 10 minutes, stirring occasionally."
1679,"Mix butter, sugar, baking powder, baking soda, and salt together in a large bowl. Mix the rest of the ingredients together in another medium sized bowl. Pour it in the middle of the dry ingredients, and stir just until it is mixed together. If you overstir it, it will become a tough piece of crap. Preheat an oven to 350 degrees and wait 2 minutes. Grease a loaf pan. Bake for about 45 minutes, until the crust is brown and if you stick a toothpick inside it will come out clean."
1680,"Heat 1 tablespoon of the oil and half of the butter in a large, non-stick frying pan over a medium heat. Spread the flaked almonds over a small plate. Sprinkle 2 slices of bread with chocolate, and top each with another slice. Dip sandwiches into egg mixture, then press into the almonds, to coat. Heat the remaining butter and oil in a pan. Add almond-coated, chocolate-filled sandwiches and cook for 1-2 minutes on each side or until golden. Cut into quarters and serve immediately."
1681,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
1682,"Heat oil in 8 inch skillet. Add greens. Cover and cook, stirring occasionally for 4 minutes. Remove from heat. Stir in honey, vinegar, and salt."
1683,"In a small saucepan, melt butter and chocolate over low heat, stirring constantly until melted. Stir in sugar, vanilla, salt, and milk. Bring to a boil over medium heat. Cook 7 minutes, stirring constantly. Serve warm over ice cream or pound cake. The amount of time will vary with the amount of sauce being reheated."
1684,"Preheat oven to 400 degrees. Spread dijon on chops. Sprinkle rosemary, salt and pepper. Turn to other side and repeat. Place breadcrumbs on shallow dish. Coat chops on both sides in crumbs. Heat skillet on medium high heat. Drizzle small amount of olive oil. Heat. Brown chops for a couple of minutes on each side. Place chops in oven. Cook for 20 minutes."
1685,"Preheat oven to 450. In small mixing bowl, combine cooking spray, seafood seasoning, baking potatoes, salmon filletspreparation:Preheat oven to 450. In small mixing bowl, combine cooking spray, seafood seasoning, baking potatoes, salmon fillets"
1686,"Place salmon fillets, skin side down, on foil-lined baking sheet. Coat fish with cooking spray and season with salt and pepper. Preheat broiler. Cook salmon 10 to 12 minutes or until fish is opaque. While fish is cooking, combine avocado, sour cream, mayonnaise, lemon juice, garlic, hot-pepper sauce, worcestershire sauce, salt, black pepper, extra virgin olive oil, fresh cilantro stem. Process, scraping down bowl occasionally, until mixture is creamy and smooth. Serve a dollop of sauce next to each salmon fillet."
1687,"In a large saute pan, combine carrots, water, and 1 tablespoon of the butter. Bring to boiling. Reduce heat to medium. Cover and cook for 6 to 8 minutes or until carrots are nearly tender, stirring to glaze carrots. Just before serving, sprinkle with parsley."
1688,"In a large saucepan, saute the onions and garlic in 3 tablespoons of oil for 5 minutes, until limp, then add the last tablespoon of oil and the potatoes and stir-fry for a minute. Add the stock, cover, and simmer for 45 minutes, until the potatoes are mushy. Remove from heat and puree. Return the soup to the pot, season with salt and cayenne, and stir in the chopped cilantro. You can serve the soup cold--or reheat by slowly bringing it to a simmer. Ladle into soup plates and top with a sprinkling of cilantro or chives."
1689,"In a large skillet, melt butter over medium-low heat. Add bacon, red potatoes, onion, green pepper, eggs, milk, salt, pepper, cheddar cheese. Cook and stir until eggs are completely set. Sprinkle with cheese and let stand until cheese has melted."
1690,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally. Add salt and pepper"
1691,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1692,"Place pasta, tomatoes, onion, garlic, basil, in a large stock pot. Pour in vegetable broth. Sprinkle on top the pepper flakes and oregano. Drizzle top with oil. Cover pot and bring to a boil. Reduce to a low simmer and keep covered and cook for about 10 minutes, stirring every 2 minutes or so. Cook until almost all liquid has evaporated i left about an inch of liquid in the bottom of the pot but you can reduce as desired. Season to taste with salt and pepper, stirring pasta several times to distribute the liquid in the bottom of the pot. Serve garnished with parmesan cheese."
1693,"Preheat oven to 450 degrees. Mix together dry ingredients. Stir in beaten eggs, butter, & milk. Add enough additional butter or oil to cover the bottom of a 9 or 10 inch cast iron skillet and place pan in hot oven. When the pan is very hot, remove from the oven & pour the cornbread batter into the skillet. Return to oven & bake approximately 15 minutes until browned. Cut into wedges to serve."
1694,Combine all ingredients in a large saucepan. Bring to a simmer. Simmer for 20 minutes to allow the spices to permeate the liquid. Ladle into mugs. Leftovers will keep in the refrigerator 2 to 3 days. Rewarm in the microwave.
1695,"Heat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1696,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add mushroom soup, mushrooms, black pepper and noodles. Mix well to combine. Simmer 10 minutes. Remove from heat. Sim"
1697,"Put chocolate chips and butterscotch chips in the saucepan. Put the saucepan on the burner and turn on the stove to low. Stir and stir until the mixture is melted and smooth. Remove saucepan from heat. Turn off the burner and quickly add the chow mein noodles and the peanuts. Mix and stir until they are evenly coated. Cover the cookie sheets with wax paper. Drop by teaspoonfuls onto the wax paper-covered cookie sheets. Put the cookie sheets into the refrigerator to cool the candies. When they are cool, take them off the waxed paper. Put them in plastic bags. Keep them in the refrigerator."
1698,"Heat olive oil in large pot over medium-high heat. Add garlic and coriander and cook until fragrant. Add spinach and cook until there is no more pink. Add lentils, chicken broth, and bay leaves. Cover and bring to a boil, turn down heat and simmer for 10 minutes. Add potatoes and cook for 15-20 minutes. When potatoes are soft add olives and spinach. Cover and bring to a boil, turn down heat and simmer for"
1699,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1700,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. Serve immediately."
1701,"Heat oil in a saute pan over medium heat. Add garlic and stir for around 5 minutes until golden, but not burned or bitter. Remove pan from heat, let cool. Place tomatoes and basil in serving bowl, pour cooled oil and garlic over. Toss well."
1702,"Boil beef tenderloin steaks, garlic powder, salt, sour cream, blue cheese, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour cream, sour"
1703,"Preheat oven to 350. Mix nuts, pineapple, and coconut in large bowl. Combine flour, sugar, baking powder, and salt and add to nut mixture. Mix well until nuts and fruit are completely coated with flour. Beat eggs until foamy and add vanilla to eggs. Pour egg mixture into dry mixture and stir until combined. Divide evenly between two 9 x 5 greased loaf pans and bake for 60-70 minutes or until centers test done. Remove from pans and cool completely on racks. Wrap in foil or plastic wrap and refrigerate."
1704,"Cook rice according to package directions. To prepare the beans, heat olive oil in a large skillet over medium high heat. Add onions and saute until tender. Sprinkle on chili powder and cook 1 minute, stirring frequently. Add beans, salsa, and water and cook about 5 minutes. Serve beans over rice, with sour cream on top."
1705,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1706,"Preheat oven to 475f. In large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes longer or until chicken is done"
1707,"Preheat oven to 325 degrees. Brush the 1 tbsp melted butter into a square baking dish. Beat the eggs, sour cream, milk and mustard together until well blended. Stir in the scallions, swiss cheese, salt and paprika. Pour into the buttered baking dish. Bake at 325 for about 30-35 minutes or until eggs are set but still moist."
1708,"Heat oil in a large skillet over medium-high heat. Add pork chops, onion, garlic, salt, pepper, garlic cloves, flour, water, fresh parsley leaves, and cook until sauce thickens slightly. Add"
1709,"Preheat oven to 400f. Combine flour and sugar in a large bowl or food processor. Add margarine and process, or mix together with your fingers, until mixture resembles coarse meal. Add cold water, one tablespoon at a time, and process, or mix, until a manageable dough forms. Turn dough out onto a lightly floured surface and roll into a 12-inch circle. Press dough into the bottom and up the sides of a 9-inch pie pan or removable-bottom tart pan. Prick the bottom all over with a fork, cover dough with foil and fill with dried beans or rice. Bake 10 minutes. Remove beans and foil and bake until crust is golden brown, about 20 minutes more. Remove from oven and cool completely on a wire rack. Yields 8 slices per crust."
1710,"Heat oil in a nonstick skillet, add one tortilla. Layer with half the cheddar cheese, all of the chicken and mushrooms and half the monterey jack cheese. Top with the second tortilla. Cover and heat until cheese melts and bottom tortilla is crisp and golden brown. Turn over. Sprinkle remaining cheese on top. Cook until bottom tortilla is crisp and golden brown and cheese is melted. Cut into wedges and serve with sour cream and salsa if desired."
1711,Preheat oven to 350f. Spray 13x9 pan with cooking spray. Bake for 1 hour or until brown and bubbling.
1712,"Preheat grill to medium-high heat. Lightly spray one side of the foil sheets with non-stick cooking spray. Combine all other ingredients in a large bowl, stir to coat. Transfer ingredients to the sprayed side of one sheet of foil, place the other sheet of foil, sprayed side down, on top of the veggies and create a packet by folding and crimping edges tightly to seal. Place packet on the grill and cover with grill lid. Cook about 20 minutes or until potatoes are tender, be sure to turn packet over about halfway through cooking."
1713,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
