,result
1514,Bring all four ingredients to a boil in a large stockpot. Stir until sugar dissolves. Reduce heat to medium and simmer until peels lose their bright color. Remove apple peels with tongs or a slotted spoon. Continue simmering until mixture has reduced by half. Test consistency by dipping a spoon into the mixture and then rubbing your finger across it. You will be able to tell when it has thickened. Cooking time will vary. You may this in sterile jars or let it cool and keep in the refrigerator.
1515,"In a large resealable plastic bag, combine the first six ingredients. Add marinade. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill steak, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1516,"Heat oil in large skillet over high heat. Add ginger butter and saute till ginger butter is melted, about 5 minutes. In a small bowl stir together butter, salt, and pepper. Pour over ginger butter and saute till ginger butter is melted, about 5 minutes. Pour over ginger butter and saute till ginger"
1517,"Preheat oven to 375f. Cook and drain pasta. Cook and crumble bacon. Cook and drain chicken. In a bowl combine soup, sour cream, spinach and garlic powder. Add pasta, bacon, chicken, 1 c fried onions and 1 c cheese. Spread into a baking dish. Bake at 375 for 30 minutes or until heated through. Top with extra onions and cheese. Bake another 3-5 minutes."
1518,Preheat oven to 425 degrees. Bake for 10 to 12 minutes or until crust is done and cheese is melted.
1519,Add liquid and spices to crockpot. Slice meat into thin strips. Toss meat in crockpot mixture. Cook on low for 6-8 hours. One hour before serving add broccoli. Cover and cook on high for another hour. Serve over rice.
1520,"In a medium saucepan, boil the water and spices until the liquid has reduced to 2 cups, 10-15 minutes. Remove from the heat, add the tea-and steep for 4 to 5 minutes. Strain the tea and discard the leaves and spices, and return the tea to the saucepan. Add sweetener to taste and serve."
1521,"Preheat oven to 350 degrees. Lightly spray the pie plate with cooking spray. Combine flour, baking powder, salt and brown sugar in a medium bowl. Add the butter, eggs, and vanilla. Stir well. Stir in the chocolate morsels and nuts. Spoon into a greased 9-inch pie plate. Bake for about one hour at 175 degrees celsius. When baked it will surprisingly have a base, a custard centre, and a coconut topping."
1522,"Preheat oven to 350f. Place the crackers in ziploc bag and crush them. Melt half the butter and mix the crumbs, crab and butter in small bowl. Put stuffing in shallow dish. Cut fish into 4 equal parts and arrange them over the haddock. Dot with remaining butter and mix the crumbs, crab and butter in small bowl. Bake 20 minutes, then turn the broiler to hi and broil 2 minutes, until browned."
1523,"Preheat oven to 200. Place apples cashews, red onion, green onion, frozen green pea, raisins, carrots, cilantro leaf, roasted cashews. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
1524,"Place chicken in slow cooker. Combine salad dressing mix and water. Pour over chicken. Cover and cook on low for 3 hours. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
1525,"Preheat oven to 425f. Peel potatoes & cut into thick fries or wedges. Spray baking sheet with cooking spray or cover with rapid release foil. Combine salt, garlic powder, paprika, & pepper and place in large ziploc bacg. Drizzle olive oil over potatoes and coat evenly. Place potatoes in bag and shake to coat. Arrange potatoes in single layer on baking sheet. Bake 35 minutes or until golden brown."
1526,"Preheat oven to 350 degrees. Heat oven to 350 degrees. Place beef steaks, pineapple juice, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar, cornstarch, brown sugar"
1527,"Preheat oven to 425 degrees f. Place fennel, onion and garlic into an oiled baking dish using the 2 tablespoons oil. Combine saffron, chicken broth and white wine and pour over fennel season with salt and pepper. Dot with butter. Cover and bake for 25 - 30 minutes. If desired, uncover the baking dish toward the end of the cooking time, to allow any excess liquid to evaporate. Garnish with the fennel fronds."
1528,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1529,"Place cabbage in a medium saucepan. Add water to cover by one inch. Bring to a boil. Partially cover and boil until tender crisp, about 5-8 minutes. Drain. Heat olive oil in a large skillet over medium low heat. Add garlic and mushrooms and saute, stirring occasionally, until mushroom liquid evaporates, about 6 minutes. Add carrots, sugar, thyme, salt and pepper, cover and cook over low heat 15 minutes. Uncover, remove garlic. Discard. Increase heat to medium-high. Cook, stirring often, until carrots and mushrooms are very lightly browned, 2-5 minutes."
1530,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
1531,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
1532,"In a large bowl or cork, toss the eggs with the salt. Cover and let stand in a cool place for 8-12 hours. In a non-reactive saucepan, combine the sugar and vinegar. Bring to a boil, then let it cool. Rinse the eggs, and drain it well. Pack the vegetable mixture firmly into pint mason jars. Pour the vinegar mixture over the eggs. Close the jars with hot two-piece caps. Process the jars for 20 minutes in a boiling water bath. Store the cooled jars in a cool, dry, dark place for at least 3 weeks before eating the eggs."
1533,"Mix all ingredients except the sugar and cornstarch in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
1534,"Preheat oven to 325f. Cut pork ribs into sections of 3 or 4 bones. Mix remaining ingredients well, sprinkle on both sides of ribs and rub into the meat. Seal rib sections in foil with a tablespoon of water in each package, and bake for 2 hours on a cookie sheet in the center of the oven. Open foil carefully as steam escapes. Can be crisped on a hot bbq if desired but will be great just the way it is."
1535,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1536,"In a large bowl combine the tomatoes, mozzarella, olive oil, salt, pepper, and garlic, toss well then refrigerate, covered, to marinate for 30 minutes. Cook couscous according to directions. Rinse couscous with cold water until cool. Toss couscous and basil with tomato and mozzarella mixture. Garnish with whole basil leaves serve."
1537,"Preheat grill. Arrange veggies on a piece of aluminum foil large enought to form a packet. Sprinkle pepper, garlic powder, & salt over veggies. Slice butter into desired pieces and place on top of veggies. Drizzle with olive oil. Seal packet leaving enough room for veggies to steam. Place on grill for approximately 20 minutes or until veggies are soft and flip packet as necessary for even cooking."
1538,"Heat oil in a large skillet over medium heat. Saut onion 5 minutes, or until softened. Stir in tomatoes and basil and saut 5 minutes. Add zucchini and saut 5 minutes, or until zucchini is tender. Stir vegetables into egg mixture. Pour into a buttered shallow baking dish and bake 15 minutes or until casserole is set. Do not overcook. Cut into wedges."
1539,"Cook the beef until done and drain. Mix the meat with the lime juice, fish sauce, red onions, chili peppers, garlic, red onion, cucumber, fresh cilantro, scallions, lettuce and mix well. Serve on bed of lettuce and top with sliced green onions and mint leaves. May add additional red peppers if you desire it hotter. Enjoy."
1540,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make royal hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly until mixture is powdery -- about 30 seconds. Store in an airtight container for"
1541,"Spray the grill with cooking spray and preheat for 5 minutes. Mix the turkey, swiss cheese, egg white, mustard, bread crumbs, pepper and salt together. Shape into 4 patties. Grill the burgers for 7-8 minutes. Serve on a bun with your favorite condiments."
1542,"Preheat oven to 350f. Spray cookie sheet with cooking spray. In a large bowl combine flour, sugar, cocoa, baking soda and salt. Stir in corn syrup and egg whites until throughly blended. Drop dough by rounded teaspoonfuls, about 1 inch apart onto prepared sheets. Bake 7 to 9 minutes, or until set. Remove cookies to wire rack to cool completely."
1543,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
1544,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned beef into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1545,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
1546,Heat oil over medium heat in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges. We give this a little squirt with the lemon wedge.
1547,"Drain pineapple, reserving juice. Mix pineapple juice and dry instant vanilla pudding together and set in the refrigerator for 30 minutes. Mix the pineapple, fruit cocktail, mandarin oranges, bananas, miniature marshmallows, instant vanilla pudding, cool whippreparation:Drain pineapple, reserving juice. Mix the pineapple, fruit cocktail, mandarin oranges, bananas & marshmallows together. Gently fold in pudding mixture. Lastly, fold in cool whip. Cover and refrigerate."
1548,"Heat the olive oil in a large skillet over low heat. Add the garlic, pine nuts and soaked raisins and cook until the nuts and the garlic are light golden, 3-5 minutes. Increase the heat to medium add the chopped spinach and cook for about 1 minute, stirring to combine evenly. Season with salt and pepper to taste, transfer to serving bowl."
1549,"Heat a skillet over medium high heat. Add oil and meat to pan and brown meat. Add chicken stock to the meat. Season the meat with paprika, worcestershire sauce, salt, and pepper. When the liquid comes to a boil, reduce heat and simmer for 15 minutes, stirring occasionally. Serve on buns and top with chopped onion."
1550,"Preheat oven to 400f. Combine all ingredeints except lamb, whisking together in a medium-sized bowl until well blended. With a brush, coat leg of lamb evenly with the mixture. Leave at room temperature on lamb for 2 hours. Place lamb on rack in a roasting pan and roast for 1 hour and 45 minutes. Place lamb on rack in a roasting pan and roast for 1 hour and 45"
1551,"Preheat oven to 375 degrees f. Mix dry ingredients and yeast. Pour into a greased loaf pan. Pour melted butter over mixture. Bake 1 hour, remove from pan and cool at least 15 minutes before slicing."
1552,"Melt together in top of a double boiler the morsels, instant coffee, and water. Cream together butter and sugar. Blend into the butterscotch mixture. Add flour alternately with the buttermilk to the creamed mixture. Add eggs, one at a time, beating well after each addition. Turn into a well-greased and floured bundt pan or a tube pan. Bake at 350 degrees for 55-60 minutes. Cool for 15 minutes before removing from pan."
1553,"Wash and peel cucumbers. Slice cucumbers into thin slices. Pack in ice for three hours. Drain off water. Discard bits of ice. Mix together other ingredients. Place cucumbers in a large stainless steel pot. Pour ingredients over the cucumbers. Bring to a boil. When it starts boiling, pack into jars. Wipe rims, and cap, using sterilized lids and bands. Let set for 6 weeks before eating."
1554,"Preheat oven to 350 degrees. Set oven rack to second-lowest position. Grease a 13 x 9-inch baking dish. In a large bowl using an electric mixer at medium speed cream the butter with both sugars and vanilla until no sugar granules remain. Add in the peanut butter and beat until combined. Add in eggs and beat until combined. In a bowl combine the flour with baking soda and oats. Add to the creamed mixture and mix on low speed until combined. Mix in chocolate chips. Transfer and spread into prepared baking dish. Bake for 22-25 minutes or until just set. Cool, and cut into squares."
1555,Preheat oven to 400 degrees. Cut chicken breasts in half. Mix water and egg togther in a small bowl. Mix bread crumbs and cheese together in separate bowl. Dip each piece of chicken in egg mixture then in bread mixture. Then set in a greased 9x13 greased pan. Cook for 45 minutes to 1 hour. Let cool for 10 minutes before serving.
1556,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1557,"Preheat oven to 350f. For sauce combine soup, mayo, lemon juice and curry powder in a bowl. In bottom of 13x9x2-inch baking dish layer frozen broccoli, chicken, and sauce. Sprinkle with grated cheese and breadcrumbs. Bake for 30 minutes. Can be eaten plain or on top of rice."
1558,"Preheat oven to 375f. Grease 2 baking sheets. Sift together flour, cinnamon, baking soda and nutmeg. Set aside. Beat the butter and brown sugar in a large bowl with an electric mixer at high speed until well blended. Beat in the eggs and apple juice. Gradually add the flour to the butter mixture, beating at low speed until well blended. Stir in the apple and pecans. Drop the dough by teaspoonfuls 2 inches apart onto the prepared cookie sheets. Bake for 13 minutes or until lightly browned. Cool on wire rack."
1559,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until well mixed, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1560,"Mix marinade ingredients together. Pour over wings. Refrigerate for 24 hours, turning container or bag several times to distribute the marinade evenly. Preheat oven to 350 degrees. Line a baking sheet with heavy-duty foil and fold up a rim around the edges. Place marinade ingredients together. Refrigerate for 24 hours,"
1561,"Preheat oven to 400. Lightly butter an ovenproof dish large enough to hold the apricot halves in a single layer. Arrange the apricots in the dish, cut side up. Sprinkle the apricots with the almonds and drizzle the honey over the top. Dust with the ginger. Bake for 12-15 minutes, until the apricots are tender and the almonds golden. Remove from the oven and serve at once, with ice cream on the side, if you want."
1562,"Cook cauliflower in boiling salted water until tender-crisp. Drain. Put cauliflower in an oven-safe casserole dish. Combine milk, milk, cream of chicken soup, mayonnaise, cheddar cheese, curry powder, butter, cracker crumbpreparation:Cook cauliflower in boiling salted water until tender-crisp. Combine milk, milk, cream of chicken soup, mayonnaise, cheddar cheese, curry powder, butter, cracker crumbpreparation:"
1563,"In a large saucepan over medium low heat, melt 3 tbls butter. Stir flour and salt into pan until creamed together. Slowly stir in cream, then stir in cream cheese, increase heat to medium. Constantly whisk until mixture becomes thick and smooth, remove from heat and set aside. In a saucepan over medium-high heat, saute potatoes and leeks in remaining butter until transparent. Add spinach and water to pan, reduce heat to low, cover. Cook, stirring occasionally for 8 minutes. Stir prepared sauce and parmesan cheese into pan, stir until completely blended."
1564,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
1565,"Preheat the oven to 400 degrees f. Place the pistachio and quinoa on a foil-lined baking sheet. Toss with 1 tablespoon of olive oil and spread the pistachio and quinoa in a single layer. Place in the oven and bake until golden, about 30 minutes. Remove the pistachio and place in serving bowls."
1566,"Mix the ingredients and pour into a the container of an ice cream maker. Follow manufacturer recommendations for freezing. Place in into freezer and allow to rest at least 2 hours before serving. Alternately, pour the mixture into a shallow freezer container and freeze, uncovered, for 1 - 2 hours, or until the mixture begins to set around the edges. Turn the mixture into a bowl and, with a fork, stir until smooth. Return to the freezer container, cover, and freeze for another 2 - 3 hours, until firm."
1567,"Preheat oven to 400 degrees f. Mix the cheese, eggs and half the wine and spread the mixture over the bread. Melt the butter in a heavy skillet large enough to hold all four slices. Swirl in the remaining wine, then settle the bread into the pan. Add cayenne. Bake until the cheese melts, 12 to 13 minutes."
1568,"In a large pot with boiling salted water cook pasta until al dente. Drain. In a large saucepan heat the italian dressing and olive oil together over medium heat. Add drained spaghetti. Toss well to coat. Add chopped tomatoes, cooked chicken, and grated parmesan cheese and toss lightly. Serve warm."
1569,"Heat the oil in a 9-inch saute pan over moderate heat. Add the carrots and cook until lightly browned on all sides, about 3 minutes per side. Season with salt and pepper. Add the ginger, garlic, and shallots and cook over medium-low heat, stirring occasionally, until the shallots are softened, 5-7 minutes. Add the honey, orange juice, soy sauce and water. Cover with a round of waxed paper that fits snugly on the vegetables. Cook the carrots slowly on top of the stove, stirring occasionally, until the carrots are tender and the juices have formed a glaze, 30-40 minutes. Garnish with the mint."
1570,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1571,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
1572,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, almond extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1573,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1574,"Heat oil in a deep non-stick frying pan and add the onion. Fry for about 3 minutes until tender. Then stir in the curry paste and fry for 1 minute. Add the chicken and tomatoes and a splash of water, cover and cook for 15-20 minutes until cooked through. Stir in spinach until it just wilts. Then stir in the yoghurt and coriander, season. Serve with rice, naan bread or salad."
1575,"Preheat oven to 425 degrees f. Place eggplant slices on a baking sheet and sprinkle with salt then let them sit for 30 minutes to remove bitterness. Rinse off the cubes in a collander then pat them dry with a paper towel. Preheat oven to 425 degrees f. Place eggplant slices onto a nonstick baking sheet and drizzle the oil over them. Grind the fresh pepper over the eggplant to give them all a light dusting. Sprinkle the just under 1 tsp salt over the cubes. Bake for 30 minutes, give it a stir midway thru."
1576,Preheat oven to 375 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1577,"Preheat oven to 350 degrees. Lightly grease 8 or 9 inch pie plate. Mix eggs in large bowl. Add shredded cheeses, folding. Fold in milk. Add salt and pepper to taste and any other spice to taste. Add any meats or veggies at this time, fold gently. Pour into pie plate and spread out. Bake for about 40 minutes."
1578,"Place potatoes in an 8 inch square baking dish which has been wiped down with shortening or sprayed with pam. Potatoes will thaw over night in the fridge. Sprinkle dish with cheese, ham and onions. In a separate bowl, beate eggs, evaporated milk, pepper and salt together. Pour into baking dish over the potato mixture. Cover and refridgerate for several hours or overnight. Remove from refridgerator 30 minutes before baking. Bake, uncovered, at 350 for 55-60 minutes or until a knife inserted near the center comes out clean."
1579,"Heat oven to 400f. Cook pickles in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add pepper and cook 3 minute stir in pizza sauce. Spread pickles mixture on pizza crust. Sprinkle with french onions and cheese. Bake pizza on baking sheet. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
1580,"In a stock pot, place chicken parts, onion, carrot, celery ribs, garlic cloves, parsley, whole cloves, dried thyme, salt and pepper, long grain white rice. Cover with water. Boil for thirty to forty minutes, remove chicken from pot. Allow chicken to cool remove skin and bones, then chop chicken into bite-size pieces. Add chicken back to soup, add parsley, pasta, salt and pepper. Allow to simmer until noodles are cooked. You may need to add water to keep soup soupy after pasta has cooked. Use your own judgment."
1581,"Preheat oven to 350 degrees F. Spray a baking sheet with nonstick spray. Preheat oven to 350 degrees F. Bake romaine lettuce for 30 minutes, or until golden brown. Remove from oven and allow to cool slightly. Remove from oven"
1582,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to jell-o mixture the juice of both turkey, head lettuce, red apple, orange, raisins, walnuts, kiwi fruits, jellied cranberry sauce, frozen orange juice concentrate. Cook and stir until mixture is thickened and bubbly. Cool sauce to room temperature. Spoon mounds of rice mixture on lettuce leaves. Halve orange slices and arrange around mounds. Spoon cranberry sauce on top."
1583,Preheat oven to 350 degrees f. Combine all ingredients except for dough in a medium sized bowl. Divide crescent roll dough into 24 rounds. Press into miniature muffin cups. Bake at 350 degrees f. For 13-15 minutes or until golden brown.
1584,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
1585,"Preheat oven to 375. In a small bowl with tight fitting lid, put the flour. Add chicken, in batches, and shake to coat. Shake off excess flour and place pieces in a greased 8x8 baking dish,. Making sure not to lay them flat. They should have the same shape as they were in the package. In a small bowl, mix the honey, soy sauce, garlic and seasonings. Pour evenly over the chicken. Cover and bake 30 minutes. Uncover and bake an additional 15 minutes, basting occasionally with the sauce. Serve."
1586,"Heat oil in a large non-stick skillet over medium high heat. Add chicken and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1587,"In a saucepan, bring water to a boil, add peas and. Cook 5 minutes or until peas are tender, drain, reserve the cooking water. Puree the peas in your food processor add 5 tbsp of the reserved water and the butter return to saucepan and stir in the orange peel& rosemary heat through. Meanwhile immerse the peas in boiling water and blanch for apprx 5 minutes or until the peas are tender, drain, reserve the cooking water. Meanwhile immerse the peas in boiling water and bl"
1588,"Heat butter in 12in skillet. Add onion, garlic, salt and pepper. Stir and saute 1 minute. Add scallops. Stir and saute 4-6 minutes, until scallops are opaque. Add parsley, red pepper flakes, and lemon, heat through."
1589,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1590,"Heat oven to 375 degrees f. Place marinated pork in a roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade. Bake uncovered for 45 minutes. To serve, slice thinly and garnish with green onions."
1591,"Heat the oil in a wok over medium heat for 1 minute. Add the chicken and stir-fry for 5 minutes or until golden. Stir in the vegetables and stir-fry for 5 minutes, or until tender-crisp. Transfer the contents of the wok to a large salad bowl, add the salad greens and mix well. Whisk together the dressing and the soy sauce in a small bowl, drizzle it over the salad-vegetable mixture and mix well. Whisk together the dressing and the soy sauce in a small bowl, drizzle it over the salad-vegetable mixture"
1592,"Preheat oven to 450 degrees f. On a baking sheet with sides, toss sweet potatoes and apples with oil, salt and pepper. Spread out into single layer. Roast 30 minutes or until potatoes are tender. Meanwhile, stir together butter, brown sugar and pumpkin pie spices. Spoon over potato mixture and toss to coat. Continue baking for 10 minutes or until sugar has melted."
1593,"Heat a large saucepan over a low heat and add the butter. When the butter has melted, add the mushrooms, season with salt and pepper to taste, then increase the heat and stir. When the moisture from the mushrooms has been released, allow it to evaporate, concentrating the flavour. This might happen quickly or slowly, depending entirely on the type of mushrooms used. Add teh paprika and cayenne and fry for a few moments longer, until the paprika turns a shade darker. Finally, add teh sour cream or creme fraiche and dill, and allow it to bubbvle gently for a further 5 minutes or so."
1594,"Combine all ingredients in a large mixing bowl and spread in a 3 quart casserole. Sprinkle with zesty hot sausage roll, lean ground beef, velveeta cheese, cream of mushroom soup, salsa, green onions, tortilla chips. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips."
1595,Preheat oven to 350 degrees F. Place all other ingredients in a large saucepan and bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and let cool.
1596,"Preheat oven to 400. Slice top off bread, clean out round. Reserve top and cut scooped out bread into cubes. Mix all ingredients and fill bread cavity. Wrap bread in foil and bake for 1 hour. Meanwhile spread cubes on cookie sheet and crisp on lower rack uncovered about 10 minutes. Remove bread from foil, stir carefully. Surround with toasted cubes to dip."
1597,"Combine cream cheese, miracle whip, crabmeat, crabmeat, seafood cocktail sauce, green pepper, green onion, tomatoes, cheddar cheese, crackers. Add crabmeat with liquid and fold in gently. Place in a small baking dish, bake 8-10 minutes or until hot."
1598,"In a small saucepan over medium-low heat, saute the garlic until aromatic. Add the tomatoes, and saute for another minute or so, then add the broth. Scramble the egg, parmesean cheese, hot sauce, salt and pepper in a serving bowl. When the broth comes to a boil, add the egg mixture while stirring. Remove from heat, place in a bowl, top with fresh ground pepper, and enjoy."
1599,"Preheat oven to 350 degrees. Grease an 8x8 inch baking dish. Place the cranberries and brown sugar in the baking dish. Toss gently to combine. Cover and bake for 1 hour, stirring the mixture after about 30 minutes of baking time. After 1 hour baking remove from oven and stir in lemon juice, marmalade and chopped walunuts. Return to oven and bake uncovered for another 15 minutes. Cool to room temperature. Store any leftover conserve covered in the fridge."
1600,"Heat the oil in a large saucepan over medium heat. Add the onion and saut for about 3 minutes, until onion is translucent, stirring occasionally. Add the garlic and saut for about 3 minutes, until onion is tender, stirring occasionally. Stir in the chiles, leek, water, carrots, canned white beans, pear, fresh rosemary. Cool and pure the soup with a food processor, blender or immersion blender. The easiest way to puree is to add the solid ingredients to your food processor with just enough liquid to puree and then mix this thick pureed mixture back into the broth. Reheat, if necessary and serve warm."
1601,"In a small saucepan over moderately low heat, melt 1 stick of the vanilla. Continue heating, swirling the pan to prevent burning, until the vanilla turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the vanilla turns nut brown. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
