,result
1903,"Heat oil in a large skillet on medium-high heat. Season both sides of chicken with some salt& pepper and some cinnamon to taste. Saute chicken in oil about 5 minutes per side or until cooked through and no longer pink inside- but still moist. Spoon pineapple mixture over each serving and serve immediately. If you prefer, you may instead grill chicken."
1904,"Saute onion in a large skillet adding garlic and cilantro during the last minute or two. Add meat and seasonings and stir well. Allow to saute for a minute or two, letting the meat absorb some of the flavors. When it seems that it is really dry and the mixture is starting to stick add the tomatoes and liquid and scrape all the browned bits from the bottom. Tons of flavor there. Add sugar if using. Reduce heat to simmer and cook for 20 minutes or so. When you are ready to use the mixture return heat to high and cook off almost all the liquid so that your filling is not runny or wet. Use to fill tortillas or in a casserole."
1905,"In a large sauce pan, combine raspberry and water. Bring to a boil. Cover and simmer over medium heat until raspberry is tender, about 15 minutes. Remove from heat. Stir in gelatin and sugar until dissolved. Add frozen strawberries and ice cream. Alow to thaw, stirring occasionally. Pour into indivitual servind dishes. Refrigerate several hours or until firm. Serve with a garnish of whipped cream on top."
1906,"Place beans in a saucepan and cover with water. Bring to a boil. Reduce heat. Cover and simmer until crisp-tender. Meanwhile, in a skillet, saute cranberries, orange rind, dried cranberries, honey, bacon bits, soy sauce, accent seasoning. Place beans in a saucepan and cover with water. Meanwhile,"
1907,"Spray a large frying with cooking spray then cook the chicken until no longer pink. Mix in the water, taco seasoning, & salsa, simmer for 5 minutes. Add in the cheese then stir until melted. Turn off the heat & stir in the sour cream. Spoon the chicken onto the tortilla shells, top with the tomato & lettuce, if using."
1908,Preheat oven to 350 degrees fahrenheit. Place all ingredients in a bowl and beat together until mixture is smooth. Frost as desired.
1909,"Combine bell pepper, jalapeno pepper, cider vinegar, sugar, cayenne pepper, certo. Mix well and pour over prepared base. Refrigerate until consistency of unbeaten egg white, pour over lemon layer. Refrigerate until consistency"
1910,"Preheat oven to 350 degrees. In a glass baking dish, melt the butter in the oven. Remove the dish from the oven and add the salt, garlic and black pepper. Meanwhile, wash the shrimp, leaving the shells on. Add the shrimp to the butter mixture and stir well to coat. Bake for 15-18 minutes."
1911,"Preheat an 8-inch pot with a tight fitting cover over moderate heat. Add oil, onion and garlic and saute for 2 or 3 minutes. Add broth to the pan and bring to a boil. Stir in orzo and return to boiling. Cover pot and reduce heat to simmer. Cook 15 minutes, stirring occasionally, or until liquid is absorbed and orzo is tender. Remove lid and stir in cheese. Add salt and pepper to taste."
1912,"Preheat oven at 350 degrees. Combine the chicken, cheese, sour cream, refried beans, chiles, taco seasoning and cilantro in a mixing bowl. Fill each tortilla with 2 spoonfuls of filling mix. Fold tortillas and place in baking pan seam side down. When the pan is filled, pour enchilada sauce over the top of all the filled tortillas. Cover the pan and bake for 20-40 minutes."
1913,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
1914,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
1915,"Heat oil in a large skillet over medium high heat. Add onions and cook until softened, about 5 minutes. Remove from heat and let cool slightly. Add salt and pepper to taste. Serve hot."
1916,"Combine all ingredients except vanilla in a saucepan. Bring to a boil stirring frequently at medium heat until soft ball stage. Add butter and milk. Cook over medium heat to 236f, stirring frequently. Remove from heat & add chocolate, marshmallow cream, vanilla & nuts. Beat until chocolate is melted & blended. Pour into pan."
1917,"In 13x9-inch pan, layer the cubes of cake, packing them tightly together. Cream together cream cheese and sugar. Fold in cool whip. Spread over the cake cubes in pan. Spread pie filling over top of cream cheese mixture. Spread on top of cake. Top cake with strawberries. Be careful to not put too much of the juice on the cake, or else it will be too moist. Refrigerate for an hour."
1918,"Cook beef, onion and pepper in skillet until meat is browned and vegetables are tender. Stir in tomato sauce,"
1919,"Place all ingredients in a sauce pot. Cook on high heat until mixture starts to boil. Stirring occasionally until berries pop. Lower heat to medium and using the back of a large wooden spoon, squeeze the grapes against the side of pot or use a potato masher to pop grapes, leaving some whole. The pectin from the grapes and sugar will thicken the sauce as well as the heat the reducing the mixture."
1920,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1921,Preheat oven to 375 degrees f. In a med saute pan spray with non stick cooking spray. Saute onions about 2-3 minutes until translucent. Add tilapia filets on top of sauteed onions. Add chopped garlic on each filet. Add tomato slices or chopped tomatoes. Place pan with topped filets in the oven. Bake 12-15 minutes until fish is white.
1922,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally. Bake another 15 minutes"
1923,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1924,"Preheat oven to 350 degrees f. Spray 9 by 13-inch casserole dish with pam. Place broccoli, garlic salt and pepper in a bag and toss. Place in casserole dish and top with cheddar cheese. Cover and bake for 20 minutes."
1925,Preheat oven to 350 degrees. Sprinkle cheese over top of casserole. Bake for about 25-30 minutes or until the cheese is completely melted.
1926,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
1927,"Preheat oven to 400f. Mix the melted butter and bread crumbs together and put one third of them in a thin layer in the bottom of a buttered baking dish. Cover with half of the oysters and seasonings. Add some of the cream. Layer half of the scallops next, seasonings, and another third of buttered crumbs. Add the remaining oysters and cream. Top with the final half of scallops and top with remaining buttered crumbs. Bake for 30 minutes. Serve hot."
1928,"Heat oil in a deep saucepan, add corn oil, lemon juice, water, tabasco sauce, sugar and cook for 10 to 15 minutes, until golden brown, about 2 minutes on each side. Remove the chicken and add the onions and garlic and cook for 10 to 15 minutes, until chile sauce has completely infused the mixture and the chicken is cooked through. Add the lemon juice and cook another 10 minutes, to allow flavors to meld. Slice breasts to serve."
1929,"Preheat oven to 350 degrees celcius. Grease 2 40cm x 30cm baking trays with oil spray. Cream butter until close to white. Add caster and brown sugar and beat until light and fluffy. Gradually add egg and vanilla essence. Beat well. Fold in sifted flour, chocolate chips and salt. Combine. Pinch off tablespoons of mixture and place on greased trays. Bake for 15 minutes or until firm. Cool on wire rack and place in airtight container."
1930,"Heat oil in a large heavy saucepan over medium-high heat. Add the rice and fry it in the oil for about 1 minute. Add the water and salt and bring to a boil. Once the water is boiling, reduce the heat to low and cover the saucepan. Cook the rice for approximately 15 minutes. If you feel the rice is getting burnt near the base of the pan as it cooks, one trick is to place the saucepan on another flat pan or griddle which is directly on the flame. Toss with a fork."
1931,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1932,"In a medium saucepan, combine 2 cups water, sugar, and lime. Bring to a boil over medium-high heat. Boil for 2 minutes. Remove from heat, and cool completely. Stir in lemon juice and remaining 2 cups water. Refrigerate. Serve chilled over ice. Garnish with maraschino cherries, fresh mint, and lemon slices, if desired."
1933,Preheat oven to 350 degrees celcius. Add salt and cheese to flour. Add milk and mix well. Spray a 12-cup muffin tin with nonstick spray. Spoon the mixture equally amongst the 12 cups. Bake till browned on the top. Should be 10 to 15 minutes.
1934,"In small frying pan, heat 1 tablespoon of the oil. Add onion, cover, and cook over low heat for 4 minutes. Combine beef and egg, mixing well. To beef mixture, add cooked onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1935,"Place all ingredients except pecans and crackers in mixer bowl. Attach bowl and flat beater to mixer. Turn to speed 4 and beat about 1 minute, or until well blended. On waxed paper, shape mixture into a ball. Roll ball in chopped pecans. Wrap up the ball in plastic wrap and chill for 2-4 hours. Once the ball is firm, roll in remaining 1 cup of chopped pecans. Roll on plastic wrap into a ball. Once the ball is firm, roll in remaining"
1936,"Place the peppers on a baking sheet with the cut side facing down. Place the baking sheet on the top shelf in the oven and broil until the outer layer of the skin has blackened, about 8-14 minutes. Place the peppers in a zip-lock bag or other sealable container, seal and let them cool until you can handle them, about 20 minutes. Remove the skins from the peppers. The skins should easily pinch off. Assemble sandwich by spreading the cream cheese on the inside of one piece of bread. Layer with roasted jalapeno peppers and shredded cheese. Top with the second bread slice and spread with the softened butter the outersides of the bread slices. Sprinkle over both sides with crushed chips. Preheat a skillet and grill until golden brown and the cheese has melted, about 2-3 minutes per side."
1937,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly. Top with remaining cheese. Bake 5 minutes more. Make-ahead. Bake in preheated 350f oven 45 minutes or until bubbly."
1938,"Preheat oven to 325f degrees. Grease a baking sheet and set aside. Beat egg white in a large bowl with a fork or whisk until foamy. Stir in two cups of unsalted nuts until coated. Stir in sugar and spices. Toss with nuts until coated. Put nuts onto prepared baking sheet. Spread out well. Bake, stirring often, until golden-- about 20-25 minutes. Cool completely. Store in an airtight container."
1939,Preheat oven to 425 f. Line a baking tray with parchment paper and set aside. Lay two spring roll wrappers on a clean work surface. Brush wrappers lightly with melted butter. Slice the bananas in half on the diagonal. Place one banana half in the lower third portion of the wrapper and cover with the chocolate. Sprinkle a little salt over the chocolate and top with the remaining banana half. Roll into a tight package. Continue until all bananas and wrappers are rolled. Place the finished banana rolls on the lined baking tray and brush tops and edges with butter. Bake for 5-7 minutes on the baking tray and serve when golden brown.
1940,"In a large bowl, combine the first 3 ingredients. In a small bowl, mix together the chopped mint leaves, lime juice, and honey. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
1941,"Preheat oven to 325 degrees. Spray 2 large cookie sheets with cooking spray. Melt chocolate morsels and butter. Cool slightly. In large bowl add condensed milk, flour, nuts and vanilla extract. Stir until well mixed. Drop by rounded teaspoons onto cookie sheets. Bake 12-15 minutes. Remove to wire racks to cool."
1942,Beat cream cheese and sugar in a large mixing bowl until well blended. Gently stir in whipped topping. Spoon into crust. Refrigerate 3 hours or until set. Serve with ice cream or cool whip.
1943,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1944,"Place the salmon on a broiler pan and baste with the sauce. Let sit for 15 minutes. Broil them until cooked through, about 8 minutes, basting again with the glaze. Remove the salmon from the heat and baste once more with the glaze before serving."
1945,"In a saute pan, brown the rice in oil over low to medium heat, stirring constantly. When the rice is brown, add the onion, bell pepper, chili powder and garlic salt. Turn the heat to high, and cook for 1 minute, stirring constantly. Add the tomatoes, and then chicken stock. Bring to a boil, cover, reduce the heat, and simmer for 10 minutes. Remove from heat, and let stand for 15-20 minutes. Remove from heat, and let stand for 15"
1946,"Melt 1 tablespoon of butter in frying pan over medium heat. Add egg and fry until cooked to your preference. In a nonstick pan, fry ham until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
1947,"Heat broiler, with rack set 4 inches from heat. Place salmon on a foil-lined rimmed baking sheet. Season with salt and pepper. Broil, without turning, until opaque throughout, 7 to 9 minutes. Let cool briefly, then flake. Divide spinach and tomatoes among serving plates. Top with salmon, goat cheese, and pecans, and drizzle with vinaigrette."
1948,"In a small bowl, whisk together the vinegar, lemon zest, mustard, salt and pepper. Slowly whisk in the flavored oil until the dessing is creamy and blended. Roll the remaining basil leaves into a tight roll and slice across to make thin shreds. Stir into dressing. Whisk together vinegar, lemon zest, mustard, salt and pepper. Roll the remaining basil leaves into a tight roll and slice across to"
1949,"Heat skillet over medium high heat. Add butter and lemon juice and simmer for about 45 or 50 minutes, or until tender. Remove to warm serving platter. Make mustard sauce. Stir flour into drippings in skillet until smooth. Stir in cream, mustard and cayenne. Boil, stirring 1 minute. Serve chops with sauce."
1950,"Preheat oven to 350 degrees farenheit. Dice the two eggplants into approximately one inch cubes. Toss the eggplant cubes with 2-4 tbsp of olive oil. Add salt and pepper to taste. Spread into a single layer on a baking sheet and pop into preheated oven. Roast until eggplant is tender and beginning to brown, 15-20 minutes. When eggplant is done roasting, pull out of the oven and top with crushed red pepper, tomato sauce, parmesan, and mozzarella cheese. Place back in oven for approximately 10-15 minutes or until cheese is bubbling and starting to brown slightly. Serve with salad."
1951,"Preheat oven to 400f. Cut potatoes almost in half lengthwise in each potato, almost to the point of cutting it in half. Sprinkle salt and pepper inside the potatos and tuck in the bay leaves, 2 per potato. Put the potatoes in a baking dish and drizzle with olive oil, smearing some on the insides as well as making sure the outsides are well coated. Push the potato halves back together. Sprinkle their outsides with salt and pepper. Bake for about 1 hour. The potatoes are done when you can easily poke a thin-bladed knife right through them. Serve immediately."
1952,Preheat oven to 425f. Mix all ingredients except the cheese together in a bowl. Mold a tbs of meat around a cube of cheese to form a small shaped meatball. Repeat with all of the meat. Spray an edged cookie sheet with nonstick cooking spray and place meatballs on the cookie sheet. Bake for 7-10 min or until meat is done and cheese is melted.
1953,"Preheat oven to 400 degrees f. Spray a large rimmed baking sheet with nonstick spray. Combine carrots and all remaining ingredients in large bowl. Toss to coat. Spread in a single layer on prepared baking sheet. Roast cauliflower until tender and lightly caramelized, turning cauliflower over once, 35 to 40 minutes."
1954,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the spice rub. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
1955,"Preheat oven to 350 degrees. Mix ingredients together in a large bowl. In a medium mixing bowl, beat together banana, brown sugar, butter, and peanut butter until light and fluffy, using a mixer on medium speed. Beat in egg and vanilla. Gradually beat in flour mixture until a dough forms. Shape dough into one inch balls and place them two inches apart on cookie sheets. Using the tines of a fork dipped in flour, press a criss-cross pattern onto each cookie. Bake cookies until edges are set, about 10 minutes. Place cookie sheets on wire racks and cool for about 5 minutes. Then take cookies off the sheets and cool them completely on the wire racks."
1956,"Heat oil in a skillet over medium high heat. Cook chicken until browned stirring often. When done cut into strips. Place back into skillet and add soup, water, corn& tortillas. Bring to a boil. Cover, cook over low heat for 5-6 hours. Remove chicken and shred with two forks. Return chicken to crock pot, reduce to low, and cook for 1-2 hours."
1957,"Preheat oven to 350 degrees fahrenheit. Grease 8x8x2-inch baking pan. In large bowl beat sugar and butter until fluffy. Beat in eggs, one at a time. Beat in chocolate, then flour. Stir in nuts. Pour into pan. Bake 25 minutes. Cool in pan and cut into bars."
1958,"Preheat oven to 400 degrees. Spray baking dish with cooking spray. Season breasts with taco seasoning. Bake breasts uncovered for 20 minutes. Remove from oven, spoon salsa over each piece, taking care not to drench them. Bake uncovered 5 minutes. The ones i used were very thick."
1959,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1960,"Preheat oven to 350 degrees. Line pastry shell with foil and bake 5 minutes. Remove foil and bake 5 additional minutes. Remove from oven and reduce temperature to 325 degrees. In a bowl, stir together eggs, cream, chives, salt, pepper, and nutmeg. Add vegetables or meat and stir. Toss shredded cheese with flour and add to egg mixture, stirring well. Pour into pie plate and spread out. Bake for about 40 minutes."
1961,"Preheat oven to 400f. Cut squash into 1-inch cubes if too large. In a large bowl, toss together squash, bell pepper, olive oil, garlic, parsley, black pepper, and salt to taste. Pour into a 2 quart flat baking dish. Sprinkle parmesan evenly over the top. Bake squash approximately 50 minutes until tender. Can use cooking spray instead of olive oil. Can use 1 green and 1 red pepper if desired."
1962,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1963,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. Serve immediately."
1964,"Preheat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1965,"Preheat oven to 350 degrees. Bake pork chops for about 30 minutes, turning at least once during cooking. Remove cover from pan, bake chops for about 30 minutes, turning at least once during cooking. Remove cover from"
1966,"In a large saucepan, melt butter over medium-high heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add onion and celery. Cook for 2 minutes more. Add garlic and cook for 1 minute. Simmer for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
1967,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
1968,Preheat oven to 350 degrees. Spray 9 x 13 pan with non stick spray. Place flour in bowl and dredge chicken and shake off excess. Place in pan. Sprinkle dry soup mix over all. Empty canned soups into a 4 cup measuring bowl and mix well with enough milk to arrive at the 4 cup level. Pour mixture over the chicken. Bake uncovered 1 hour.
1969,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1970,"Preheat oven to 325f. Cut pork ribs into sections of 3 or 4 bones. Mix remaining ingredients well, sprinkle on both sides of ribs and rub into the meat. Seal rib sections in foil with a tablespoon of water in each package, and bake for 2 hours on a cookie sheet in the center of the oven. Open foil carefully as steam escapes. Can be crisped on a hot bbq if desired but will be great just the way it is. Bake in a 275 oven for about 90 min, turning once. Remove the meat, pour off any grease, put a flat rack on the pan, return meat laying now on the rack. Run the oven up to 450f bake for about 10 minutes more to crisp. Remove the meat, pour"
1971,"Preheat oven to 425f. Mix all ingredients together, and toss until all vegetables are coated with olive oil and spices. Spread vegetables into pan. Bake 45 minutes, removing from the oven and stirring twice during cooking. For crisper vegetables, cut cooking time a few minutes shorter. Switch oven setting to broiler. Place pan under the broiler for 7-10 minutes, sliding out and stirring vegetables once or twice."
1972,"Heat oil in a small frying pan and stir fry eggs until just starting to wilt. Cut 4 large squares of kitchen foi. Divide veg between them, and lay 2 pieces of fish on top of each square. In small bowl, mix together fish sauce, lime juice, chilli, soy sauce, sugar, coriander. Pour over fish. Seal foil together and place on baking tray. Place tray in oven and cook 10 minutes. Let packets sit for a couple of minutes before opening to prevent steam burns. Open and scatter eggs with coriander. Serve with noodles."
1973,"Heat grill to medium-high heat. Mix mayo and basil. Refrigerate until ready to use. Combine meat and garlic. Shape into 8 thin patties. Top 4 patties with cheese. Cover with remaining patties. Pinch edges together to seal. Grill 7 to 9 minute on each side or until burgers are done. Spread buns with mayo mixture. Fill with lettuce, tomatoes, burgers and peppers."
1974,Preheat oven to 350f or mark 4. Bake for about 35 minutes until the meringue is firm and brown on top. Remove from the oven and spread the jam on top of the pudding. Reduce the oven to 300f or mark 2. Whisk the egg whites stiffly and fold in the remaining caster sugar. Pour into the pie dish and bake for about 35 minutes until the meringue is firm and brown on top. Pour into the pie dish and bake for about 35 minutes until the meringue is firm
1975,"Heat a saute pan on medium high heat. Add in garlic, butter, wine, and half and half. Cook for 10 minutes or until reduced by half. Add in the fresh basil and the clams. Cook for an additional 5 minutes. Portion a half cup of linguini on each plate, top each plate with equal portions of the clam sauce. Garnish with parmesean cheese and chopped fresh parsley and enjoy."
1976,"Preheat oven to 425 degrees f. In a large bowl, mix together olive oil, paprika and cinnamon. Toss the potato strips into mixture, to coat well, and spread onto baking sheet in a single layer. Sprinkle with salt and brown sugar. Bake for 30 minutes, turning every 10 minutes."
1977,"Preheat oven to 350f. In a large bowl, combine flour, sugar, sifted cocoa powder, baking powder, salt and cinnamon. In a small bowl combine soy milk with oil and vanilla. Pour into the flour mixture and mix until well blended. Stir in nuts. Transfer to the prepared baking dish. Bake for about 30-35 minutes or until the top is no longer shiny. Let cool about 20 minutes or more before slicing."
1978,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
1979,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1980,"Preheat oven to 350 degrees. Prepare stuffing mix according to package directions. Set aside. Place chicken in a greased 2-qt. Baking dish. Combine the soup, sour cream and dry soup mix. Spread over chicken. Sprinkle with mushrooms and water chestnuts. Sprinkle with parmesan cheese. Bake uncovered at 350 degrees for 30 to 35 minutes or until bubbly."
1981,"Heat olive oil in a small pan and fry chili for 3-4 minutes over a low heat. Stir in chopped red pepper. Drain sweet potato and garlic and mash with 2 tbsp cream cheese and milk, adding more if needed. Stir red pepper, chili and coriander into mash. Add salt and black pepper to taste."
1982,"Heat olive oil in a large skillet. Add onion and cook until soft, but not browned. Add peppers, zucchini, garlic and water. Reduce heat to low and simmer 10 to 15 minutes. Add tomatoes, salt and pepper. Simmer 20 minutes, until the mixture is thick and shiny."
1983,"Boil eggs, shell and cut in half lengthwise. In small bowl mash the yolks with a fork. Stir in the sour cream, mayonnaise and the mustard. Stir in the lemon zest, lemon juice and cayenne pepper. Season to taste with salt and pepper. Divide mixture and spoon into egg halves. Garnish with fresh parsley or thyme. If not eating immediately, cover well and refrigerate."
1984,"Heat oil on medium-high heat. Add onion, garlic, and jalapeno peppers and cook, stirring, 4 minutes. Add rice and cook, stirring, 1 minute. Add remaining ingredients. Bring to a boil, stir, and cover. Place in oven and bake until rice is tender, about 50 minutes. Fluff with fork before serving."
1985,Preheat oven to 350c. Mix the first 4 ingredients together in a mixing bowl. Add the vanilla and oil until all dry ingredients are moistened. Add the water and mix well. Pour into a greased 9 inch pan and bake for 30 minutes or until a toothpick comes out of the center clean.
1986,Preheat oven to 375. Melt butter in a large nonstick skillet over medium-high heat. Add onion and bell pepper. Saut 5 minutes or until tender. Stir in black pepper. Divide onion mixture and turkey evenly among bottom halves of rolls. Top each serving with 1 cheese slice. Cover with top halves of rolls. Place sandwiches on a baking sheet. Bake at 375 for 5 minutes or until cheese melts.
1987,"Preheat oven to 400 degrees. Combine wild rice, olive oil, mushroom, onion, old cheddar cheese, tomatoes, salt, water, slivered almonds. Bake in a 9x13x2 inch dish. Sprinkle with topping. Bake in a 9"
1988,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat till smooth. Add remaining ingredients. Stir till well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1989,"Heat olive oil in a large skillet over medium heat. Add capers and garlic. Cook stirring fo r1-2 minutes. Add shrimp, tomatoes, oregano and tarragon to skillet and saute for 5-6 minutes, stirring occasionally or until shrimp is pink. Remove from heat and stir in feta cheese. Toss to combine. Spoon pasta mixture over the orzo. Toss."
1990,"In a small saucepan over medium-low heat, saute the garlic until aromatic. Add the tomatoes, and saute for another minute or so, then add the broth. Scramble the egg, parmesean cheese, hot sauce, salt and pepper in a serving bowl. When the broth comes to a boil, add the egg mixture while stirring. Remove from heat, place in a bowl, top with fresh ground pepper, and enjoy."
1991,"Preheat oven to 400f. Pound out the chicken breasts to flatten. Season each with a little southwest seasoning. Cook the chicken in a skillet sprayed with non-stick cooking spray over medium-low heat until no longer pink. Place each breast onto a baking sheet and top each breast with 2 tablespoon of barbeque sauce, 2 tablespoon cheese, 2 tablespoon rotel tomatoes, green onions and 1 tablespoon of bacon bits. Place into the"
1992,"Heat the olive oil in a skillet over medium heat. Add the bacon and croutons. Mix well. Cook just until the bacon is cooked through, stirring constantly. Pour over the spinach mixture, tossing to coat. Season with the salt and pepper. Sprinkle with the parmesan cheese."
1993,"Preheat oven to 350 degrees. Spray a 9x9-inch cake pan with non-stick spray. In a large bowl, cream butter and splenda. Beat in eggs and vanilla. In a separate bowl, mix graham cracker crumbs, baking powder, salt. Add dry ingredients to wet, mix well to combine. Add milk and walnuts, stirring until just combined. Spread half of pie filling over top. Bake for 45 to 50 minutes. Place cake pan on a wire rack and let set for at least 10 minutes before removing from pan."
1994,"Preheat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add lemon juice and lemon peel. Mix well. Add eggs, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
1995,"Heat oil in a large non-stick skillet over medium high heat. Add wing pieces and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1996,"Preheat oven to 425. Dip chicken in milk, then roll in seasoned flour. Melt butter in 9 x 13 baking dish. Place chicken, skin side down, in butter. Cook 30 minutes. Mix water, remaining milk and soup together. Turn chicken and pour soup mixture over it. Bake 30 minutes more. Remove chicken and stir gravy."
1997,"Heat oven to 425. Place chicken and onions in saucepan. Add taco seasoning mix, tomatoes, corn, and chiles. Cook over medium heat until chicken is no longer pink. Add taco seasoning mix"
