,result
1552,"Melt together in top of a double boiler the morsels, instant coffee, and water. Cream together butter and sugar. Blend into the butterscotch mixture. Add flour alternately with the buttermilk to the creamed mixture. Add eggs, one at a time, beating well after each addition. Turn into a well-greased and floured bundt pan or a tube pan. Bake at 350 degrees for 55-60 minutes. Cool for 15 minutes before removing from pan."
1553,Wash and peel cucumbers. Slice or cut in rounds as thin as possible cukes & onions. Place in bowl and cover tightly with plastic wrap and refrigerate for at least 1 hour. Serve cold.
1554,"Preheat oven to 350 degrees. Set oven rack to second-lowest position. Grease a 13 x 9-inch baking dish. In a large bowl using an electric mixer at medium speed cream the butter with both sugars and vanilla until no sugar granules remain. Add in the peanut butter and beat until combined. Add in eggs and beat until combined. In a bowl combine the flour with baking soda and oats. Add to the creamed mixture and mix on low speed until combined. Mix in chocolate chips. Transfer and spread into prepared baking dish. Bake for 22-25 minutes or until just set. Cool, and cut into squares."
1555,"Preheat oven to 350 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1556,"Preheat oven to 350 degrees. Spray 12 cup muffin tin with cooking spray. In a large bowl, mix together flour, bran flakes, baking soda, baking powder and salt. In a medium bowl, combine applesauce, banana and shredded apple. Add sugar and egg to wet ingredients. Add wet ingredients to flour mixture, stirring just until combined. Fill muffin tins and bake for about 25 minutes or until tests clean."
1557,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
1558,"Preheat oven to 180c or 350f. Melt the butter in a large pan. Then add sugars and cook, stirring, until combined. Remove from heat. Add all of the remaining ingredients and stir gently until combined. Place level tablespoons pf mixture, about 3cm apart, on lightly greased oven trays. Bake in a moderate oven about 15 minutes or until golden brown. Stand for 5 minutes before removing from trays to cool on a wire rack."
1559,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until well mixed, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1560,"Heat oil in a large non-stick skillet over medium high heat. Add wing pieces and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1561,"Combine all ingredients in a saucepan. Cook over medium heat for 30 minutes or until thickened, stirring occasionally. Cool. Store in the refrigerator. Makes a nice condiment for poultry, pork or beef."
1562,"Cook cauliflower in boiling salted water until tender-crisp. Drain. Put cauliflower in an oven-safe casserole dish. Combine milk, soup, mayonnaise, cheese and curry powder. Pour over cauliflower. Bake at 350 degrees f for 30 minutes."
1563,"Combine the sour cream, mayonnaise and salad dressing and mix well. Squeeze the spinach to remove water. Add to the mixture and mix well. Add optional ingredient. Hollow out the bread that was removed from the loaves. Arrange assorted cut up veggies and bread cubes around loaves."
1564,"Preheat oven to 350f. In a large mixing bowl, with electric mixer at medium speed, beat together butter and shortening until light and fluffy. Add sugar and cream together until very light. Add eggs one at a time, beating well after each egg. Gradually fold in flour until a soft, workable dough forms. Shape into balls and place on cookie sheets. Dip the bottom of a flat bottomed glass in sugar and use it to mash down the balls of dough. Bake in preheated oven until done. Immediately remove from pan to cool."
1565,"Preheat the oven to 400 degrees f. Place the pistachio and quinoa on a foil-lined baking sheet. Toss with 1 tablespoon of olive oil and spread the pistachio and quinoa in a single layer. Place in the oven and bake until golden, about 30 minutes. Remove the pistachio and place in serving bowls."
1566,"Mix the ingredients and pour into a the container of an ice cream maker. Follow manufacturer recommendations for freezing. Place in into freezer and allow to rest at least 2 hours before serving. Alternately, pour the mixture into a shallow freezer container and freeze, uncovered, for 1 - 2 hours, or until the mixture begins to set around the edges. Turn the mixture into a bowl and, with a fork, stir until smooth. Return to the freezer container, cover, and freeze for another 2 - 3 hours, until firm."
1567,"Preheat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add lemon zest, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
1568,"In a large pot with boiling salted water cook pasta until al dente. Drain. In a large saucepan heat the italian dressing and olive oil together over medium heat. Add drained spaghetti. Toss well to coat. Add chopped tomatoes, cooked chicken, and grated parmesan cheese and toss lightly. Serve warm."
1569,"Put the dressing in a small mixing bowl and put it on to boil. Put the sultanas into a small mixing bowl. Finely grate half the rind from the lemon and then from half of the orange into the bowl. Squeese the juice from half of the lemon and then from half of the orange and add it to the ginger in the mixing bowl. Stir in the sour cream or yogurt and set the dressing aside. Peel the carrots and grate them into a serving bowl, then drain the sultanas and add them. Stir the dressing into the carrots and sultana mixture, then season with salt and add honey or sugar to taste. Finally, stir in the chopped nuts and serve."
1570,Preheat oven to 450 degrees. Place potatoes in a large baking dish. Add remaining ingredients to the dish and toss until well coated. Turn the potatoes halfway into cooking time and add more water if the water is all absorbed. Turn on the broiler for a few minutes to make them nice and brown.
1571,"Heat oil in a large non-stick skillet over medium high heat. Add chicken and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1572,"Preheat oven to 350f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1573,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1574,Put the chicken in a large pot and cover with plastic wrap. Bring to a boil. Reduce heat to low and simmer for 10 minutes or until chicken is tender. Remove chicken from pot and cover with plastic wrap. Remove from pot and cover with plastic wrap. Remove
1575,Preheat oven to 400 degrees f. Place wax paper on a large baking sheet. Combine dry ingredients in a large bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
1576,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1577,"Preheat oven to 350 degrees. Lightly grease 8 or 9 inch pie plate. Mix eggs in large bowl. Add shredded cheeses, folding. Fold in milk. Add salt and pepper to taste and any other spice to taste. Add any meats or veggies at this time, fold gently. Pour into pie plate and spread out. Bake for about 40 minutes."
1578,Preheat oven to 375 degrees. Brown ground beef and strain. Add next 5 ingredients and heat til bubbly. Pour into 2 quart casserole dish. Peel biscuits in half and lay across top. Sprinkle with cheese. Bake for 25-30 minutes.
1579,"Place the bologna wrap in the middle bologna wrap. Cover and let stand in a cool place for 8-12 hours. In a non-reactive saucepan, combine cream cheese, garlic, black pepper, bologna, cheddar cheese, baby dill pickles. Cover and let stand in"
1580,"Heat oil in large saucepan over medium heat. Add onion and garlic. Cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, lima beans, brown sugar, salt and water. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until lima beans are tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
1581,"Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Preheat oven to 350 degrees F. Bake greek salad for 30 minutes, or until golden brown. Remove from oven and allow to cool slightly. Remove from oven and allow"
1582,"In a large mixing bowl, combine the first 3 ingredients. In a small bowl, mix together the chopped mint leaves, lime juice, and honey. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
1583,Preheat oven to 350 f. Combine all ingredients except for dough in a medium sized bowl. Divide crescent roll dough into 24 rounds. Press into miniature muffin cups. Bake at 350 f. For 13-15 minutes or until golden brown.
1584,"In a large non-stick skillet, heat the oil in a large non stick frying pan. Add the bacon, speculaas, ground beef, spices, ketjap manis, sambal bajak, butter and cook for 10 to 15 minutes or until bacon is cooked through. Remove from heat. Add the speculaas and cook for 10 to 15 minutes or until bacon is cooked through. Add the speculaas and cook for 10 to 15 minutes or until bacon is cooked"
1585,"Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1586,"Heat oil in a large non-stick skillet over medium high heat. Add chicken and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1587,"Preheat oven to 475 degrees f. Toss peas, shallot, oil, salt and pepper in a medium bowl. Transfer to a baking sheet and spread in a single layer. Roast in the oven, stirring once halfway through, until the peas are tender and beginning to brown slightly, 12 to 14 minutes. Serve warm, sprinkled with bacon if desired."
1588,"In a large nonstick frying pan, add olive oil and turn on low heat. Let oil warm. Add basil and let oil absorb flavour for 5 minutes. Turn heat to medium. Sprinkle scallops with salt and pepper and add to hot oil. Add butter and cook on each side for 2 minutes. Remove from heat and add to serving dish. Sprinkle with fresh lemon. Place chives over top and serve."
1589,"Preheat oven to 350f. In a medium bowl mix brown sugar, granulated sugar, flour, eggs, milk, vanilla, butter, pecans. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1590,"In a large skillet, saute the meat with garlic and ginger root in oil for a couple minutes. Add the curry paste, coconut milk, lime rind and juice. Simmer until meat is desired tenderness, or until tofu is heated through. Stir in the cilantro just before serving. Serve with rice."
1591,"Heat oven to 350 degrees. Place cubed chicken in a ungreased rectangular baking dish, 13 x 9 x 2 inches. Bake chicken for 25-30 minutes, cook thoroughly. Meanwhile, start cooking your rice according to your package directions. Then in a large bowl, add the remaining ingredients and still well. When the chicken is done remove it from oven. Spoon in the ingredients from the bowl. Cover and cook for 30 minutes. Serve hot over rice and be sure to get lots of the juice."
1592,"Preheat oven to 450 degrees f. On a baking sheet with sides, toss sweet potatoes and apples with oil, salt and pepper. Spread out into single layer. Roast 30 minutes or until potatoes are tender. Meanwhile, stir together butter, brown sugar and pumpkin pie spices. Spoon over potato mixture and toss to coat. Continue baking for 10 minutes or until sugar has melted."
1593,"Heat a large saucepan over a low heat and add the butter. When the butter has melted, add the mushrooms, season with salt and pepper to taste, then increase the heat and stir. When the moisture from the mushrooms has been released, allow it to evaporate, concentrating the flavour. This might happen quickly or slowly, depending entirely on the type of mushrooms used. Add teh paprika and cayenne and fry for a few moments longer, until the paprika turns a shade darker. Finally, add teh sour cream or creme fraiche and dill, and allow it to bubbvle gently for a further 5 minutes or so."
1594,In a large mixing bowl combine all ingredients until well combined. Spoon into a 1 quart glass casserole dish. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips.
1595,"Preheat the oven to 375. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1596,"Preheat oven to 400. Slice top off bread, clean out round. Reserve top and cut scooped out bread into cubes. Mix all ingredients and fill bread cavity. Wrap bread in foil and bake for 1 hour. Meanwhile spread cubes on cookie sheet and crisp on lower rack uncovered about 10 minutes. Remove bread from foil, stir carefully. Surround with toasted cubes to dip."
1597,Combine all ingredients in a small bowl that can be put in the oven or toaster oven. Stir together until fairly smooth. Place in the oven at 350 degrees for 30 minutes until edges are brown. Let cool for 30 minutes and serve with triscuits. Best served warm.
1598,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
1599,"Preheat oven to 350 degrees. Grease an 8x8 inch baking dish. Place the cranberries and brown sugar in the baking dish. Toss gently to combine. Cover and bake for 1 hour, stirring the mixture after about 30 minutes of baking time. After 1 hour baking remove from oven and stir in lemon juice, marmalade and chopped walunuts. Return to oven and bake uncovered for another 15 minutes. Cool to room temperature. Store any leftover conserve covered in the fridge."
1600,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1601,"In a small saucepan over moderately low heat, melt 1 stick of the vanilla. Continue heating, swirling the pan to prevent burning, until the vanilla turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the vanilla turns nut brown. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1602,"Heat oven to 425 degrees. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1603,"Place fish fillets in bottom of greased baking dish in one layer. Mix soup with sherry, salt, pepper, and basil. Spread this over fish. Sprinkle parmesan cheese over top. Bake at 350 f for 20-30 minutes until fish flakes. Garnish with lemon wedges and parsley."
1604,"Heat oven to 350f. Cook ground beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
1605,"Heat oil in a large skillet over medium-high heat. Add the sweet potatoes, butter, brown sugar, cinnamon and pecans. Cook until the butter is melted. Add the creamed sweet potatoes, butter, brown sugar, cinnamon and pecans. Cook until the butter"
1606,"In a large nonstick skillet with a lid, heat the oil over high heat. Add the chicken thighs and cook until well browned, about 2 minutes per side. Add the tomatoes, orange juice, garlic and capers. Bring the mixture to a simmer, then reduce heat to low, cover the pan and cook for 8 minutes. Uncover the pan and continue cooking, turning the thighs once, until the chicken is no longer pink in the middle and the sauce has thickened, about 10 minutes."
1607,"Mix together honey, wine, cinnamon, mustard and honey in a small saucepan. Add wine and bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and let cool to room temperature. Remove from"
1608,"Spray the grill with nonstick cooking spray. Preheat the grill to medium-high or prepare a medium-high fire. To make the glaze, stir together the chutney and the rum in a cup. To make the rub, combine the cinnamon, allspice and salt in a cup. Spread the rub all over the pork, then lightly spray with nonstick spray. Place the tenderloin on the grill rack and grill, turning, 10 minutes. Continue to grill the pork, turning and brushing with the glaze, until pork reaches 160 f. Transfer to a cutting board and let rest for 5 minutes. Cut into 12 slices."
1609,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1610,Preheat oven to 375 degrees fahrenheit. Place rolls on ungreased baking sheet try to flatten rolls so they resemble flat circles. Take a spoonful of sauce and spread ontop of each rolls. Then cut up cheese into small bits and garnish. Add meat ontop of cheese and then place remaining cheese ontop of meat. Cook for about 15 min of until rolls are golden.
1611,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1612,Preheat oven to 350f. In a large mixing bowl combine all ingredients until well combined. Spoon into a 1 quart glass casserole dish. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips.
1613,"Heat grill to medium-high heat. Mix mayo and basil. Refrigerate until ready to use. Combine meat and garlic. Shape into 8 thin patties. Top 4 patties with cheese. Cover with remaining patties. Pinch edges together to seal. Grill 7 to 9 minute on each side or until burgers are done. Spread buns with cheese mixture. Fill with lettuce, tomatoes, burgers and peppers."
1614,"Cook potatoes until tender. While potatoes are cooking, combine olive oil, rice wine vinegar, wine if using, mustard, salt and pepper in large mixing bowl. Whisk well. When potatoes are tender peel or not. Dice potatoes. Add to dressing. Add the onions, parsley and herbs, and toss all gently to combine. Serve warm. Leftovers can be served cold, or reheated gently in microwave."
1615,"Preheat oven to 350 degrees f. In a medium saucepan, mix all ingredients except the vanilla. Cook until mixture reaches 270 degrees, or brittle ball. Take off heat and stir in vanilla. Pour over the popcorn, and stir lightly and quickly to coat. Shape quickly with butter coated hands. Bake for 15 minutess, scoop up the juices from the bottom of the pan and coat nectarines and bake for an additional 15 minutes or until golden and sticky. Serve with yoghurt, drizzled with honey."
1616,Preheat oven to 350f degrees. Place zesty turkey wrap on a baking sheet lined with parchment paper. Bake for 10-15 minutes or until golden brown. Remove from oven and let cool completely before serving.
1617,"In a small saucepan over medium low heat, melt 3 tbls butter. Stir flour and salt into pan until creamed together. Slowly stir in cream, then stir in cream cheese, increase heat to medium. Constantly whisk until mixture becomes thick and smooth, remove from heat and set aside. In a small saucepan over medium-high heat, saute onions and garlic in remaining butter until transparent. Add spinach and water to pan, reduce heat to low, cover. Cook, stirring occasionally for 8 minutes. Stir prepared sauce and parmesan cheese into pan, stir until completely blended."
1618,"Heat oil in a large skillet over medium-high heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt."
1619,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
1620,"Melt 1 tablespoon of butter in frying pan over medium heat. Add egg and fry until cooked to your preference. In a nonstick pan, fry ham until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
1621,"Preheat oven to 350 degrees and spray an oven safe serving dish with non-stick cooking spray. Using an electric mixer, blend the cream cheese and mayonnaise until smooth. Stir in green chilies, jalapeno peppers, and mexican and mozzarella cheeses. Spoon this mixture into the prepared baking dish. Mix together the panko and parmesan cheese and sprinkle it over the cream cheese mixture. Spray the panko and parmesan with a quick spray of non-stick cooking spray. Bake for 25-30 minutes or until the mixture is hot and the topping is lightly browned."
1622,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1623,"Preheat oven to 350f. Peel, core and slice apples. Place in a well greased 8x8-inch baking pan. Mix cake mix, oats, sugar and cinnamon in a large bowl. Melt butter and pour over the top of the dry cake mixture and mix until crumbly. Sprinkle this over apples. Bake 35-40 minutes until golden."
1624,"Preheat oven to 350-degrees. Bake in preheated 350 degree oven for about 50 to 60 minutes. As it bakes, the bottom layer will rise to the top."
1625,"In a large microwave-safe bowl combine the white sugar, brown sugar, corn syrup and peanut putter. Microwave on high for 3-4 minutes or until melted, stirring once. Stir in vanilla. Fold in rice cereal and the chopped peanuts until well combined. Spread into a lightly buttered 13 x 9-inch glass baking dish. Cover and chill for 1 hour or until set. Cut into squares."
1626,"Preheat oven to 350 degrees. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake extra 15 minutes."
1627,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1628,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
1629,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
1630,"In a 3-quart saucepan, heat the olive oil oover medium heat. Add the onion and garlic and cook until soft and light golden brown, about 8-10 minutes. Add the tomatoes and juice and bring to a boil, stirring often. Lower the heat and simmer for 30 minutes, until as thick as hot cereal. Season with salt and serve. This sauce holds one week in the refrigerator or up to 6 months in the freezer."
1631,Preheat oven to 425 degrees f. Grease two 9x5-inch loaf pans. Combine all ingredients in a large bowl and mix well. Beat for an additional 2 minutes. Pour into pans and bake for an hour or till a toothpick inserted in the center comes out clean.
1632,"Preheat oven to 350 degrees. Place the bottom crust in your pie plate. Cook the spinach, drain it, and chop it finely. Saute the chopped onion in a little cooking spray. Mix together the spinach, the onion, and the rest of the ingredients. Pour the mixture into the pie crust. Add the top crust and seal. Bake for 30-40 minutes."
1633,Preheat oven to 350f. In a large mixing bowl combine all ingredients until well combined. Spoon into a 1 quart glass casserole dish. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips.
1634,Mix all ingredients together in a blender. Cover and blend until smooth. Press fruit mixture through a fine-mesh strainer over a bowl to extract juices. Discard solids and pour mixture into 3-ounce paper or plastic drink cups or pop molds. Cover cups with foil. Cut a slit in the foil and insert wooden sticks. Freeze several hours or overnight until pops are firm. Remove from cups or molds to serve.
1635,"Heat oil in skillet, add onion, pepper, tomatoes, cilantro, garlic and tomato paste. Cook for 10 minutes. Bring sauce to a boil, then add shrimp and lemon juice. Reduce heat to medium and cook for 2 minutes. Add coconut milk and stir-fry 3-4 minutes until shrimp are pink and opaque. Add cilantro. Toss well and transfer to serving plates. Top each serving with 1 tablespoon toasted coconut and 1 tablespoon chopped peanuts. Garnish with lime wedges."
1636,"Mix all ingredients together with a whisk and dump them into a ziploc to save. Should be good in the pantry for 6 months. When making the brownies, preheat oven to 350f. Add eggs, oil and vanilla and mix with a fork til just blended. Do not overmix. Pour into a silicone or buttered 9x9 pan. Bake for 20-25 minutes."
1637,"In a 5-qt casserole combine chicken, 4 cups hot water, celery, carrots, basil, rosemary, pepper and salt. Microwave at high 30-40 minutes, or until water boils. Then, microwave at high 7-10 minutes, or until water boils. Remove chicken from the bones. Discard bones and skin. Dice meat and return to caserole. Add 2 cups hot water and noodles. Cover. Microwave at high 8-10 minutes, or until water boils. Then, microwave at high 7-10 minutes, or until water"
1638,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1639,"Preheat oven to 250. Combine rice chex, gluten free pretzels, gluten free crackers, peanuts, butter, worcestershire sauce, seasoning salt, garlic powder, onion powder, gluten-free corn flakespreparation:Preheat oven to 250. Combine rice chex, gluten free pretzels, gluten free crackers, peanuts, butter, wor"
1640,"Heat oil in large saucepan over medium heat. Add onion and cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, lima beans, brown sugar, salt and water. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until lima beans are tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
1641,"Preheat oven to 450 degrees. Chop onions and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
1642,Heat oven to 350 degrees. Tear 2 pita breads into chip-size pieces and brush with oil. Sprinkle with lime zest and chilli flakes. Bake for 10 mins until crisp. Sprinkle with salt if you like.
1643,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add hamburger, onion soup mix, flour, tomato paste, water, sour creampreparation:In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add hamburger, onion soup mix, flour, tomato paste, water, sour creampreparation:In a large skillet sprayed with"
1644,"Preheat oven to 375 degrees fahrenheit. Remove from heat and set aside. In a large saucepan, combine the applesauce, apple, dried oranges, vanilla, corn syrup. Add water. Bring to a boil, stirring constantly. Allow to boil for two minutes, still stirring. Add applesauce, apple, dried oranges, vanilla, corn syrup. Allow to boil"
1645,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
1646,Preheat oven to 350 degrees. Spray muffin pan with cooking spray. Beat sugar and eggs together until thickened. Add melted butter and almond extract. Beat well. Add flour. Stir in cranberries and pecans. Fill muffin pan. Since these do not raise much fill the cups to the top. Bake at 350 degrees for 45 minutes or until browned on top and done in center. Cool on wire rack.
1647,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
1648,"In a small saucepan, saute the bechamel white sauce over medium heat. Add butter, flour, milk, salt, ground black pepper, dried oregano, garlic cloves and stir until it melts. Add the heavy cream and let reduce by half. Turn heat to low, add the gorgonzola and stir until it melts. Season, to taste, with salt and pepper."
