,result
1694,"In a large stock pot, combine apple juice, apple cider, brown sugar, sugar, cinnamon sticks, everclear alcohol, vodka. Continue to stir and mix well. Pour in 1 gallon of apple cider. Stir and mix well. Pour in everclear grain alcohol 190 proof. Lastly, add 2 cups of pinnacle whipped cream vodka. Pour in everclear grain alcohol"
1695,"Heat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1696,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add mushroom soup, mushrooms, black pepper and noodles. Mix well to combine. Simmer 10 minutes. Remove from heat. Sim"
1697,"Mix sugar, cream cheese, vanilla extract, mini chocolate chips, toffee pieces, caramel ice cream topping. Spread into a deep pie dish. Spread caramel topping on top, then sprinkle with toffee bits and nuts. Refrigerate until ready to serve. Just before serving, core and cut apples into wedges and arrange around the edge of the pie dish, alternating red and green slices."
1698,"Heat 1 tbs oil in a saucepan and fry onion and garlic for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry onion till golden, about 2-3 minutes. Add remaining ingredients and stir. Bring to a boil and then reduce the heat to a simmer. Cook uncovered until the lentils are tender, about 45 minutes. Serve warm with italian crusty bread or flatbreads."
1699,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments. Serve immediately, or chill. Serve with raw veggies or tortilla chips."
1700,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. In a separate bowl combine butter, garlic and pepper. Drain beans. Place in serving bowl. Add butter mixture. Toss to coat evenly. Serve immediately."
1701,"Preheat oven to 450 degrees f. Stir together oil & garlic, then using a pastry brush, brush one side of each bread slice with the oil mixture. Place bread slices on a baking sheet & bake about 10 minutes or until tops of bread slices are golden brown. Meanwhile, in medium bowl, toss together eggs, apple, walnuts & salad dressing. Top each toasted bread slice with some of the peaches, roma tomatoes, garlic clove, red wine vinegar, fresh basil, salt & freshly ground black pepper, baguette. Serve immediately."
1702,"In a small saucepan, saute walnuts until tender. Sprinkle with flour. Stir until blended. Gradually add milk. Bring to a boil. Cook and stir for 2 minutes or until thickened. Add cheese crumbles. Stir. Pour into jar. Cover and refrigerate at least one hour to blend flavors before serving."
1703,Preheat the oven to 350. Grease a 9x9 ovenproof dish. Boil the water and add the grits. Stir and lower the heat to simmer and simmer 5 minutes. Turn off heat and add the cheese and butter into the grits and stir. Let the cheese melt then stir in the eggs. Stir in the peppers and the salt. Transfer in the the 9x9 dish. Bake at 350 for 45 minutes.
1704,"Cook rice according to package directions. To prepare the beans, heat olive oil in a large skillet over medium high heat. Add onions and saute until tender. Sprinkle on chili powder and cook 1 minute, stirring frequently. Add beans, salsa, and water and cook about 5 minutes. Serve beans over rice, with sour cream on top."
1705,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1706,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1707,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
1708,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Pour the pork chops with olive oil, and rub the breadcrumbs onto both sides of each pork chop. Place pork chops on top of the vegetables. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
1709,"Preheat oven to 400f. Combine flour and sugar in a large bowl or food processor. Add margarine and process, or mix together with your fingers, until mixture resembles coarse meal. Add cold water, one tablespoon at a time, and process, or mix, until a manageable dough forms. Turn dough out onto a lightly floured surface and roll into a 12-inch circle. Press dough into the bottom and up the sides of a 9-inch pie pan or removable-bottom tart pan. Prick the bottom all over with a fork, cover dough with foil and fill with dried beans or rice. Bake 10 minutes. Remove beans and foil and bake until dough rolls up into a ball. Pinch off pieces and roll into 1-inch balls. Roll out and add 2 tablespoons of your favorite filling. Fold dough over filling. Seal with water and fry in hot oil. Make sure dough is sealed or filling will ooze out during cooking."
1710,"Heat oil in a non-stick skillet, add one tortilla. Layer with half the cheddar cheese, all of the chicken and mushrooms and half the monterey jack cheese. Top with the second tortilla. Cover and heat until cheese melts and bottom tortilla is crisp and golden brown. Turn over. Sprinkle remaining cheese on top. Cook until bottom tortilla is crisp and golden brown and cheese is melted. Cut into wedges and serve with sour cream and salsa if desired."
1711,"Preheat oven to 350. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
1712,"Heat the ghee, then add the onions and cook until golden, about 5 or 6 minutes. Add the chicken bouillon and water. Once the mixture boils, stir in the rice. Cover, reduce heat and cook on low for about 25 minutes until rice is tender. Serve rice with marinated veggie kabobs on top. Garnish with toasted almonds."
1713,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1714,"Preheat oven to 450f. Place a large, heavy skillet or roasting pan in the oven to heat. Place the potatoes in a large saucepan and cover with cold salted water. Put the flour on a plate. When the potatoes are dry, roll them in the flour to coat. Remove the hot skillet from the oven and add the oil and potatoes. Roast, shaking the pan occasionally until the potatoes are golden brown all over, about 30 minutes. Remove from the oven and add the garlic, sage and butter. Return to the oven for one minute. Season generously with salt and pepper and serve."
1715,Preheat oven to 350 degrees. Spray 9 x 13 pan with non stick spray. Place flour in bowl and dredge chicken and shake off excess. Place in pan. Sprinkle dry soup mix over all. Empty canned soups into a 4 cup measuring bowl and mix well with enough milk to arrive at the 4 cup level. Pour mixture over the chicken. Bake uncovered 1 hour.
1716,"Combine dry mustard, white vinegar, egg, sugar, onions, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared horseradish, lemon juice, ground cloves, ground red pepper, prepared"
1717,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
1718,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage and lay on top of cabbage. Continue to cook a little longer to warm the sausage. Crumble bacon over all. Yummmy -- great with black eyed-peas and cornbread."
1719,Preheat oven to 425 f. Line a baking tray with parchment paper and set aside. Lay two spring roll wrappers on a clean work surface. Brush wrappers lightly with melted butter. Slice the bananas in half on the diagonal. Place one banana half in the lower third portion of the wrapper and cover with the chocolate. Sprinkle a little salt over the chocolate and top with the remaining banana half. Roll into a tight package. Continue until all bananas and wrappers are rolled. Place the finished banana rolls on the lined baking tray and brush tops and edges with butter. Bake for 5-7 minutes on the baking tray and serve when golden brown.
1720,"Heat olive oil in a large skillet over medium-high heat. Add squash, butternut squash, onion, garlic clove, pecans, vanilla, brown sugar, fresh parsley, salt and pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1721,"In a large bowl, whisk together flour, sugar, baking powder, salt, milk, unsalted butter, egg, vegetable oilpreparation:In a large bowl, whisk together milk, butter and egg. Add dry ingredients to milk mixture, whisk until just moistened. Heat a large skillet or griddle over medium. Fold a sheet of paper towel in half and moisten with oil, carefully rub skillet with oiled paper towel. For each pancake, spoon 2 to 3 tablepoons of batter onto skillet, using the back of the spoon to spread batter into a round. Cook until surface of pancakes have some bubbles and a few have burst, 1 to 2 minutes. Flip carefully with a thin spatula and cook until browned on the underside, 1 to 2 minutes more. Serve warm, with desired toppings."
1722,"In a large bowl, combine cucumbers and onions. In a large bowl, combine the remaining ingredients, stirring, until sugar is dissolved. Pour over cucumber mixture. Mix well. Cover and chill overnight. May be refrigerated for up to 2 weeks."
1723,"Preheat oven to 350 degrees. Lightly grease a 13 x 9 inch baking dish. Drain spinach well. Saute onion and garlic in 2 tbsp of the melted butter until onion is translucent. Mix spinach with the eggs, cottage cheese, cheddar cheese, flour, and the remaining butter. Add the sauteed onions and garlic. Season with salt and pepper. Pour into prepared dish and bake for 1 hour."
1724,"Preheat oven to 350f. In a mixing bowl, combine all dry ingredients, except pumpkin seeds, in a large mixing bowl and mix well. In a seperate bowl, slightly beat the eggs with a fork or wire whisk. Add thwe remaining wet ingredients to the eggs and stir well. Fold in chocolate chips. Coat 2 bread pans evenly with cooking spray. Pout half of the mixture into each pan. Bake for 50-60 minutes."
1725,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
1726,"In a large tea pot, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1727,"Preheat oven to 400 degrees. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Brush the pork chops with olive oil, and rub the breadcrumbs onto both sides of each pork chop. Place pork chops on top of potatoes. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
1728,"In the bowl of an electric mixer combine the butter, powdered sugar, milk, vanilla extract, food coloring with an electric mixer on medium-low speed until smooth and light. Beat in the sugar, a little at a time, until smooth and of desired spreading consistency. Gently fold in the oreos. Use frosting as desired."
1729,"Preheat oven to 400 degrees. Sautee onions in butter, margarine or oil over medium heat, until soft. Place chicken breasts in casserole dish and season with salt, pepper and garlic. Pour mushrooms and sauteed onions over chicken. Cover dish with bbq sauce. Cover dish with lid or aluminum foil. Bake for 1 hour."
1730,"In a medium size glass bowl mix together the tomatoes, jalapeno pepper, cilantro, onion, garlic, sugar, and salt and pepper. Combine well. Add in the juice. Cover and refrigerate for 3-4 hours before serving. Serve with fresh tortilla chips."
1731,"Preheat oven to 425 degrees fahrenheit. Arange shrimp in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine lemon juice with butter, garlic, worcestershire sauce, lemon pepper, and red pepper. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
1732,"Preheat oven to 325 degrees f. Spray 2 large cookie sheets with cooking spray. Melt chocolate morsels and butter. Cool slightly. In large bowl add condensed milk, flour, nuts and vanilla extract. Stir until well mixed. Drop by rounded teaspoons onto cookie sheets. Bake 12-15 minutes. Remove to wire racks to cool."
1733,"Place all ingredients in a heavy saucepan. Bring to a boil over medium heat, then reduce heat to a simmer. Cover and cook, stirring occasionally, until reduced to a chunky sauce, about 10 minutes. Remove from the heat, cool, and refrigerate until needed. You can also freeze in ice cube trays. Keep frozen cubes in a plastic bag so you can remove one portion at a time."
1734,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1735,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1736,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1737,"In a plastic container with a lid, combine all ingredients. Seal and place in the freezer until frozen solid. Take out of freezer and let thaw. Drink when it has thawed and is slushy. Or put in blender and blend until slushy. Garnish with fresh cranberries, zest of a lime or an orange slice."
1738,"In a large skillet, heat 2 tablespoons of the olive oil. Add the broccoli, cut side down, cover and cook over moderate heat until the broccoli is just tender and the water has evaporated, about 7 minutes. Add the remaining 1 tablespoon of olive oil along with the garlic and the crushed red pepper and cook uncovered until the broccoli is just tender and the water has evaporated, about 3 minutes. Add the remaining 1 tablespoon of olive oil along with the garlic and the"
1739,"Heat olive oil over medium heat in a large skillet or heavy saucepan. Add garlic and cook until tender. Add fresh tomatoes and cook until heated through. Stir in basil, crushed red pepper, black pepper and salt. Serve sauce over cooked spaghetti or other italian pasta and top with parmesan cheese."
1740,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1741,"Preheat oven to 350 degrees f. Stir together turkey cutlets, breadcrumbs, parmesan cheese, sage, salt, pepper, eggs, canola oil, lemon. Add parmesan and black pepper. Cook until eggs are set. Serve hot with good bread."
1742,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly. Top with remaining cheese. Bake 5 minutes more. Make-ahead. Bake in preheated 350f oven 45 minutes or until bubbly."
1743,"Heat olive oil over medium heat in a large skillet or heavy saucepan. Add garlic and cook until tender. Add fresh tomatoes and cook until heated through. Stir in basil, crushed red pepper, black pepper and salt. Serve sauce over cooked spaghetti or other italian pasta and top with parmesan cheese."
1744,"In a wok or skillet, heat oon sesame oil over medium-high heat. Add chopped onion, chopped garlic cloves and a peeled and minced ginger. Stir-fry for a minute or so until the onion begins to turn translucent. Add the kangkong, finely chopped bird chili pepper, water and soy sauce. Continue to stir-fry just until the onion begins to turn translucent. Add the kangkong, finely chopped"
1745,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill."
1746,"Preheat oven to 180 degree celsius. Lightly grease and line a 20cm cake tin and line with baking paper. In a bowl combine the flour, oats, bicarbonate of soda, allspice, sugar and pecans. Make a well in the centre and then add the oil and egg and then the apples and combine all ingredients well together. Pour mix into the prepared tin and cook for 35 minutes until golden brown."
1747,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1748,"Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients including the sugar. Cut butter into flour mixture. Add raisins, stir to mix well. Beat egg in measuring cup. Add milk to make 1 cup. Stir into flour. Drop roughly tablespoon size scoops on cookie sheet. Bake for 10-12 minutes."
1749,"Preheat oven to 350 degrees fahrenheit. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1750,"Mix all ingredients except spinach in a mixing bowl to make batter. Dust spinach in flour. Dip spinach in batter. Fry spinach in deep fryer set at 375 degrees or in a skillet with 2 inches of vegetable oil, until golden brown. Drain spinach on paper towels or on brown grocery bags from the market. Serve with french fries and cole slaw or creamy cucumber salad. Also serve with cocktail sauce and tartar sauce."
1751,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini, onion, garlic cloves, butter, salt, pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1752,"In a large skillet, combine all the ingredients except the potatoes and cheese over high heat. Mix well. Cook for 5 to 8 minutes, or until heated through, stirring frequently. Remove from the heat and and put into a deep cassarole dish. Dollop with the potatoes. Bake at 375 for 35 minutes. Cover with grated cheese last 10 minutes of cooking. Serve immediately."
1753,"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1754,"Heat oil in an 8-to 10inch frying pan over low heat. Dip the tortillas, one at a time, in the hot oil just until limp, about 5 seconds. Fill tortillas equally with chicken mixture, roll up, and arrange side by side, slit side down, in a 9-x13 inch baking dish. Pour salsa evenly over top. Bake in a 350 degree oven until heated through, about 20 minutes. If desired sprinkle with more shredded cheese over hot enchiladas before serving."
1755,"In a large saucepan combine the chocolate, cream, butter and peanut butter and heat over moderate heat, stirring, until chocolate is completely melted. Remove from heat and stir in vanilla and a pinch of salt. Transfer to a bowl and chill on a baking sheet lined with wax paper for 1 hour, or until firm. Form mixture by heaping teaspoons into balls and roll lightly in peanuts. Chill on a baking sheet lined with wax paper for 1 hour, or until firm. Chill on a"
1756,"In a large skillet, saute the meat with garlic and ginger root in oil for a couple minutes. Add the curry paste, coconut milk, lime rind and juice. Simmer until meat is desired tenderness, or until tofu is heated through. Stir in the cilantro just before serving. Serve with rice."
1757,"Heat oil in a large skillet over medium-high heat. Add in pine nuts and almonds and cook for about 1 minute, stirring to combine evenly. Season with salt and fresh ground pepper to taste."
1758,"In a large pot or dutch oven heat oil over medium-high heat. Add scallions, celery, and onions, stir until vegetables are wilted, approximately 5 minutes. Add broth and bring mixture to a boil. Reduce heat and add peas, simmer for 10 minutes. Remove from heat and carefully transfer to bowl of food processor or blender, do this in batches if necessary. Remove from heat and carefully transfer to bowl of food processor or blender"
1759,"Preheat oven to 325 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, and herbs. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
1760,"Preheat oven to 400 degrees f. Combine oil, rosemary, garlic cloves, salt and pepper in large bowl. Add potato slices and turn them until throughly coated with the dressing. Roast potatoes for 35-40 minutes, spooning the oil over them 2-3 times. Remove from oven and sprinkle with a pinch of salt. Roast potatoes for 35"
1761,"Heat oil in a nonstick skillet coated with cooking spray and cook tortillas for 6 minutes. Drain. Add hot sauce and bring to a boil. Reduce heat and simmer, uncovered, for 3-5 minutes or until sauce is thickened and chicken is no longer pink in center. Place lettuce on warm tortillas and drizzle dressing on top. Roll up and serve."
1762,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1763,"Preheat oven to 350f. Mix together brown sugar and butter until smooth. Stir in baking soda, cinnamon, vanilla, and salt. Add eggs and stir until blended. Stir in oats, flour and raisins. Drop by rounded tablespoonfuls onto greased baking sheets. Bake for 25-30 minutes or ntil light golden brown. Cool completely in pan on wire rack."
1764,"Place cauliflower on a platter, cover with water and salt lightly. Bring to a boil and cook until easily pierced with a skewer, about 20 minutes. Drain and transfer to a serving plate. Mix oil, vinegar, salt and pepper, pour over potatoes and cauliflower, breaking them up a bit as you do. Serve immediately."
1765,"Preheat oven to 375 degrees. Preheat oven to 350. Grease 2 small loaf pans, or 1 large one. Stir sugar, butter, eggs, bananas and buttermilk in large bowl. Stir in flour, baking soda, and salt. Stir in blueberries, pour into pan. Bake large pan for 75 minutes, smaller pan from 55-60 minutes. Cool for 5 minutes, remove from pan onto wire rack, cool 2 hours before slicing."
1766,"Heat olive oil in a large skillet over medium-high heat. Add carrots, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1767,"Preheat oven to 400 degrees f. Place bread on pan and put into oven for approximately 6 minutes leave oven on. Remove from oven and let bread cool slightly. Then add to food processor along with spices ground until desired consistantcy. Return crumbs to oven, spreading evenly, for approximately 5-6 minutes. Or until lightly toasted. Add parmesan cheese and stir until evenly mixed."
1768,"Preheat oven to 350 degrees. Sprinkle cheese in 9x9 inch square baking dish. Dot with butter. Mix cream, mustard, salt, and pepper, and pour half of the mixture over the cheese. Pour eggs on top. Pour remaining cream mixture over the eggs. Bake 25 minutes."
1769,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1770,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
1771,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pork chops, all-purpose flour, salt, pepper, butter, honey, pecans. Add pork chops, all-purpose flour, salt, pepper,"
1772,Preheat oven to 325. Cream sugar and eggs until light in color and add vanilla. Mix soda into sour cream. Mix sour cream into egg mixture. Sift flour and cream of tartar together and fold into wet mixture. Pour into greased loaf pan and bake at 325 for 1 hour.
1773,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
1774,"Preheat oven to 400 degrees. In a medium bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large ovenproof skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1775,Put jello in a blender and blend until the jello is smooth. You may need to add a little of the cream to get the mixture going. Add the other ingrediets and blend for 30 seconds or so. Put jello in a blender and blend until the jello is smooth. Add jello in a blender and blend until the jello is smooth. You may need to add
1776,"Slice the avocado in half and scoop out the flesh. In a food processor, combine the avocado, cottage cheese, lime juice, green onions, jalapeno peppers, salt and pepper, cilantro. Pure until smooth. Add salt and pepper to taste. Serve immediately or chill. Serve with raw veggies or tortilla chips."
1777,"Heat the olive oil in a large skillet or wok over low heat. Add the lentils, water, vegetable oil, hot red chili pepper, fresh ginger, fresh coriander, fresh spinach, salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh ground black pepper, lemon juice, zest of, kosher salt, fresh"
1778,"In a large saute pan combine the corn, bell pepper and oil. Toss to coat. Spread in ungreased 15 x 10 x 1 inch baking pan or on cookie sheet. Broil 4 to 6 inches from heat for 9 to 14 minutes or until corn is light golden brown, stirring once or twice. Place corn mixture in same bowl. Add onions, sugar, cumin, salt and lime juice. Mix well. Sprinkle with cilantro. Serve immediately."
1779,"In small frying pan, heat 1 tablespoon of the oil. Add onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. When hot, add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1780,"Heat the oil in a wok over medium-low heat. Add the bok choy, green onions, mushrooms, garlic, crushed red pepper flakes, salt and black pepper. Cook, stirring often, 5 minutes. Stir in the bok choy and coconut milk. Cook, stirring until the leaves are tender and stalks are still crunchy, 3-6 minutes. Cook, stirring until the leaves are tender and stalks are still crunchy, 3-"
