steps,ingredients,name,id
"Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation:Mix cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds, cucumberpreparation","cucumbers, squash, onions, bell peppers, vinegar, sugar, celery seeds, mustard seeds",bread and butter squash pickles,11208
"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, chinese five spice powder, boneless skinless chicken breasts, egg, soy sauce, lemon, juice of, lime, juice of, caster sugarpreparation:Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, chinese five spice powder, boneless skinless chicken breasts, egg, soy sauce, lemon, juice of, lime, juice of, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime, lime","fresh shrimp, eggs, chicken stock, salt, peanut oil, sherry wine",baked eggs peking style,173043
"Add lime juice, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime wedge, lime","lime juice, tequila, grapefruit soda, lime wedge, ice, coarse salt",paloma cooler,420792
Heat the sesame oil in a large skillet over medium-high heat. Add the sesame oil and saute over medium-high heat. Add the garlic and saute over medium-high heat. Add the sesame oil and saute over,"chicken thighs, oyster sauce, garlic, liquid honey, dijon mustard, sesame oil, pepper, sesame seeds, green onion",sesame glazed chicken,87318
"Put the tomatoes, onions, and peppers in a large bowl and mix well. Add salt, pepper, cayenne pepper, salt, pepper, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, salt, pepper, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder, dry mustard, cayenne pepper, flour, curry powder, chili powder,","tomatoes, brown onions, salt, sugar, curry powder, chili powder, dry mustard, malt vinegar",tomato relish aussie style,360286
"Fill the glasses with sangria, spooning some of the fruit into each glass. Garnish each drink with a slice of lime and a sprig of mint. Make ahead. Finish with step 2 just before serving.","grape juice concentrate, lemonade concentrate, grenadine, orange soda, club soda, orange",mock sangria slush,148451
Mix together the 1st 3 ingredients. Add to slaw mix. Stir well. Sprikle top with paprika. Let chill in fridge for at least 1 hour but best over night.,"coleslaw mix, fresh broccoli florets, green onion, fat-free italian salad dressing, orange marmalade, celery seed, mandarin orange segments",light and zesty vegetable coleslaw,114725
Heat oil in a wok. Add chicken and stir fry for 1 minute. Add chicken and stir fry,"oil, chicken, okra, bell peppers, tandoori paste, cilantro leaves",tandoori chicken stir fry,160919
"In a serving platter, top with lettuce, tomatoes, vinaigrette dressing, balsamic syrup, basil pesto, fresh mozzarella balls, mixed salad green, salt and black pepper. Serve.","tomatoes, vidalia onion, olive oil, cucumber, vinaigrette dressing, balsamic syrup, basil pesto, fresh mozzarella balls, mixed salad green, salt and black pepper",le cellier tomato stack,289227
Heat oven to 350°F and line a baking sheet with parchment paper. Bake at 350°F for 30 minutes. Remove from oven and set aside.,"ditalini, miracle whip, raw cranberries, chunk pineapple, ham, red bell pepper, vegetable stock cube, hot water, seasoning",hawaiian barbeque macaroni salad,482082
"Cook rice according to directions except do not add butter, oil or seasonings. Drain well and refrigerate until completely cooled. Add chicken, carrots, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, sesame seeds, green onions, s","seasoned rice vinegar, soy sauce, ground ginger, cooked chicken, cabbage, carrot, green onions, sesame seeds",far east salad,97510
"Heat oven to 400 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender.","boneless skinless chicken breast halves, chutney, sliced almonds, white rum, breadcrumbs, salt, black pepper, parmesan cheese, parsley, unsalted butter",chutney rum chicken,100429
"Boil the first five ingredients for 5 minutes. Then add the last three ingredients. Stir. Remove from heat. While hot, drop by spoonful onto waxed paper. Bake at 375 degrees f for 10-12 minutes. Cool completely before icing.","egg whites, salt, sugar, shredded coconut, almond extract, nutmeg, cornstarch, maraschino cherry",yummiest coconut cookies gluten free,183480
Preheat oven to 400 degrees. Bake for 10 minutes. Remove from oven and allow to cool on tray.,"figs, butter, clear honey, pistachio nut, ground cinnamon",sticky cinnamon figs,208200
Pour all the ingredients except the rum into a shaker with ice cubes. Shake well. Strain into an old-fashioned glass half filled with ice. Garnish with the cherry.,"rum, orange curacao, fresh lime juice, sugar, club soda, orange slices, maraschino cherries, ice",barbados breeze,222933
"Mix greens, apple, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries, cranberries,","green salad, granny smith apple, blue cheese, craisins, walnuts, mandarin orange pieces, vinaigrette dressing",delightful addictive salad,33295
"In a large bowl, combine lemon juice, lime juice, sugar, orange juice, club soda, lemon juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice, lime juice","lemon juice, lime juice, sugar, orange juice, club soda",citrus quencher,287481
"Bring water and zucchini to a low boil and cook for 6 minutes. Add sugar, lemon juice, and pineapple. Cook another 6 minutes. Add jell-o powder and cook another 6 minutes. Add j","green tomatoes, lemon, sugar, preserved gingerroot, crushed pineapple",green tomato jam,75365
"Preheat oven to 425 degrees. Combine flour, baking soda, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking","all-purpose flour, white sugar, salt, cranberries, walnuts, butter, eggs, almond extract",crustless cranberry pie,441979
"Dissolve jello in boiling water for 3 minutes. Add ice cream by spoonsful, stirring until melted and mixture is smooth. Blend in whipped topping. Stir in fruit. Chill until firm.","strawberry jell-o gelatin dessert, boiling water, frozen strawberries, crushed pineapple, sour cream",strawberry jell o salad,95162
"Heat oil on medium-high heat. Add onion, garlic, jalapeno peppers, long grain brown rice, water, canned tomato, dried ancho chile powder, fine sea salt, pepper, spring onions, fresh bean sproutspreparation:Heat oil on medium-high heat. Add onion, garlic, jalapeno peppers, long grain","cooked rice, eggs, frozen peas, mozzarella cheese, oil, flour, breadcrumbs",mexican rice balls leftover rice,271308
Put all ingredients into a large stock pot with a lid. Bring to a boil on high heat for 15 minutes. Lower heat to medium. Simmer for one hour. Serve over rice.,"green gram, bengal gram dal, spinach, rice, ginger, green chilies, asafoetida powder, salt, oil",keerai vada,137089
"Place the rice in a bowl and mix well. Add the zucchini, water, salsa, cheddar cheese, salt and pepper. Mix well.","long grain rice, water, salsa, cheddar cheese, salt and pepper",cheesy salsa rice,161522
Place the four bean chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chilli chill,"olive oil, celery ribs, red onion, garlic cloves, chili powder, chopped tomatoes, four-bean mix, lime juice, sour cream, coriander",four bean chilli,331760
"Preheat oven to 425. Place chicken on shallow baking dish. Bake, uncovered for 45 minutes, or until juices run clear.","boneless skinless chicken breast halves, lemon, juice of, ground pepper, butter, steak sauce, capers",caper baked chicken,247983
"Mix all dry ingredients together, set aside. Mix all dry ingredients together, set aside. Mix in melted butter. Do not overbeat. Fold in egg whites. Cook over medium heat till golden.","self rising flour, salt, baking soda, vanilla sugar, milk, vinegar, egg, butter, strawberry jam",pikelets aussie silver dollar pancakes,482449
"In a saucepan, melt butter over medium heat. Add water, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy mix, milk, margarine, chicken flavor stuffing mix, cooked turkey, whole berry","water, margarine, chicken flavor stuffing mix, cooked turkey, whole berry cranberry sauce, turkey gravy",open faced turkey stack,265733
Mix all ingredients thoroughly. Bake in a 350f degree oven for 25-30 minutes.,"butter, sharp cheddar cheese, egg yolks, cayenne pepper, dry mustard, salt, sugar, all-purpose flour, poppy seeds",cheddar cheese spritz crackers,106037
Spray cookie sheets with cooking spray. Bake at 350 degrees for 7 to 9 minutes or just until set. Do not overbake. Cool on wire rack.,"flour, unsweetened cocoa, baking soda, sugar, brown sugar, margarine, vanilla, eggs, chocolate-covered caramel candies",chocolate caramel rolo cookies,71067
Preheat oven to 400 deg. Place sliced potato wedges on a cookie sheet. Drizzle with oil to coat and season with herb seasoning. Roast potatoes and turn after after 15-20 minutes.,"olive oil, garlic clove, italian seasoning, table salt, new potato, low-fat parmesan cheese",italian new potato bake,132055
Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix all ingredients in l,"milk, pumpkin puree, pure maple syrup, rolled oats, chia seeds, ground cinnamon, ground ginger, ground cloves, salt, pecans",pumpkin pie overnight oats,529095
"Heat olive oil in a large skillet over medium-high heat. Add pork. Cook 4 minutes on each side or until done. Garnish with sliced green onions, if desired.","pork chops, lemon juice, oregano, thyme, ground black pepper",lemon and herb porkchops,441922
Mix all ingredients together in a large bowl. Cover and chill for 3 hours or overnight. To serve sprinkle trifle with any remaining berries and chocolate curls,"dark chocolate, milk, brown sugar, irish cream, marshmallows, cinnamon",chocolate irish cream,385297
"Cover the bottom of a large oven-safe platter with tortilla chips. Microwave refried beans for 1 minute, then spread over the tortilla chips. Crack eggs into the tortilla chips and serve immediately.","egg whites, whole wheat tortillas, baking potato, onion, carrot, american cheese, canadian bacon",healthy breakfast burritos,224284
Heat grill to high. Add the chiles and cook for another minute. Add the onion and cook for another minute. Add the chiles and cook,"chipotle chiles, button mushrooms, vegetable oil, onion, garlic cloves, salt, fresh coriander",mushrooms with chipotle chiles,46485
"Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation:Combine green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt, fresh ground black pepper, scallionspreparation","green beans, edamame, canola oil, rice wine vinegar, apricot preserves, sugar, gingerroot, black beans, scallions, salt",asian style three bean salad,296094
"Put the kahlua in a large bowl with a lid on top. Cover with plastic wrap and refrigerate several hours. To serve, scoop into serving dishes. Makes 6 servings.","sugar, water, instant coffee powder, vanilla extract, grain alcohol",homemade kahlua,71980
"Preheat oven to 350°F. In a large bowl, combine the butter, bread crumbs, parsley, oregano, garlic, salt, pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper, bay scallops, fresh flat-leaf","olive oil, cooking spray, italian seasoned breadcrumbs, sea scallops, fresh flat-leaf parsley, lemon rind, garlic, salt, black pepper",scallops gremolata,337826
"Place pea soup in crock pot. Add onion mixture, carrots, garlic cloves, beef bones, dried split peas, thyme, tarragon, water, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes, beef bouillon cubes","onion, carrots, garlic cloves, beef bones, dried split peas, thyme, tarragon, water, beef bouillon cubes",crock pot pea soup,81642
"Heat butter, olive oil, and garlic over medium-high heat until butter melts. Add mushrooms and saut, stirring until sauce is absorbed.","pine nuts, garlic cloves, fresh cilantro, fresh basil, lemon juice, tomatoes, braggs liquid aminos",raw foods stuffed mushrooms,283929
"Sift dry ingrediants in one bowl, and, using a fork, lightly beat the wet ingrediants in a serapate bowl. Add the dry into the wet and add the white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, fresh blueberries, vanilla, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, white whole wheat","white whole wheat flour, baking soda, baking powder, sugar, eggs, salted butter, buttermilk, fresh blueberries, vanilla",white whole wheat blueberry waffles,239051
"Preheat oven to 350f. In a large mixing bowl combine eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar, eggs, granulated sugar, light cream, flour, baking powder, cinnamon","eggs, granulated sugar, light cream, flour, baking powder, cinnamon, oil, sugar",traditional norwegen cookies fattigmann 84,235187
"Preheat oven to 425f. Mix sugar, flour and cinnamon,. Stir in berries, and kiwi to coat. Turn filling into pie shell. Bake at 425f for 35-45 minutes.","gelatin, cold water, sugar, salt, canned crushed pineapple, lemon juice, whipping cream, pastry shells",pineapple chiffon pie,355893
