response,target_recipe
"In a saucepan over medium heat, combine the first four ingredients. Bring to a simmer and cook for one minute, stirring constantly until thick. Cool completely. Stir in the light corn syrup just before serving.",55468
Bring beef broth to a boil. Add pasta. Cook until tender. Remove from heat. Stir in roasted red peppers. Add salt and pepper to taste. Serve in bowls. Sprinkle each serving with Parmesan cheese.,371301
"Fill a cocktail shaker half full of cracked ice. Pour in the rum, tequila and grand marnier. Add the tea bag, grenadine and powdered sugar. Shake well for 15 seconds. Pour the mixture over ice cubes in a tall glass. Garnish with cherries.",136231
Heat 1 tbsp. of the EVOO in a large non-stick skillet over medium heat. Season the fish with salt and pepper on both sides. Place the fish in the skillet and cook for 2 to 3 minutes on each side. Remove from heat. Squeeze the lemon over the fish. Garnish with a lemon slice.,402671
"Bring large pot of water to boil. Cook spaghetti according to package directions. In the meantime, in a large skillet heat oil. Add mushrooms and garlic and saute until mushrooms are tender. Add sun-dried tomatoes and cook for 2 minutes. Remove from heat and add ricotta cheese. Stir to combine. In the same skillet saute chicken breasts over medium-high heat for about 5 minutes or until cooked through. Remove from pan. In a medium bowl combine the tomato sauce and the cream. Season the sauce with seasoning salt. Add to the skillet with the mushroom mixture. Bring the sauce to a simmer and cook for 5 minutes. Cook the spaghetti. Drain the spaghetti. Toss the spaghetti into the mushroom mixture and coat well. Sprinkle the spaghetti with romano cheese and serve. Serve each serving topped with the chicken and green onions.",174310
"Place the crackers in an ungreased 9-inch springform pan. Melt butter in a medium saucepan over low heat. Stir in the sugar until dissolved. Bring to a boil, stirring constantly until it forms a light caramel color. Immediately pour over crackersspread evenly. Bake in a 375 degree oven for 10 minutes. Cool completely. Spread with Cool Whip, then top with frozen orange juice concentrate. Arrange mandarin oranges around the edge of the pan. Chill until ready to serve. Spread whipped cream over top of frozen juice concentrate. Garnish with more mandarin oranges. Store in refrigerator until serving time. Serve cold.",205914
Place all the ingredients in a large serving dish or container. Cover and chill for at least one hour before serving. Taste for seasonings before serving. Add additional sour cream or mayo if needed for consistency. Serve with chips or crackers.,280122
Mix all of the ingredients in a large serving bowl. Serve with tortilla chips.,279470
"Combine the fish sauce, rice wine vinegar, cayenne, sugar and water in a small bowl. Season the fish with salt. Place the fish in a shallow baking pan. Place the shiitakes around the fish. Pour the fish sauce mixture over the fish. Cover the pan tightly with aluminum foil. Bake the fish for about 15 minutes. Remove the fish from the pan. Keep the fish warm. Add the cilantro, green onions and sesame oil to the pan. Cook and stir until the sauce thickens. Pour the sauce over the fish. Garnish the fish with cilantro leaves. Serve immediately.",203549
Preheat oven to 300 degrees f (150 degrees c). beat egg whites in a large bowl with an electric mixer on high speed for about 5 minutes or until stiff and glossy peaks form. stir in 3/4 cup of the granulated sugar and the lemon juicebeat on low speed just until combined. fold in the remaining 1 1/4 cups of granulated sugar and the chocolate chipsfold just until combined. spoon the mixture onto 2 ungreased baking sheets. bake in the preheated oven for 25 minutes or until the meringues are firm and crisp. sprinkle the meringues with powdered sugar immediately after removing from the oven if desired.,4054
In a saucepan saute the mushrooms in butter until tender. Add the beef bouillon cubes to the hot water. Slowly add the flour stirring constantly until the mixture thickens. Slowly add the cream and stir until smooth. Add the salt and pepper to taste. Add the saut ed mushrooms and heat through. Sprinkle with the bread crumbs and the parmesan cheese. Bake at 350 degrees until bubbly and the top is golden brown. Serve immediately.,263210
"Place a layer of blueberries into the bottom of a pie shell. Combine the flour, salt and sugar in a large bowl. Add the egg and beat with an electric mixer until smooth. Stir in sour cream and melted butter. Spread the filling over the berries. Bake in the preheated oven for 50 minutes, or until the filling is puffy and the center is set. Cool. Serve with whipped cream.",349021
"Pour the gin, light rum, and tequila into an ice filled cocktail shaker. Shake vigorously. Pour into a large ice filled glass. Top with the coke. Add the sweet and sour mix. Stir. Top with the raspberry liquor. Garnish with the lemon.",40131
"In a medium bowl combine the first 5 ingredients. Beat with a mixer until well blended. Pour into an unbaked 9"" pastry shell. Bake at 350° for 35 minutes or until a knife inserted near the center comes out clean. Cool on a wire rack. In a small bowl, combine the powdered sugar and the remaining 1 tablespoon water. Beat with a mixer until smooth. Spread over the top of the cooled pie. Garnish with a mint sprig.",304335
"Peel cucumbers and slice into 1/4-inch slices. In a medium bowl, combine the pickling spice, salt and pepper to taste. In a small bowl combine the sugar and the vinegar, stir until dissolved. Add the pickling spice mixture to the sugar solution, mix well. Add the cucumbers, stir to coat well. Cover and refrigerate for 1 hour before serving.",205608
"In a large pan, heat the oil over medium heat. Add the garlic and cook for about 30 seconds. Add the tomato sauce and the chile and cook until the chile breaks down. Season with salt. Remove from the heat and stir in the parsley.",317595
Prepare puddings as directed on box and allow to cool. Fold in mandarin oranges and top with whipped topping. Chill for at least 2 hours.,110204
"Preheat oven to 400 degrees f. Heat oil in small skillet over medium-high heat until it starts smoking. Remove oil from heatadd vinegar and cook until thickened and reduced by half, about 3 minutes. In shallow pan toss butter with vinegar mixture until smooth and shiny. Place fish in a single layer in pan. Spread butter mixture over fillets and sprinkle with salt. Bake in oven for 15 minutes until fillets flake easily when tested with fork. Serve warm.",126094
Spread mayonnaise evenly on two pieces of the bread. Place one slice of ham on the bread. Add the onion slices and then the apples. Place the other slice of bread on top. Cook in a sandwich maker until the cheese is melted and the bread is crisp and golden brown. Enjoy.,349387
"Combine blue cheese, onion, oil, lemon juice, vinegar, garlic, dry mustard, pepper in bowl of electric mixer. Beat till smooth. Add parsley. Spread in shallow dish. Top with parsley. Serve with water crackers or celery sticks.",21131
"Preheat oven to 400 degrees. Toss tomatoes, zucchini and garlic in a bowl. Drizzle with 1 tablespoon olive oil. Season vegetables with salt and pepper. Spread in a single layer on baking sheet. Bake 30 minutes. Meanwhile, boil the pasta. Drain well and toss vegetables in a bowl. Add the tomato paste and pesto and mix. Serve over the hot pasta. Sprinkle with Parmesan. Garnish with the basil.",352090
"Prepare the boxed cornbread according to directions and let cool. In the meantime combine the can of creamed corn, eggs and oil in a bowl and heat in a microwave until eggs are cooked. Add the diced green chilies and onions and stir. Cut the cooled cornbread into squares and place in a shallow dish. Pour the egg mixture over the squares and let marinade a few minutes or until ready to serve. This recipe is great to take along when you need a quick lunch.",410986
"In a bowl, combine the cream cheese and ranch dressing mix. Stir in the colby cheese until well blended. Fold in bacon bits. Roll into a ball or shape into a log and refrigerate until serving time. Roll the cheeseball in chopped nuts before serving. Serve with crackers or fresh veggie dippers.",81141
Melt butter in small pan. Add lemon and orange juice. Add rind. Salt to taste. Cook to boil. Add ginger and paprika. Add tails. Cover pan. Simmer 1 minute. Serve warm.,32494
Preheat oven to 350 degrees. Cream butter and sugars together. Beat in eggs and vanilla until well blended. Stir in dry ingredients just until blended. Stir in morsels. Drop by rounded tablespoon onto ungreased cookie sheets. Bake for 8-10 minutes until set. Cool completely on cookie sheet for 5 minutes. Remove to wire rack to cool completely. Store in airtight container or freeze. Makes 4 dozen.,30743
"Combine beans, onions, and ginger in a saucepan of boiling water. Cover, reduce heat, and simmer 3 minutes or until crisp-tender. Drain well and return to saucepan. Add remaining ingredients. Serve over rice.",151691
"Bake crust according to directions on box. While crust is baking, combine brown sugar, butter, corn syrup, vanilla and eggs. Cook and stir until boiling. Remove from heat and add cashews. Spread into baked and cooled crust. Refrigerate until ready to use.",134580
"Preheat the oven to 350. Lightly butter a 10-12 inch round baking pan. Set aside. Beat the eggs, milk, salt & pepper together in a large bowl. Melt the butter in a large saucepan over medium heat. Add the sugar & stir until dissolved. Add the golden delicious apple & cook for about 15 minutes or until tender. Stir in the amaretto liqueur & cook for 2 more minutes. Pour the mixture into the prepared baking pan. Spread the cream cheese evenly over the top & bake in the preheated oven for about 15 minutes or until golden brown & bubbly. Cool slightly & serve warm.",480197
Bake russet potatoes in oven until soft. Mash well with butter. Add milk to desired consistency and season with season salt to taste. Bake in the same dish at 400f for 30 minutes or until browned on top. Serve immediately.,255093
Cream butter. Add sugar slowly. Add flour. Mix well. Add egg yolks. Add vanilla. Add salt. Add melted chocolate. Press into unbaked pie shell. Bake at 375F for 30 minutes. Cool. Whip together 1 cup heavy whipping cream and 2 tablespoons powdered sugar. Spread on cooled filling. Refrigerate until ready to serve.,101264
"Combine chuck, dried breadcrumbs, eggs, milk and seasonings in a large bowl. Shape into 2 1/2 inch balls and place in a single layer in a shallow baking dish. Bake in a preheated oven for 25 minutes. Drain off fat and place in a large saucepan. Add onions and garlic and saute in hot oil for 2 minutes. Add tomato sauce, basil and romano cheese and stir over low heat for a minute or two. Serve over the meatballs.",452646
"Melt butter in saucepan over medium heat. Add vegetablessauté 5 minutes. Stir in pimiento, soup, water. Bring to a boil. Add tomato juice. Cook 5 minutes. Reduce heat. Stir in chicken. Serve with cooked rice.",223759
"Remove the stem from the broccoli florets. Wash well. Add to a large bowl. Crumble bacon into small pieces and add to large bowl. Add cashews, Splenda and cream to a small saucepan. Whisk over medium-high heat until dissolved. Pour over vegetables. Mix well. Add raisins. Refrigerate for 2 hours or overnight. Serve cold.",224748
Place dough seamsides together. Spread with cream cheese mixture. Sprinkle with cinnamon and nuts. Bake.,379208
"Preheat oven to 350. Mix together ground beef, sliced mushrooms and onion in a large mixing bowl. Mix in garlic powder. Add egg and mix. Add tomato sauce and catsup. Add bread crumbs and mix. Form into loaf and bake in a greased 9x5 pan for one hour. Makes one loaf.",12489
"Preheat oven to 350 degrees F (175 degrees C). Grease a baking sheet. Cream together the butter and sugar until light and fluffy. Beat in the egg until fully incorporated into the mixture. Sift together the flour, ginger, and cinnamon. Stir into the creamed mixture until fully combined. Refrigerate dough for 1 hour. Roll dough into 1 inch balls. Roll balls in granulated sugar. Place on the prepared baking sheet. Bake in the preheated oven until golden brown, about 10 minutes. Allow cookies to cool on the pan for 10 minutes before removing to a wire rack to cool completely.",30660
" Spray non-stick 8"" ovenproof fry pan with cooking spray. Fry onion until soft. Add asparagus. Cook until tender. Beat eggs, egg whites and cottage cheese together. Add to pan with asparagus mixture. Cook without stirring until just set. Fold in rocket. Season with lemon juice. Top with capers.",359483
"Slice the leeks in half lengthwise. Cut into 1/2 inch slices. Heat a large skillet over medium heat. Add the oil, then the leeks. Cook, stirring, for 10 minutes or until very tender but not brown. Add the onions, and cook for 5 minutes more. Add the tomatoes, salt, pepper and 1/2 cup broth. Reduce heat to low, and cook for 25 minutes or until liquid is absorbed and vegetables are tender. Stir in dill. Serve sprinkled with paprika.",184429
Prepare the spaghetti sauce according to the recipe instructions on the package. Boil the lasagna noodle for 2 minutes less than the package directions call for. Combine the cottage cheese and eggs in a bowl until smooth. Combine the spaghetti sauce with the cottage cheese mixture in a bowl. Spread 2 cups of the mixture in the bottom of a 9 by 13 inch baking pan. Top with 3 layers of the lasagna noodles and 2 cups of the mixture. Repeat twice more with the lasagna noodles and the mixture. Sprinkle the top with the mozzarella cheese and parmesan cheese. Bake uncovered in a 375 degree f oven for 45 minutes.,56225
"Preheat oven to 425-degree F. In a small bowl, combine 1/2 cup breadcrumbs, mayonnaise, lime juice, and onion powder and pepperset aside. In a small bowl, combine remaining 1/4 cup breadcrumbs and butterset aside. Spray a 13-inch-by-9-inch baking dish with cooking spray. Place grouper in the dish. Sprinkle the lime juice mixture over the fish. Top with the breadcrumb mixture. Bake for 15 minutes or until the fish flakes easily with a fork. Sprinkle with parsley.",287421
Place fillets in pan with 2 tablespoons butter. Add lemon juice and sprinkle with salt and black pepper. Cover with heavy cream and add parsley. Place mushrooms around fillets. Add 2 tablespoons butter to pan and place over medium heat until butter begins to brown. Pour wine over fillets and brown butter. Serve hot with mashed potatoes and green salad.,457114
"Bring 6 cups of boiling water to a boil in a 2-quart saucepan. Stir in 1 cup milk. Add 1/2 cup chopped onion and 1 can (10.5 ounces) condensed cream of mushroom soup. Stir in 3 cups long grain rice and 1/3 cup sliced mushrooms. Bring to a boil. Reduce heat to medium-low and simmer uncovered for 20 minutes. Add 1 cup chopped onion and 1 cup diced green pepper. In a large skillet saute 1/2 cup chopped onion in 2 tablespoons butter for 5 minutes. Add 1 cup milk and 1 teaspoon dried thyme. Stir in 1 1/2 cups cooked, cubed chicken. Cook for 5 minutes. Spoon half of chicken mixture over cooked rice mixture. Sprinkle with 1 cup chopped parsley. Spread remaining chicken mixture over parsley. Sprinkle with remaining parsley and 1 cup diced",54800
Combine all ingredients and pour into a deep dish glass or bowl. Garnish with a cherry and serve.,257467
Combine mustard and tabasco in small bowl. Stir in cream cheese and mayonnaise. Serve with crackers. Makes 1 cup.,461855
"In a small saucepan, combine brown sugar with the pecans and brandy. Simmer until the liquid is syrupy and the nuts are plumped and coated with the glaze, 5 to 7 minutes. Remove from the heatstir in the brie cheese. Spoon the mixture onto a serving platter or plate. Serve with crackers.",195148
"Cook bacon until crisp and drain well on paper towel. In a small bowl, combine mayonnaise, sugar, and cheddar cheese. Add bacon bits and mix well. Serve with crackers or vegetables.",154929
Preheat oven to 450 degrees F. Blend curd and broth with ginger and next 4 ingredients. Stir in flour and cornstarch. Cut chicken into 16 strips. Dip each strip in mixture. Place strips in shallow dish coated with cooking spray. Bake for 15 minutes. Meanwhile mix together yogurt and next 2 ingredients. Serve with chicken.,454773
"Mix together cheddar cheese, cayenne and 1 1/2 cups milk until well blended. Add in extra sharp cheddar and mix until smooth. Add in the cooked macaroni. Transfer to a 9-inch square baking dish. Cut cold butter into small pieces. Mix together with remaining 1/2 cup of milk until crumbly. Sprinkle over the top of the casserole. Bake for 30 minutes or until bubbly and golden brown on top.",155686
"Heat peanut oil to a boiling temperature (it will smoke slightly). Break the eggs into a bowl (one for each person) and stir with a fork to break up the yolks slightly. When the oil is hot, quickly add the eggs to the oil (they should immediately start to set) and turn the eggs over after a few seconds with a spatula or ladle. When the eggs are half done (the whites will be solid but not hard), pour the eggs into the bowl of cooked rice (and green onions) and mix with the fork to distribute the eggs evenly through the rice. Season with sesame oil (optional) and a little salt to taste. Serve immediately.",395659
"Mix molasses, oil, vinegar and thyme in a bowl and set aside. Peel potatoes and place in a single layer in a shallow baking pan. Roast in oven for about 10 minutes or until tender. Toss with the molasses mixture. Sprinkle with chives and walnuts and serve.",206502
"Heat oil in a large nonstick skillet over medium-high heat. Add shallots and cook until softened, about 3 minutes. Add zucchini, toss to coat with oil. Cook until golden brown. Add parsley and toss to combine. Season with salt. Serve immediately.",304683
"In a large bowl, combine all fruits. In a small bowl combine sugar, lemon juice, orange juice and lime juice. Toss fruit with this dressing. Cover and refrigerate for at least an hour.",23115
Cut chicken in half and place in shallow dish. Combine flour with bouillon cube and sprinkle over both sides of chicken. In skillet melt butter and saute onion until tender. Add garlic and saute for 1 minute. Pour milk in and bring to a boil. Stir in flour mixture and cook until thickened. Stir in ham and cheese and remove from heat. Spoon mixture over chicken and bake at 350 for 30 minutes. Sprinkle with parsley.,16809
"Preheat oven to 350 degrees F. Carefully remove seeds and ribs from each anaheim pepper (don’t use a knife or you’ll cut into them). Fill each pepper with 1 teaspoon of cheese and a pinch of salt. Beat together egg yolks, heavy cream and salt in a small bowl. Beat egg whites until stiff peaks formfold into egg mixture. Spoon a third of egg mixture into a large ovenproof skillet (about 12-inches)spread to form a thin layer over bottom of skillet. Lay peppers on top of egg mixturecover with remaining egg mixture. Bake for 30-40 minutes or until topping is golden browntop with remaining shredded cheese before serving. Makes 4-6 servings.",479811
"Place 1-1/2 cups strawberries in the bottom of a baking dish. Drain mangoes and reserve liquid. Coarsely chop strawberries with a knifecut mangoes into bite-size chunks. Spread berries in bottom of dish. Sprinkle with coconut. Combine flour, sugars, ginger, oats, and lemon juice in a large bowl. Drizzle with strawberry-mango liquid and stir until moistened. Fold in buttersprinkle mixture over the berries. Bake at 350°F for 20-25 minutes or until golden brown. Cool slightly. Serve warm with ice cream or whipped cream.",95544
"Preheat broiler or grill. Combine soy sauce, sherry wine, garlic clove, ginger, honey and water in a small bowl. Heat through in a saucepan until boiling. Coat the halibut with the sauce. Place on a broiler pan or grill rack about 4 inches from the heat source. Broil or grill for 4 minutes on each side or until the fish flakes easily when tested with a fork. Serve with lemon wedges.",116961
In a pitcher combine the rums and brandy. Add the triple sec and OJ. Pour into tall glasses and garnish each glass with a lime.,57017
"Clean out the mushrooms and set aside. In a large saut pan heat olive oil and butter until the butter melts. Add the breadcrumbs and toast them until they turn golden brown. Add the minced garlic, the parmesan cheese and the oregano and mix well. Add the Italian parsley and mix well again. Fill the mushrooms with the stuffing. Place the stuffed mushrooms in a baking dish and bake at 350 degrees for 15-20 minutes until the topping is lightly browned. Serve immediately.",223775
Cut the tomatoes in half lengthwise and remove the seeds and pulp. Arrange the halves cut side up in a shallow baking pan and sprinkle with the sugar and seasonings. Drizzle the oil over the tomatoes and roast for 2 hours in a 250 degree F. oven until the tomatoes have dried and are wrinkled.,276840
Slice zucchini and squash thin. Saut in a skillet with onions and garlic until tender. Stir in sauce. Cook until heated through. Serve over hot pasta. Garnish with cheese and basil.,148337
"Combine evaporated milk, sugar & salt in medium saucepan. Cook over medium heat until it reaches the soft ball stage. Remove from heat and stir in marshmallows and white chocolate chips until melted. Stir in lime rind and juice and pour into buttered 8x8 pan. Let cool for 2 hours and cut into squares.",193285
"Stir dry ingredients together. Add liquid, mix well. Divide dough into four parts. Roll each part out into a circle about 6 inches wide. Cut each circle into four triangles. Put on cookie sheet with the tips of the triangles pointing up. Bake at 350 degrees for 25 minutes or until lightly browned on top.",371735
Combine first 3 ingredients in a large bowladd basil and chili powdertoss gently to coat. Preheat oven to 375 F. Place potato mixture in a 2-qt. baking dishsprinkle with flourtoss gently to coat. Bake 30 minutes or until potatoes are tender. Sprinkle with olives.,415600
"Heat oven to 350f. Cut the zucchini into 1/4 inch slices. Place the chicken pieces in a 9x13 inch pan. Mix together the sauce, oregano, salt and pepper. Pour over the chicken. Place the zucchini slices over the chicken. Bake uncovered for 30 minutes. Meanwhile cook the white rice. When the chicken is done remove from the pan and set aside. Add the cooked rice to the pan with the sauce mixture and mix well. Spoon the mixture over the chicken. Serve immediately.",49767
"In a medium bowl, combine 2 tsp garlic clove, 1/2 tsp salt, 2 tsp soy sauce and 1 tsp hoisin sauce. Pour 1/4 cup water into the sauce and stir until smooth. Set aside in a small bowl. Rinse chicken wings in cold water and pat dry with paper towels. Set aside. In a small bowl, combine the remaining 1/2 tsp garlic, 1 tsp cayenne and 1/4 tsp sesame seeds. Dip each wing in the sauce and then toss with the cayenne mixture until completely coated. Place in a large baking dish and bake for 30 minutes or until wings are done. Remove from oven and sprinkle with 2 tbsp sesame seeds and scallions. Serve warm with rice and broccoli.",166164
"Melt butter in medium saucepan. Add flour and paprika. Stir until smooth. Slowly add soup, stirring. Add broccoli and chicken. Simmer until heated through. Stir in rice. Remove from heat. Spoon into 13x9 pan. Sprinkle with cheese. Bake at 350 for 20-30 minutes or until chicken is no longer pink in center. Serve.",414970
"In a small mixing bowl, combine all ingredients and mix well. Refrigerate for a few hours or overnight before serving.",16149
"Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish with butter or nonstick cooking spray. In a large bowl, combine the cabbage, carrots, green onions, milk, egg, parsley, parmesan cheese, and 1 teaspoon salt. Pour into prepared baking dish. Bake in the preheated oven until the top is golden brown and the mixture is bubbling, 45 minutes. Serve hot.",288313
"Season steaks with garlic, ginger, soy sauce and pepper. Cover in flour and brown in hot pan. Pour off fat. Add lemon juice and water. Bring to a boil. Cook, uncovered for 30 minutes or until meat is tender. Serve over hot rice.",11048
Combine sugar and water in a small saucepan over medium heat. Stir until sugar is dissolved. Add tea bag and let steep for 5 minutes. Remove from heat. Stir in lemonade concentrate and orange juice concentrate. Stir in bourbon. Chill thoroughly in refrigerator. Serve in glasses over ice. Garnish with orange slices. Makes 8 servings.,105423
"Bring broth to boil in large saucepan. Stir in chicken. Reduce heatcover and simmer 8 min. Combine orzo and chicken mixture in large bowl. Add lemon peppertoss to coat. Heat oil in large nonstick skillet over medium-high heat. Add garlicsaute 1 min. Stir in bell pepperssaute 2 min. Stir in asparagussaute 3 min. Add to orzo mixturetoss. Garnish, if desired.",365997
"Chop 6 to 8 whole potatoes into quarters lengthwise. Wash, then put in a large pot with 1/2 cup of cold water to cover the bottom. Cook until tender. Mash with a little milk and a stick of butter. Season with lemon pepper to taste. Add more seasoning if desired. Serve with chicken, pork chops, or meatloaf.",213546
Wash and pit cherries. Pour into a 3 qt. Saucepan. Add 1 1/2 cups of sugar. Cook over medium heat until the mixture begins to bubble and the cherries break down. Add 1/2 cup brandy and stir. Add 1 tablespoon of pectin and cook one minute longer. Ladle hot mixture into hot 2-quart jars. Cap and process in boiling water bath 5 minutes. Makes about 3 pints.,145801
"Preheat oven to 350 F. In a small bowl, combine the honey, parsley and Creole seasoning. In a small bowl combine the soy sauce, olive oil, lemon juice, and Worcestershire sauce. Line a baking dish with foil. Spray a baking sheet with cooking spray. Dip the shrimp in the soy mixture and then in the honey mixture. Lay the shrimp flat on the baking sheet and bake for 5-8 minutes per side or until the shrimp are pink and opaque. Remove from the oven and allow to cool. Serve with a side salad or steamed broccoli.",296082
"Grease a loaf pan with margarine or butter. Peel the bananas and mash with a fork or put them into a blender. In a large bowl, cream the butter with the sugar until well blended. Beat in the eggs one at a time, then add the vanilla extract. Add the bananas and the applesauce and mix well. In another bowl combine the dry ingredients. Add the dry ingredients to the wet ingredients alternately with the milkmix well after each addition. Pour into prepared pan and bake at 350 degrees for 1 hour.",406926
"Heat margarine until melted. Beat in eggs and applesauce until creamy. Add applesauce and juice, beat well. Stir in rest of dry ingredients and raisins. Pour into greased and floured 8 inch square pan. Bake at 375 F for 40-45 minutes or until done. Cool in pan 10 min. Cut into squares to serve.",335717
"Combine first 6 ingredients in a large bowl, stirring with a whisk until smooth. Stir in chocolate candy coatingspread in a greased 13x9-inch baking pan. Refrigerate for 1 hour. Remove from pancut into 12 bars. Store in the refrigerator.",101107
"Heat oil in large skillet. Add the bell peppers, onions and garlic. Cook until they are tender and golden. Stir in fennel seeds and salt. Add sausage. Cook over medium heat until sausage is browned and cooked through. Place sausage mixture on the focaccia bread slices. Spread with pesto and serve.",70335
Mix seasonings together and sprinkle over ribs in a large ziplock plastic bag or a sealable container with a tight-fitting lid. Marinate in refrigerator for 2 to 24 hours. Remove from marinade and discard marinade. Grill over medium heat 45 minutes to 1 hour turning often until done. Or smoke in a smokehouse for 4 to 6 hours turning every 30 minutes until done.,238943
Cream together the first four ingredients. Mix in the dry ingredients. Fold in the buttermilk. Bake in a greased and floured 12-cup muffin pan at 375f for 20-25 minutes or until a toothpick inserted in the center comes out clean. Makes 12 cupcakes.,29378
"Place 1 1/2 cups orange juice, lemons (4 wedges), rum, sugar and grenadine into a large pitcher. Stir well and refrigerate for 1-2 hours. Add ice to pitcher and stir. Garnish with orange slice and maraschino cherry. Serves 4-6.",346566
"Cook pasta according to package directions. Meanwhile, heat oil in a large skillet over medium-low heat. Add garlic and cook for about 1 minute. Add squash and zucchini and cook for about 2 minutes. Stir in alfredo sauce and imitation crabmeat. Remove from heat and stir in parsley and red pepper. Spoon pasta onto a baking dish. Top with squash mixture. Sprinkle with mozzarella and parmesan cheeses. Top with crushed breadcrumbs. Bake at 400 degrees for about 10 minutes or until cheese is melted.",293510
"Drain the pineapple, reserving ¼ cup of the syrup. Cut the pineapple into bite-size pieces. In a medium-sized bowl, combine the pineapple, the syrup reserved from the can, the marshmallows, and the mild cheddar cheese. In a small saucepan over medium heat, combine the flour, the sugar, the reserved syrup, the eggs, the butter, the milk, the vanilla extract and the nutmeg. Cook until thickened. Pour over the pineapple mixture and stir to coat. Chill overnight. Serve with crackers.",465093
Brown meat in scallions in vegetable oil in a large Dutch oven or stockpot. Add soy sauce and beef broth. Bring to a boil. Reduce heat to low and simmer for 20 minutes. Add white potatoes. Simmer for an additional 10 minutes or until potatoes are cooked. Serve hot.,50010
"Cook rice according to package directions. Combine rice, shrimp, cauliflower, onion and green bell peppers. In a large bowl, whisk together dressing and lemon juice. Add to rice mixture and toss to coat well. Cover and refrigerate overnight. Remove from refrigerator one hour before serving. Add mayonnaise and toss to coat. Season with salt and pepper. Serves 6.",504422
"Crust: preheat oven to 400 degrees F (200 degrees C) Mix flour and almonds together in medium bowl. Using an electric mixer, beat butter and cream cheese together until creamy. Beat in egg yolks and vanilla until smooth. Add flour and almond mixture and beat until well mixed. Wrap dough in plastic wrap and refrigerate for at least one hour. Press dough into a greased 9 inch pie pan or tart pan and bake until browned and crust is set (about 15 minutes). Cool completely. Filling: Combine 1/4 cup powdered sugar and 1/2 cup water in small saucepan and bring to a boil over medium-high heat. Remove from heat and stir in cool whip until smooth. Stir in remaining 1/2 cup powdered sugar and spread mixture over cooled crust. Top with sliced strawberries and strawberry glaze.",22253
Combine flour and light brown sugar. Cut in butter until mixture resembles coarse crumbs. Add egg yolk and mix well. Press into greased 9x13 inch baking dish. Bake at 325 degrees for 35 minutes or until lightly browned. Cool completely on wire rack. Melt chocolate and pour over cookie base. Sprinkle with nuts and chocolate chips. Cool completely and cut into bars. Store in covered container at room temperature for up to 4 days.,389577
"In a small bowl combine honey and soy sauce. Slice chicken breasts lengthwise into thin strips. Sprinkle with ginger and toss to coat. In another bowl combine cornstarch and egg. In a third bowl combine bread crumbs and sesame seeds. Dip each strip of chicken first into egg, then coat with crumb mixture. In a large skillet heat oil. Fry chicken until crisp and brown on all sides. Drain on paper towels.",320503
Drain pork and beans. Heat oil in skillet. Cook hot dogs and bacon. Cut into bite-sized pieces. Add ketchup and honey mustard. Cook until hot dogs are heated through. Stir in beans and onion. Add brown sugar and heat until mixture thickens. Serve over hot dogs and bacon. Serve over hot dogs and bacon. Serve with chips.,130868
"In a zip-top bag, combine lemon pepper, 1/2 teaspoon salt and 3 tablespoons olive oil. Add the tenderloin. Seal bag and turn to coat. Let marinate in the refrigerator for 1 hour. Preheat oven to 375 degrees F. Line baking sheet with foil. Remove tenderloin from bag and place on baking sheet. Bake until no longer pink in the middle, about 15 minutes. Slice the tenderloin and place in sandwiches. Spread the top and bottom halves with mayo and mustard. Serve.",177156
Heat the oil in a heavy bottomed pan. Add onion and saute until soft. Add the chillies and cook until soft. Add the garlic and cook until fragrant. Add the sugar and cook until the mixture is the consistency of jam. Add the vinegar and fish sauce. Simmer until the mixture thickens. Cool slightly and then transfer to sterilised jars and store in the fridge. The jam will last for a couple of weeks in the fridge.,457257
"Heat olive oil in a large pan over medium heat. Saute the garlic and cumin for 20 seconds or so until fragrant. Add the raw shrimp and season with salt and pepper to taste. Cook for about 3 minutes, until the shrimp turn pink. Remove the pan from heat and stir in the parsley. Serve immediately and garnish with more parsley if desired.",176463
In a small bowl combine all filling ingredients until well blended. Unfold pastry sheet. Brush edges with water. Spoon about 1 tablespoon filling in each corner. Top filling with a second sheet. Press edges together to seal. Cut each rectangle in half diagonally. Place in a 15x10x1-in. baking pan. Bake at 375° for 18-20 minutes or until golden. Cool 5 minutes before serving. Store covered in the refrigerator. Makes 24 servings (1 roll each).,343929
"In medium bowl, mix first 4 ingredients. Shape mixture into 4 patties. Grill or broil 5 minutes each side or until no longer pink. Top each burger with 1 cheese slice. Serve in split toasted hot dog rolls.",380921
"Cook the ground beef in a large non-stick skillet with the taco seasoning. Drain off excess fat. Spread the cooked meat over the bottom of a 13×9 inch baking dish. Top with a layer of the chips. Spread the remaining meat over the chips. Cover with a layer of cheese. Bake at 350 for 15 minutes. Top with the lettuce, tomatoes, olives and sour cream.",259147
Combine all the ingredients except the chicken in a bowl and mix well. Add the chicken and marinate for 1 to 2 hours. Thread the chicken onto skewers and grill. Serve with lettuce leaves and rice.,50079
combine all ingredients in a bowl.,116960
"In a sauce pan combine apples, orange juice, flour, sugars, cinnamon, nutmeg and salt. Cook until tender. Remove from heat. In a 9x13 inch pan combine the crumbs and melted butter. Press mixture on the bottom of the pan. Top the crust with the apple mixture. Bake at 350 degrees for 35-40 minutes. Serve warm with vanilla ice cream.",224969
