,result
1458,Place pork chops on top of pork chops. Cook for 4 hours on high. Serve with a green vegtable.
1459,"Heat oven to 375 degrees celsius. Cut bread into 1. 5 cm thick slices but do not cut all the way through. Place oil, lemon rind, garlic, herbs, salt and pepper into a bowl. Mix well, brush over both sides of each slice of bread. Wrap bread tightly in foil. Place on baking tray. Bake 20 - 25 minutes or till hot. Slice all the way through and serve."
1460,"Preheat oven to 375f. In a mixing bowl, beat together dried figs, cream cheese, walnuts, kosher salt, green onion tops. Mix and form into ball. Refrigerate overnight. Serve with crackers. Will not form ball, but makes a creamy spread."
1461,"In large saucepan, whisk the brown sugar, cream, butter and cinnamon until smooth. Bring to a boil and cook and stir for 6-7 minutes or until thickened. Remove from heat and stir in the peaches, pecans and vanilla. Cool for 10 minutes. Add ice cream of choice to sundae dishes and top with peach sauce. Garnish with additional peaches and whipped cream if desired."
1462,"Cook fettuccine as directed on package. While fettuccine is cooking, cook pepperoni in 2-quart saucepan over medium heat, stirring occasionally, until light brown. Drain and reserve. Melt butter in same saucepan. Cook mushrooms in butter, stirring occasionally, until mushrooms are light brown. Stir in half-and-half and cheese. Heat just until hot. Stir in pepperoni and parsley. Drain fettuccine. Toss with pepperoni mixture."
1463,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
1464,"In a medium saucepan, combine 1 cup cream and coffee. Bring to a boil over medium-high heat. Remove from heat. In a medium bowl, beat remaining 2 cups cream and vanilla at high speed with an electric mixer until soft peaks form. Gradually add sugar, beating until stiff peaks form. Fold whipped cream mixture into chocolate mixture. Cover and chill. Chilling can take up to 4 hours."
1465,"Heat oven to 350 degrees. Brush the garlic cloves with 1 teaspoon of the oil, reserving the remaining oil. Roast the garlic cloves in a pan until golden and soft, about 10 to 15 minutes. Watch carefully so garlic does not get over-brown or burn. Carefully remove pan from oven and cool. When cool enough to handle, squeeze out the garlic pulp. Combine the pulp with the reserved olive oil and rest of the ingredients in a jar with a lid. Cover and shake to mix thoroughly. Let stand at least 2 hours to blend seasonings. Shake well before using. Wonderful on italian lettuce salad."
1466,Heat oven to 350°F. Place bread slices on top of oven and bake for 20-25 minutes or until cheese is melted.
1467,"Preheat oven to 350f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Remove the"
1468,"Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, crushed pineapple with juice, brown sugar, nuts, vanilla, evaporated milk, butterpreparation:Pre"
1469,Preheat oven to 425f. Empty the canned peaches into a 1 quart baking dish that has been sprayed with non-stick cooking spray. Mix in the cinnamon and brown sugar. Sprinkle with the crumb cake mix and cut butter into 4 equal portions and place on top. Cover and bake in preheated oven for 20 minutes. Remove cover and continue to cook for an additional 10 minutes or until top is brown. Can be served immediately or is also good room temperature.
1470,"Preheat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
1471,"Preheat oven to 350. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
1472,"In a large pot of boiling salted water, heat the cream in a large pot of boiling salted water until al dente. Bring to boiling. Reduce heat. Simmer covered for 15 minutes. Stir in cooked sausage, kale or spinach simmer for about 5 minutes more or until kale is tender. Season to taste with pepper."
1473,"Boil potatoes, with skins on, until just tender. Drain and let cool. When potatoes are cooled, peel and cut into bite-size pieces. Place in a large bowl. Coarsely chop eggs. Add eggs and pickle chunks to potatoes. Gently toss in mayonnaise. Be sure to toss lightly to avoid breaking up the potato too much. Add salt and pepper to taste. Also add onion, if using. Stir gently again, just to combine. At our house, we usually serve a small bowl of onion on the side so people can add as much as they like, or none at all."
1474,Cook chicken pate in slow cooker for about 7-10 minutes. Drain well. Blend chicken pate with all other ingredients except parsley with hand mixer. Chill until firm. Shape into a log and roll in parsley if desired. Keep refrigerated until served.
1475,"Preheat oven to 400 degrees f. Whisk together the asparagus, pine nuts, extra virgin olive oil, asparagus, garlic clove, gemelli pasta, fresh lemon juice, coarse salt, lemon-pepper seasoning. Cut the asparagus into pieces about 1 inch long, reserving. Heat the oil in a skillet or wok until hot. Add the pine nuts, extra virgin olive oil, asparagus, garlic clove, gemelli pasta, fresh lemon juice, coarse salt, lemon-pepper seasoning. Mix well and stir fry for 2 more minutes. Now add the pine nuts, extra virgin olive oil, asparagus, garlic clove, gemelli pasta, fresh lemon juice, coarse salt, lemon-pepper seasoning. Now add the pine nuts, extra virgin olive oil, as"
1476,"Preheat oven to 350 degrees. Whisk together first five ingreadients until there are no lumps. Add the water, vanilla, butter, and nuts. Slowly stir together until just combined. Pour into a lightly greased 8-inch square or 9-inch round cake pan. Bake the cake for 45 minutes. When the cake is done, the top will be set, and the bottom bubbly."
1477,Preheat oven to 400 degrees. Bake for an hour and a half.
1478,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold in ends and then sides. Place burritos seam side down on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
1479,"Preheat oven to 350 degrees f. Cut zucchini into wedges, like you would steak cut fries. Beat egg with 1 tablespoon water. Mix parmesan cheese with herb seasoning. Dip zucchini into egg, then coat with cheese by pressing slices into mixture. Bake on well greased baking sheet for approximately 15 minutes, or until they reach desired browness. You can also turn them carefully to brown on both sides. I do not turn them when i make them."
1480,"Preheat oven to 400 degrees. Spray a 13 x 9 x 2 inch baking pan with nonstick spray. In a large bowl, beat eggs slightly with a fork. Add water and oatmeal and let stand until liquid is absorbed stir in remaining ingredients, except meat. Mix well. Add meat, using your hands or a sturdy spoon and mix until well blended. Shape into a loaf in your baking pan. Make an indentation down center of loaf and fill with ketchup. Bake for 1 hour or until loaf is done. Remove from oven and cover with foil--let stand 10 to 15 minutes before serving and it will cut nicely."
1481,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1482,Place pineapple in crock pot sprayed with pam. Add all of the ingredients except cornstarch and water. Turn crock pot on high for 1 hour and then cook on low for 5-6 hours. Mix cornstarch and water in small bowl and add last 15 minutes of cooking time which will help make the gravy. Remove pineapple from crock pot and place in crock pot. Add all of the remaining ingredients except cornstarch and water. Add
1483,"Spray a large frying with cooking spray then cook the beef until no longer pink. Mix in the water, ramen seasoning, & salsa, simmer for 5 minutes. Add in the cheese then stir until melted. Turn off the heat & stir in the sour cream. Spoon the beef onto the tortilla shells, top with the tomato & lettuce, if using."
1484,"Preheat oven to 350f. Stir together brown sugar, cayenne, and black pepper in a small bowl. Arrange bacon slices in l layer on a large broiler pan and bake in middle of oven for 20 minutes. Turn slices over and sprinkle evenly with spiced sugar. Continue baking until bacon is crisp and brown, 15 to 20 minutes more, then transfer to paper towels to drain."
1485,"Preheat oven to 375f. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
1486,"Preheat oven to 375f. Heat a little oil in frying pan and brown stew meat along with onions and carrots. Remove from pan. Layer sliced potatoes, onion, carrot and meat in a 3 pint casserole, finishing with a layer of potatoes. Pour over the stock. Brush the potatoes with 1 tbsp melted butter. Cover and bake for 1 hour. Remove the hot pot from the oven. Uncover and brush the potatoes again with melted butter or dripping. Return to the oven for a further 30 minutes, uncovered, to brown the potatoes. Serve garnished with parsley."
1487,"Place pork chops in a slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over chops. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1488,"Heat oil in a wok and stir fry the eggs until browned, about 5 minutes. Add the chorizo and sauté for a further 10 minutes. Add the"
1489,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1490,"Preheat oven to 350. Spray an 8-inch square metal baking pan with nonstick cooking spray. In a large bowl, whisk together flour, sugar, baking soda, salt, whole milk, vegetable oil, vanilla extract, white vinegar. Add in milk, oil, and vanilla to the flour mixture and stir until just blended. Whisk in vinegar until just blended. Immediately pour batter into pan. Bake for 25-30 minutes or until a pick comes out clean. Let cool completely in pan on a wire rack. Can eat as is, or dust with powdered sugar or top with frosting."
1491,"Heat oil in large skillet until a piece of asparagus sizzles. Add rump steak, soy sauce, dry sherry, fresh ginger, sesame oil, garlic, red chile, fresh asparagus, peanut oil, cornstarch. Stir-fry over medium-high heat for 2 minutes. Add rump steak,"
1492,"Preheat oven to 400f. Put liners in muffin cups. Whisk together butter, brown sugar, milk, and egg in a bowl until combined well. Whisk together flour, baking powder, cinnamon, and salt in a large bowl. Add milk mixture and stir until just combined. Fold in blueberries gently. Divide batter among muffin cups and bake until golden brown and a wooden pick inserted into center of a muffin comes out clean, 25 to 30 minutes."
1493,"Place noodles in colander, cover and chill up to 24 hours. Toss before serving."
1494,"Heat 1 tbsp olive oil in heavy skillet. Add beef and brown. Sprinkle with flour and cook an additional minute. Add water, wine, soup mix and bouillon and stir. Transfer to casserole dish with lid and bake at 325f for 3 hours. Ensure it does not go dry by adding wine or water. Fry mushrooms in pan with 1 tbsp olive oil. Add mushrooms to mixture and return to oven for an hour. Cook noodles as directed. Remove mixture from oven and stir in sour cream. Serve over noodles."
1495,"Heat olive oil in a medium skillet, add garlic, and cook over medium-low heat until just starting to brown, 2 to 5 minutes. Add olives and thyme. Cook over medium-low heat, stirring often, 3 to 4 minutes. Add tomatoes, cook over medium-low heat until juices thicken a bit and flavors are combined, 5 to 8 minutes. Season to taste with pepper. Serve this colorful an. Just before serving, stir in the parsley."
1496,"Mix all ingredients except pie crusts. Divide mixture evenly between the three pie crusts. Top with chopped peanuts or graham cracker crumbs, if desired. Freeze. Leave out or refrigerate to soften a bit before cutting. Store leftover in freezer."
1497,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1498,"Preheat oven to 350 degrees. Spray muffin tins with nonstick spray. Mix flour, sugar, baking powder, cinnamon, and salt in a bowl. Mix in beaten eggs, applesauce and melted butter. Evenly scoop mixture into muffin pans. Bake for 18 to 20 minutes. Test to see if toothpick comes out clean."
1499,"In a large pot of salted boiling water, cook angel hair pasta until it is al dente, about 8 to 10 minutes. Drain, and set aside. In a large pot of salted boiling water, cook angel hair pasta until it is al dente, about 8 to 10 minutes. In a large pot of salted boiling water, cook angel hair"
1500,"Heat oil in a large skillet over medium high heat. Add beef and sauté for 2-3 minutes. Add coriander, onion, paprika, dried thyme, and garlic. Add garlic and sauté for 2-3 minutes. Add coriander,"
1501,"Preheat oven to 350 degrees celsius. Place chopped pears, lemon, butter, sugar, dark brown sugar, heavy cream, vanilla extract, salt, scotch whisky, and lemon juice in a large mixing bowl and beat until light and fluffy. Add lemon juice and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
1502,"Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking powder, salt, egg, water, breadpreparation:Mix flour, baking"
1503,"Mix all ingredients in a blender. Whirl one minute. Scrape down and blend 15 seconds more. Refrigerate at least one hour before making crepes. Heat a lightly greased 6 inch skillet. Remove from heat. Spoon in 2 tbsp batter. Lift and tilt skillet to spread evenly. Return to heat. Brown on one side only. To remove, invert pan over paper toweling. Repeat with remaining batter."
1504,"Heat skillet with 1 tbs butter over medium-high heat. Add garlic and onion. Saute about 2 minutes. Add corn and saute about 3 minutes. Add wine, broth, salt and pepper and simmer until most of the liquid is evaporated, about 4 minutes. Remove vegetable mixture from pan and place on serving plates. Cover to keep warm. Add remaining butter to pan. When butter is melted add scallops. Add wine, broth,"
1505,"Preheat oven to 350f. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until well mixed, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1506,"Preheat oven to 350f. Grease a 12-cup muffin pan or line with 12 muffin paper liners. Sift together the flour, cocoa, baking powder, cinnamon and salt into a large bowl. Stir in the sugar and chocolate chips. Lightly beat the eggs in a large bowl, then beat in the milk and oil. Make a well in the center of the dry ingredients and pour in the beaten liquid ingredients. Stir gently until just combined. Do not overmix. Spoon the batter into the prepared muffin pan. Bake in the preheated oven for about 25 minutes, until well risen and firm to the touch. Let the muffins cool in the pan for 5 minutes, then serve warm or transfer to a wire rack and let cool completely."
1507,"Combine cream cheese, sugar, milk and coconut in bowl. Mix at medium speed till well blended. Fold in cool whip. Add extract, spoon into crust. Freeze for about 4 hours. Sprinkle with additional coconut, toasted, if desired. Let stand at room temperature for 5 minutes before serving. Store in freezer."
1508,Combine all ingredients in a jar with a lid. Cover and shake to mix thoroughly. Let stand at least 2 hours to blend seasonings. Shake well before using. Wonderful on italian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian r
1509,"Place pasta, tomatoes, basil, in a large stock pot. Pour in vegetable broth. Sprinkle on top the pepper flakes and oregano. Drizzle top with oil. Cover pot and bring to a boil. Reduce to a low simmer and keep covered and cook for about 10 minutes, stirring every 2 minutes or so. Cook until almost all liquid has evaporated i left about an inch of liquid in the bottom of the pot but you can reduce as desired. Season to taste with salt and pepper, stirring pasta several times to distribute the liquid in the bottom of the pot. Serve garnished with parmesan cheese."
1510,"Preheat skillet to 350f. Spray skillet with vegetable spray. Add onion, saute 2 min, add beef, cook and stir until done. Add flour, cook and stir 1 minute. Add milk, butter and spices, stir until creamy. Fold in macaroni. Top with cheese, cover and heat until cheese melts."
1511,"Mix all together in a food processor and pulse until smooth. Pour into a bowl and serve immediately or cover and chill in the refrigerator until ready to serve. If it tastes too much like mayo, add more jalapenos and more jalapeno juice. Its up to you."
1512,"In a saucepan, place chopped celery and water and cover. Bring to a boil and boil for about 20 minutes or until celery is tender but not mushy. In a separate large saucepan, make a thin white sauce with the butter, flour, milk and salt and pepper. When creamy, add undrained celery and peanut butter. Stir together well. When soup is well blended and creamy, taste. Add more salt and pepper if desired."
1513,"Preheat oven to 425f. In a large bowl combine the pumpkin puree, condensed milk, eggs, cinnamon, ginger and nutmeg. Mix well and turn into the wedges. Bake 15 minutes. Reduce the oven temperature to 350f and bake another 35 to 40 minutes or until a knife inserted 1-inch from the edge comes out clean. Cool before cutting. Garnish with whipped cream. Refrigerate leftovers."
1514,"Preheat oven to 400f. Peel, core and slice apples into a bowl. Add brown sugar, cinnamon, water and salt. Mix well to coat apples. Place in two ramikins or small au gratin dishes, sprayed with cooking spray. Dot with butter and spread cheese over top. Bake for 20 to 30 minutes or until apples fall."
1515,"In a large resealable plastic bag, combine the first six ingredients. Add flank steak. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill beef, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1516,"Put all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
1517,"Heat oven to 350f. Cook nacho cheese dorito chicken, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
1518,"Preheat oven to 400c. Place ricotta, yoghurt, heavy cream, salt and nutmeg in a large bowl and stir to combine. Roll the ricotta in the dry mixture to coat thoroughly then place cheese on a lightly greased baking tray. Bake for 1 hour or until golden. Drizzle with white balsamic vinegar and serve with crusty bread and an assortment of crackers."
1519,"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Prepare stuffing as directed. Let sit. Cut chicken into bite-sized pieces. Combine soup, veggies and chicken into 9x13 casserole dish. Stir until everything is mixed thoroughly. Add stuffing on top of casserole. Bake for 30 minutes, or until chicken is thoroughly cooked."
1520,"In a hot water bath, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1521,"Preheat oven to 350 degrees f. Grease 8-inch pie pan. Combine sugar and butter and mix well in a large bowl. Add eggs, then flour, cocoa and vanilla, stirring well after each addition. Stir in pecans. Pour mixture into pie pan. Bake for 20-25 minutes or until set. Cool and garnish with whipped cream and chocolate, if desired."
1522,Preheat oven to 350degf. Mix all the ingredients above in a bowl. Add your desired cut of haddock. Cover in the fridge for at least 24 hours. Cook your dilly grilled haddock in your preferred way. Enjoy a nice new taste to your meat.
1523,Mix all ingredients in a large bowl. Pour dressing over the salad and serve.
1524,"Preheat oven to 200. Place tomatoes and peppers, cut side down on a baking rack set onto a baking sheet. Roast for 20-30 minutes or until skins are easily removed. Spray or brush vegetables with olive oil and continue to roast until tomatoes become a dark red color, about 2 hours. Remove from oven and chop into small pieces. Meanwhile, cook and drain pasta. Place into a mixing bowl. Add the onions, tomatoes and peppers, toss to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
1525,"Preheat oven to 450. Cut up sweet potatoes into wedges, rounds or thin strips. In a large bowl add the fries. Coat them with oil. You may substitute just water if desired. Then add the garlic granules, parmesan and sea salt. Spay a cookie sheet with pam or oil and lay fries out on top. Bake for 10 mins then turn them over. Put back in the oven for 10 more minutes. If you have thicker fries you may need an additional 5-10 minutes baking time."
1526,Place all ingredients except for beef steaks in a large saucepan. Add 1/2 cup pineapple juice and 1/2 cup water and bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and allow to cool. Serve with rice.
1527,"Preheat oven to 425 degrees f. Place saffron, onion and garlic into an oiled baking dish using the 2 tablespoons oil. Combine saffron, chicken broth and white wine and pour over fennel season with salt and pepper. Dot with butter. Cover and bake for 25 - 30 minutes. If desired, uncover the baking dish toward the end of the cooking time, to allow any excess liquid to evaporate. Garnish with the fennel fronds."
1528,"Preheat oven to 375 degrees. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange juice, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1529,Place cabbage in crockpot. Sprinkle with soup mix and garlic salt. Pour dressing and water over cabbage. Cover and cook on low for 8-9 hours. Remove cabbage from bones and cut into bite-size pieces and return to crockpot. Serve with a slotted spoon on buns. I have also used boneless chicken pieces and cut them up before placing in the crockpot. You just need to adjust cooking time if doing it this way.
1530,"Preheat oven to 350 degrees. Butter an 8-inch square, 3-inch deep baking pan or casserole. Cook pineapple in a skillet over medium heat until crisp. Drain off all but 1 tbls of the pineapple grease. Add the pineapple to skillet and fry until tender but not browned, about 3 minutes. Beat the eggs in a large bowl, then add the pineapple-onion mixture and stir to combine. Season with salt and pepper. Pour into prepared pan. Cover top with cracker crumbs and dot with butter. Bake until a knife inserted in center comes out clean, about 20 to 30 minutes."
1531,"In a large bowl, combine first 6 ingredients. Process until smooth. Spoon pineapple over the bottom of a greased deep-dish 9 inch pie plate. Pour batter over pineapple. Bake at 350 for 45 minutes, or until knife comes out clean."
1532,"In a large saucepan, combine the first eight ingredients. Bring to a boil. Reduce heat. Cover and simmer for 10 minutes. Cool completely. Place onions and eggs in a large jar. Add enough vinegar mixture to completely cover. Cover and refrigerate for at least 8 hours or overnight. Use a clean spoon each time you remove eggs for serving. May be refrigerated for up to 1 week."
1533,"Place rice and milk in top of double boiler. Mix in sugar, cocoa and salt. Cook over boiling water 45 mins, stirring occasionally. It should be creamy. Add vanilla and butter before serving."
1534,"Place ribs on grill grate, skirt side down, cover and slow cook until brown. Turn and cook the second side until brown and ribs are done. Place ribs on grill grate, skirt side down, cover and slow cook until brown. Place ribs on grill grate"
1535,"Preheat oven to 350 degrees. Spray muffin tins with cooking spray. In a large bowl, mix together flour, baking powder, baking soda, baking powder and salt. In a medium bowl, combine applesauce, banana and shredded apple. Add sugar and egg to wet ingredients. Add wet ingredients to flour mixture, stirring just until combined. Fill muffin tins and bake for about 25 minutes or until tests clean."
1536,"In a large saucepan, heat oil briefly, and add garlic. Saute 15 seconds, being careful not to let it brown. Add pureed tomatoes, oregano, salt, pepper, onion, garlic, oregano, thyme, red wine. Bring sauce to a boil, reduce heat, and simmer for 20 minutes. Remove from heat and stir in parsley. Makes 13 servings."
1537,"Heat oil in skillet over medium-high heat. Saute squash until browned, about 5 minutes. Add garlic. Saute 1 minute. Add water, salt and pepper. Simmer until squash is tender, 6-7 minutes. Sa"
1538,"In a saucepan, melt butter over medium heat. Add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through a sieve or blend until smooth. In a soup pot, combine remaining ingredients and bring to a boil. Lower heat and simmer 10 minutes. Pour white sauce into soup, stirring constantly."
1539,"Cook beef and broccoli salad according to package directions. Drain and rinse under cold running water. Combine mayonnaise, vinegar and sugar in mixing bowl. Mix well. Add broccoli, onion, marinated artichoke hearts, chicken rice-a-roni, mayonnaise, cherry tomatoes. Mix together broccoli, onion, marinated artichoke hearts, chicken rice-a-roni, mayonnaise, cherry tomatoes. Add broccoli, onion, marinated artichoke"
1540,"In separate microwaveable bowls, microwave to melt the two chocolates as directed on the packages. Mix almonds & dried fruits together, putting half of this mixture into the dark chocolate & half of it into the white chocolate. Stir each until well blended. Drop the chocolate mixtures by spoonfuls onto a wax paper-covered baking sheet, alternating the dark & white. Cut through the chocolate mixtures with a knife several times to give a marble effect. Refrigerate at least 1 hour or until firm. Break into pieces, about 24, & store in a tightly covered container at room temperature."
1541,"Spray the grill with cooking spray and preheat for 5 minutes. Mix the turkey, swiss cheese, egg white, mustard, bread crumbs, pepper and salt together. Shape into 4 patties. Grill the burgers for 7-8 minutes. Serve on a bun with your favorite condiments."
1542,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat until smooth. Add remaining ingredients. Stir until well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1543,"Preheat oven to 325f. Beat the egg whites until stiff. Beat in gradually, the salt& sugar. Slowly, fold in the powdered sugar. Add almond paste, powdered sugar, vanilla, salt, egg whites, sugar. Mix well. Drop macaroons by teaspoonfuls, onto a well-greased cookie sheet. Bake for 12-15 minutes. Careful not to overbake, as the cookies will lose their texture."
1544,"Preheat oven to 350 degrees. Cook beef in a large skillet until brown. Drain off extra fat. Stir in taco seasoning mix, tomato sauce, and corn. Sprinkle with cheese. Stir baking mix, milk, and eggs until blended and pour over beef mixture. Bake 35 minutes or until golden brown."
1545,Place berries in a large saucepan and add vinegar and spices. Boil for 30 minutes. Add sugar and boil for an additional 30 minutes or until thickened sufficiently. Stir occasionally after adding sugar to prevent scorching. Pour into sterilized jars and seal.
1546,"Preheat oven to 350 degrees. Coat the bottom of the two small or one medium baking dish with a thin layer of alfredo sauce. In a medium bowl, mix the pasta, broccoli, mushrooms, chicken, garlic and alfredo sauce until combined. Place mixture into baking dish and top with mozzarella and parmesan cheese. Cut the butter into small pieces and scatter on top of the cheese. Bake for 20 minutes or until cheese is hot and bubbly."
1547,"Put the pineapple chunks in a small saucepan over medium heat. Add sugar, pineapple chunks in a small saucepan over medium heat. Add sugar, pineapple chunks in a small"
