,result
1469,Preheat oven to 425f. Empty the canned peaches into a 1 quart baking dish that has been sprayed with non-stick cooking spray. Mix in the cinnamon and brown sugar. Sprinkle with the crumb cake mix and cut butter into 4 equal portions and place on top. Cover and bake in preheated oven for 20 minutes. Remove cover and continue to cook for an additional 10 minutes or until top is brown. Can be served immediately or is also good room temperature.
1470,"Preheat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
1471,"Preheat oven to 375 degrees. In a large pot of boiling salted water, heat the cream in a large pot of boiling salted water until al dente. Bring to boiling. Reduce heat. Simmer covered for 15 minutes. Stir in cooked sausage, kale or spinach simmer for about 5 minutes more or until kale is tender. Season to taste with pepper."
1472,"In a large pot of boiling salted water, heat the cream in a large pot of boiling salted water until al dente. Bring to boiling. Reduce heat. Simmer covered for 15 minutes. Stir in cooked sausage, kale or spinach simmer for about 5 minutes more or until kale is tender. Season to taste with pepper."
1473,"Put the dill in a large saucepan on medium heat. Bring to a boil. Reduce heat to low and simmer for 1 hour or until tender. Remove from heat and let cool. Serve chilled or at room temperature, garnished."
1474,"Preheat oven to 425 degrees. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender."
1475,"Preheat oven to 350 degrees f. Cook asparagus in boiling, salted water for 5 to 7 minutes, or until al dente. Drain. Melt butter in ovenproof skillet. Add asparagus and saute for 5 minutes. Sprinkle with cheese, add salt and pepper, and bake for 2 minutes. Transfer to broiler and gratinee for 2 minutes, or until golden brown. Sprinkle with lemon juice and serve."
1476,"Combine all of the ingredients, except the pecans, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with pecans. Bake at 350 degrees for 40 minutes. Serve warm or cool."
1477,Preheat oven to 400 degrees. Bake for an hour and a half.
1478,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1479,"Preheat oven to 425f. Mix sugar, flour and cinnamon,. Stir in berries, and kiwi to coat. Turn filling into pie shell. Bake at 425f for 35-45 minutes."
1480,"Preheat oven to 425f. Grease 12 muffin cups. Combine turkey, apple, onion, oats, mustard, rosemary, poultry seasoning and salt in large bowl. Press into prepared muffin cups and bake 20 minutes or until lightly browned and no longer pink in center. Top with cranberry sauce."
1481,"Preheat oven to 350 degrees. Sprinkle cheese in 9x9 inch square baking dish. Dot with butter. Mix cream, mustard, salt, and pepper, and pour half of the mixture over the cheese. Pour eggs on top. Pour remaining cream mixture over the eggs. Bake 25 minutes."
1482,"Place pork tenderloin in a slow cooker with the contents of the soup packet. Pour water, wine, and soy sauce over the top, turning the pork to coat. Carefully spread garlic over the pork, leaving as much on top of the roast during cooking as possible. Sprinkle with pepper, cover, and cook on low setting for 4 hours. Serve with cooking liquid on the side as au jus."
1483,Heat oil in wok 375 degrees. Add 1st 4 ingredients. Cook about one minute. Add remaining ingredients and heat through. Serve.
1484,"In a large saucepan over medium-high heat, add the collard greens and saute until wilted but still retain their bright colour, about 3-4 minutes. Add the vinegar, garlic, red pepper flakes, salt and black pepper to taste and toss well. Transfer to a warmed serving bowl and serve immediately."
1485,"Preheat oven to 350f. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1486,"In a large skillet, brown beef in butter on both sides. Transfer to a 3 quart slow cooker. Top with onion. Combine soup and water, pour over onion. Cover and cook on low 8-9 hours or until meet is tender. Serve with noodles."
1487,"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over mushrooms and onions. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1488,"Heat oil in deep frypan. Add onion and chorizo, cook about 8 minutes till browned. Add celery, garlic and thyme, cook further 5 minutes. Add lentils, stock, salt and pepper, cook 25 minutes till lentils are tender. Remove from the heat, stir through vinegar."
1489,"Heat oil in a large skillet over medium-high heat. Add chicken, and stir fry for about 4 minutes, or until sauce is thickened, stirring frequently. Add peppers and veggies. Cook about 2 minutes. Mix dry jello and cornstarch, in small bowl. Add broth, dressing, and garlic. Stir until jello is dissolved. Add to skillet. Reduce heat to medium. Cook about 3 minutes, or until sauce is thickened, stirring frequently. Serve over hot rice."
1490,"Preheat oven to 350. Spray an 8-inch square metal baking pan with nonstick cooking spray. In a large bowl, whisk together flour, sugar, baking soda, salt, whole milk, vegetable oil, vanilla extract, white vinegar. Add in milk, oil, and vanilla to the flour mixture and stir until just blended. Whisk in vinegar until just blended. Immediately pour batter into pan. Bake for 25-30 minutes or until a pick comes out clean. Let cool completely in pan on a wire rack. Can eat as is, or dust with powdered sugar or top with frosting."
1491,"Heat oil in large skillet until a piece of asparagus sizzles. Add rump steak, soy sauce, dry sherry, fresh ginger, sesame oil, garlic, red chile, fresh asparagus, peanut oil, cornstarch. Stir-fry over medium-high heat for 2 minutes. Add rump steak, soy sauce, dry sherry, fresh ginger, sesame oil, garlic, red chile"
1492,"Preheat oven to 400f. Put liners in muffin cups. Whisk together butter, brown sugar, milk, and egg in a bowl until combined well. Whisk together flour, baking powder, cinnamon, and salt in a large bowl. Add milk mixture and stir until just combined. Fold in blueberries gently. Divide batter among muffin cups and bake until golden brown and a wooden pick inserted into center of a muffin comes out clean, 25 to 30 minutes."
1493,"Combine the coleslaw mix and onion in a large bowl. Whisk together the mustard, white vinegar, and salt in a medium bowl. Blend thoroughly. Pour dressing mixture over coleslaw mix and toss to coat. Chill at least 2 hours before serving."
1494,"Heat 1 tbsp olive oil in heavy skillet. Add beef and brown. Sprinkle with flour and cook an additional minute. Add water, wine, soup mix and bouillon and stir. Transfer to casserole dish with lid and bake at 325f for 3 hours. Ensure it does not go dry by adding wine or water. Fry mushrooms in pan with 1 tbsp olive oil. Add mushrooms to mixture and return to oven for an hour. Cook noodles as directed. Remove mixture from oven and stir in sour cream. Serve over noodles."
1495,"Heat olive oil in a medium skillet, add garlic, and cook over medium-low heat until just starting to brown, 2 to 5 minutes. Add olives and thyme. Cook over medium-low heat, stirring often, 3 to 4 minutes. Add tomatoes, cook over medium-low heat until juices thicken a bit and flavors are combined, 5 to 8 minutes. Season to taste with pepper. Serve this colorful an. Just before serving, stir in the parsley."
1496,"Mix all ingredients except pie crusts. Divide mixture evenly between the three pie crusts. Top with chopped peanuts or graham cracker crumbs, if desired. Freeze. Leave out or refrigerate to soften a bit before cutting. Store leftover in freezer."
1497,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1498,"Preheat oven to 350 degrees. Spray muffin tins with nonstick spray. Mix flour, sugar, baking powder, cinnamon, and salt in a bowl. Mix in beaten eggs, applesauce and melted butter. Evenly scoop mixture into muffin pans. Bake for 18 to 20 minutes. Test to see if toothpick comes out clean."
1499,"In a large pot of salted boiling water, cook angel hair pasta until it is al dente, about 8 to 10 minutes. Drain, and set aside. In a large pot of salted boiling water, cook angel hair pasta until it is al dente, about 8 to 10 minutes. In a large pot of salted boiling water, cook angel hair pasta until it"
1500,"Heat oil in a large skillet over medium high heat. Add onion and soy meat to pan. Once onion is brown or wilted add beans, sauce, tomatoes, and chili powder. Bring to a boil, then let simmer over med-low heat for 15 minutes to let thicken. Add garlic and stir. Add tobasco to taste. Turn off heat and let sit for 2-5 minutes."
1501,"Preheat oven to 400 degrees f. Arrange the pears cut side up in an 8-inch square glass baking dish. Whisk the apple juice and sugar in a small heavy saucepan over medium-high heat until the sugar dissolves. Whisk in the butter. Pour the sauce over the pears. Bake until the pears are crisp-tender and beginning to brown, basting occasionally with the juices, about 35 minutes. Spoon the pears onto plates. Top with ice cream. Drizzle with any juices and serve. The pears can also be served frozen. To do so, cool the pears, then place them in the freezer until frozen solid, about 8 hours."
1502,"Preheat oven to 450f grease 10-12 inch round pizza pan. Roll out the dough to fit the your pizza pan or you can just press the dough in the pan. Bake for 10 minutes and remove from oven. Let your oven cool down to 400f spread the crust with mustard and then layer on the tomato slices. Sprinkle the thyme, salt and pepper on top of the tomatoes. Drizzle with olive oil and bake at 400f for 30 minutes."
1503,"Mix all ingredients in a blender. Whirl one minute. Scrape down and blend 15 seconds more. Refrigerate at least one hour before making crepes. Heat a lightly greased 6 inch skillet. Remove from heat. Spoon in 2 tbsp batter. Lift and tilt skillet to spread evenly. Return to heat. Brown on one side only. To remove, invert pan over paper toweling. Repeat with remaining batter."
1504,"Heat butter in 12in skillet. Add onion, garlic, salt and pepper. Stir and saute 1 minute. Add scallops. Stir and saute 4-6 minutes, until scallops are opaque. Add parsley, red pepper flakes, and lemon, heat through."
1505,"Preheat oven to 350f. In a large bowl sift together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
1506,"Preheat oven to 400 degrees. Line muffin pan with foil baking cups. Cut almond paste into 16 pieces and pat into a round disc. In mixer cream butter and sugar until fluffy. Beat in eggs then add baking powder, soda and extract. Fold in 1 cup flour, buttermilk then remaining flour until well blended. Spoon about 2 tablespoons batter into each cup and smooth surface. Top with level teaspoonful of preserves, then the piece of almond paste. Top each muffin with another 2 tablespoons of batter. Bake 25 minutes or until lightly brown."
1507,"Combine cream cheese, sugar, milk and cream in blender. Blend at medium speed for 30 seconds. Fold into whipped topping. Add extract, spoon into crust. Freeze for about 4 hours. Sprinkle with additional coconut, toasted, if desired. Let stand at room temperature for 5 minutes before serving. Store in freezer."
1508,"Heat oven to 350 degrees. Brush the onion powder with 1 teaspoon of the oil, reserving the remaining oil. Roast the onion powder in a pan until golden and soft, about 10 to 15 minutes. Watch carefully so garlic does not get over-brown or burn. Carefully remove pan from oven and cool. When cool enough to handle, squeeze out the garlic pulp. Combine the pulp with the reserved olive oil and rest of the ingredients in a jar with a lid. Cover and shake to mix thoroughly. Let stand at least 2 hours to blend seasonings. Shake well before using. Wonderful on italian german yogurt salad."
1509,"Place pasta, tomatoes, basil, in a large stock pot. Pour in vegetable broth. Sprinkle on top the pepper flakes and oregano. Drizzle top with oil. Cover pot and bring to a boil. Reduce to a low simmer and keep covered and cook for about 10 minutes, stirring every 2 minutes or so. Cook until almost all liquid has evaporated i left about an inch of liquid in the bottom of the pot but you can reduce as desired. Season to taste with salt and pepper, stirring pasta several times to distribute the liquid in the bottom of the pot. Serve garnished with parmesan cheese."
1510,"Preheat broiler. Bring a large pot of water to a boil over high heat for the pasta. Place a medium pot over medium-high heat with 2 turns of the pan of evoo, about 2 tablespoons. Add the meat to the pan and cook until golden brown, 5-6 minutes. Add the ketchup, mustard and beef stock to the pot, bring up to a bubble and simmer until slightly thickened, 4-5 minutes. While the chili is working, salt the boiling water and drop the pasta inches cook to al dente according to package directions then drain thoroughly and return it to the pot. Add the chili to the pot with the pasta and give everything a good toss. Return to a casserole dish and top with the shredded cheese. Place the casserole under the broiler to melt and brown the cheese. Serve with a simple salad alongside."
1511,Heat oil in a large skillet over medium-high heat. Add onions and sauté for a minute or two. Add garlic and sauté for another minute or two. Add salt and pepper and cook for another minute or two. Add the ham and cheese and cook for another minute or two. Add the ham and cheese and cook
1512,"In a saucepan, heat olive oil in a large saucepan. Add leeks, carrots, celery, carrots, butter, plain flour, evaporated skim milk, chicken stock, cooked chicken, flat leaf parsley and stir. Cover saucepan and simmer for 10-15 minutes. Add chicken stock and milk and bring to boil. Reduce heat, add broth, cover and simmer for 10-15 minutes. Puree using blender, food processor, or immersion blender. Add cream and season to taste with salt and pepper. Serve hot."
1513,"Preheat oven to 400 degrees. Prepare stuffing according to package directions, but do not let stand. Spoon stuffing across the center of a 2 quart shallow baking dish. Arrange 3 chicken breast halves on each side of the stuffing, overlapping if necessary. Combine soup, milk and parsley. Pour over chicken. Cover with foil and bake for 15 minutes. Uncover and bake 10 minutes longer or until the chicken is no longer pink. You may need to lift some pieces of chicken so that you can check all of it. Stir sauce before serving."
1514,"Preheat oven to 400f. Peel, core and slice apples into a bowl. Add brown sugar, cinnamon, water and salt. Mix well to coat apples. Place in two ramikins or small au gratin dishes, sprayed with cooking spray. Dot with butter and spread cheese over top. Bake for 20 to 30 minutes or until apples fall."
1515,"In a large resealable plastic bag, combine the first six ingredients. Add flank steak. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill beef, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1516,"Put all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
1517,"In a small saucepan, heat oil over medium-high heat. Add onion, garlic, chili powder, fiesta nacho cheese soup, chicken, taco shells, lettuce, chopped tomato. Cook 10-12 minutes on each side or until oil is melted. Remove from heat. Remove from"
1518,"Preheat oven to 400c. Place ricotta, yoghurt, heavy cream, salt and nutmeg in a large bowl and stir to combine. Roll the ricotta in the dry mixture to coat thoroughly then place cheese on a lightly greased baking tray. Bake for 1 hour or until golden. Drizzle with white balsamic vinegar and serve with crusty bread and an assortment of crackers."
1519,"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Prepare stuffing as directed. Let sit. Cut chicken into bite-sized pieces. Combine soup, veggies and chicken into 9x13 casserole dish. Stir until everything is mixed thoroughly. Add stuffing on top of casserole. Bake for 30 minutes, or until chicken is thoroughly cooked."
1520,"In a hot water bath, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1521,"Preheat oven to 350 degrees f. Grease 8-inch pie pan. Combine sugar and butter and mix well in a large bowl. Add eggs, then flour, cocoa and vanilla, stirring well after each addition. Stir in pecans. Pour mixture into pie pan. Bake for 20-25 minutes or until set. Cool and garnish with whipped cream and chocolate, if desired."
1522,"Preheat oven to 375f. Place the crackers in ziploc bag and crush them. Melt half the butter and mix the crumbs, crab and butter in small bowl. Put stuffing in shallow dish. Cut fish into 4 equal parts and arrange them over the haddock. Dot with remaining butter and mix the crumbs, crab and butter in small bowl. Bake 20 minutes, then turn the broiler to hi and broil 2 minutes, until browned."
1523,Combine all ingredients in a large serving bowl. Place the salad in the bottom of 9x12 inch cake pan. Top with grated cheese. Cover and refrigerate for 8 to 10 hours. Bacon bits can be used for bacon.
1524,"Preheat oven to 200. Place tomatoes and peppers, cut side down on a baking rack set onto a baking sheet. Roast for 20-30 minutes or until skins are easily removed. Spray or brush vegetables with olive oil and continue to roast until tomatoes become a dark red color, about 2 hours. Remove from oven and chop into small pieces. Meanwhile, cook and drain pasta. Place into a mixing bowl. Add the onions, tomatoes and peppers, toss to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Serve at room temperature."
1525,"Preheat oven to 450 degrees. Put oil in 9x13 pan, swirl around. Scrub potatoes. Cut each lengthwise into 8 wedges. Combine flour and seasonings in a bowl or baggie. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
1526,"Preheat grill on high for 10 minutes. Meanwhile, in a small saucepan, over medium heat, combine brown sugar, apple juice, canola oil, soy sauce, ginger, salt and pepper to taste, bring to a boil. In a measuring cup or small bowl, whisk cornstarch into the water and mix into brown sugar mixture. Cook, stirring constantly until bubbling and thickened. Reduce grill to medium-high heat. Grill chops on oiled grill, brushing often with brown sugar glaze, about 6-8 minutes per side, or until digital thermometer inserted sideways into the center of each chop reads 160f do not over cook."
1527,"Preheat oven to 400 degrees, line pan with parchment paper. Place squash on pan cut side up. Combine remaining ingredients and brush half of the mixture on the squash. Bake for 45 minute or until tender. Brush once more halfway through baking, and again near the end."
1528,"Preheat oven to 375 degrees. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange juice, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1529,"Cover with lid and switch to high. Add cabbage, cabbage leaves, lean ground beef, garlic cloves, onion, cooked rice, tomato paste, water, salt, pepper, thyme leaves. Cover with lid and switch to high. Add cabbage, cabbage leaves, lean ground beef, garlic cloves, onion, cooked rice, tomato paste"
1530,"Preheat oven to 350 degrees. Butter an 8-inch square, 3-inch deep baking pan or casserole. Cook pineapple in a skillet over medium heat until crisp. Drain off all but 1 tbls of the pineapple grease. Add the pineapple to skillet and fry until tender but not browned, about 3 minutes. Beat the eggs in a large bowl, then add the pineapple-onion mixture and stir to combine. Season with salt and pepper. Pour into prepared pan. Cover top with cracker crumbs and dot with butter. Bake until a knife inserted in center comes out clean, about 20 to 30 minutes."
1531,"Preheat oven to 350f. In a large mixing bowl, cream butter and sugar. Add egg and pineapple. Stir in vanilla. Sift flour, then measure it. To the flour, add salt, soda, and baking powder. Add dry mixture to the wet mixture. Drop by rounded tsps. Onto a lightly greased baking sheet. Bake 10-12 minutes at 350f, or until done."
1532,"In a large saucepan, combine the first eight ingredients. Bring to a boil. Reduce heat. Cover and simmer for 10 minutes. Cool completely. Place onions and eggs in a large jar. Add enough vinegar mixture to completely cover. Cover and refrigerate for at least 8 hours or overnight. Use a clean spoon each time you remove eggs for serving. May be refrigerated for up to 1 week."
1533,"Mix all ingredients except the sugar and cornstarch in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
1534,"Combine all the ingredients in a sauce pan, bring to a boil and simmer 10 minutes, cool a bit. Place the slabs of ribs in a large plastic bag and pour in the sauce, turn to coat the ribs and seal the bag. Marinate in the fridge for at least an hour. Remove ribs from the marinade and reserve the marinade. Place ribs over medium heat and grill for 50-60 minutes turning the ribs and basting with the marinade during the last 20 minutes of cooking."
1535,"Preheat oven to 350 degrees. Spray muffin tins with cooking spray. In a large bowl, mix together flour, baking powder, baking soda, baking powder and salt. In a medium bowl, combine applesauce, banana and shredded apple. Add sugar and egg to wet ingredients. Add wet ingredients to flour mixture, stirring just until combined. Fill muffin tins and bake for about 25 minutes or until tests clean."
1536,"In a large saucepan, heat oil briefly, and add garlic. Saute 15 seconds, being careful not to let it brown. Add pureed tomatoes, oregano, salt, pepper, onion, garlic, oregano, thyme, red wine. Bring sauce to a boil, reduce heat, and simmer for 20 minutes. Remove from heat and stir in parsley. Makes 13 servings."
1537,"Preheat oven to 400f. Cut squash into 1-inch cubes if too large. In a large bowl, toss together squash, bell pepper, olive oil, garlic, parsley, black pepper, and salt to taste. Pour into a 2 quart flat baking dish. Sprinkle parmesan evenly over the top. Bake squash approximately 50 minutes until tender. Can use cooking spray instead of olive oil. Can use 1 green and 1 red pepper if desired."
1538,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through a sieve or blend until smooth. In a soup pot, combine remaining ingredients and bring to a boil. Lower heat and simmer 10 minutes. Pour white sauce into soup, stirring constantly. Heat thoroughly before serving."
1539,"Heat the oil in a large saucepan over medium-high heat. Add the beef and saut for about 3 minutes, until beef is tender. Add the beef and saut one minute longer. Stir in the chiles, lime juice and rice. Bring to a boil, then reduce the heat to medium-low. Simmer, partially covered for about 20 minutes, or until beef is tender. Cool and pure the soup with a food processor, blender or immersion blender. The easiest way to puree is to add the solid ingredients to your food processor with just enough liquid to puree and then mix this thick pureed mixture back into the broth. Reheat, if necessary and serve warm."
1540,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
1541,"In a large skillet, melt butter over medium heat. Add the onion, the garlic and the curry powder. Saute for 2-3 minutes, then add the rest of the ingredients, plus a cup of water. Simmer for 30 minutes. Serve over basmati rice with a squirt of lime juice."
1542,"Preheat oven to 350 degrees celsius. Line a baking tray with baking paper. Cream butter and sugar together till pale and creamy. Add egg and vanilla and beat until smooth. Add remaining ingredients. Stir until well combined. Place heaped tablespoons of mixture on trays. Allow room for spreading. Bake 15 - 17 minutes, then cool for 5 minutes. Transfer to wire rack."
1543,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
1544,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold in ends and then sides. Place miller s creamy tacos seam side down on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
1545,"In a large saucepan, combine blueberries, water, lemon juice, cinnamon stick, granulated sugar, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup, maple syrup,"
1546,"Preheat oven to 350 degrees. Coat the bottom of the two small or one medium baking dish with a thin layer of alfredo sauce. In a medium bowl, mix the pasta, broccoli, mushrooms, chicken, garlic and alfredo sauce until combined. Place mixture into baking dish and top with mozzarella and parmesan cheese. Cut the butter into small pieces and scatter on top of the cheese. Bake for 20 minutes or until cheese is hot and bubbly."
1547,"Put pineapple chunks in juice, fresh ginger, vanilla ice cream, rum. Mix well. Pour into the prepared pan. Bake for 30 to 40 minutes, or until done."
1548,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1549,Heat oil in a large skillet over medium high heat. Add onions and cook for one minute. Cover and cook for one minute. Cover and cook for
1550,"Heat oven to 160 degrees celsius. Season meat well and fry in a 3 tbsp olive oil over a high heat in a dutch oven about 8 minutes, turning until evenly browned. Remove to a plate. Thinly slice the onions and fry in dutch oven about 10 minutes until softened and browned, but not burnt. Add pasta. Cover tightly and bake 3 hours."
1551,"Preheat oven to 375f. Cut slits diagonally in loaf with sharp knife. Brush with egg white. Bake in preheated oven for 20-25 minutes, until golden brown and when you knock the bottom of bread it sounds hollow. Bake in preheated oven for 20-25 minutes, until golden brown and when you knock the bottom"
1552,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into squares."
1553,"Wash and peel cucumbers. Slice or cut in rounds as thin as possible cukes & onions. Place in bowl and cover with vinegar. Add 3-5 heaping tablespoons of sugar, mix well. Chill and serve. This is better if you let it sit in the fridge covered overnight. Actually. If allowed to mellow for 2 or 3 days -- in a tightly sealed jar in the refrigerator -- jar turned upside down 1 day & turned right side up the next."
1554,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1555,"Preheat oven to 350 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1556,"Preheat oven to 375f. Whisk the butter, sugar, salt, eggs, and vanilla together in a bowl. Sift the flour and baking powder into the butter mixture. Stir. Add the buttermilk and mix gently. Scoop out the dought into paper-lined muffin pans. Sprinkle with additional sugar if desired, and bake for 20 to 35 minutes, depending on the size of your muffin pans. This will make 12 standard sized muffins or 6 texas sized muffins."
1557,Preheat oven to 350f degrees. Preheat oven to 350f degrees. Preheat oven to
1558,"Preheat oven to 350 degrees. Mix flour, baking soda, ginger, cloves, cinnamon, and salt. Set aside."
1559,"Preheat oven to 350 degrees. In a large bowl sift together flour, baking soda, and salt. Set aside"
1560,"Preheat oven to 350 degrees fahrenheit. In large bowl mix teriyaki sauce, soy sauce, minced garlic, sesame seeds, garlic powder, onion powder, red pepper flakes, maple syrup. Place chicken in sauce and toss to coat. Pour chicken and sauce into a large disposable baking pan. Bake for 1 hour, tossing every 20 minutes. The liquid will gradually evaporate the longer you cook it. After 1 hour, increase the oven temperature to 425 degrees fahrenheit. Turn wings to coat evenly and cook for an additional 45 minutes."
1561,Heat all ingredients to boiling in 3-quart saucepan over medium-high heat. Reduce heat. Simmer uncovered 10 minutes. Strain apricot nectar mixture to remove cloves and cinnamon if desired. Serve hot.
