,result
1493,"Combine the coleslaw mix and onion in a large bowl. Whisk together the mustard, white vinegar, and salt in a medium bowl. Blend thoroughly. Pour dressing mixture over coleslaw mix and toss to coat. Chill at least 2 hours before serving."
1494,"In a large skillet sprayed with butter-flavored cooking spray, brown meat and onion. Add garlic, onion, sour cream, all-purpose flour, water, beef bouillon granules, pepper, egg noodles, nonfat sour cream, parsley. Mix well to combine. Simmer 10 minutes. Remove from heat. Stir in sour cream and parsley. Serve at once."
1495,"Heat olive oil in a medium skillet, add garlic, and cook over medium-low heat until just starting to brown, 2 to 5 minutes. Add olives and thyme. Cook over medium-low heat, stirring often, 3 to 4 minutes. Add tomatoes, cook over medium-low heat until juices thicken a bit and flavors are combined, 5 to 8 minutes. Season to taste with pepper. Serve this colorful an. Just before serving, stir in the parsley."
1496,"In a large mixing bowl, beat the cream cheese, sugar, 1 egg and vanilla until smooth. Spread into pastry shell. Sprinkle with pecans. In a small mixing bowl, whisk remaining eggs. Graduall whisk in caramel ice cream topping until blended. Pour over pecans. Bake at 375 for 35-40 min or until lightly browned. Cool on wire rack for one hour. Refrigerate for 4 hrs or overnight before slicing. Refrigerate leftovers."
1497,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1498,Preheat oven to 325. Butter and flour a 10-inch tube pan. Cream butter and sugar until light and fluffy. Stir in applesauce and vanilla. Sift dry ingredients together and then sift over applesauce mixture. Sprinkle with raisins and blend gently. Pour batter into pan and bake approximately 65-75 minutes or until a toothpick inserted in the center comes up clean. Cool in pan 10 minutes then remove from pan to finish cooling.
1499,"Add basil leaves, cheese, salt and blend until smooth. Scrape sides of blender as you go to make sure everthing mixes well. Serve garnished with parmesan cheese."
1500,"Heat oil in a large skillet over medium high heat. Sear the stew meat in the oil for 2 minutes. Pour meat into bowl and combine chili powder, cumin and flour. Mix with the meat until evenly coated. Pour in broth. Add salt and ground black pepper pour into crock pot, add garlic put on high for an hour then reduce to low for six to seven hours stirring occasionally."
1501,"Preheat oven to 350 degrees celsius. Place chopped butter, sugar and vanilla in a bowl and beat until light and creamy. Add egg and beat well. Using a flat knife, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
1502,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1503,"Mix all ingredients in a blender. Whirl one minute. Scrape down and blend 15 seconds more. Refrigerate at least one hour before making crepes. Heat a lightly greased 6 inch skillet. Remove from heat. Spoon in 2 tbsp batter. Lift and tilt skillet to spread evenly. Return to heat. Brown on one side only. To remove, invert pan over paper toweling. Repeat with remaining batter."
1504,"Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Set aside. In a small bowl, combine the butter, bread crumbs, parsley, oregano, garlic, sea scallops, black pepper. Mix well. Pour the scallops evenly over the scallops and broil for 8 to 10 minutes, or until the topping is golden and the scallops are cooked through."
1505,"Preheat oven to 375f. In a large bowl, beat flour, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. In another bowl combine flour, cornstarch and baking soda. Add to butter mixture and then add chocolate chunks. Drop by tablespoons onto a greased baking sheet and bake for 8-10 minutes, until golden brown around the edges."
1506,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1507,"Combine all of the ingredients, except the cream cheese, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with coconut. Bake at 350 degrees for 40 minutes. Serve warm or cool."
1508,Combine all ingredients in a jar with a lid. Cover and shake to mix thoroughly. Let stand at least 2 hours to blend seasonings. Shake well before using. Wonderful on italian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian russian r
1509,"Place pasta, tomatoes, basil, in a large stock pot. Pour in vegetable broth. Sprinkle on top the pepper flakes and oregano. Drizzle top with oil. Cover pot and bring to a boil. Reduce to a low simmer and keep covered and cook for about 10 minutes, stirring every 2 minutes or so. Cook until almost all liquid has evaporated i left about an inch of liquid in the bottom of the pot but you can reduce as desired. Season to taste with salt and pepper, stirring pasta several times to distribute the liquid in the bottom of the pot. Serve garnished with parmesan cheese."
1510,"In a large pot, brown meat with chopped onion. Drain grease, if necessary. Add beans, tomatoes, garlic, chili powder, cumin, brown sugar, dark red kidney beanspreparation:In a large pot, brown meat with chopped onion. Add beans, tomatoes, garlic, chili powder, cumin, brown sugar, dark red kidney"
1511,Preheat oven to 500 deg. Place sliced potato wedges on a cookie sheet. Drizzle with oil to coat and season with herb seasoning. Roast potatoes and turn after after 15-20 minutes. Sprinkle with cheese liberally on potatoes and roast another 10 minutes.
1512,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through a sieve or blend until smooth. In a soup pot, combine remaining ingredients and bring to a boil. Lower heat and simmer 10 minutes. Pour white sauce into soup, stirring constantly. Heat thoroughly before serving."
1513,"Preheat oven to 350f. Lightly grease a standard size bundt pan, 9 x 13-inch baking pan, or two 9-inch cake pans. In a large bowl, mix together the yellow cake mix, sugar, oil, pumpkin, water, cinnamon and eggs. Beat until well blended. Transfer to the baking dish or cake pans. Bake for 45 minutes. For glaze, cook together the butter, whipping cream and brown sugar for 3 minutes, stirring. When slightly cooled, pour over cake."
1514,"Preheat oven to 350f. Peel, core and slice apples. Place in a well greased 8x8-inch baking pan. Mix cake mix, oats, sugar and cinnamon in a large bowl. Melt butter and pour over the top of the dry cake mixture and mix until crumbly. Sprinkle this over apples. Bake 35-40 minutes until golden."
1515,"In a large resealable plastic bag, combine the first six ingredients. Add marinade. Seal bag and turn to coat. Refrigerate for 4 hours or overnight. Coat grill rack with nonstick cooking spray before starting the grill. Drain and discard marinade. Grill steak, covered, over medium heat for 6-8 minutes on each side or until meat reaches desired doneness. Let stand for 10 minutes before slicing."
1516,"Preheat oven to 400 degrees. Line an 8 inch square pan with nonstick aluminum foil, letting the ends entend over the pan on 2 sides. In a medium nonstick saucepan, combine the evaporated milk, marshmallow creme, sugar and butter. Bring to a boil over med-high heat, stirring constantly to prevent scorching. Reduce heat to medium and boil for 5 minutes, stirring constantly. Remove from heat and stir in chips until melted. Stir in vanilla and walnuts until blended. Pour mixture into the prepared, foiled pan. Chill about 2 hours or until firm. Lift foil by ends out of the pan and transfer fudge onto a cutting board and cut into squares. Store in refrigerator."
1517,"Heat oven to 350f. Place chicken breasts, mayonnaise, italian seasoning, nacho cheese flavor doritos, butter on baking sheets. Bake at 350 for 5-10 minutes or until cheese is melted. Bake at 350 for 5-"
1518,Preheat oven to 425 degrees. Bake for 10 to 12 minutes or until crust is done and cheese is melted.
1519,"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Prepare stuffing as directed. Let sit. Cut chicken into bite-sized pieces. Combine soup, veggies and chicken into 9x13 casserole dish. Stir until everything is mixed thoroughly. Add stuffing on top of casserole. Bake for 30 minutes, or until chicken is thoroughly cooked."
1520,"In a hot water bath, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1521,Preheat oven to 400 degrees f. Line 9 inch pie pan with pastry. In large bowl combine all filling ingredients except butter and toss lightly. Spoon filling into crust lined pan. Cut 4 slits in top of crust. Bake for 40 to 45 minutes or until crust is golden brown. Cover edge of crust with strips of foil after 20 minutes of baking to prevent excessive browning. Cover edge of crust with strips of foil after 20 minutes
1522,"Preheat oven to 350f. Place the crackers in ziploc bag and crush them. Melt half the butter and mix the crumbs, crab and butter in small bowl. Put stuffing in shallow dish. Cut fish into 4 equal parts and arrange them over the haddock. Dot with remaining butter and mix the crumbs, crab and butter in small bowl. Bake 20 minutes, then turn the broiler to hi and broil 2 minutes, until browned."
1523,Mix all ingredients in a large serving bowl. Place the salad in the bottom of 9x12 inch cake pan. Top with grated cheese. Cover and refrigerate for 8 to 10 hours. Bacon bits can be used for bacon.
1524,Heat 3 tbsp oil in pan. Saute chicken and garlic until chicken is no longer pink inside. Reduce heat and simmer about 1 hour. Cook pasta and drain. Toss with 3 tbsp oil. Mix pasta with sauce and then mix in havarti cheese. Put into 9x13 baking dish and sprinkle top with parmesan cheese. Bake in 375 oven about 30 minutes. Of this recipe will easily serve 4.
1525,"Preheat oven to 450 degrees. Put oil in 9x13 pan, swirl around. Scrub potatoes. Cut each lengthwise into 8 wedges. Combine flour and seasonings in a bowl or baggie. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
1526,"Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, and crushed pineapple. Mix well. Pour batter into an ungreased 9x13 pan. Sprinkle brown sugar and chopped nuts over cake batter. Bake for 30 minutes. Ten minutes before cake is done, start making the frosting. Combine all frosting ingredients in a medium size sauce pan and bring to a boil. Reduce heat slightly and let boil for 5 minutes. Pour frosting on cake as soon as it comes out of the oven. Serve cake cool or warm. Top with whipped cream if desired."
1527,"Preheat oven to 425 degrees f. Place fennel, onion and garlic into an oiled baking dish using the 2 tablespoons oil. Combine saffron, chicken broth and white wine and pour over fennel season with salt and pepper. Dot with butter. Cover and bake for 25 - 30 minutes. If desired, uncover the baking dish toward the end of the cooking time, to allow any excess liquid to evaporate. Garnish with the fennel fronds."
1528,"Heat oven to 350f. Blend together all the ingredients except the chicken. Brush the breasts all over with the marmalade mixture. Place in a baking dish lined with foil. Bake for 20-25 minutes until done, basting every 8 minutes. If there is any sauce left, heat, and serve along side the chicken."
1529,"Place cabbage in slow cooker. Cover and cook on low for 3 hours. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
1530,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
1531,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
1532,"In a large saucepan, combine the first eight ingredients. Bring to a boil. Reduce heat. Cover and simmer for 10 minutes. Cool completely. Place onions and eggs in a large jar. Add enough vinegar mixture to completely cover. Cover and refrigerate for at least 8 hours or overnight. Use a clean spoon each time you remove eggs for serving. May be refrigerated for up to 1 week."
1533,"Mix all ingredients except the sugar and cornstarch in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
1534,"Combine all the ingredients in a sauce pan, bring to a boil and simmer 10 minutes, cool a bit. Place the slabs of ribs in a large plastic bag and pour in the sauce, turn to coat the ribs and seal the bag. Marinate in the fridge for at least an hour. Remove ribs from the marinade and reserve the marinade. Place ribs over medium heat and grill for 50-60 minutes turning the ribs and basting with the marinade during the last 20 minutes of cooking."
1535,"Preheat oven to 400. Grease a muffin pan. In a large bowl, whisk together flour, brown sugar, baking powder and soda. In another bowl stir together oats and yogurt, stirring in banana, oil and egg. Stir mixture into flour mixture and stir until moistened. Put in muffin pans and bake for 20-25 minute until done."
1536,"Preheat oven to 350 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, and herbs. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes."
1537,"Preheat oven to 450 degrees f. Heat 2 large roasting pans in the oven for 5 minutes. Meanwhile, in a large bowl, toss the zucchini with the olive oil and crushed red pepper. Season generously with salt and pepper. Spread the zucchini on the hot pans and roast for 30 minutes without stirring, until the rounds are tender and their bottom are golden. Transfer to a platter, garnish with mint and serve."
1538,"In a saucepan mix all ingredients together. Bring to a light boil, whisking constantly until thickened. Remove from heat, cool slightly then whisk in mayo. Season with salt and pepper. Cool completely before adding to you potato or pasta salad."
1539,"Heat oil in a large skillet over medium-high heat. Add potatoes and cook until tender but still firm, about 15 minutes. Remove from heat and pour over potatoes. Cover and chill for at least 12 hours. Drain excess marinade and add onions, eggs, salt, pepper, celery seed and mayonnaise. Mix well and serve chilled."
1540,Preheat oven to 450. Grease 9x 13 pan. Beat everything together. Pour into pan. Bake 30-35 minutes until center tests clean with knife or toothpick. Remove from oven and let cool completely before cutting into squares. Important to cool completely so it sets up firmly before cutting.
1541,"Spray grill with cooking spray and preheat for 5 minutes. Mix the turkey, swiss cheese, egg white, mustard, bread crumbs, pepper and salt together. Shape into 4 patties. Grill the burgers for 7-8 minutes. Serve on a bun with your favorite condiments."
1542,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1543,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
1544,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1545,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
1546,"Heat oil over medium heat in a large skillet. Add minced garlic and lightly saute just until fragrant. Stir in the flour and stir for about one minute. This will be thick. Slowly pour in the milk. Add salt, pepper, oregano and nutmeg. Stir until creamy and thick. Turn off the heat and stir in nutritional yeast. Serve over your choice of pasta."
1547,"Preheat oven to 350 degrees. In large mixing bowl, combine flour, white sugar, baking soda, eggs, and crushed pineapple. Mix well. Pour batter into an ungreased 9x13 pan. Sprinkle brown sugar and chopped nuts over cake batter. Bake for 30 minutes. Ten minutes before cake is done, start making the frosting. Combine all frosting ingredients in a medium size sauce pan and bring to a boil. Reduce heat slightly and let boil for 5 minutes. Pour frosting on cake as soon as it comes out of the oven. Serve cake cool or warm. Top with whipped cream if desired."
1548,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1549,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Brush the pork chops with olive oil, and rub the breadcrumbs onto both sides of each pork chop. Place pork chops on top of potatoes. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
1550,"Preheat oven to 400f. Combine all ingredeints except lamb, whisking together in a medium-sized bowl until well blended. With a brush, coat leg of lamb evenly with the mixture. Leave at room temperature on lamb for 2 hours. Place lamb on rack in a roasting pan and roast for 1 hour and 45 minutes. Place lamb on rack in a roasting pan and roast for 1 hour and 45"
1551,"Mix flour, sugar, baking powder and salt. Slowly add yeast mixture through chute. Process till dough forms ball. Break dough apart and reprocess 2 or 3 times. Place dough in buttered bowl. Turn dough in bowl to butter all sides. Cover and let rise about 1 hour, till doubled in size. Punch down, shape into loaf and place in greased loaf pan. Let rise till doubled. Bake in preheated oven 25 to 30 minutes or till golden brown."
1552,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into squares."
1553,"In a large container, combine cucumbers and onions. In a large bowl, combine the remaining ingredients, stirring, until sugar is dissolved. Pour over cucumber mixture. Mix well. Cover and chill overnight. May be refrigerated for up to 2 weeks."
1554,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1555,"Preheat oven to 400 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1556,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1557,"Preheat oven to 350 degrees. Cut chicken into small cubes. In large pot mix vegetables, soups, butter and chicken. Cook on medium heat for 10 minutes. Put soup mixture in 10 x 13 inch baking dish. Unroll cresent rolls and cover mixture with unrolled cresents. Bake for 20 minutes or until cresent cover is golden brown. Let cool pie cool down for about 5 minutes before serving."
1558,"Preheat oven to 375 degrees f. Spray cookie sheets with nonstick cooking spray. In medium bowl, sift together flour, ginger, baking soda, allspice, and salt. In large bowl, cream together sugar and margarine until well-blended. Stir in applesauce and molasses. Add flour mixture to applesauce mixture. Mix until well blended. Drop dough by rounded tablespoons 1 inch apart onto prepared cookie sheets. Flatten each slightly with moistened finger. Bake 11-14 minutes, or until firm. Watch carefully at end of baking, to prevent overbrowning."
1559,"Preheat oven to 350 degrees. In a large bowl sift together flour and baking soda, set aside. In a large bowl sift together flour and baking soda,"
1560,"Preheat oven to 350 degrees. Line a baking sheet with heavy-duty foil and fold up a rim around the edges. Place marinaded wings on foil close together, but not touching. Bake for 1 hour and 15 minutes. Remove wings with tongs to paper towel lined plate, drain. Serve at room temperate or cold."
1561,Preheat oven to 350f. Butter and flour a 10-inch tube pan. Cream butter and sugar until light and fluffy. Stir in applesauce and vanilla. Sift dry ingredients together and then sift over applesauce mixture. Pour batter into pan and bake approximately 65-75 minutes or until a toothpick inserted in the center comes up clean. Cool in pan 10 minutes then remove from pan to finish cooling.
1562,"Place cauliflower on a platter, cover with water and salt lightly. Bring to a boil and cook until easily pierced with a skewer, about 20 minutes. Drain and transfer to a serving plate. Mix oil, vinegar, salt and pepper, pour over potatoes and cauliflower, breaking them up a bit as you do. Serve immediately."
1563,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1564,"Preheat oven to 325f. In a large mixing bowl combine cereal, wheat flour, and flour. Set aside. In a large mixing bowl combine cereal, wheat"
1565,"Preheat oven to 350 degrees f. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1566,"In a medium saucepan, combine 2 cups water, sugar, and lemon juice. Bring to a boil over high heat. Boil for 2 minutes. Remove from heat, and cool completely. Stir in lemon juice and remaining 2 cups water. Refrigerate. Serve chilled over ice. Garnish with maraschino cherries, fresh mint, and lemon slices, if desired."
1567,"Preheat oven to 350 degrees fahrenheit. Beat cream cheese at medium speed of electric mixer until fluffy. Mix in sugar. Add eggs one at a time, making sure the mixture is well blended. Stir in vanilla. Line 12 muffin cups with muffin paper, and place a chocolate wafer in each lined cup. Spoon the cream cheese mixture over the wafers. Bake for 20 minutes at 350 degrees. Remove muffin tin from oven, but leave the cakes in the muffin pan and refrigerate them overnight. Remove the cheesecakes from the muffin pan. To serve, spoon a tablespoon of cherry pie filling on each mini cheesecake."
1568,"Cook pasta according to package instructions. While pasta cooks, mix sauce and next 4 ingredients in a medium saucepan. Bring to a boil. Cover, reduce heat, simmer 10 minutes. Coat a 13 x 9 baking dish with spray. Add pasta and top with sauce. Bake at 375f for 25 minutes. Remove from oven and sprinkle with cheese. Top with onions if desired."
1569,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
1570,"Heat oil in a large nonstick skillet over medium-high heat. Add leek. Saut 3 minutes. Add garlic. Saut 2-3 minutes. Add tomato, salt, and pepper. Add wine and salmon. Sprinkle with dill, and bring to a boil. Cover, reduce heat, and simmer 8 minutes or until fish flakes easily when tested with a fork."
1571,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
1572,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the butter and sugar together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
1573,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1574,"In a small mixing bowl, beat cream cheese and soup until no longer lumpy. Pour over chicken in the bottom of a skillet. Cover and cook chicken until done and no longer pink. In a small mixing bowl, beat cream cheese and soup until no longer lumpy. In a"
1575,"Preheat oven to 425 degrees f. Place eggplant slices on a baking sheet and sprinkle with salt then let them sit for 30 minutes to remove bitterness. Rinse off the cubes in a collander then pat them dry with a paper towel. Preheat oven to 425 degrees f. Place eggplant slices onto a nonstick baking sheet and drizzle the oil over them. Grind the fresh pepper over the eggplant to give them all a light dusting. Sprinkle the just under 1 tsp salt over the cubes. Bake for 30 minutes, give it a stir midway thru."
1576,"Preheat oven to 350 degrees. Stir ingredients in medium mixing bowl until blended. Spoon onto 2 un-greased cookie sheets. Bake for 8-10 minutes. Allow the cookies to cool on the pan, or wait 1-2 minutes before moving to cooling racks. Cookies should be soft & chewy."
1577,"Preheat oven to 350 degrees. Lightly grease a 9-10 inch pie plate. Sprinkle mushrooms, cheese, and onion evenly over bottom of pie plate. Place remaining ingredients in blender, cover, and blend on high for 1 minute. Pour into pie plate. Bake until golden brown and knife inserted in center comes out clean. Let stand 5 minues before cutting. Refrigerate leftovers."
1578,"Place potatoes in an 8 inch square baking dish which has been wiped down with shortening or sprayed with pam. Potatoes will thaw over night in the fridge. Sprinkle dish with cheese, ham and onions. In a separate bowl, beate eggs, evaporated milk, pepper and salt together. Pour into baking dish over the potato mixture. Cover and refridgerate for several hours or overnight. Remove from refridgerator 30 minutes before baking. Bake, uncovered, at 350 for 55-60 minutes or until a knife inserted near the center comes out clean. Bake, uncovered, at 350 for 55-60 minutes or until"
1579,"In a large bowl or cork, toss the bologna with the salt. Cover and let stand in a cool place for 8-12 hours. In a non-reactive saucepan, combine the sugar and vinegar. Bring to a boil, then let it cool. Rinse the bologna, and drain it well. Pack the vegetable mixture firmly into pint mason jars. Pour the cream cheese mixture over the vegetables. Close the jars with hot two-piece caps. Process the jars for 20 minutes in a boiling water bath. Store the cooled jars in a cool, dry, dark place for at least 3 weeks before eating the bologna."
1580,"In a 3-4 qt pot, saute the onion and carrot in a little olive oil until the onion is translucent. Add the sausage and brown a bit. Add the rest of the ingredients. Simmer for 30 minutes. Serve with crusty bread and a green salad."
1581,"Heat oven to 350 degrees. Brush the olive oiled garlic cloves with 1 teaspoon of the oil, reserving the remaining oil. Roast the olive oiled garlic cloves in a pan until golden and soft, about 10 to 15 minutes. Watch carefully so garlic does not get over-brown or burn. Carefully remove pan from oven and cool. When cool enough to handle, squeeze out the garlic pulp. Combine the pulp with the reserved olive oil and rest of the ingredients in a blender. Blend until smooth and use the dressing on any mixed garden salad. Refrigerate leftover."
1582,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
1583,"Preheat oven to 375 degrees f. Place pie crust in a 9-inch tart pan and leave the sides long and free-form. Combine sugar and corn syrup. Add eggs and beat until smooth. Add pecans and vanilla, and teaspoon of melted butter and mix well. Set aside. Toss apples with lemon juice. Spread apples on bottom of pie crust and pour pecan mixture over apples. Fold edges of pie crust over filling. Bake pie until set, about 45 to 50 minutes."
1584,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
1585,"Preheat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
