response,target_recipe
"In the bowl of an electric mixer fitted with the paddle attachment, combine flour, ground ginger, ground allspice, salt, sugar and margarine on low speed for about 20 seconds until combined. Add applesauce and molassesbeat until well mixed. Shape the dough into balls about an inch-and-a-half acrossroll the balls in granulated sugar. Place the balls on ungreased cookie sheets about three inches apart. Bake at 350 degrees for about 10 minutes or until golden brown on the bottoms. Let cool on sheets for several minutes before transferring cookies to wire racks to cool completely.",63362
"Preheat oven to 350 degrees F (175 degrees C). Grease 10 inch springform pan. In a large mixing bowl, combine rhubarb, strawberry gelatin, sugar, and cinnamonmix well with a fork. In a large bowl, combine yellow cake mix, water, and oilmix well with a fork. Pour batter into pan. Top with rhubarb mixturecover with foil. Bake at 350 degrees F (175 degrees C) for 1 hour and 10 minutes or until a toothpick inserted near the center comes out clean. In a large bowl with an electric mixer, beat cream cheese until creamy. Stir in sour cream, whipped topping, flour, sugar, salt, and vanilla. Serve immediately.",27633
"Heat olive oil in a large skillet over medium-high heat. Add garlic cloves and saute until tender. Add mushrooms, stirring frequently. Saute for 5 minutes or until mushrooms are tender. Add flour and stir 1 minute. Gradually whisk in wine. Bring to a boil. Cook 1 minute or until slightly thickened. Reduce heat to low. Gradually whisk in chicken broth. Increase heat to medium. Simmer 8 minutes or until slightly thickened. Stir in chicken. Heat through. Stir in heavy cream. Cook 1 minute. Transfer to a greased 3-quart baking dish. Bake at 350 degrees for 20 minutes or until a thermometer inserted in the thickest portion of the chicken registers 180 degrees. Sprinkle with Parmesan cheese. Bake 5 minutes or until bubbly. Serve.",215203
"Peel onion. Cut in half lengthwise. Cut each half into thin half-moons. Cut each half-moon in half again. Peel carrots and cut into large matchsticks. Core cabbage. Cut in half lengthwise. Cut each half lengthwise into four strips. Cut strips crosswise into quarters. Cut each quarter crosswise into thin matchsticks. Place onion, peppers, carrot, cabbage, apple cider vinegar, sugar, salt, black pepper in a large bowl. Whisk in olive oil. Cover tightly with plastic wrap or airtight lid. Refrigerate at least 2 hours. Serve.",204197
Prepare a griddle to medium heat and heat a griddle pan. Mix the tomato paste and molasses together. Slice bread and brush with butter. Top each slice with 1/4 cup sliced plum tomatoes and 1/4 cup sliced red onion. Spread half the tomato mixture over each slice. Sprinkle with 1/4 cup cheddar cheese. Place bread slices sandwich side down and grill for 2 minutes. Flip and grill for another 1 minute. Flip again and grill for 1 minute more. Place 1/4 cup sliced fresh cilantro leaves and 1/4 cup cheddar cheese over each slice. Grill for 2 minutes. Flip and grill for another 1 minute. Flip again and grill for 1 minute more. Place sandwiches in griddled pan and grill for 1 minute. Flip and grill for another 1 minute. Serve immediately.,74246
"Bring a large pot of salted water to a boil. Add pasta and cook, stirring occasionally, for 7-9 minutes, or until tender but firm to the bite. Drain pasta and place in large bowl. Whisk together mayonnaise, dill and pepper until combinedstir in bell peppers and olivesadd pasta and toss to coat. Serve chilled or at room temperature.",393868
"Mix eggs and sugar together. Whisk milk until foamy. Pour milk mixture over eggs. Add cinnamon, vanilla and salt. Pour into bread. Freeze. To cook, thaw completely. Place frozen bread slices in 350f oven for 35 minutes.",294869
Beat extra-large eggs with extra-large egg yolks. Add half-and-half and sugar and beat until thick and shiny. Fold in raisins. Place croissants in a lightly greased 13-in. x 9-in. or 2-qt. baking dish. Pour half-and-half mixture over croissants. Cover with plastic wrap and refrigerate overnight. Bake at 325-350 degrees F for 40-45 minutes or until set. Serve warm. Serves 6.,53406
"Preheat oven to 400 degrees. Cut 1/2 cup ham into 1/4"" dice. Cut bread rounds into 4"" squares. Place ham pieces on a cookie sheet. Mash cream cheese until smooth. Stir in 2 tsp. onion juice. Stir in 1/4 cup flour until blended. Stir in 1/4 cup milk until blended. Stir in 1 beaten whole egg. Stir in 1/2 tsp. salt. Spoon cream cheese mixture evenly onto bread rounds. Sprinkle each round with 1/4 cup ham. Bake at 400 degrees for 20 minutes. Yield: 1 dozen.",167285
Put in a French press 1/3 cup ground coffee and cold water. Let sit for about 10 minutes. Strain coffee. Add sweetened condensed milk and vanilla extract. Serve over ice.,503235
In a medium bowl combine all the ingredients. Stir to blend. Store at room temperature in an airtight container.,370763
Combine corn and rice in a large bowl. Mix in creamy butter and stir until evenly coated. Stir in salt and pepper. Put into a 9x13-inch baking pan. Sprinkle with paprika and red pepper. Bake at 350f for 35-45 minutes or until rice is tender. Remove from oven and let stand 5 minutes before serving.,11495
Combine apple cider with lemon juice. Salt to taste. Pour tequila into each glass. Top with apple cider. Pour triple sec. Stir. Garnish with lemon slice.,43018
Preheat oven to 350f. Line a 9x9-inch baking dish with aluminum foil. Place fish in the dish. Coat with olive oil and season with salt. Bake for 20 minutes. Remove from oven. In a small bowl combine salsa with lime and cilantro. Spread over fish. Return to oven for 5 more minutes. Serve with a green salad.,117444
"Preheat oven to 350 f . In a small bowl, combine egg whites and dry milk powder. Beat to stiff peaks with an electric mixer on high speed or by hand with a whisk. Add vegetable oil in a thin stream to the egg whites while beating until combined. Add food coloring. Fold in egg whites using a large metal spatula to form an even color throughout the batter. For a more natural looking egg substitute, you can add a small amount of carrot juice. This will give the egg substitute a more orange hue.",75868
Mix all together. Serve with crackers.,218945
"Preheat oven to 350 degrees f. Grease 9 x 13 inch pan. In a large bowl, combine milk and egg. Add egg whites and beat until foamy. Stir in butter, sugar, and spices. Add bread and toss. Pour into prepared pan and bake for 1 hour. Serve warm.",334569
Place all in a slow cooker on low for 5-6 hours. Serve hot.,144500
"Preheat oven to 350 degrees f. Grease an 8 or 9-inch square baking dish. Place canola oil in a large bowl or liquid measuring cup. Add soymilk and whisk. Stir in maple syrup. Add flours, baking powder, kosher salt. Whisk till smooth. Add soymilk mixture. Stir till no dry spots remain. Pour into baking dish. Bake 35-45 minutes or till golden brown. Cool in pan 5 minutes. Cut into 12 squares. Serve warm.",219754
Cook chicken. Dice. Combine chicken with pesto sauce. Cook farfalle pasta according to package directions. Drain. Combine pasta with chicken mixture. Add roasted red peppers and olives. Top with parmesan cheese. Enjoy.,151113
Blend all ingredients together. Serve with fresh strawberries for garnish. Enjoy!,96576
Remove chicken from refrigerator and poultry seasoning. Rinse chicken breast halves and pat dry. Place chicken in a 13x9 inch baking dish. Spoon stuffing mix into chicken. Pour soup over chicken. Pour milk over chicken. Sprinkle with parsley. Bake at 350 degrees f. for 45 to 60 minutes. Chicken is done when meat is tender and juices run clear.,37423
"Place all the ingredients except the marshmallows into the microwave safe container of your choice, mix well, microwave on high for 3 to 5 minutes or until hot (do not boil), stir well, serve immediately with miniature marshmallows.",187864
Prepare your pan by melting 1/2 cup margarine in it. Mix 1 1/4 cups sugar and 1/2 cup light corn syrup together in a large saucepan. Gradually add 1 cup milk. Stir in remaining 1/4 cup light corn syrup. Bring to a boil and cook for 1 minute. Remove from heat. Stir in 1 1/2 cups milk and the pumpkin. Add the vanilla. Stir in the remaining sugar and corn syrup. Cook for 2 minutes. Remove from heat and add the margarine. Add the pumpkin. Stir in the cinnamon and allspice. Pour into the melted margarine and spread into 2 greased 8x8-inch pans. Cool and cut into squares. Makes 24 servings.,82965
"Put chicken in crock pot. Pour applesauce over chicken. Sprinkle with spices. Cover. Cook 4 hours on low. Check for doneness. When done, shred chicken. Add applesauce to desired consistency. Season with salt if needed. Enjoy!",365376
Unroll crescent dinner rolls and press perforations to seal. Spread 1 tablespoon of cream cheese on each of 16 crescent triangles. Place 1 tablespoon of deviled ham on each of 16 crescent triangles. Top each triangle with 1 tablespoon of shredded onion. Place 2 triangles of each kind on a greased 15 x 10 inch pan. Bake at 350 degrees for 20 minutes. Makes 16 squares.,257622
"Combine the flour, cinnamon, baking powder and salt in a medium bowl and mix well with a fork. Make a well in the center and add the sugar and the egg yolks. Mix with a fork and then gradually stir in the oil and milk. Beat the egg whites and fold into the batter. Grease a waffle iron and pour in 2/3 cup batter for each waffle. Cook 5 minutes or until golden brown and serve with butter and syrup if desired.",524840
Spread soft fresh goat cheese over crust. Top with crumbled cream cheese and garlic clove. Scatter plum tomato slices and yellow sweet pepper slices over cream cheese. Sprinkle with ground black pepper and fresh basil. Bake in the preheated oven for approximately 8-10 minutes or until crust is golden brown and filling is melted and bubbling. Serve warm.,20193
Melt butter in a skillet over medium heat. Add green bell peppers and mushrooms. Cook for 3 minutes. Add soup mix and cook for 1 minute. Add tomatoes. Simmer for 15 minutes. Pour into an 8x8 inch baking dish. Sprinkle brown sugar on top. Pour orange juice over mixture. Mix well. Add chicken. Place in the oven for 45 minutes.,284601
"Prepare orange cake mix following directions on box. In a small bowl, combine oil and eggs, mixing well. Stir oil mixture into cake mix until blended. Spoon batter into 10 greased muffin cups. Bake at 375 for 18-20 minutes or until toothpick inserted into center comes out clean. Cool for 5 minutes before removing from cups to wire rack to cool completely. In a small saucepan over medium heat, combine butter and brown sugar. Stir constantly until mixture is smooth. Remove from heatstir in orange juice and vanilla. Cool slightly before drizzling over cookies. Sprinkle with pecan halves before serving if desired.",105033
"Preheat oven 350 degrees fahrenheit. Slice each tomato half into 4 wedges. Squeeze out the seeds from the tomato. Place tomato wedges on bottom of a 2-quart casserole dish. Dip bread cubes into melted butter and arrange on top of tomatoes. In food processor or blender, combine onion, sugar and tabasco sauce. Puree until smooth. Pour over bread cubes and tomatoes. Sprinkle with basil, bacon, saltine crackers and cheese. Bake for 25-30 minutes or until cheese is melted.",240585
"In a small bowl, combine 1 cup nonfat milk, cinnamon and whole wheat couscous. Microwave on high 2 minutes. Stir well. Remove from microwave. Add 2 more cups nonfat milk. Microwave on high 5 minutes. Stir well. Let stand 10 minutes. Add chopped pear. Serve warm.",446600
"In small skillet, cook eggs and spinach in butter until spinach is tender. Spread prosciutto slices on bottom half of each slice of bread. Arrange tomatoes in each slice. Pour eggs mixture evenly over tomatoes. Sprinkle cheese over top. Place tops on sandwiches. In 12-inch nonstick skillet, cook sandwiches 5 minutes over medium heat or until browned. Cut sandwiches in half. Serve.",286928
"In a medium saucepan over medium heat, combine the coconut milk and almond butter. Add the shrimp, chicken stock, diced tomato, and unsweetened applesauce to the saucepan, season to taste with salt and pepper. Bring the sauce to a simmer for 5 minutes. Stir in the chopped basil, remove from heat, and serve hot. Serves 4.",517630
Preheat oven at 325 degrees F. Mix dry ingredients together in a medium size bowl. Beat egg yolks in a small bowl. Add dry ingredients gradually to eggs until a thick batter is formed. Add orange juice and olive oil. Add dried fruits and nuts. Pour batter into two greased 9x13 inch baking dishes or one greased 9x13 inch baking dish and a round glass baking dish (approximately 4 inches deep). Bake for one hour or until golden brown on top. Serve slightly warm or cold.,236609
Heat butter and bacon together on medium-high heat. Add leek and saute until tender. Add cream and reduce to low heat. Add salt and pepper to taste. Add pasta to sauce. Cook until pasta is tender. Top with grated Parmesan and serve.,387852
"Preheat oven to 350 degrees f. In a large saucepan heat 4 tablespoons of the olive oil over medium heat. Add the carrots, onion and celery. Cook for 1 minute. Add flour. Cook for 1 minute. Slowly add the chicken broth. Bring to a boil, stirring occasionally. Reduce heat to a simmer. Cook for 10 minutes. Meanwhile, cook the rice according to package directions. Shred the chicken breast. Stir the chicken into the soup. Heat the remaining oil in a small skillet over medium heat. Stir in the rice. Cook until heated through. In a small bowl combine the 1/2 cup of cream with the seasoning. Stir into the soup. Simmer for 5 minutes. Serve with the rice sprinkled on top.",273146
"Season the beef generously with salt and fresh ground black pepper. Heat 1 tablespoon of the oil in a very large skillet over medium-high heat. Add the beef and sauté until browned, about 10 minutes. Transfer the beef to a plate. Add the remaining 2 tablespoons of the oil to the skillet. Add the garlic and onion and sauté until softened. Add the tomato sauce and stir to combine. Stir in the beef. Cook for about 5 minutes. Stir in the green onions. Serve with a green salad.",419787
Open tuna and scoop out about half of the tuna. Add tuna to mayonnaise and stir until smooth. Stir in relish. Spoon tuna salad onto bottom half of two slices of bread. Top with lettuce. Top with cheese and other slice of bread. Enjoy!,216839
Cut the fillets in half if necessary to make them even thicknesses. Combine the egg with the remaining seasoning and beat it until thoroughly blended. Dip the fillets into the batter and fry in hot oil for about two minutes on each side or until golden brown. Serve on a bed of rice or baked potatoes and top with lemon slices and dill weed.,130102
Mix egg whites and sugar in a bowl until stiff peaks form. Spread half the egg whites into the bottom of a 9-inch pie plate. Sprinkle ritz crackers on top and set aside. Mix pecans with half the whipping cream and pour over the cracker layer. Top with the remaining egg whites and sprinkle with the remaining half of the whipping cream and pecans. Bake at 350 degrees f for 30 minutes or until golden brown. Cool. Refrigerate and top with a little german chocolate for a special treat!,281
Pour all liquids into a cocktail shaker with ice. Shake vigorously and strain into chilled cocktail glass. Garnish with a maraschino cherry.,246896
"Combine yogurt and orange juice concentrate in blender. Add bananas and lime juice and blend until smooth. Stir in sticks and refrigerate for at least a couple hours until smoothie sets up. Store refrigerated until ready to eat. To serve, insert sticks into smoothie and serve immediately or freeze for a few minutes for easier removal of sticks.",424490
Place roast in slow cooker. Sprinkle with salt and pepper and toss with paprika. Sprinkle with dried oregano. Place the onions and garlic in the bottom of the crock pot. Pour the wine and water over the meat. Cook on low for 7-8 hours or on high for 4-5 hours. Serve with steamed vegetables and mashed potatoes.,319763
"Cut okra pods in half lengthwise with scissors or a knife. Cook okra pods in a skillet or pan on medium-high heat for about 5 minutes or until the okra is tender when pierced with a fork. Drain okra pods in a colander or sieve to remove excess liquid. Place okra pods in a bowl or airtight container with 1/4 cup butter, 1/2 cup water, 1/4 cup lemon juice, salt to taste. Cover the okra pods with plastic wrap or a lid to prevent butter from coming to the surface. Chill at least 4 hours to allow flavors to meld. Serve on warm toast or crackers with a dollop of sour cream or yogurt, if desired.",276645
Cut pineapple into chunks (leave skin on) and place in a 9x13 baking dish with 1/4 cup water. Place dish in preheated 350f oven for 20 minutes (or until pineapple is tender). Remove pineapple and allow it to cool slightly. Meanwhile prepare batter as directed on package for yeast dough (or use pizza dough). Pour batter over pineapple in baking dishsprinkle with coconut flakes (optional). Bake for 45-50 minutes or until golden brown (dough will rise during baking). Makes 1 loafserves 8-10.,33709
"Peel and core apples. Slice apples and cut into quarters. Place into a large bowl. Add walnuts. In a small bowl, mix mayonnaise and lemon juice together. Add to apples. Sprinkle with lemon zest and mint. Toss salad. Add honey as desired.",378468
"Place 2 1/2 cups crumbs in bottom of 9-inch pie plate. In a blender or food processor, combine remaining crumbs and 1/3 cup butter. Pulse until mixture resembles coarse crumbs. Spread mixture in bottom of pie plate. In a large bowl beat 2 cups whipped topping and milk until well blended. Pour over crust. Spread remaining 1 1/2 cups whipped topping over mixture. Garnish with whole mint candies. Freeze 4 hours or until firm.",146924
"Preheat oven to 350 degrees. Grease and flour 2 9 inch round cake pans and line bottoms of each pan with wax paper. In medium bowl, whisk flour and sugar together until well combined and set aside. In large bowl, cream butter and chocolate together until light and fluffy. Add eggs one at a time, beating after each addition. Add flour mixture to chocolate mixture alternating with Grand Marnier and orange juice mixture. Pour into prepared pans and bake for about 35 minutes or until cakes spring back when touched lightly. Cool in pans for 5 minutes before removing to wire rack to cool completely. Frost cake as desired. Store in refrigerator. To serve, top cakes with additional Grand Marnier and orange juice mixture if desired.",306989
"Drain diced tomatoes in a strainer or colander. Add onion, green chilies, black olives, vinegar, garlic salt, olive oil, salt and pepper. Stir in salsa mix. Serve salsa over chips. Store remaining salsa in an air tight container in the refridgerator for up to one week or freezer for up to four months.",99867
"In a large skillet over medium heat, heat vegetable oil. Add garlic clove, ginger, red pepper flakes, stirring occasionally for 1 minute. Add in cooked rice, light soy sauce, crushed pineapple in syrup, green onions. Stirring occasionally for 3 minutes or until the rice is thoroughly heated. Serve immediately.",153585
"Melt butter in small saucepan over medium heat. Add flour and mustard powder and cook and stir until blended and smooth. Gradually add milk stirring constantly until thickened and bubbly. Cook and stir for 2 minutes more over medium heat. Add cooked ham, egg and toast. Toss with fork and serve immediately.",46534
Beat cream cheese with sugar until smooth. Add sour cream and continue to beat until creamy. Add vanilla extract. Spread cream cheese mixture evenly in a 9 inch springform pan. Top with cool whip. Garnish with fresh strawberries. Refrigerate for 4 hours. Remove from springform pan. Store in refrigerator. This is a good recipe to make a day or two ahead of time.,412958
Spread rye bread with mayonnaise and dijon mustard. Top with swiss cheese and dill pickles. Layer pastrami over cheese. Spread butter on both sides of bread.,434018
"Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13-inch pan with margarine. Melt shortening, margarine and butter with caramels until smoothstir until melted. Stir in evaporated milk until melted. Pour into greased pan. Sprinkle crispy rice cereal on top of caramel mixturepress down firmly with spoon or palms of hands. Bake for 30 minutes in preheated oven. Stir mixture occasionally with a spoon or palm of hand. When mixture is set, pour melted chocolate chips on top of caramel mixture. Stir gently until chocolate has melted into mixturepress down firmly with spoon or palm of hand. Place pan in refrigerator for about 1 hour or until set. Remove from panbreak into pieces with spoon.",140211
"Cut cabbage in half lengthwise. Cut each half in half again. Cut each half in half again. Cut each half into 1/4 inch slices. Cut each slice into 1/4 inch strips. Place cabbage in a large bowl. Add carrot, green bell pepper, red onion and celery seed. Mix well. Add sugar, vinegar and 1/2 cup of water. Mix well. Add 1/2 cup of oil and mustard. Mix well. Cover and refrigerate for 30 minutes. To serve garnish with chopped walnuts and dried cranberries.",296390
Mix peanut butter and granulated sugar in bowl. Stir in egg. Add flour and mix thoroughly. Drop by teaspoons on ungreased cookie sheet. Bake at 375 degrees F (190 degrees C) for 12 minutes.,15411
Add milk to flour to make batter. Dip cheese in batter. Fry in hot oil until golden brown. Drain on paper towels. Serve with salsa.,31460
Place turkey fillets in a shallow dish and sprinkle flour on them. Dip in beaten egg and dredge in the flour again. Melt the butter in a heavy pan and add the oil and cook the fillets over moderate heat for about 6 minutes on each side. Remove and keep warm. Saute the onions until soft. Stir in the sage and cook for a minute or two. Add the wine and boil off the alcohol for about a minute. Add the stock and boil until reduced by half. Add the asparagus tips and the juice of half a lemon and cook until the asparagus is tender and the sauce is thickened. Add the sour cream and serve over the turkey fillets.,481911
"Preheat oven to 375 degrees. Beat egg slightly. Beat vegetable oil, granulated sugar and egg together well. Stir in almond extract. Gradually beat in flour mixture. Stir in mincemeat. Roll dough into balls about 1 1/2 to 2 inches in diameter. Place balls 2 inches apart on an ungreased baking sheet. Bake at 375 degrees for 10 to 12 minutes. Makes about 2 dozen.",218408
"In a large skillet over medium heatbrown beef and onion. Stir in taco sauce, refried beans and cream of mushroom soup. Cook 5 minutes or until hot. Pour into a 9 x 13 inch baking dish. Top with taco seasoning and salt. Bake 25 minutes. Top with sour cream and cheese. Return to the oven 5 minutes or until the cheese melts. Serve with tortilla chips.",290622
Wash the cucumbers well. Peel the cucumbers. Slice them lengthwise into thin rounds. Put them into a glass dish. Put the parsley into a blender or food processor. Add the caraway seed. Process the parsley until finely chopped. Add the vinegar. Season with salt & pepper. Pour the liquid over the cucumbers. Cover and refrigerate for at least 12 hours. Garnish with the chopped parsley.,235063
Clean asparagus and snap off the tough ends. Brush with olive oil and sprinkle with salt. Grill or broil asparagus for about 7 minutes. Cut pita bread in half. Pull apart each pita half and place on a cookie sheet. Sprinkle with tomatoes and dried basil. Sprinkle with crushed red pepper flakes and season with salt and pepper. Place grated parmesan cheese on each pita half. Broil until cheese is melted and pitas are crisp. Serve with asparagus.,92867
"Mix all together, serve in highball glasses, garnish with cherries.",193230
Add water to slow cooker. Place onions in slow cooker. Sprinkle with cloves. Cover. Cook on low heat setting until tender but not mushy about 8 hours. Drain onions and discard liquid. Place beef into slow cooker. Pour sauce over meat. Cover with lid. Cook on low heat setting until tender about 8 to 12 hours. Serve with cooking liquid if desired. You may also like to serve this with rice or potatoes on the side if desired.,108318
Mix together margarine and marshmallows. Press into a greased 13 x 9 pan. Sprinkle with chopped peanuts and raisins. Spread rice krispies on top. Melt chocolate chips and add to rice krispies. Cool completely before cutting.,270567
Sauté mushrooms and onions until tender. Add spinach and sauté until wilted. Season with salt and pepper and garlic.,181423
In a large skillet cook the beef over medium heat until brown and cooked through. Drain and add tomatoes and garlic. Simmer for a few minutes. Add beef broth and stir in the pasta. Simmer for about 10 minutes. Serve over hot cooked noodles.,124253
"Preheat oven to 350 degrees F (175 degrees C). Grease two 8x4-inch loaf pans with shortening or cooking spray. Combine flour, sugar, cocoa powder, baking powder, and salt in a large bowl. Stir in applesauce, nonfat milk, and vanilla until smooth. In a small bowl, combine boiling water with light brown sugarstir until brown sugar is dissolved. Stir boiling water mixture into batter just until blended. Pour batter into pans. Bake at 350 degrees F (175 degrees C) for 45 minutes to 1 hour or until a wooden pick inserted in the center of cake comes out clean. Cool 10 minutes before removing from pans to wire racks to cool completely.",118531
Wash and peel the bananas. Slice them into thin slices. Place in the refrigerator. Make the shortcakes following the box directions. Spread 2 teaspoon of the sugar evenly on top of the shortcakes. Top the shortcakes with sliced bananas. Cut strawberries into thin slices. Arrange on top of the bananas. Drizzle the remaining 1 teaspoon of sugar evenly over the strawberries. Serve immediately.,505988
"Combine cream cheese and milk in a small bowl and microwave until cheese is melted, 30 seconds to 1 minute, stirring after 30 seconds. Combine grape juice and honey in a small saucepan and bring to a boil over medium-high heat, stirring occasionally. Cook until slightly thickened, 2-3 minutes more. Remove from heat and let stand 10 minutes. Whisk in brown sugar and cool completely. Whisk in pecans. Combine with cream cheese mixture and garnish with green grapes.",397809
Wash ears of corn. Remove husks and silk. Brush corn with butter and sprinkle with salt and sugar. Place corn upright on grill over medium heat for 20 to 30 minutes turning occasionally until corn is tender. Wrap corn in foil and serve.,302096
Bring water and bouillon to boil. Stir in celery. Reduce heat. Cover and simmer for 15 minutes. Remove celery. Drain. Blot celery with paper towels. Place in large bowl. Melt margarine in skillet. Stir in parsley. Pour over celery. Chill for one hour. Combine cheese with milk and add to celery. Toss. Pour over celery. Sprinkle with remaining cheese. Chill for two hours. Serve.,78145
"Crusts: Preheat oven to 400 degrees. Lightly grease bottom and sides of 2 pie plates. Roll out one crust into a 12 inch circle. Place in pie plate. Repeat with second crust. Bake crusts for 10 minutes until lightly browned. Cool on wire racks. Caramel Pecan Pies: Combine sugar, butter, eggs and caramel in a medium bowl. Beat on medium speed until blended. Stir in pecans. Spoon filling into crusts. Bake at 325 degrees for 55-60 minutes or until set. Cool 10 minutes before serving. Refrigerate leftover pie.",146479
"Clean mussels. Set aside in small pot with fish stock over medium heat to boil for about 5-8 minutes or until shells open. Remove mussels from shells. Discard any that do not open. Put shells into a large saucepan along with tomatoes, white wine, olive oil and anise. Cook over medium heat until liquid is reduced by half and shells are heated through. Stir in mussels. Cook until shells open fully, about 5 minutes more. Stir in garlic and onions. Remove from heat and serve in shallow bowls with bread or toasts.",313902
"Bring a large pot of water to boil. Add pasta and cook until al dente (tender but firm). Drain well in a colander. Meanwhile in a large skillet over medium heat, heat the extra virgin olive oil until hot, but not smoking. Add the onion, sweet red peppers, and red pepper flakes. Sautee until tender but not browned, about 5 minutes. Add the diced tomatoes with their juice, dried oregano, and a couple of pinches of salt and pepper to taste. Bring to a boil and simmer for 5 minutes or until the liquid is reduced by about one-half. Add the drained pasta to the skillet and toss with the sauce. Sprinkle with basil sprigs, toss, then serve topped with grated Parmesan cheese.",516669
Preheat oven to 375 degrees f. Mix all ingredients together in a bowl. Spread mixture into pre-baked pie shells (9-inch). Top with puff pastry and brush with egg wash. Bake for 20 minutes or until puff pastry is golden brown.,114045
"In a large saucepan over medium-high heat, melt 1 tablespoon of the butter. Whisk in the flour until blended. Gradually whisk in the hot broth. Cook and stir for 2 to 3 minutes or until thickened. Add the carrots, green onions, ham and remaining 1 tablespoon of butter. Cook for 5 to 7 minutes or until vegetables are tender. Whisk in the cheese until melted. Stir in the parsley. Season with black pepper to taste. Serve hot.",71825
Place bagel in a sandwich press and lightly toast. Spread a layer of cream cheese. Add a few pieces of bacon and a dollop of preserves. Serve immediately.,211759
"In a small bowl, combine the soy sauce and worcestershire sauce. Mix in the garlic cloves, lemon juice and black pepper. Pour the mixture into a small glass dish and set aside for about 1 hour. Preheat the grill or broiler on high heat. Place the pork tenderloin in the glass dish and pour the soy sauce mixture over the top of the pork tenderloin. Cover the dish and refrigerate for at least 1 hour or up to 24 hours. Remove the pork tenderloin from the refrigerator and prepare the grill or broiler. Grill or broil the pork tenderloin for about 12 minutes or until an instant-read thermometer inserted into the center of the pork registers at least 145 degrees Fahrenheit. Let the pork tenderloin rest for about 10 minutes before slicing and serving.",287849
Season chicken breasts on both sides and dust lightly with flour. Dip in egg then coat in bread crumbs. Fry chicken in oil until golden brown. Set aside and drain excess oil on paper towel. Pre heat broiler. Heat butter in skillet over medium heat until hot. Add onion and cook until tender about 3 minutes. Add chicken and cook about 8 minutes turning once or twice. Add tomatoes and avocado and cook for about another minute or two until chicken is thoroughly cooked and heated through. Place one slice of ham and one slice of swiss cheese on each chicken breast. Place on baking sheet and broil about 3 minutes until cheese is melted. Serve warm with salad on side.,198496
Prepare the fillet for the fish Veronique by dredging the fish fillet in the flour and then the egg and then the bread crumbs. Place the bread crumbs on the fillet. Bake the fillet for about 10 minutes at 400 degrees fahrenheit or 200 degrees celsius and then serve with grapes and lemon juice and soft margarine and chicken stock and black pepper.,502074
"In a large saucepan combine the apples, sugar, lemon juice and rind. Bring to boil over moderately high heat. Cook until the apples are softened, about 30 minutes. Transfer to a blender and purée the mixture until smooth. Strain the sauce through a fine-mesh sieve. Combine the applesauce with cinnamon stick, nutmeg, allspice and clove. Serve warm.",52863
"Mix warm water, yeast, and 1/2 cup of the sugar. Add the salt, butter, egg and the remaining 2 cups of flour. Mix until smooth. Knead the dough until it is smooth. Add additional flour as necessary. Form into a ball. Place in a greased bowl, cover with plastic wrap, and let rise about 1 hour in a warm place. Punch down the dough. Divide into two balls. Roll each ball into a rectangle about 18 inches long by 6 inches wide. Spread 1/2 cup softened margarine over each rectangle. Roll each rectangle tightly into a log. Cut each log into 8 pieces. Place the rolls on a greased baking sheet. Cover the rolls and let rise until doubled. Bake at 375 degrees for 10-15 minutes. Brush rolls with melted margarine.",267277
"Prepare cauliflower by cutting off all leaves and trimming. Cut cauliflower into small florets. Add them to a bowl and place them in cold water. Add red bell pepper and parsley to the cauliflower. Drain cauliflower. Add the greek olives, capers and red bell pepper to a blender. Add the wine vinegar and the olive oil and blend. Add the seasoning and blend again. Add the seasoned cauliflower and red bell pepper to the blender. Blend again. Pour into a serving dish and serve.",119795
"In a large bowl, cream the butter and 2 cups of the sugar until light and fluffy. Combine the lemonade mix, the egg and the extractsstir into the creamed mixture. In a medium bowl, whisk together the flour, the baking powder and the baking sodaadd to the creamed mixture. Refrigerate for 1 hour. Drop by teaspoonfuls onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until lightly browned.",222027
"Preheat oven to 350 degrees. Spread almonds on a baking sheet. In a small saucepan over medium heat combine maple syrup, oil and salt. Stirring constantly bring to a boil. Pour mixture over almonds. Bake 12 to 15 minutes or until almonds are golden brown. Cool.",265646
Drain the egg noodles and rinse well under cold running water. Stir the noodles into the cottage cheese mixture to coat thoroughly and pour into the baking dish. Bake for 45 minutes at 350 degrees F (175 degrees C). Sprinkle with Parmesan cheese and bake for 10 minutes longer or until the top is golden and bubbly. Serve hot.,408970
"Beat eggs with milk. Sift salt, pepper and parsley together. Add to egg mixture with beaten green peas and onions. Fill greased molds to top. Bake at 350 f for 30 minutes. Serve warm with buttered toast.",52846
"Preheat the oven to 350F. Grease an 8-inch square baking pan. In a medium bowl combine the sugar and shortening and beat with an electric mixer until the mixture is fluffy. Beat in the egg and milk and then add the cornflake crumbs and mix well. Stir in the flour, baking powder and orange extract. Stir in the nuts and pour into prepared pan. Bake for 25 to 30 minutes. Serve warm or at room temperature.",68194
In your crock pot add water and dressing mix. Place chicken and cream cheese over the dressing mix. Cover and cook on low for 4-6 hours or until chicken is tender. Remove chicken and shred. Stir mushrooms into broth and return chicken and broth to crock pot. Cook on low for 30 minutes or until heated through.,420837
