response,target_recipe
"Brown sausage, drain. Add bread crumbs, egg, sage, apple sauce, cinnamon candies. Mix well. Form into balls. Bake at 350 degrees until browned.",33818
" Preheat oven to 375°F. Grease a 9-inch loaf pan. In a medium bowl, mix together 3 cups of flour with the beer. Let rest for 5 minutes. In a large bowl, mix together the remaining 2 cups of flour with the brown sugar and baking powder. Add the salt. Add the beer mixture and stir until just combined. Pour batter into prepared pan. Bake for 40 minutes, or until a toothpick comes out clean. Let cool in pan for 10 minutes before removing to cool completely on a wire rack.",214901
"Preheat the oven to 400F/200C. Peel the potatoes and cut them into large chunks. Pour 1 tablespoon of olive oil in to the base of the ovenproof dish. Place the potatoes in the dish, sprinkle with rosemary and garlic. Season with salt and pepper. Add the butter to the potatoes, then pour over 1 tablespoon of olive oil. Toss together to coat the potatoes thoroughly. Place in the oven for 40 minutes, turning the potatoes once half way through cooking time. Meanwhile, peel the onions, leaving the root end on so that they look like lollipops. Heat 1 tablespoon of olive oil in a frying pan over a medium heat. Add the onions, season with salt and pepper, then cook for 15 minutes until the onions are caramelized. Pour in the balsamic vinegar, then cook for a further minute before adding the remaining tablespoon of olive oil and tossing together. Serve the potatoes on top of the onions, sprink",359442
"Combine cocoa and vanilla. Beat in milk. Gradually beat in salt and hot water. Add 6-8 drops green food coloring. In another bowl, combine the rest of the ingredients. Stir into the cocoa mixture. Spoon into 4 serving cups and serve immediately.",47336
"Cut apples into quarters, remove cores and thinly slice each piece lengthwise into 1-inch slices. In small bowl, combine lemon juice, celery and Swiss cheesetoss until coated. In another small bowl, combine mayonnaise, mustard and salt and pepperstir well. Add to the apple mixturetoss to coat. Spread filberts evenly onto bottom of large platter. Arrange apples over filbertsspoon mayonnaise mixture over apples. Top with lettuce leaf. Makes 4 servings.",455898
"Place chicken pieces in shallow dish. Combine marmalade, barbecue sauce, worcestershire sauce, vinegar, lemon juice, cayenne and garlic powder. Cover and refrigerate overnight. Place chicken pieces into crock pot. Cover and cook on low 6-7 hours. Stir occasionally. Serve chicken over rice.",250833
"Cut the lemons and limes in half and squeeze the juice into a large pitcher or jar. Cut the strawberries into small pieces and add to the juices. Pour in the cold water and add the sugar, stirring until dissolved. Refrigerate for a few hours and serve over ice cubes.",127031
"Heat olive oil over medium heat until shimmering. Add garlic and saut for 1 minute or until fragrant. Add broth and tomatoes. Simmer for 5 minutes or until broth is heated through. Add tortellini and basil and simmer until tortellini is heated through, about 5 minutes. Season with salt and pepper. Garnish with shaved parmesan cheese before serving if desired.",223517
"Preheat oven to 425 degrees F (220 degrees C). Wash potatoes and sweet potatoes well. Pierce potatoes with fork. Bake in the preheated oven until the potatoes are soft when pierced with a fork, about 45 minutes. In a small bowl, combine margarine and onion. Remove potatoes from the oven and cool until they are easy to handle. Peel the potatoes. Cut the potatoes in half lengthwise. Remove the sweet potato from the skin. Scoop out the potato flesh into a bowl. Mash the potatoes with the onion mixture. Stir in the milk. Season with salt, if desired. Spoon the potato mixture into the potatoes. Bake in the preheated oven until the potatoes are heated through, about 10 minutes. Serve immediately.",245421
Preheat oven to 350 degrees. Place the egg yolks and sugar in the top of a double boiler over simmering water. Beat constantly until the mixture thickens and is golden. Remove from the heat. Beat the mascarpone cheese until fluffy. Add the egg yolks a little at a time. Place about one third of the cheese mixture in the bottom of the baking dish. Top with the ladyfingers. Add another third of the cheese mixture. Repeat. Top with the remaining cheese mixture. Bake for about 30 minutes or until set. Cool. Beat the whipping cream until stiff. Fold in the orange liqueur. Spread over the top of the dessert. Grate the chocolate over the top. Chill before serving.,294303
"Preheat oven to 350 degrees. Place the purple potatoes in a large bowl and drizzle with olive oil. Sprinkle with the Mexican oregano, garlic, salt and black pepper. Toss well to evenly coat all sides of the potatoes. Spread the potatoes on a cookie sheet or baking sheet. Roast the potatoes for 15-20 minutes or until tender. Remove from oven and sprinkle with fresh chopped cilantro. Serve warm. Makes about 6 servings. Serve hot with your favorite Mexican meal.",508096
First you will need to make your pudding. Beat cake and milk together. In another bowl combine pudding and milk. Fold in cool whip. Spread mixture evenly between the cake. Chill for two hours. Spread coconut over the top. Chill for another hour. Cut into squares.,28387
"Cream together crisco and peanut butter. Add sugar and brown sugar. Beat well. Beat egg and add to creamed mixture. Add flour, baking soda, baking powder and salt. Roll into balls and place on ungreased cookie sheet. Bake at 400 for 12-15 minutes or until cookies are done. Cool on wire racks.",434133
"Combine the rice and milk in a heavy saucepan over low heat. Stir occasionally until the mixture comes to a boil. Cook over moderate heat until thickened, about 5 minutes. Remove from heat and stir in the cream and honey. Add the cornstarch and enough cold milk to make a thin paste. Stir into the hot mixture and boil for 30 seconds. Remove from heat and stir in the cinnamon. Serve hot.",337291
"In a bowl, cream together shortening and sugar. Beat in molasses. Beat in egg. Sift together flour, soda, spices. Stir into molasses mixture. Roll out on floured surface to 1/2-inch thickness. Cut out with gingerbread men cutters. Place 2 inches apart on ungreased cookie sheets. Bake at 375 degrees for 6 to 8 minutes. Cool on wire racks. Makes about 5 dozen.",148034
Slice bacon into 1/4 inch slices and fry in skillet. Drain. Add frozen spinach and onion. Add egg and cook for about 2 minutes. Add bacon. Add sugar and vinegar. Mix together well. Serve.,298310
"Preheat oven to 350 degrees. Grease a 2 quart casserole dish with butter or nonstick cooking spray. In a 2-quart saucepan, combine the cream of mushroom soup, milk, and onion soup mixheat over low heat until hot and bubbly. In a large saucepan of boiling water, cook the egg noodles according to package directionsdrain. In a large bowl combine the cooked noodles, frozen vegetables, can of tuna (drained), and mushroom-cheese mixture. Stir until well mixed. Transfer the mixture to the prepared casserole dish and sprinkle with the cheddar cheese. Bake for 25 to 30 minutes or until the cheese is melted and bubbly and the edges of the casserole are browned.",7009
Preheat oven to 375 degrees F. Spray 9x13 inch baking pan with nonstick cooking sprayset aside. Cook hash browns as directed on package. Crumble sausage into medium bowladd cooked hash browns. Stir in cheese until meltedset aside. Beat eggs in large bowl until blended. Stir in milk and mustard. Pour into baking pan over hash brown mixture. Bake uncovered 40 to 50 minutes or until set. Let stand 10 minutes before cutting into 48 squares.,92111
Combine cheese with powdered sugar and lemon juice. Fold in cool whip. Spread over pie crust and top with a sprinkling of grated lemon rind. Chill several hours before serving.,244737
Rub chicken pieces with lime juice and oil. Sprinkle with garlic salt and grind with pepper. Grill or bake over medium heat. Serve with a lime wedge. Great for sandwiches.,256392
Place potatoes in a medium saucepan. Cover with cold water. Bring to a boil and boil for 10 minutes. Drain. Return potatoes to pan. Add butter and milk. Mash with a potato masher or blend in blender until smooth. Add salt and pepper to taste. Add watercress and blend until smooth. Serve immediately. Serves 4.,187778
"Bring water to a boil in a large pot over medium high heat. Add in pasta and cook for about 8 minutes or until al dente. Meanwhile in a large pot, heat oil over medium heat. Add in the garlic and saute for 2 minutes or until soft. Add in the tomatoes and cook for an additional 3 minutes. Add in the cannellini beans and saute for 2-3 minutes more. Stir in the pasta and add in the pecorino romano cheese. Serve warm.",168455
"Preheat oven to 325 F. In a large bowl, combine the flour, spices and salt. Cut in the butter until mixture resembles coarse crumbs. In a small bowl, beat the egg and stir in the molasses. Add to the dry ingredients all at once. Mix just until the dough comes together. Divide dough in half. On a lightly floured surface, roll each half of the dough to 1/8 inch thickness. Cut out the shapes with cookie cutters. Place on ungreased cookie sheets. Bake for 8 to 10 minutes or until lightly browned. Remove from cookie sheet to wire rack to cool. Decorate the cookies as desired.",197650
"Mix the swiss cheese and butter together in a bowl. Add the tart cherry, mayonnaise, dijon mustard and green onion. Mix thoroughly. Serve on crackers, toast, bagels, pita breads.",107043
Mix all the sauce ingredients in a bowl and set aside.Thread the chicken onto the skewers and place in a dish. Pour half of the sauce over the chicken. Cover and marinade for a minimum of 30 minutes. Remove the chicken from the marinade and reserve the marinade.Cook under the broiler or grill until chicken is done. Baste the chicken frequently during cooking. Serve with reserved marinade.,70420
Cut chicken into bite sized pieces. Combine garlic with salt and pepper. Dip chicken into seasoning mixture. Heat butter and oil in saucepan over med heat. Add flour and stir. When flour is lightly browned add chicken broth and milk. Heat to boiling. Add chicken and mixed veggies. Reduce heat and simmer for 10-15 minutes or until chicken is tender. Remove chicken and stir in hot sauce. Add cheese. Return chicken to mixture. Serve hot.,103869
"Heat olive oil and butter in a large skillet over medium-high heat until the butter foams. Season the veal with salt and pepper then add to the skillet. Cook the veal until it is browned all over then place it on a plate. Lower the heat to medium and add the brie to the pan along with the pasta. Cook for about 2 minutes. Add the beef stock, cover and cook for another minute or two. Transfer the pasta to the plate with the veal then add the flour to the pan, stirring to combine it with the pan drippings. Add the milk and whisk to combine then bring it up to a simmer over medium-high heat and cook until thickened. Remove from the heat then whisk in the butter, 1 tablespoon at a time until the sauce is smooth and creamy. Stir in the parmesan cheese then arrange the pasta and veal in the bottom of an 8-inch square baking dish then top it with the sauce and sprinkle with breadcrumbs. Bake for 20 to 25 minutes, or until the breadcrumbs",30619
Shred the cabbage and carrot and place in a large bowl. Mix in the mayonnaise and vinegar. Stir in the walnuts and sprinkle with jerk spice to taste. Chill until ready to serve.,59182
Mix lemon pepper salt garlic powder and soy sauce with brown sugar and water. Mix well. Rub on both sides of the fish. Grill fish 3 to 4 minutes per side or until cooked through.,63080
Place potatoes and onions in saucepan and cover with water. Cook until potatoes are tender. Mash with potato masher. Add butter and cream. Season with salt and pepper. Serve hot.,411068
"Preheat the oven to 400f. Combine the light brown sugar, butter and sugar in a medium bowl. Beat with an electric mixer until smooth and creamy. Add the eggs one at a time and beat well after each addition. Add the salt and heavy cream and beat well. Mix in the strong coffee until the batter is well combined. Pour the batter into unbaked pastry shells. Bake for 15 minutes. Sprinkle with chopped walnuts. Reduce the heat to 325f and bake until a wooden toothpick inserted into the center of a pie comes out clean, about 35 to 40 minutes. Let cool on a rack. Serve at room temperature.",34508
"Mix sugar, shortening, eggs & milk. Add banana, then sift together flour, baking powder & soda, & salt. Add to sugar mixture. Stir just enough to moisten. Pour into greased 9x5 loaf pan. Sprinkle with walnuts. Bake at 350 degrees for 45-60 minutes. Toothpick should come out clean.",124756
"In a shallow bowl, beat eggs with a fork. In another bowl combine flour, cayenne pepper, paprika and salt. Heat oil in deep frying pan until it is 350 degrees f. Dip each chicken piece first in the egg wash then in the flour mixture. Place in the hot oil and fry for about 4 minutes per side. Drain on paper towels. Serve hot.",341903
"Place a shallow pan of water in a 450 degree oven. Heat butter in a large skillet over medium heat. Add mushrooms. Cook 10 minutes, stirring occasionally. Add green onions. Cook 2 more minutes. Drain off excess fat. Combine remaining ingredients in a small bowl. Add to mushrooms. Brush salmon fillets with olive oil. Place fillets skin side down on broiler pan. Place pan in oven. Broil 5 to 6 inches from heat for 7 to 8 minutes. Remove salmon from pan. Spread with mushroom mixture. Return salmon to broiler pan. Broil 5 minutes longer, turning once. Serve with pasta.",213188
"Preheat the oven to 350. Place the cod fillets in a shallow baking dish. Season with thyme and basil. In a large skillet over medium heat, warm the oil. Add the onion, season with salt and pepper, cover the skillet tightly with a lid, and cook for 10 minutes or until softened. Add the plum tomatoes and their juice. Simmer over low heat until the mixture is thick enough to coat the back of a wooden spoon. Spoon the onion mixture over the cod fillets. Bake uncovered for 25 minutes. Sprinkle with olives. Serve with steamed rice.",463573
"Rub the potatoes with olive oil and then sprinkle with salt and pepper and place in a baking dish. Heat the oven to 375 degrees fahrenheit. Heat the olive oil in a large skillet over medium-high heat and brown the chicken in the oil about 2-3 minutes per side until nicely browned (about 6-8 minutes total). Transfer the chicken to a plate and keep warm in a 200 degree fahrenheit oven. In a small bowl combine the flour, garlic powder, parsley, basil, salt and pepper and stir well. Add the butter and stir until the butter is evenly distributed throughout the mixture and it has a crumbly texture. Transfer the mixture back into the skillet and cook over medium-high heat, stirring frequently until it is a rich brown and has a nutty aroma (about 2-3 minutes). Immediately remove from the heat and add the brown sugar, stirring well and mixing in the brown sugar until it is evenly distributed throughout the mixture. Return the chicken to the skillet and add the juices from the plate",328787
"Preheat oven to 400 degrees f. Spread the artichoke hearts in a single layer in a 10-inch oval baking dish. In a small bowl, combine the garlic and 2 teaspoons of the olive oil. Drizzle over artichoke hearts. Roast for 15 minutes. In a small bowl, combine the remaining 2 tablespoons of the olive oil, the lemon juice, and the salt and pepper. Set aside. Drizzle the warm artichoke hearts with the lemon-olive-oil mixture and sprinkle with the butter. Serve hot.",147728
"Spread one side of the bread with 1 teaspoon of the mustard-mayonnaise blend. Spread the other side with 1 teaspoon of the butter. Layer the sandwich with the ham, 1/4 of the tomatoes, 2 slices of the gouda cheese, and the chives. Top with the remaining bread. Grill the sandwich in a panini maker until the cheese has melted. Makes 1 sandwich.",116840
"Mix together the turkey, scallions and carrot. Add the egg and breadcrumbs and form into 1 inch meatballs. Heat the oil in a large frying pan and saute the meatballs for 4 minutes. Add the teriyaki sauce and cook for another 4 minutes. Sprinkle the sesame seeds over top. Serve immediately.",296760
"Peel jicama and slice. Peel carrot and julienne. Peel apple and grate. In a large bowl combine jicama, carrots, and apple. In a small bowl combine mayonnaise, lemon juice, water, sugar, salt, and cayenne pepper. Add dressing to vegetables. Stir. Serve on lettuce or other greens. Serves 4.",99340
Place all of the marinade ingredients in a food processor or blender. Pulse until the mixture is smooth. Use the marinade to marinate meat for 1 hour before cooking.,127045
"In a medium saucepan over medium heat, combine soup and 1 cup water. Bring to a boil. Reduce heatsimmer for 10 minutes or until thickened. Stir in milk. In a small bowl, combine milk, peanut butter, 1/4 cup water, and 1/4 tsp vanilla. Stir into soup mixture. Heat through. Garnish with whipped cream.",27185
"Spread mayonnaise on the inside of each roll half. Top one half with pork, ham, swiss cheese, pickles and mustard. Cover with other half of roll. Heat canola oil in a large skillet over medium-high heat. Add sandwich and fry until golden brown on one side, about 2 minutes. Turn sandwich over and fry until golden brown on other side, about 2 minutes longer.",457233
Combine all ingredients in medium saucepan and stir until well blended. Heat over low heat for about 3 minutes or until thoroughly heated.,293451
Pour strawberry pie filling over a layer of vanilla ice cream. Top with a layer of bananas. Sprinkle pecans over all. Serve with lemon juice.,26497
"Preheat oven to 425 degrees F (220 degrees C). Spread egg onto baking sheet. Place orange roughy fillets in egg mixture and turn to coat. In another bowl, combine bread crumbs and Parmesan cheese. Sprinkle fish with lemon pepper and garlic powder. Dip fish in egg, then roll in breadcrumb mixture. Place on baking sheet. Bake 10 minutes in preheated oven. Turn fillets over and bake another 5 minutes. Serve hot.",3065
"Preheat oven to 350 degrees F. Butter 2 small baking dishes or one 9x12-inch baking dish. In a small skillet over medium heat, saute onion in butter for 3 minutes. Stir in flour and cook for 1 minute. Pour in milk and stir well. Cook until thickened and bubbly. Stir in 1/2 cup cheese. Spread 1/4 of the mixture in each baking dish. Cut fish into 1-inch pieces and arrange over mixture. Top with remaining milk-cheese mixture. Sprinkle with remaining 1/4 cup cheese. Bake for 15 minutes or until fish is cooked.",196403
"Heat a skillet over medium heat. Add broccoli and carrotssaute until crisp tender. Stir in garlicsaute 30 seconds longer. Combine honey, broth, and water in a medium bowl. Whisk in oil. Pour mixture over vegetables. Bring to a simmer over medium heat. Cook until liquid is reduced by half. Season to taste. Serve over rice.",363221
"Boil potatoes until tender (about 10 minutes). Drain well and return to pan. Add cream cheese, milk, dill weed and butter. Mash well. Season with salt and pepper. Serve hot with roast beef or ham.",361798
"In skillet over medium heat, melt 1 tbs butter and saute 1 tbs flour until light brown. Stir in curry powder and salt and cook for about 30 seconds more. Whisk in 1 cup chicken stock and cook 2 minutes. Whisk in 2 tbs heavy cream and egg yolk and cook until heated through and curry sauce has thickened slightly. Serve over chicken or vegetables and garnish with lemon wedges.",417203
"Place turkey giblets in a 4-quart microwave-safe casserole or saucepan with water to cover. Microwave on high for 15 minutes or until giblets are just cooked through. Drain well. Reserve 1/2 cup turkey drippings. In a medium skillet, saute celery and onion in drippings until crisp-tender. Combine drippings, flour and seasonings. Add giblets and liquidstir until smooth. Cook and stir over low heat for 2 to 3 minutes or until thickened. Serve over turkey or stuffing.",99916
In a large skillet brown ground beef with onion. Add seasonings and tomato and simmer uncovered until meat is cooked through. Drain liquid from skillet and stir in macaroni. Add enough water to cover macaroni. Add cheddar cheese and stir until melted and smooth. Serve hot with bread if desired.,168516
"Cook pasta according to package directions. Drain orzo and set aside to cool. Place vinegar, pesto sauce, salt, and pepper into blender. Process until smooth. Add olive oil slowly while blender is running. Set aside. Cook chicken in boiling water for 10 minutes or until no longer pink. Drain and set aside to cool. In a large bowl combine orzo, spinach leaves, tomatoes, onion, chicken, parmesan cheese, pesto dressing. Toss to mix. Serve at room temperature or cold. Serve with salad or bread if desired.",241622
"Preheat the oven to 425 degrees. Rinse the asparagus in cold water. Place the asparagus in a 9x13 inch baking dish. Drizzle the olive oil over the asparagus. Sprinkle the asparagus with the garlic and lemon zest. Season with the lemon juice, salt, and pepper. Roast the asparagus in the preheated oven for 10 minutes. Serve hot.",67329
"Combine bread crumbs, parsley, salt, garlic, and butter in a bowl. Divide evenly between 4 chicken breasts. Lay 1 chicken breast in an aluminum foil-lined 9 x 13 baking dishcover with 1/2 of the bread-crumb mixture. Top with 1 more chicken breast, then cover with remaining bread-crumb mixture. Cover tightly with foil. Repeat with remaining chicken breasts and bread-crumb mixture. Bake at 350 for 1 hour or until chicken is no longer pink in center. Let stand for 10 minutes before serving.",139218
"Preheat oven to 425 degrees F (220 degrees C). Place chicken in a large bowl. Sprinkle with Shake N Bake and toss to coat chicken evenly. In a medium bowl, combine pasta, oil and buttertoss to coat pasta evenly. In a medium saucepan combine chicken broth, tomatoes, parsley, basil, garlic powder, oregano and parmesan cheese. Cook over medium heat until sauce thickens, about 10 minutes. Pour sauce over pasta mixturetoss to coat evenly. Transfer pasta mixture to a greased baking dish. Sprinkle chicken with parsleyplace evenly over pasta mixture. Top with mozzarella cheese. Bake in preheated oven for 20 minutes.",10476
"Cook elbow macaroni in a large pot of boiling water until tender. Heat a large skillet over medium heat. Add beef and cook, breaking up with a spoon, until browned. Drain. Add onion and cook until tender. Add garlic and cook for 1 minute more. Stir in tomato soup. Bring to a boil. Stirring often, simmer uncovered for about 5 minutes. Stir in macaroni and water. Bring to a boil. Simmer, covered for 10 minutes. Stir in sugar, salt and pepper. Cook for 5 minutes more. Serve warm.",10367
"Melt chocolate in microwave or double boiler over low heat until smooth. Heat vegetable oil in a small skillet over medium-high heat until a deep fryer thermometer reads 375f or until a small piece of potato chip dropped into skillet sizzles when removed immediately. One at a time, dip each chip into chocolate and allow excess to drip off before placing on a wire rack set over a baking sheet. Sprinkle with pistachios, sea salt and cayenne pepper, if using. Repeat with remaining potato chips. Let stand until chocolate is set.",355742
Preheat oven to 400 degrees f. Rub salmon with butter. Sprinkle with brown sugar and bourbon. Bake 10-15 minutes.,181208
"Cook rice according to package directions. Preheat oven to 350 degrees F. Place a 9x13-inch baking pan in the oven to heat. Rinse the inside and outside of the whole chicken with hot water. Pat dry. In a small bowl, combine the hot broth with the yogurt and stir well. In a second bowl, combine the mustard with the soy and ginger. In a third bowl, combine the honey and salt. Remove the pan from the oven and place the chicken breast-side down in the hot pan. Brush the top of the bird with the broth mixture. Sprinkle with salt and pepper. Brush the top of the bird again with the mustard mixture. Brush the top of the bird again with the honey mixture. Roast for 1 hour. Remove the bird from the pan and let it stand for 10 minutes. Remove the chicken meat from the carcass and shred with your fingers. Add the meat to the rice and toss to combine. Serve with the lemon slices.",229974
"In a mixing bowl, combine the eggs with the all-purpose flour, sugar, salt & pepper until well blended. Stir in the corn. Heat about 1 inch oil in a frying pan until very hot. Drop by rounded teaspoonfuls into the hot oil & fry until golden brown & crisp, turning once to brown evenly. Drain on paper towel-lined plate. Serve with ketchup or any other sauce you like.",225759
Boil or bake the potatoes until they are tender. Cut in half and scoop the flesh out with a spoon. Mash the flesh with the sour cream. Season with salt and pepper. Stir in the diced onion and grated cheddar cheese. Spoon back into the skins and sprinkle with more cheese if desired. Bake at 350 degrees until the cheese is melted. Serve hot.,114271
Combine sugar and light corn syrup in a large pot over medium heat. Cook until the mixture comes to a boil and is about 240 degrees fahrenheit. Remove from heat and stir in gelatin until dissolved. Return the mixture to the heat and cook until it reaches 250 degrees fahrenheit. Remove from heat and add butter and food coloring. Stir until the butter is melted and the mixture is combined well. Divide the mixture among lollipop molds and let cool completely at room temperature. Insert lollipop sticks into the center of the molds and place in the refrigerator overnight until firm. Remove lollipops from the molds and serve or store in airtight container.,329263
"In food processor, combine garbanzo beans, tahini, water, lemon juice, olive oil. Process until smooth. Add garlic, 1/8 teaspoon salt, cumin seed, cayenne pepper. Process until well blended. Add parsley. Process until well blended. Transfer to serving bowl. Serve with pita chips. Refrigerate in tightly covered container for 1 week.",233853
Place bread in a single layer on a baking sheet and spray with cooking spray. Bake at 325 degrees for 15-20 minutes. Remove from oven and spread mustard on the bottom side of the bread slices. Top each slice with ham and cheese slices. Spread with honey mustard and place in a panini maker and cook until cheese has melted and bread is crispy. Cut into wedges and serve immediately.,169418
"Preheat the oven to 350 degrees f. Grease and flour two 9-inch round cakepans. Sift the flour, baking powder, and salt together into a large mixing bowl. Beat the oil and the brown sugar in another large mixing bowl until light and fluffy. Beat in the eggs, one at a time. Add the water and the vanilla and beat until smooth. Add half of the flour mixture and beat on low speed. Add half of the milk and beat on low speed. Repeat with the remaining flour mixture and the remaining milk. Divide the batter evenly between the prepared pans and bake for 30-35 minutes in the preheated oven. Cool for 10 minutes in the pans on wire racks. Remove from the pans and cool completely. Meanwhile, prepare the chocolate sauce. Melt the chocolate and the shortening together over low heat in a heavy saucepan. Stir in the confectioners sugar and vanilla. Serve the cake slices with the chocolate sauce poured over them.",194088
"Cook brown rice according to directions on box. Drain peas. Stir together soup, water & rice. Pour mixture into greased baking dish. Bake at 375 degrees f for 20 minutes or until heated through. Stir in tuna & peas. Top with cheese slices. Bake 5 more minutes or until cheese is melted. Serve warm.",219462
"Heat oil in a large skillet over medium heat. Add chicken and saute until browned. Add garlic, rosemary, thyme, parsley, and sage. Saute 1 minute. Stir in flour. Cook 1 minute. Add wine, stirring constantly. Cook 1 minute or until thick. Add lemon juice.",8173
"Place 4 chicken breasts on a piece of aluminum foil. Sprinkle with salsa, beans and corn. Fold foil over breasts to make a sealed packet. Bake in 400 degree oven for 30 minutes. Serve with warm flour tortillas.",257505
"Mix together sugar, water and salt. Heat to dissolve. Cool. Stir in vanilla. Chill. Store in refrigerator. Use as a mixer with cola.",467335
Cut the chicken breasts in half lengthwise and then cut each half into 3 pieces. Add the chicken to a crockpot. Combine the other ingredients. Pour over the chicken and stir to combine. Cook for 4 hours on low. Serve over rice.,503883
Blend all of these ingredients together and serve on crackers with lettuce or tomato.,19906
Line a baking sheet with wax paper. Melt oil in a small saucepan over medium heat. Add garlic powder and dill weed and stir. Add lemon juice and stir until combined. Add dressing mix and stir until combined. Pour over baking sheet. Bake 45 minutes. Remove from oven and stir. Bake 30 minutes longer or until browned. Cool completely. Store in airtight containers. Makes 10 servings.,49755
"Combine the butter and sugar in the bowl of a mixer. Beat until light and creamy. Add the eggs one at a time and beat well after each addition. Add the water and beat until incorporated. Add the citric acid and beat until just combined. Spread the magic spread into the crust. Bake at 350 degrees until bubbly, approximately 30 minutes. Cool completely.",218520
"Heat olive oil in large pot over medium heat. Add scallions, celery rib, onion and cook 5 minutes or until onion is tender. Add chicken broth, peas and peapods. Bring to boil, reduce heat and simmer 2 minutes or until peas are tender-crisp. Remove 1 cup mixture. In blender or food processor puree remaining mixture. Stir in mint leaves and 2 tablespoons yogurt. Serve with remaining yogurt sprinkled with mint leaf.",167655
"Bring a large pot of water to a boil. Cook pasta until al dente. Drain. While pasta is cooking, heat 2 tablespoons of oil in a large skillet over medium heat. Add the sausage and brown until cooked through. Add the pepper and onion. Saute until the pepper is tender. Stir in the sauce and heat through. Add the pasta and stir to combine. Serve sprinkled with basil.",30513
"In a large non-stick skillet over medium heat, heat oil and garlic for about 2-3 minutes, until fragrant and lightly browned. Stir in vinegar, mustard and salt and pepper to taste. Remove from heat and let stand until cooled slightly. Tear lettuce into bite-size pieces and add to dressing in skillet and toss well. Top with shredded romano and serve immediately.",319218
"Place flour, baking soda and salt into bowl and mix well. Cut butter into flour mixture using two knives or pastry blender. Add sour milk. Mix until dough is firm enough to handle. Turn out onto a floured board. Knead lightly until smooth. Roll out 1/2 inch thick. Cut into four squares. Bake on ungreased baking sheet at 425F for 10 minutes.",164756
"Mix together the sour cream, cream cheese, and worcestershire sauce and set aside. Dice the chicken and add it to the mixture. Add the parmesan cheese and stir it all together. Place it in a baking dish and bake at 350 degrees for 20-25 minutes. Serve with tortilla chips, crackers or veggies.",85547
"In a large bowl sift the flour, baking powder and mustard powder. With a knife or pastry blender cut in the cold butter and cheese until crumbly. Stir in the milk until the dough forms a ball. Divide dough in half and pat each half into a 1/2 inch thick disk. Cut each disk into quarters and place on an ungreased cookie sheet. Bake at 425 degrees for about 12 minutes or until lightly browned. Let cool on a rack. Brush with melted butter before serving.",174234
"Thaw peas in microwave. Bring to a boil in a saucepan, season with salt and pepper and cook for 3 minutes. Stir in dill. Let cool and mix with artichoke hearts. Serve with green onions and a drizzle of olive oil.",307687
"Cook sausage in a skillet over medium heat until no longer pink, 8-10 minutes. Drain off fat and cool sausage in a large mixing bowl. Combine remaining ingredients in a smaller bowl. Add sausage and mix well. Spoon into greased muffin cups. Bake at 350 f 20-25 minutes.",46946
Pre-heat oven to 375 degrees. Cut sausage links in half. Place cut side down in baking dish. Add olive oil and saute onion and peppers in dish until tender. Sprinkle sausage and veggies with tomato sauce. Bake uncovered for 30-45 minutes. You can also brown the sausage and veggies first. Serve over cooked pasta.,279588
Preheat oven to 350 degrees f. Combine sugar and corn syrup in a saucepan. Stir over medium heat until sugar is dissolved. Bring mixture to a boil and boil for 2 minutes. Remove from heat and stir in butter and nuts. Spoon filling into a greased 12-cup muffin pan. Separate dough into triangles and place over filling in pan. Bake in preheated oven for about 20 minutes or until golden brown.,84976
"In a small bowl combine the margarine, mustard, and mayonnaise. Put the wieners on a skewer, then dip them into the mixture. Serve on a Q-tip.",74417
"Preheat oven to 350 degrees. In a bowl, combine flour, sugar and salt. Blend in margarine until the mixture resembles coarse meal. Add water and mix until the dough holds together. Gather dough into a ball. Shape into a disk and wrap with plastic. Chill for 1 hour. Roll out dough to fit your pie pan. Bake 15-20 minutes. Cool.",175229
Spread pizza sauce onto one side of each slice of bread. Place slices of cheese and pepperoni in pizza sauce. Top with another slice of bread. Place sandwiches in panini maker. Grill sandwiches until golden brown and cheese is melted. Remove from maker. Brush sandwiches with butter. Cut in half. Serve immediately.,126714
"Place peppers in a small bowl and cover with water. Bring to a boil over high heat and boil for 15 minutes. Drain and place in a food processor. Add garlic and process until smooth. Add walnuts and process until smooth. Season with salt and hot pepper flakes. With a spoon, press into a serving dish. Bake in a 350f preheated oven until bubbly and browned, about one hour. Cool slightly. In a small bowl combine molasses and oil. Pour over red pepper mixture and toss to coat. Cover and chill overnight. Serve with crostini or bread.",215380
"In a 9x13 baking dish or roasting pan, mix together all the ingredients except the mushrooms and the garlic. Add the chicken pieces and stir to coat. Bake for one hour. Stir every 15 minutes. Cook for about an hour or until the chicken is done. Add the mushrooms and garlic and stir. Cook for an additional 10 minutes. Serve with hot, cooked rice.",52373
"Heat oil in large saute pan over medium heatadd onions and garlic, and cook 2-3 minutes. Add tomatoescook 5 minutes. Season with salt and pepper. Add basil and buttercook 1 minute more. Meanwhile, in a large pot of salted boiling water, cook pasta until tender but firm. Drain pastaadd tomato sauce mixture and gorgonzola cheesetoss well. Divide pasta among 4 warmed platessprinkle with parmesan cheese. Yield: 4 servings",289795
