response,target_recipe
Place the whole chicken in the bottom of a large pot and add the onion and carrots. Add the water and bring to a boil. Reduce the heat to low and simmer for approximately one hour. Take the chicken out of the broth and pull the meat from the bones. Discard the bones and set the meat aside. Skim the fat from the top of the broth and then bring it back up to a simmer. Cook the egg noodles in the broth for approximately ten minutes. Season with salt and pepper. Serve the hot broth with the cooked chicken and the egg noodles.,354922
"In a large mixing bowl whisk the half-and-half with the egg, sugar, vanilla extract and spices. Set aside. Slice the bread into 1/2 inch slices. Heat 1 tablespoon of butter in a large skillet over medium heat. Dip the bread slices into the egg mixture and place in the hot skillet. Cook 3 minutes on one side and 2 minutes on the other or until the egg is set and the bread is golden brown. Serve with syrup.",255618
Cook potatoes in a medium saucepan of boiling water over high heat until tender. Drainlet cool. Heat oil in a nonstick skillet over medium-high heat. Cook sausage until lightly browned. Add potatoestoss to combine. Remove from heat. Whisk together egg and mustard. Pour egg mixture over potatoes. Cook over medium-low heat until egg is set. Sprinkle with salt and pepper to taste. Serve immediately.,208130
Melt butter in skillet over medium heat. Add apples and saute until tender-crisp and lightly brown. Add orange rind and seasonings. Mix well. Add remaining ingredients and heat through. Serve warm.,9913
"In a large skillet add broccoli florets, sugar, soy sauce, rice vinegar, and sesame seeds. Cook over high heat until the liquid evaporates. Add the olive oil to the hot pan. Stir-fry until tender.",329419
"In a large bowl, toss together the fruit with the honey, vanilla bean seeds, cinnamon, mint, and orange flower water.",172591
"Cream together butter and sugar. Add eggs and beat thoroughly. Blend in the flour, baking powder and almond flavoring. Fold in rhubarb. Turn into a well-greased 8 inch square pan. Bake at 350 for 35 to 40 minutes or until done. Cool and cut into squares. Makes 8 to 10 squares.",81190
"Grease a 13 x 9-inch baking dish. In a large bowl combine the brown sugar, vanilla, oats and peanut butter. Cream the butter and brown sugar until light. Add the vanilla. Add the dry ingredients and stir until thoroughly blended. Press into the baking dish. Bake for 20 minutes at 350 degrees. Spread the chocolate-covered raisins over the top of the crust. Bake for 10 minutes longer or until the crust is crisp and the raisins are melted. Cool before cutting into bars.
Recipe By : Sweeties-Place
Recipe By : Sweeties Place
BARS CEREAL CEREAL BARS COOKIES DESSERT OAT OATMEAL PEANUT BUTTER RAISINS
« Previous PostRocky Road
Next Post » Fresh Fruit Salad",235184
"Cream butter until creamy and add brown sugar and salt. Beat until light. Add light corn syrup, sweetened condensed milk, vanilla and beat until light. Bake in greased pan at 350 degrees F (175 degrees C) for 15 minutes or until golden brown. Cool in pan on rack. Cut into squares.",102501
Place cucumber in a colander to drain. Chop cucumber and add to mayonnaise and sour cream. Add white pepper and fresh dill. Chill for 2 hours. Serve with crackers.,202143
"Place brisket in crockpot with water. Add pickling spices and peppercorns. Cook on low for 10 hours. Add more water if necessary. After 10 hours, remove brisket from crockpot. Set aside. Place cabbage in crockpot. Add water to cover. Cook on high for 20 minutes or until tender. Slice brisket and serve with cooked cabbage.",360956
"Bring a large pot of salted water to a boil. Cook gnocchi according to package directions. Drain. Heat butter in a medium skillet over medium-high heat. Add shallots and cook 1 minute. Add zucchini and cook 1 minute. Stir in tomatoes. Season to taste with nutmeg, salt and pepper. Divide gnocchi among plates. Top with sauce, cheese and basil.",346534
Preheat oven to 350 degrees f. Grease a 12-cup bundt pan or two regular loaf pans with cooking spray. Combine brown sugar and pecans in a small bowl. Heat maple syrup in a small saucepan over low heat until it boils. Cut each biscuit into quarters and arrange in the prepared pan. Drizzle with the syrup and sprinkle with the pecan mixture. Bake for 30 minutes in the bundt or about 40 minutes in the loaf pans or until golden brown and the syrup is bubbly and syrup is bubbly and the topping is lightly browned. Remove from the oven and let cool for 5 minutes before removing from the pans to cool completely on wire racks.,512746
"In large bowl combine first 5 ingredients. Beat until moistened. Beat 2 minutes on medium speed. Pour into greased and floured 10-inch tube pan. Bake 325 degrees f for 40-45 minutes or until toothpick inserted near center comes out clean. Cool 10 minutes. Remove from pan to wire rack. Cool completely,. Invert onto wire rack over wax paper. Remove wax papercool completely. Cut into squares to serve.",313278
"Place a large skillet over medium heat. Add oil and chicken. Cook until browned. Add curry paste and cook for 1 minute. Stir in carrot, onion and sweet chili. Cook for 1 minute more. Remove from heat and stir in cream cheese until well combined. Spoon chicken mixture into a pastry bag with a 1/2 inch tip. Cut puff pastry sheets into 6-inch squares. Place a square of pastry on a baking sheet and pipe 1/3 cup chicken mixture in the center. Fold 2 opposite sides over filling and seal. Repeat with remaining puff pastry and filling. Brush tops with egg and sprinkle with sesame seeds. Bake until golden brown, approximately 15 to 20 minutes. Serve warm.",302609
"Combine skim milk, wheat flour, all-purpose flour, eggs, honey & salt in large bowl, whisking to blend well. Add oil & whisk until smooth. Heat a lightly oiled 10-inch nonstick skillet over medium-high heat until hot. Pour about 1/3 cup batter into skillet & swirl to evenly coat bottom of skillet. Cook for 1 minute or until top of crepe is set & bottom is lightly browned. Turn crepe over with spatula & cook for 30 seconds to 1 minute or until top is lightly browned & both sides are golden brown. Remove from skillet & repeat procedure with remaining batter to make 3 more crepes, wiping skillet between each crepe with a paper towel dipped in vegetable oil as needed to prevent sticking. Serve crepes warm or at room temperature with desired toppings.",213392
Bring a pot of water to boil. Add corn and cook for 3 minutes. Drain and cool. Add to vegetables. Add butter. Toss in corn and mix well. Season to taste. Serve warm or cold. I like to sprinkle cheddar cheese over the top. This is a great side dish.,30171
"In a large bowl, combine the first six ingredients. Add flour, baking powder and saltmix well. Stir in the crunchy peanut butter. Pour batter into a greased 9-in. x 5-in. loaf pan. Bake at 350 for 40 minutes or until a wooden pick inserted near the center comes out clean. Cool for 10 minutes before removing from the pan to a wire rack to cool completely. Spread the jam on the bread while it is still warm. Crumble the remaining peanut butter over the top of the jam. Press the salted peanuts on top of the jam/peanut butter mixture. Cool completely. Cut into 12 slices.",185634
"In a bowl combine the first 3 ingredients. Dip each piece of chicken into the mixture on both sides. Place on a lightly greased baking sheet. Bake at 350f for 25-30 minutes or until done as you like. Sprinkle with cheese and oregano.
My son is a big fan of chicken soup so I was happy to make some for him. He has a very bad cold with a lot of congestion so the warm soup really hit the spot. I made it a little spicy with some hot pepper flakes sprinkled on top which helped clear up his sinuses. The lemon was a nice touch that really made the broth pop in his mouth.
I am not a big fan of mushrooms so I didn't use them. I also didn't have celery so I used green onions instead.
I found this recipe in the recipe database of the American Diabetes Association. I decided it was a nice change from my usual cooked broccoli with butter, salt and pepper. It is very good.
I made this for my lunch today and it was very",246479
In skillet cook meat and drain. Add onion and garlic. Add cooked pasta and mix well. Stir in sauce and 1 1/2 cups water. Add spinach and cook for 5 minutes more. Pour mixture into 13x9 baking pan. Layer with provolone and parmesan. Bake at 350 for 1 hour or until browned and bubbly. Serve with salad or garlic bread.,354551
In a pan brown the bell pepper and onion in the butter. Add the cooked sweet potato. Stir in curry powder. Remove from heat. Mash the filling. Wrap with wonton skins. Heat a small amount of canola oil in a pan. Cook wontons until golden brown. Serve with sour cream and mango chutney.,257053
Heat olive oil in a heavy skillet over medium heat. Add garlic and saute until golden. Remove garlic from skillet and set aside. Add sour orange juice to the skillet along with the remaining spices. Heat through. Add pork butt to the skillet. Cook for 2 to 4 hours or until pork is very tender. Remove pork butt from skillet. Add garlic back to the sauce and cook until thickened. Serve on top of pork. Garnish with sour orange slices.,372726
Cut french bread in half and spread with butter. Spread one side with cream cheese. Top with ham and monterey jack cheese. Beat together eggs and milk. Add wine and green onions to liquid mixture. Pour over bread and ham. Sprinkle with parmesan. Bake at 350 for 30-40 minutes. Let set for 5 minutes before serving. Serves 6-8.,421715
"Put in bread machine water, buttermilk, oil, honey. Then put in old fashioned oats, white flour, wheat flour, and salt. Add yeast, baking soda on top. Set to bread machine settings 10 minutes rise 20 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10 minutes rise 10 minutes cook 10",162319
"Preheat oven to 375 f. Line a baking sheet with parchment paper. In a large bowl, toss the potatoes with the butter until evenly coated. Spread the potatoes on the baking sheet in a single layer. Roast the potatoes for 40 to 45 minutes until golden brown. In a small bowl, whisk the maple syrup and the salt until evenly incorporated. Drizzle the maple syrup over the hot potatoes. Serve the potatoes hot.",44857
Place chicken in a ziplock bag. Add the other two ingredients and seal the bag. Make sure the bag is sealed well as this is what keeps the liquid from leaking out. Marinate overnight. In a skillet heat up a little bit of vegetable oil and brown the chicken. Take the chicken out of the pan and pour out the liquid from the bag. Sprinkle the cornflakes on the bottom of the pan and put the chicken back into the pan. Let cook until the chicken is done. Serve over rice or pasta with the leftover sauce.,86586
Place tomato sauce in bottom of prepared pan. Cover with diced tomatoes and mozzarella cheese. Arrange slices of marinated artichokes over cheese. Scatter chestnut mushrooms and sliced black olives over top. Bake for 15-20 minutes.,161269
"In a 10-inch skillet coated with cooking spray, cook ham over medium heat until no longer pinkstir in bell peppers and onioncook 2 minutes. Beat together the eggs and milkstir into vegetable mixture. Sprinkle with cheesecover and cook for 10 minutes or until set. Cut into wedges to serve.",275751
"Cook the pasta in a large pot of boiling salted water until tender but firm to the bite, about 10 minutes. Drain well, and transfer to a large bowl. Meanwhile, trim the broccoli stems and chop the flowers into small florets. Heat the 2 tablespoons of the oil in a large skillet over medium-high heat. Add the garlic and cook, stirring frequently, for 1 minute. Add the broccoli and cook, stirring frequently for 1 to 2 minutes, or until the broccoli is bright green and crisp-tender. Transfer the broccoli mixture to the bowl with the pasta and add the chili flakes and lemon juicetoss well. Heat the remaining 2 tablespoons of the oil in the skillet over medium-high heat. Add the pesto and cook for 1 minute, or until the pesto is warm and fragrant. Add to the pasta mixture and toss well. Sprinkle with the parmesan and serve immediately.",182737
"Peel and slice eggplants about 1/4 inch thick. Combine eggs and water in a shallow dish. Heat oil in a skillet over medium high heat until hot, about 375 degrees f. Combine flour and bread crumbs in a shallow dish. Dip the eggplants in the eggs and then in the flour and bread crumb mixture, pressing the mixture firmly into the eggplants. Place in skillet and fry until golden brown, about 3-4 minutes per side. Remove from skillet and set aside. Saute tomatoes and garlic in the oil in the skillet until tender. Add mozzarella and sprinkle with parsley. Serve the eggplants on the top of the sauce.",247264
Let the butter soften to room temperature. Beat in other ingredients. Pack butter into molds or crocks or form balls with a melon baller. Chill for at least 3 hours before serving. Can be stored for upto 1 month in the refrigerator or 3 months in the freezer.,457226
"Melt butter in sauce pan. Stir in corn syrup and brown sugar. Stir over medium heat until mixture boils. Boil for 2 minutes, stirring constantly. Add vanilla and baking soda. Pour over popcorn. Stir to coat well. Spread on waxed paper. Let stand overnight to dry. Store in airtight container.
How can I make my own popcorn?
How do you make popcorn at home?
How do you make popcorn?
How do you make popcorn in a microwave?
How do you make popcorn in a pan?
How do you make popcorn in a pot?
How do you make popcorn in a skillet?
How do you make popcorn in a slow cooker?
How do you make popcorn in a wok?
How do you make popcorn with oil?
How do you make popcorn without a microwave?
How do you make popcorn without a stovetop?
How do you make popcorn without a microwave or stovetop?
How do you make",3925
Brown sausage. Add onions and bell peppers and cook 5-10 minutes till onions are tender. Add tiny new potatoes and cook uncovered for 20 minutes or until potatoes are tender crisp and the liquid is evaporated. Add salt and pepper to taste.,181994
Cut schnitzels into long thin strips. Alternate strips of bacon and schnitzels on skewers and secure them with cocktail sticks. Grill over a barbecue or under the grill for about 3 minutes on each side until the bacon is crisp and the schnitzels are browned. Serve with slices of lemon or lime to squeeze over the meat.,105636
"Cut the scallops in half horizontally if they are large. Dip the scallops in flour and shake off the excess. Heat the butter in a large skillet over medium heat until foamy. Add the scallops to the skillet and saute until lightly browned about 1 minute per side. Add the chicken broth, thyme, and crackers and bring to a simmer. Cover the skillet and cook for about 5 minutes or until the scallops are tender.",445536
"Heat oil in a large pot. Add the onions and saut for 5 minutes. Add the ground meat and garlic. Cook over medium heat until the meat is browned and no longer pink. Add the paprika, cumin and crushed tomatoes. Add the stock and bring to a boil. Lower the heat and simmer for 20 minutes. Add the red kidney beans and simmer for 10 minutes more. Serve hot with sour cream and parsley.",252134
"Place bread flour, whole wheat flour and semolina flour into large bowl of electric mixer. Dissolve yeast into warm water. Stir in 2 tablespoons of butter and honey until dissolved and creamy. With dough hook attached to mixer, gradually add liquid mixture to flour mixture. Beat at low speed 1 minute. Beat at medium speed 4 minutes, scraping bowl occasionally. Turn dough onto lightly oiled surface and knead until smooth and elastic about 6 minutes. Place dough in lightly oiled bowl and cover with plastic wrap. Let rise 1 hour or until doubled. Punch down dough and shape into loaves. Place loaves into lightly oiled bowl and cover with plastic wrap. Let rise 30 minutes or until doubled. Preheat oven to 375 F. Bake 25 to 30 minutes or until golden brown. Cool completely before slicing. Makes 4 loaves.",310509
In a large bowl combine the cocoa and stevia. Stir in the cornstarch. Add the salt. Add the milk and vanilla. Stir until thick and smooth. Spoon into pie shell. Chill until serving. Top with whipped cream.,192438
"Chop the veggies. Combine the veggies in a bowl. Drizzle with oil and vinegar. Add olives. Season to taste with salt & pepper. Refrigerate at least 1 hour before serving.
How Do You Cook Cucumber Salad?
If you know another way to cook Cucumber Salad please make a comment in the form below to help other free recipe users make the best of this free recipie.",424023
"Preheat oven to 400 degrees. Grease muffin cups or line with paper liners. Sift together dry ingredients in a large bowl. In another bowl, combine milk, egg, and vanilla. Add to dry ingredients and stir until just moistened. Fold in cereal. Spoon into prepared muffin cups. Bake for 20 minutes or until golden brown. Cool in pans for 5 minutes. Turn out onto wire racks to cool completely. Makes 12 muffins.",88603
"Cream oleo and sugar. Add flour, vinegar, and soda. Roll into balls and flatten with fork. Bake 10 mins at 350 degrees.",88795
"In a small bowl combine all sauce ingredients and set aside. Combine honey and lime juice and set aside. Drizzle fish with a bit of oil and season with a pinch of sea salt. Grill or broil for 5 minutes on each side or until opaque and flaky. To serve place 3 slices of fish in center of plate and top with a few spoons of sauce. Add a dollop of rice and a wedge of lemon.
This recipe for Grilled Salmon with Orange-Ginger Glaze was adapted from a recipe that appeared in Allrecipes magazine. I have adapted it further to make it easier to prepare and to make it taste even better.
In a small saucepan combine the lime juice and zest, orange juice and zest, orange marmelade and ginger.
Cook over medium high heat until reduced to almost half. Remove from heat.
Swirl in the butter. Set aside.
While sauce is cooking place the salmon on a hot grill and cook 5 minutes per side.
While the fish is cooking make the sauce.
Serve",59908
"To make the rub, combine the first 7 ingredients and sprinkle over the ribs and refrigerate overnight or at least 4 hours. Soak wood chips in water for at least 2 hours or until soft and pliable. When ready to smoke the ribs, drain the wood chips and arrange in a wood chip tray in the smoker. Preheat the smoker to 275f. Wrap the ribs in heavy duty aluminum foil and cook until the ribs are tender and the meat pulls easily from the bone, about 3 hours. Remove the ribs from the smoker and remove the aluminum foil wrap. Brush the ribs with the barbecue sauce and return to the smoker for another 30 minutes for glazing. Serve the ribs warm with the barbecue sauce on the side for dipping. Makes 4 servings.",388661
"Whisk together the vinegar, honey, oil, salt and pepper. Add the radicchio and endive. Toss to coat. Allow to stand for at least 30 minutes before serving.",187330
In a large saucepan melt the butter with the light corn syrup and the vanilla extract over medium heat. Add the krispies and mix well. Press into an ungreased 15x10x1 inch baking pan. Cool to room temperature. Cut into squares and store in an airtight container.,74472
"Cut 1/2-inch-long stick from each stick. Cut sticks into 4-inch lengths. Insert sticks into apple centers. Place in a saucepan of water. Cook 10 minutes. Drain. Heat caramels in a medium saucepan over low heat, stirring frequently, until smooth. Dip caramel-coated apples in white chocolate. Press Oreos on top. Refrigerate.",11568
"In a bowl, combine first six ingredients. Form into balls. Roll in granola or coconut. Place on wax paper. Store in refrigerator. May sub almond milk for milk for dairy-free version. May sub agave nectar for honey for vegan version. May sub sunflower seed butter or almond butter for peanut butter.",324633
"Place eggs in a large pot and cover with water. Add a small amount of salt and bring to the boil over high heat. Once boiling, lower the heat to medium and continue to boil for 10 minutes. Drain the eggs and run cold water over them. Then rub them with the black tea leaves. Bring the remaining liquid to the boil and add the black soy sauce, sugar and tangerine zest. Then add the eggs to the liquid and bring to the boil again. Once boiling turn off the heat and let the eggs steep for 15 minutes. Strain the liquid from the eggs and place the eggs into the liquid to cool. Store in the fridge.",288083
Preheat oven to 170°C/325°F/gas mark 3. Lightly grease 12 muffin holes. Sift dry ingredients together. Add golden syrup. Beat egg slightly. Add melted butter. Stir in dates. Fold in dry ingredients. Spoon mixture into holes. Bake for 20-25 minutes or until firm. Turn out and cool on rack.,28989
Break vermicelli into 1 inch pieces. Melt butter in medium saucepan. Add vermicelli and stir until lightly browned. Add rice and chicken stock and stir to combine. Bring to a boil. Cover and cook over low heat 20 minutes. Season to taste with salt and pepper. Enjoy.,24215
Beat whites with vanilla and cream of tartar. Add brown sugar and beat until stiff. Sift together the dry ingredients. Fold dry ingredients into the whites in three batches. Bake as directed.,116109
Brown the ground beef and drain. Mix the flour and seasonings. Gradually add the milk and water while stirring. Add the dried beef. Bring to a boil and simmer for 10 minutes.,105832
"Cook potatoes in boiling water for about 20 minutes or until done. Drain in colander and place in greased casserole dish. Cook the onion in butter for about 3 minutes in medium skillet. Stir in the fresh mushrooms and continue to cook for about 5 minutes or until the mushrooms are tender. Stir in the sour cream, season to taste with salt and pepper. Spread the mushroom mixture over the potatoes. Sprinkle with parmesan cheese. Bake for about 15 minutes or until the cheese is lightly browned and the dish is heated through. Serves 6.",48211
Prepare cake batter as directed on box but add 1 cup of eggnog and 1/4 cup of rum. Beat well and add almonds and spice. Bake in a greased bundt pan at 350 degrees for 50 to 60 minutes or until done. Cool 10 minutes then turn out and cool completely before glazing. Beat 1/4 cup of eggnog and 1/2 cup of powdered sugar for a smooth glaze and spread over top of cake. Sprinkle with nuts if desired.,35529
Cut the velveeta into slices about 1/4 inch thick. Spread a very thin layer of mayonnaise on each slice. Sprinkle with horseradish and hot sauce to taste. Roll up in slices of cooked bacon and secure with a toothpick. Wrap in plastic wrap and refrigerate at least 3 hours.,273691
"Preheat oven to 425 degrees F (220 degrees C). Toss carrots with olive oil in a large bowl. Sprinkle with smoked paprika, kosher salt, brown sugar, cumin, and molasses. Place on a baking sheet, cut side down. Roast 35 to 40 minutes in the preheated oven, turning once, until carrots are crisp-tender and lightly browned. Remove from oven. Sprinkle with vinegar and additional ground cumin and black pepper to taste. Garnish with fresh parsley. Serve hot or warm.",490244
Beat together cream cheese and sugar until smooth. Add extract and continue beating until fluffy. Add heavy cream and beat until smooth and fluffy. Add a few drops of red food coloring until desired color is achieved. Fold in sliced berries. Spoon into tart shells and place in refrigerator until set. Serve and enjoy!,159972
"Saut butter, onion, and celery together. Add water and cook until potatoes are tender. Mash until smooth. Add flour and blend. Add salt and spinach. Blend. Add milk and cheese. Heat and serve.",5024
"In a large bowl, combine the flours, salt, baking soda and powder. Set aside. In a medium bowl, combine the eggs and buttermilk and beat until well blended. In a small bowl, cream the butter and sugar together until smooth and creamy and then beat into the egg mixture until well-combined and lighter in color. Stir the wet into the dry until just combined. Heat a waffle iron until very hot and spray with non-stick spray. Place 1/4 cup of batter in the center of the hot iron and close the lid and let cook for about 3 minutes or until the waffle is golden brown and crisp on the outside and cooked through on the inside. Makes about 3 4-inch squares or 3 3-inch squares.",235743
"Boil water in a large saucepan for 2 minutes. Remove from heat. Stir in vegetables and cook 2 more minutes or until tender-crisp. Meanwhile, prepare the noodles according to the package directions. Drain the noodles and stir them into the vegetable mixture. Add eggs and stir well. Serve hot.",358466
Mix all the ingredients except fresh cream and serve in a tall glass with ice. Top with fresh cream and a dash of cinnamon.,363456
"Pour cold water into a medium bowladd cornstarch and mix with a wire whisk until smooth. Add the balsamic vinegar and mix thoroughly. Stir in the salt, sugar, egg, prepared mustard, and unsalted butter until smooth. This is your famous sauce. Serve immediately or refrigerate for later use. Serves 4-6.",108402
"Put cocoa and sugar into a blender. Add warm water and blend until smooth. Add milk and blend until smooth. Add chocolate and blend until smooth. Pour into glasses and serve.
Pour into glasses and serve.
1. In a medium saucepan, stir together the cocoa and sugar.
2. Add the milk and heat until it just begins to boil.
3. Remove from the heat and stir in the vanilla or liqueur.
4. Top with ground nutmeg or cinnamon, whipped cream or marshmallows.
1. In a large saucepan, stir together the cocoa and sugar.
2. Add the water. Bring to a boil, stirring constantly.
3. Allow to boil for two minutes, still stirring.
4. Add the milk and heat to serving temperature.
5. Add the vanilla and serve.
1. In a large bowl combine bread cubes and milk.
2. Melt margarinemix with cocoa and syrup.
3. Pour over bread and stir to coat.
4. Serve with sprinkled",415286
"Cut livers into slices and cut each slice into two strips. Sprinkle both sides with flour. Heat olive oil over medium heat, add sliced onion and saute until lightly browned. Add strips of liver and cook until brown. Add mushrooms and cook until tender, then add the dry red wine and the spices. Stir to dissolve spices and reduce the liquid by half. Add the livers and cook until heated through. Serve over rice or noodles.",58489
"In large bowl combine poundcake mix, eggnog, nutmeg & cinnamon. Beat until smooth. Divide batter among 2 greased 9 x 5 inch loaf pans. Bake at 350 for 40 to 45 minutes. Cool 5 minutes. Remove from pans to cooling rack. Drizzle with rum. Makes 2 loaves.
Eggnog has a rich history of its own. The word itself is of Dutch origin. It means a drink made from milk and eggs. The oldest record of the word is a Dutch recipe for milk punch called nogg, which was made for the Dutch colony in the West Indies in 1655. The English word eggnog first appeared in 1775. It was in the form of an alcoholic drink.
The eggnog we know today has its roots in medieval Europe. People then believed that the yolk of an egg was a symbol of the sun. Since the egg was believed to possess supernatural powers it was often used in pagan rituals. Eggnog is also used in some parts of Asia in a ritual called",105129
"Combine blueberries, strawberries, sugar, butter and water. Mix well. Combine dry ingredients. Spread half of fruit mixture into a 13x9 pan. Sprinkle dry mixture on top. Spread remaining fruit mixture on top. Bake at 350 degrees for 40 minutes or until fruit juices bubble. Serve with a dollop of light whipped topping.
Name: Blueberry Apple CrispIngredients: Blueberries, Apples, All-Purpose Flour, Brown Sugar, Oatmeal, Ground Cinnamon, Ground Nutmeg, MargarinePreparation:Combine the blueberries and the apples in a bowl and sprinkle with about 1 tablespoon of the flour. Toss. Spoon into 6 custard cups. Combine the remaining flour and sugar in a bowl. Cut in margarine until mixture is crumbly and resembles coarse meal. Add oats, cinnamon and nutmeg. Sprinkle flour mixture over the fruit. Bake at ",239068
"Cook pasta to al dente in boiling water. Drain. In a large frying pan or pot, heat olive oil over medium heat. Add pasta, tomatoes and water. Toss. Serve immediately. Add salt to your liking.",366582
"In a large bowl, combine the carrots, pineapple, orange and apple. Toss gently. In a small bowl, combine the remaining ingredients. Pour over the fruit and toss again. Serve chilled.",78748
"Mix mayonnaise, cheese, diced pimiento, and bacon in small bowl until blended. Spread mixture on bread. Cook in skillet over medium-high heat 3 minutes or until hot and melty. Flip and cook 3 minutes more or until bread is browned and cheese is melted. Makes 2 servings (2 sandwiches).",39678
"Cream butter and sugar until light and fluffy. Add bananas and egg beating well after each addition. Add vanilla and yoghurt and stir well to combine. Combine dry ingredients, sifting into the bowl. Pour batter into a greased and floured 9x5 loaf tin. Bake 60 to 70 minutes at 350 degrees until a toothpick comes out clean. Cool for 10 minutes then remove from pan to cool completely on a wire rack.",58300
Bring water to boiling. Remove from heat. Stir in tea and mint until thoroughly blended. Refrigerate at least one hour or overnight. Serve over ice in tall glasses. Stir in lemon juice to taste. Garnish each glass with a mint sprig.,215314
"Cook ground turkey until brown. Drain excess fat and return to pot. In a separate bowl, combine soup mixes and add to ground turkey mixture. Heat through. Spread tater tots evenly on bottom of casserole dish. Pour ground turkey mixture over tater tots. Sprinkle cheese on top of ground turkey mixture. Bake at 350 for 1 hour or until cheese is melted.
Name: turkey sausage pattiesIngredients: ground turkey, egg, seasoning salt, garlic powder, onion powderPreparation:Combine all ingredients together. Mix well. Form into patties, then place on a baking sheet or wax paper covered plate and chill for 1 hour. Broil on each side for 5-6 minutes or until browned.
Name: cheater s chiliIngredients: oil, lean ground turkey, stewed tomatoes, hot chili beans, chili powderPreparation:Heat oil in skillet. Crumble turkey and cook over medium-high heat until no longer p",430846
Boil potatoes until tender. Drain and let cool slightly. Mash potatoes and combine with remaining ingredients. Refrigerate for at least 3 hours before serving. Serve cold or at room temperature.,185115
Slice and core apples. Combine filling ingredients in a bowl and mix well. Spoon into crust. Dot with margarine drops. Bake at 350 for 50-60 minutes or until apples are tender. Cool for 20 minutes before serving.,260779
"Combine soymilk, egg white, honey, vanilla and spices in a blender or food processor. Process until smooth and frothy. Pour into glasses or mugs. Garnish with nutmeg if desired.",219299
Heat oil in wok or large skillet over high heat. Add chicken and stir fry 2 minutes. Add pineapple and cook until heated through. Add lime juice and crushed red pepper flakes. Toss well. Add green onions and ginger. Toss. Serve at once.,109018
Prepare 1 box of chocolate instant pudding mix as directed on the box. Cool completely. Beat 1 box of dream whip as directed on box. Fold in 1 container of COOL WHIP. Place pudding filling into prepared graham cracker pie crust and spread evenly over the bottom of the pie shell. Top the pudding layer with the COOL WHIP mixture. Refrigerate until ready to serve.,10489
"Preheat the oven to 180C/350F/gas mark 4. Peel and finely slice the onions. Wash the Savoy cabbage and cut the stalk out so that it lies flat. Dice the Savoy cabbage and toss with the finely sliced red onions and 2 tsp of water. Place the Savoy cabbage in an ovenproof dish and cover with foil. Bake for 5 minutes or until tender, stirring half way through cooking time. Heat the butter and oil in a wok until hot. Add the garlic and ginger and cook for 30 seconds, stirring frequently. Add the pork and stir-fry for 2 minutes or until cooked through. Stir in the Chinese five spice powder and season with salt and freshly ground black pepper. Add the Savoy cabbage and stir-fry for 2 minutes or until piping hot and lightly coated with the sauce. Serve immediately sprinkled with spring onions and the remaining 2 tsp of water.",345474
"Rinse an old-fashioned glass with herbsaint (an anise-flavored liqueur) to coat the glass. Discard excess liquid. In a cocktail shaker, muddle the rye whiskey, sugar and bitters until dissolved. Add ice. Cover and shake until chilled. Strain into glass and garnish with a lemon peel.
A few months ago I was at my daughters home when I found this in her bookcase. I was so happy that I found it. It is full of recipes for cocktails that do not contain alchohol. I have been making cocktails for years, but I did not know about this book until recently.
I've been trying out some of the recipes from this book. I found that some of them were really good and that others were just so-so.
The one that I liked the best was the Mango Mojito. I used some fresh mango that I cut up and added to it instead of using canned mango. I also added some fresh mint leaves to it as well as fresh limes. I thought that it was really good.
I",373146
"Combine wild rice, onion, celery and mushrooms in saucepan. Add water. Bring to a boil. Reduce heat to low. Simmer covered for 40 minutes. Stir occasionally. Add sausage. Heat through. In saucepan over low heat, combine milk and flour. Cook and stir until thick and bubbly. Stir in buttered bread crumbs. Spoon over rice and sausage. Garnish with worcestershire sauce.",171277
"Preheat oven to 350. Cook pasta according to package directions. Meanwhile, saute the vegetables in butter until tender. Stir in the soup, milk and seasonings. Add the tuna and mushrooms. Stir in the pasta and sprinkle with the pimento. Transfer to a greased 2-qt. Baking dish. Bake 30 minutes or until the top is golden brown.",100938
"Shell prawns and set aside. Cut red, yellow and green bell peppers into strips. Place bell peppers in a glass dish. In a bowl, combine lemon juice, olive oil, basil, rosemary, peppercorns and salt. Pour mixture over bell peppers. Place bell peppers on grill to heat through. Add prawns to the bowl of lemon juice mixture, cover and marinate for 15 minutes. Thread prawns onto skewers. Grill prawns for about 5-7 minutes or until firm and pink. Serve with grilled bell peppers.",73185
Cook noodles according to package directions and drain well. In a saucepan over medium heat add butter and pot cheese. Stir until melted and smooth. Add the drained noodles and toss to coat. Season with salt and pepper if desired. Serve warm or chilled.,157021
"Place water, rice and salt in saucepan. Bring to boil and cook for 15 minutes. Add butter and sugar.",381974
