response,target_recipe
Soften cream cheese. Add lemon juice and beat well. Add crabmeat and mix gently. Add mayonnaise and beat well. Stir in remaining ingredients and chill well before serving. Serve with crackers or vegetables.,379447
"In large mixer bowl, blend together the Bisquick and milk until soft dough forms. Add sausage and mix thoroughly. Add cheeses and oregano and parsley flakes and mix well. Shape into 1-inch balls and place on a greased baking sheet. Bake at 400 degrees for 10-12 minutes or until lightly browned and heated through. Makes 2-3 dozen. Serve warm or cold with your favorite dip.",300376
"Heat oven to 425f. Heat 1/2 cup butter in a 13x9-inch baking pan in oven until melted. Place potatoes in pantoss to coat with butter. Combine remaining 1/2 cup butter, breadcrumbs and cheesesprinkle evenly over potatoes. Bake 45 to 50 minutes or until potatoes are golden and tender.
Potatoes Parmesan is a food which is high in Vitamin B6, Vitamin B12, Vitamin C, Vitamin D and Vitamin K. We suggest you also do aerobic exercise while taking Potatoes Parmesan ! We cannot guarantee that Potatoes Parmesan is safe to use while pregnant since safety of some supplements during pregnancy haven't been definitely determined yet. Please note that dosages of some supplements may need to be adjusted while you are pregnant.",119798
Bring 6 cups of water to a boil. Add the grains and simmer for 25 minutes. Add salt to taste. Serve with milk and brown sugar.,485813
"Cook onion and carrots in 2 Tbsp. butter about 5 minutes or until tender. Add broccolicook 5 minutes longer. Combine bouillon powder, 2 tsp. garlic powder, 1/2 tsp. salt and 1/8 tsp. pepper. Add to vegetablesstir well. Cook 1 minute longer. Serve immediately.",32299
Combine the first 5 ingredients in a saucepan. Bring to a boil over medium-high heat. Stir constantly for 1 minute. Remove from heat. Add the peanut butter and stir until mixed. Add the oats. Drop by spoonfuls onto wax paper. Let cool.,3976
Peel 4 medium or 3 large sweet potatoes and cut into 1 inch slices. Put the cut up potatoes in a pan with 1/2 cup water. Bring to a boil over medium high heat and cook 20-25 minutes or until the potatoes are fork tender. Melt 1 stick butter in a small sauce pan over medium heat. Add 1/2 cup brown sugar and 1/4 cup milk. Stir to dissolve the sugar in the milk. Add 1/2 teaspoon grated ginger and 1/4 teaspoon ground cinnamon. Bring to a boil over medium high heat for about 2 minutes or until slightly thickened. Take off heat and stir in 2 tablespoons of yogurt. Serve the potatoes with a dollop of the sauce. Garnish with a marshmallow if you want to be really bad.,392462
Brown roast in bacon grease. Add onions and garlic. Cook 5 minutes. Add the remaining ingredients except the limes and cilantro. Bring to a boil. Lower heat and simmer for 3 hours. Add cilantro. Serve with tortillas and lime wedges.,464022
"Peel potatoes and cut into 1/2 inch cubes. In a medium bowl, combine potatoes, mayonnaise, yogurt, lemon juice and celery seed. Mix well. Add blue cheese and dill pickle. Stir gently to combine. Sprinkle with walnuts. Refrigerate for 1 hour or until chilled. Garnish with celery leaves and serve.",62303
"Cook spaghetti according to the directions on the package. Drain and set aside. Saute the onion and broccoli in a little olive oil until tender. Stir in the sweet and sour sauce, the cooked spaghetti and the shrimp. Season with salt and pepper. Serve at once.",222772
"Heat oil. Add chicken thighs and stir-fry until golden brown. Add soy sauce, sugar, cornflour mixture and marmite. Bring to a boil and stir constantly until thickened. Add boiling chicken stock to dilute and thicken the gravy. Drizzle with honey. Serve hot with rice or noodles",252736
"Stir together bran, applesauce, egg and dates. Add sugar, margarine, flour and spices. Add water. Mix just until blended. Fill greased or paper-lined muffin cups 3/4 full. Bake at 375 for about 25 minutes. Cool in pans 10 minutes. Remove to wire racks to cool completely. Makes 12 muffins.
",46022
"In a large saucepan over medium heat, add the wine, shallot, lemon juice and butter. Bring the mixture to a boil, reduce the heat to low and simmer for 15 minutes. Stir in the cream, lemon rind, salt and pepper. Serve over fish or seafood.",335392
"Preheat oven to 250 degrees. Rub each chicken piece with oil. Place in a single layer in a 9x13-inch baking dish. Combine the soy sauce, brown sugar, water and garlic clove in a large saucepan. Cook over medium heat for 2 minutes. Combine the ginger and almonds in a small bowl. Stir into the sauce. Pour over the chicken pieces. Cover the baking dish. Bake the chicken for 3 hours. Yield: 4 servings.",85289
"Fry bacon until crisp and cool. Cut into small bits and set aside. In a medium skillet, heat olive oil and saute onion until translucent. Add flour and stir to cook out for a few minutes. Slowly add stock and whisk to mix. Bring to a boil and turn off heat. Add mashed potatoes and bacon bits and stir until combined. Add cheese and stir to melt. Serve immediately.",201876
"Place flour and salt and pepper in shallow bowl. Combine remaining ingredients except oil and parsley and set aside. Dip fish into flour, shake off excess and saute in oil until cooked. Sprinkle with parsley and serve hot with rice and vegetables.",45581
Place black tea bags and basil leaves in a pitcher or teapot. Add boiling water. Cover and steep for 5 minutes. Strain into the pitcher. Stir in lemonade concentrate. Serve over ice.,379611
"Prepare brown rice according to directions on package. Strain through a fine sieve to remove excess starch. Combine brown rice with buttermilk and egg, then bring to a simmer over medium heat. Stir constantly until the mixture thickens to a custard consistency (about 5 minutes). Remove from heat and stir in honey and unsweetened cocoa until well combined. Divide the mixture evenly into 4 small dishes or one large dish (8 x 8-inch). Top each serving with a few sweet cherries and a few shavings of chocolate. Serve warm with whipped cream.
Rice is an integral part of most meals in Asia. It is the main course or served as side dish or a condiment or even as a dessert. Rice is also a staple food all over the world from Africa to South America to Europe. Rice is a good source of B-vitamins which help to convert the carbohydrates in rice into energy. Rice is also a good source of iron, potassium, selenium and phosphorous which is essential for growth and development of infants. R",93257
Brew the tea. Stir the chocolate syrup into the tea. Add splenda and coffee creamer. Stir well and pour into cups. Top each cup with whipped cream and chocolate shavings.,206892
"Cook the egg noodles until tender. In a large mixing bowl beat together the sugar and butter until fluffy. Beat in the eggs. Add the cooked noodles and the apples and toss together. In another small bowl toss the raisins and nuts. Place the noodles in an 8x8x2 inch baking dish. Arrange the raisins and nuts on top. Bake for 20 minutes. Drizzle the top with the orange juice.
Recipe of the Day - Creamy Spinach Dip - Creamy spinach dip makes the perfect snack for your Super Bowl party. Serve with pita chips or vegetables for an easy appetizer.
Recipe of the Day - Chicken Breast Rolls - Chicken breast rolls are great for lunch or dinner. Serve these flavorful chicken rolls with a salad or rice.
Recipe of the Day - Veggie Kabobs - Veggie Kabobs are so easy to make and so good for you. Make these kabobs for an easy appetizer or for dinner.
Recipe of the Day -",137532
"Preheat oven to 350F. Coat 8x8-inch baking dish with cooking spray. Season both sides of chops with garlic powder and sprinkle with flour. Heat oil in nonstick skillet over medium-high heat. Brown chops for 2 minutes per side. Transfer to prepared dish. In the same pan, saute onions and mushrooms until tender. Add soup. Heat through. Stir in parsley. Spoon over chops. Sprinkle with cheese. Bake for 45 minutes.",35097
Cook sausage and drain. In a separate skillet over medium-high heat add olive oil and cook sausage until browned and crumbled. Add tomatoes and simmer for 5 minutes. Add fettuccine and simmer for 5 more minutes. Stir in alfredo sauce and parmesan cheese and toss to combine. Serve immediately.,409859
Cook the chicken and shred when done. Add the corn and salsa. Mix in the taco seasoning. Heat through on high. Spoon into the tortilla and top with cheese. Bake at 350 degrees for about 5-7 minutes. Serve with sour cream.,482277
"Preheat the oven to 400 degrees F (200 degrees C). Place the chocolate chips in a medium bowl and microwave on high for 1 minutestir until smooth and melted. Add the butter and vanilla extract, then mix together until smooth. In a separate bowl, combine the flour and sugar. Stir in the melted chocolate mixture until smooth. Fold in the walnuts and pour the filling into the unbaked pie crust. Bake for 12 minutes in the preheated oven, then reduce heat to 325 degrees F (160 degrees C). Bake for an additional 28 minutes in the preheated oven, or until the filling has set and the crust is golden brown. Allow the pie to cool for at least 1 hour before slicing and serving.
The first thing I need to do is to explain that my pie chart was in error. When I first put it up I thought I had done a good job in putting it together. I had been working on it for a couple of hours and I was pleased with the way that it turned out. I",130081
Heat olive oil in a skillet over medium heat. Add garlic and ginger. Cook 1 minute. Add chicken and cook until done. Add mango and cook for 1 minute. Stir in teriyaki sauce. Serve over rice.,405690
"Sift dry ingredients together. Blend in shortening. Add milk. Beat until smooth. Add vanilla and eggs. Pour into pan. Bake at 375 until done.
""You can't make a good waffle without good batter.""",38966
"In large shallow dish beat eggs with skim milk until blended. Add chunky peanut butter and cinnamon. Heat large skillet or griddle over medium heat. Coat with nonstick cooking spray. Dip each slice of bread in egg mixture, turning to coat both sides. Brown on each side in skillet until golden. Serve hot with honey or maple syrup.",336980
In a small bowl combine green onions and lime juiceset aside. Sprinkle the salmon with thyme and rub with lime juice and teriyaki sauce to coat. Grill on a greased rack 6 to 8 minutes on each side or until done to your liking. Garnish with green onions and lime. Serve with rice or noodles.,121652
Preheat oven to 400. Grease a 12-cup muffin pan or line with paper cupcake liners. In a large bowl whisk together dry ingredients. In a medium bowl whisk together wet ingredients. Add wet to dry and stir just until moist. Spoon batter into prepared pans. Bake for 15 to 20 minutes or until done. Cool for 10 minutes before removing from pan. Makes 12 large or 24 small muffins.,93076
"In a medium-sized pot or sauce pan over medium heat, heat coconut milk and curry paste until fragrant. Add sugar and fish sauce. Add the shrimp and stir-fry until cooked. Add the rest of the vegetables and stir-fry until just tender. Remove from heat and add basil and serve.",387471
Preheat the oven to 375 degrees. Pat the lamb dry with paper towel. Rub the meat all over with the oil. Sprinkle with the salt& pepper. Cover the lamb with the breadcrumbs& press to adhere. Roast on a rack in a shallow roasting pan for 1 hour. The temperature should be about 130 degrees at the thickest part. Remove from the oven & allow to rest for 10-15 minutes. Garnish with the chopped parsley & the garlic. Serve with potatoes or rice.,273292
"Melt the butter in a large microwave-safe bowl. Add the brown sugar and stir to blend. Microwave for 2 minutes, stirring every 30 seconds. Add the cinnamon to the butter/sugar mixture and stir well. Add the nuggets to the bowl and stir to coat well. Add the cranberries and nuts. Stir to coat well. Transfer the mixture to a large, microwave-safe bowl. Microwave on high for 2 minutes, stirring after one minute. Transfer to a microwave-safe dish and microwave on high for another 2 minutes, stirring every 30 seconds. Spread the mixture evenly onto wax paper to cool completely. Break into small pieces and store in an airtight container.",358375
Heat oven to 400. Arrange red peppers in a single layer in a roasting pan. Bake for 20 minutes or until skins are blackened. Cool peppers and remove seeds and skins. Melt butter in a large saucepan over medium heat. Add garlic and cook until fragrant. Add red peppers and crushed red pepper. Cook 2 minutes. Add linguine and cook until al dente. Remove from heat and add cheese. Toss well. Season to taste.,180615
"Cook pasta according to package directions. Drain and rinse. In saucepan combine oil, broccoli, salt and pepper. Cook onions and garlic in oil until tender. Combine fettuccine with onion mixture. Sprinkle with sesame seeds and parmesan cheese. Serves 4.",7085
Combine the first four ingredients and mix well. Form into balls and roll in cheese. Melt butter and fry until golden brown. Serve hot.,23889
"Cook onion in oil in large skillet over medium heat until tender. Stir in meat and cook, stirring occasionally, for 5 minutes or until browned. Stir in garlic and cook for 1 minute. Stir in breadcrumbs and cook for 1 minute more. Stir in cheese and cook for 1 minute more or until cheese melts. Stir in milk and cook for 1 minute more. Remove from heatcool slightly. Stir in eggs. Combine well and shape into ballsroll in cilantro.
name: turkey meatballsingredients: ground turkey, fat-free evaporated milk, fresh garlic, dry breadcrumbs, parmesan cheese, green onions, fresh parsley, egg, seasoning salt, black pepperpreparation:In a bowl mix all ingredients together. Mix and add in more bread crumbs if needed to hold together. Shape into desired size balls. Fry or oven-bake until completely cooked through. Use in you favorite recipes.
name: cream sauce for swedish meatballsingredients: cre",388844
"Prepare baking mix according to directions on box, adding half the butter and all the sour cream and baking mix as directed. Refrigerate while assembling quiches. In a large bowl beat remaining half butter and cottage and ricotta cheeses until smooth, then beat in remaining sour cream and baking mix as directed. Beat in eggs and seasonings. Divide dough into 24 even portions. Place one portion of dough in each of 12 lightly greased muffin cups. Spoon a small amount of filling into each. Top with swiss cheese. Bake at 190c for 16-20 minutes or until filling is set and golden brown. Cool for 2 minutes. Remove from pan and cool completely on wire rack before serving. Store in refrigerator. Makes 24 servings.",64657
"Melt butter. Add brown sugar, syrup and baking soda. Pour over popcorn and stir until well coated. Spread on waxed paper. Allow to cool for 30 minutes. Roll into 1/2 inch long rolls. Wrap each roll tightly in waxed paper. Store at room temperature in air tight container.",122954
"Mix prawns with soda water to cover. Set aside for 20 minutes. Drain prawns. Beat egg yolk with 1 tablespoon of water until frothy. Stir in 1 tablespoon of cornstarch and 1/2 teaspoon baking soda. Dip each prawn first into cornstarch mixture, then into egg mixture. Dip again into cornstarch mixture, then into beaten egg mixture. Dip once more into cornstarch mixture. Deep-fry in hot oil until golden brown. Drain on paper towels. Serve with sweet-and-sour dipping sauce.",306883
Place green onions in a small bowl and set aside until ready to use. Prepare the marinade by mixing together all the ingredients in a small bowl. Marinate the salmon in the marinade for at least one hour or as long as overnight. Heat a charcoal grill or a gas grill to medium-high heat or about 375 degrees F. Brush the grill rack with oil and place the fish on the grate and grill the salmon for about three minutes per side and then brush the fish with a light coat of the marinade as it grills and continue to grill until the fish is firm to the touch and flakes easily when tested with a fork. Serve the fish topped with the reserved green onions and garnished with toasted sesame seeds.,157193
"Place frozen spinach in a steamer basket over boiling water. Cook uncovered 4-6 minutes or until heated through. Drain and cool slightly. Place in a bowl. Add toasted sesame oil, garlic and green onions. Mix well. Sprinkle with toasted sesame seeds and serve.
I have found that if you steam the spinach first then squeeze out all the water then you do not need any oil. I also use the frozen spinach that is already chopped up and just use the water from the bag to cook in.
This is great with some hot toasted bread.
I agree with you about steaming and squeezing out the water.
This is the best way I found to do this.
I just made this and it is amazing! Thanks for the idea!",152515
"In a large bowl, combine the milk, eggs and cocoa. Add the vanilla and whisk until well blended. Add the sugar and beat until the mixture thickens slightly. In a small saucepan over low heat, combine the cream with the gelatin. Heat until the gelatin dissolves. Remove the pan from the heat and beat until cool. Fold the gelatin mixture into the cocoa mixture. Pour into 8-10 shallow 1 1/2-cup ramekins. Place in a large shallow pan. Fill the pan with hot water to come about halfway up the sides of the ramekins. Bake at 350F for 20 minutes. Remove the pan from the oven. Let stand for 1 hour or until set. Run a knife around the edge of each timbale. Remove from the pan and place on plates. Serve topped with fresh whipped cream.",360304
"Melt butter over low heat. Stir in sugar and corn syrup. Add the peanut butter and mix well. Add the rice cereal and stir until well coated. Spread into a greased 9x13-inch pan. When cooled, cut into squares.",161466
In a large bowl combine the granulated sugar and cinnamon. Set aside. In a small saucepan heat the evaporated milk over medium-low heat until it comes to a simmer but do not boil. Pour the heated evaporated milk into the large bowl with the cinnamon and sugar mixture and whisk until well combined. Add the vanilla extract. Pour the mixture into a large zip-top plastic bag or a large plastic container with a tight-fitting lid or a large bowl with a cover or a large pot with a tight-fitting lid. Add the chopped pecans. Seal tightly and shake until all the pecans are coated with the glaze. Spread the glazed pecans on a large baking sheet. Bake in the preheated oven for 15 minutes or until the glaze is set but the pecans are not darkened. Remove from the oven and let cool completely on the baking sheet.,4696
"In a pot, cook lean beef with button mushrooms in fat till meat is brown. Deglaze pot with boiling water and sprinkle with salt and pepper. Add paprika to taste and boil for about 10 minutes. Add cornstarch to cold water to dissolve and thicken sauce. Add tomato puree to taste and boil for a few minutes longer.",278669
Cut peel and remove seeds from mangoes. Mash mangoes in bowl. Add lime juice and nutmeg. Mix well. Combine remaining dry ingredients and stir into mango mixture. Pour into unbaked pie crust. Bake at 400 degrees for 30 minutes. Cool slightly. Serve with whipped topping.,118288
Peel and slice mango and banana into chunks. Mix all ingredients except the peanuts together and place in a large serving dish. Garnish with chopped peanuts and serve immediately with spoon.,172594
"Dissolve yeast and salt in warm water. Add gluten and then remaining dry ingredients and mix to form a stiff dough. Knead on low for 8 minutes. Add chocolate chips and knead for 3 minutes more. Place in a lightly oiled bowl and cover tightly with plastic wrap or a towel. Let rise until doubled, about 1 hour. Punch down and divide into 4 equal parts. Form loaves and let rise 15 minutes more. Bake at 400 degrees F for 20 minutes or until golden brown and let cool on a wire rack before slicing.",346431
"Place frozen orange juice concentrate in blender container along with half-and-half, sugar and corn syrup. Place lid on container. Blend on high speed until mixture is smooth. Add grenadine to concentrate mixture and blend to mix well. Pour into tall glasses filled with ice. Top with whipped cream and garnish with maraschino cherry.",303768
"Crumble gingersnaps and set aside. In saucepan over low heat, combine butter and cookies. Cook until mixture resembles sand. Stir in pie filling and cook until heated through. Stir in milk and heat through. Cool. Spread into a pie dish. Freeze until firm. Top with ice cream and garnish with whipped topping.",46227
Slice the French baguettes into half-inch slices and lay them flat. Melt butter in a skillet. Add the onions and rosemary. Saute the onions until soft and translucent. Season with salt and pepper. Place the onions over half of the baguette slices. Top with slices of cheese. Fold the other half of the baguette slice over the top. Press down the edges of the sandwich to seal in the cheese. Melt some more butter in the skillet. Place the sandwiches in the skillet. Cook for about 2 minutes on each side or until the cheese melts and the sandwiches are golden brown. Cut the sandwiches in half and serve.,68991
"In a large bowl mix together the tomatoes, green chili pepper, salt, and coriander. Serve with tortilla chips.",110095
In a saucepan over medium heat combine the butter and flour. Whisk in the milk and cook until thick. Add the cream and chicken. Bring to a boil and cook until done. Serve over biscuits or rice.,240436
"Mix brownie mix, egg substitute and yogurt with water. Spread into 13x9-inch greased pan. Bake 20 minutes. Cool completely. Top with crushed graham crackers. Mix marshmallows and peanut butter together. Spread over top of graham crackers. Bake 2 minutes. Stir in milk chocolate chips. Cool completely. Cut into bars.
This is really good for dieting.
I made these for my 8 yr old grandson who is on a diet. He loves them.
I made these for my son who is on a diet. He said they were really good.
I'm going to try these for my son who is on a diet.",271445
"Preheat over to 350. Grease a jelly roll pan. Sift the flour, baking powder and salt together. Set aside. In a large bowl, beat together the eggs and the sugar until thick. Add the vanilla and the flour mixture, alternating. Add the milk and beat until smooth. Spread in the pan. Bake for about 20 minutes or until set and golden brown. Turn out onto a cookie sheet to cool. Meanwhile, make the glaze by beating together the cream and the confectioners sugar until thick. Beat in the flavoring. Spread evenly over the sponge. Garnish with strawberries.",297659
Combine first 4 ingredients in large mixing bowl. Blend well. Pour into prepared crust. Freeze until firm. Top with remaining ingredients. Freeze 1 hour or until ready to serve.,70448
In a bowl mix all the ingredients together except vegetable oil. Form into desired size balls. Fry or oven bake until completely cooked through. May use in your favorite recipes.,356277
"Boil together all vegetables and seasonings (except parsley). Cook for 20 minutes or until vegetables are tender. Mash all together to make a smooth puree and add flour and mix well. Pour in hot milk and stir until smooth, adding more milk if desired (I didn't need any). Add bouillon cubes and cook until it boils once again and is thickened nicely. Serve with parsley on top for garnish.",323968
"In a medium skillet or saucepan, saute onions and garlic cloves with a bit of oil. Add green peas and turmeric. Saut until peas are golden. Add water and bring to boil. Simmer 10 minutes. Add hot green peppers and salt. Simmer 5 minutes. Serve.",184005
"Peel celery root and cut into 1/4 inch cubes. In small bowl, combine mayonnaise and brown mustard and blend well. In medium bowl, combine cubed root with cubed apple and honey. Toss to coat. Add lemon juice, salt and horseradish to taste. Layer evenly in 4 glasses or bowls. Top with cheese and serve.",72049
"Blend together the ice cream, whipping cream, and fudge sauce until smooth. Layer the ice cream mixture in the glasses. Layer each one with the candy bars on top of the ice cream. Serve immediately.",306790
"Separate and brown sausages. Break up with hands into small pieces. Heat oil over medium-low heat in a dutch oven or large stock pot. Add ground beef. Cook until browned but not crumbled. Add onion and cook until soft. Add sausage mixture, tomatoes and paste. Bring to boilreduce heat to medium-lowcover. Simmer for 30 minutes or until thickened to desired consistency. Add basil and season to taste with salt and pepper. Serve with spaghetti or pasta of choice.",447388
"Stir together oats, pudding mix and splenda in a large bowl. Beat together milk and almond extract in a small bowl. Pour the milk mixture over the dry ingredients and stir until well blended. Transfer into a 13 by 9 inch baking pan. Sprinkle with berries. Bake at 350 degrees for 45 minutes or until the crust is golden brown. Cool before serving. Enjoy.",206491
Combine all the ingredients in a large bowl. Cover and refrigerate until serving time. Serve in individual glass bowls. Garnish with lemon slices if desired.,347705
"Drain prunes and chop. Drain apricots and chop. Combine prunes, apricots, raisins, orange juice, orange zest, desiccated coconut and almonds. Chill for at least 1 hour. Form into balls and serve with whipped cream.",101012
"Combine the evaporated milk and the sugar in a 2 quart saucepan and bring to a boil over medium heat, stirring constantly until it reaches the soft ball stage (240f). Remove from the heat and stir in the salt and butter until smooth. Add the chocolates and stir until melted and blended. Add the marshmallow creme and pecans and mix until well blended. Pour into a buttered 9x13 inch pan and refrigerate until firm. Cut into squares.",107113
"In a heavy 3-quart saucepan, combine butter, sugar, evaporated milk and vanilla. Cook over medium heat until the mixture reaches a full rolling boil. Cook for one minute longer. Remove from heat and stir in the marshmallow creme until it is melted completely. Add the chopped pecans and the vanilla extract, stirring until everything is evenly combined. Remove the mixture from the heat, then stir in the chocolate morsels until they are completely melted. Spread the mixture out evenly in a 9-inch square pan that has been lined with waxed paper. Sprinkle the top of the fudge with the remaining chopped pecans. Allow the fudge to set up at room temperature for at least 30 minutes before slicing it with a sharp knife into 12 one-inch squares. Wrap the fudge squares individually in waxed paper or place them in airtight containers for storage.",31549
Heat olive oil in sauce pan. Add onions and saute until browned. Add cashew butter and stir until melted. Add tamari and water and blend together. Simmer for 3-5 minutes. Serve over vegetables or mashed potatoes.,505153
"Saute the onion, celery, and garlic in the oil until the onion is soft. Stir in the broth, pasta, beans, carrot, peas, basil, oregano and bay leaf. Bring to a boil. Cover partially and simmer until the vegetables are tender and the pasta is cooked. Stir in the parmesan.",103187
Mix all ingredients well and form into 2 inch balls. Chill for one hour. Remove balls from refrigerator and dip in beaten egg. Then roll in bread crumbs and fry in hot fat. Drain on paper towel. Serve hot. Serves 4.,70621
Preheat oven to 350 degrees f (175 degrees c).Spoon half the prepared crust into a 9x13-inch baking dish coated with cooking spray.Sprinkle with 1/4 cup of the mozzarella cheese and 1/4 cup of the parmesan cheese.Top with the pizza saucesprinkle with 1/4 cup of the italian seasoning and 1/2 cup of the mozzarella and 1/2 cup of the parmesan cheese.Spoon on half of the pepperoni and sprinkle with 1/4 cup of the italian seasoning and 1/2 cup of the mozzarella and 1/2 cup of the parmesan cheese.Spoon on the remaining crust and sprinkle with the remaining 1/4 cup italian seasoning and 1/4 cup mozzarella and parmesan cheeses.Sprinkle with the remaining 1/2 cup mozzarella and parmesan cheeses.Bake for 25,105391
"Cook beef until browned. Drain fat. Stir in onion, diced tomatoes and paste. Cook over medium heat until thickened. Stir in water. Bring to boiling. Stir in pasta and cook until tender. Stir in cheese. Spray 8 x 12 inch casserole dish. Spoon mixture into dish. Bake at 350 degrees for 25 minutes. Sprinkle top with croutons and Parmesan cheese if desired. Let stand 5 minutes before serving.",100961
"Combine the flour, garlic salt and pepper. Dredge the meat in the mixture. In large skillet heat the oil over medium heat. Brown the meat for about 3-4 minutes per side. Remove the meat from the skillet and keep warm. Pour off all but 2 Tablespoons of the oil. Add the onions and saute for about 5 minutes. Add the tomato sauce and the onion soup mix. Simmer for 1 minute. Return the meat to the skillet. Add the sour cream. Simmer for another 3-4 minutes. Serve over rice or hot rolls.",457817
Place the sugar and water in a pot over medium heat and stir until the sugar has dissolved. Add the fresh mint and turn off the heat. Let the mixture steep for a few minutes. Strain the mixture into a large pitcher filled with ice. Stir in the grapefruit juice. Chill in the refrigerator before serving.,147945
"Peel russet potatoes and cut into 1 inch cubes. Melt butter in a skillet. Sauté onion until soft and add garlic powder, thyme, and seasonings to taste. Stir in potato cubes until all sides are well coated with butter mixture. Transfer to a 2 quart casserole dish. Sprinkle with Cheddar cheese and dot with butter. Sprinkle with parsley. Bake uncovered until tender, about 45 minutes.",72139
"Brown ground beef in a large skillet with onion. Add diced tomatoes. Add carrot, celery and potato. Season with salt and pepper. Simmer about 15-20 minutes until potato is tender. Serve on hot dog buns.",172191
Remove husks and silks from corn. Pull back husks and place in a large bowl. Add mayo and cheese. Sprinkle with chili powder and mix. Add lime juice and mix well. Place corn in bowl and spoon mixture over it. Cover and let sit at room temperature for 1 hour. Remove corn from bowl. Pour any remaining liquid over it and sprinkle with salt and pepper. Serve with lime wedges.,184254
Heat oven to 350 degrees F. Spray a baking pan with cooking spray. Place a slice of cheese on one side of each piece of bread. Lay fish sticks in a single layer in pan. Spread margarine over top side of one piece of bread. Place over fish sticks. Spread margarine over top side of other piece of bread. Place over fish sticks. Place both slices together. Bake until fish sticks are cooked through. Remove from oven. Cut into wedges to serve.,387001
"Cook the potatoes in the microwave for 10 minutes or until they are cooked through. Add sour cream, cream cheese, onion powder, pepper, sharp cheddar cheese, butter, and salt to the microwave safe bowl of the stand mixer. Mix for 3 to 5 minutes or until smooth. Add more cream cheese or sour cream if necessary. Serve warm.",276109
"In a medium skillet, saute onion and celery in butter until tender. Add mushrooms and cook for 2 minutes or until liquid is evaporated. Remove from heat. In a large bowl combine the first mixture with the bread crumbs, eggs and milk. Add the mustard, salt and pepper and mix well. Turn into a lightly greased 2-quart baking dish. Sprinkle with the cheddar cheese. Bake for 30 - 35 minutes or until set. Serves 4 - 6",85722
Heat oil in skillet. Saute onion and zucchini. Add bouillon granules. Stir well. Add enough water to cover bottom of pan. Bring to a boil. Reduce heat and simmer covered for about 15 minutes or until tender. Stir occasionally. Season with salt and serve with fresh parmesan cheese sprinkled on top.,380670
In a crock pot combine the seasoning mix with the soup. Add the cream of mushroom soup and water and mix well. Add the rest of the ingredients and mix well. Cook on low for 8 hours. Serve with sliced avocados and sliced tomatoes on top.,389970
"In a large saute pan, heat oil over medium heat. Add onion, celery, carrot and garlic. Saute until vegetables are soft. Add sun-dried tomatoes and all other ingredients. Bring to a boil. Reduce heat to medium-low. Simmer until thick, about 30 minutes. Stir occasionally. Serve over your favorite pasta. Serves 4.",195389
"Place a 1-quart pitcher in the refrigerator for 20 minutes before serving to cool the yogurt. In a blender combine yogurt, milk, and ice cubes. Blend until smooth. Add 1 tablespoon triple berry burst cheerios and blend again until mixed. Pour into glasses and garnish with strawberries and additional triple berry burst cheerios.
Pineapple-Coconut Smoothies – A delicious combination of pineapple and coconut make these refreshing smoothies the perfect drink for a hot summer day.
Ingredient: 1 cup pineapple tidbits, 1/3 cup shredded coconut, 1 cup ice cubes, 1/3 cup fat-free milk, 1/3 cup lowfat vanilla yogurt, 1 teaspoon vanilla extract, 1/4 teaspoon ground cinnamon.
Prepare: In a blender combine pineapple, coconut, ice cubes, milk and vanilla extractblend until smooth. Stir in cinnamon. Serve",150020
"Preheat oven to 350 degrees F. Grease and flour 2 loaf pans. Cream vegetable oil and sugar. Beat in egg whites, then add applesauce and bananas. Sift together flour, baking powder and salt. Add to creamed mixture alternately with applesauce. Fold in the dried apricots. Spread evenly in prepared pans. Bake 1 hour or until loaves test done. Cool in pans for 10 minutesremove to wire rack to cool.",19599
"Beat cream cheese until smooth. Add sugar, mix well. Blend in pineapple chunks. Fold in whipped topping. Spread in crust. Chill. Garnish with more pineapple chunks if desired.
Cracker Crust Pie
Graham Cracker Pie Crust",303619
Mix the cornflour with the water. Add the garlic. Season with the spices. Coat the chicken pieces with the mixture. Leave to marinate in the fridge for 1 hour. Heat the oil in a pan. Add the marinated chicken. Cook for 4 minutes on each side. Add the water. Cover the pan. Cook for 10-12 minutes. Remove the cover. Cook for 2 minutes longer until the liquid has evaporated. Pour the yogurt over the chicken. Garnish with fresh coriander.,34918
"Cook chicken rice-a-roni according to package directions. Drain and set aside. In skillet, add ground turkey. Cook until browned. Add soup base and cook for an additional minute. Add frozen peas. Spoon into rice-a-roni. Cover and bake at 350 degrees for 10 minutes. Serve.",246554
"Melt butter and sugars in a large saucepan over a low heat. Stir to combine. Add milk and vanilla essence and stir again. Turn the heat up to medium and stir constantly until mixture comes to a boil. Reduce heat and simmer for 2 minutes or until mixture thickens slightly and coats the back of a spoon. Remove from heat and cool slightly. In a separate bowl, beat eggs with a fork until well combined and slowly add mixture to eggs and beat until combined. Slowly add the dry ingredients and milk and stir until combined. Pour mixture into a greased and lined 20cm square tin and sprinkle with milo and cereal. Bake in a preheated oven at 180 deg celcius for 30-35 minutes or until cooked when tested with a skewer. Allow to cool before removing from tin. Dust with icing sugar to serve.",123173
