response,target_recipe
"In a large pot cook the butter, leeks and potatoes for 10 minutes or until tender. Add the cooking onion and cook for an additional 5 minutes. Pour in the wine and reduce by half. Add the hummus and stir well. Add the vegetable broth and bring to a boil. Reduce heat and simmer for 20 minutes. Season with pepper. Serve hot.",46005
"Combine the rice, beans, cooked chicken and cilantro in a bowl. Top with salsa and banana slices. Garnish with onion slices and serve.",100380
"Slice the garlic cloves in half. In a crock pot combine the beef, garlic, and seasonings. Cook, covered, for 2-3 hours. Add the beans and tomatoes and simmer for another hour. Stir in the sweet onions and serve.",254377
"Sift together the flour, baking powder and salt in a bowl. Cut in mayonnaise with a pastry cutter until mixture resembles coarse crumbs. Stir in milk to form a soft dough that holds together well. Turn onto floured surfaceknead lightly 6-8 times. Pat or roll out dough 1/2-inch thick. Using 2 1/2-inch fluted cookie cutter or glass dipped in flour, cut out roundsplace 1 inch apart on ungreased baking sheets. Bake in 400 degree oven 15 minutes or until golden brown. Cool 1 minuteremove from cookie sheets. Makes 2 dozen muffins.",106156
"Cook green beans in boiling salted water for 5 minutes. Drain beans and place in serving dish. In a separate bowl, combine the sour cream, cheese and onions. In a third bowl, combine the soup, water and margarine. Add to the onion mixture and stir until well blended. Pour over the beans. Sprinkle with the cracker crumbs. Bake at 350 degrees for 30 minutes. Serves 6.",4159
Melt butter and chocolate together. Add eggs and vanilla and beat until fluffy. Add flour and salt and mix well. Pour into a 2 quart souffle dish. Bake at 350 degrees for 20 minutes. Serve immediately.,232534
In medium saucepan heat butter over medium high heat. Add hearts of palm. Cook 2 to 3 minutes stirring occasionally. Add flour and cook 1 minute. Stir in stock. Cook until slightly thickened. Stir in milk and cream. Bring to boil. Reduce heat. Simmer 5 to 10 minutes. Stir in white pepper. Serve hot. Serves 4.,304357
"In a large skillet over medium heat, saute lardons in oil until lightly browned. Remove lardons with slotted spoon. Saute onions in the same skillet in the remaining lardons fat until soft and translucent. Add potatoes and saute 5 minutes stirring often. Stir in wine and simmer 5 minutes or until potatoes are tender. Sprinkle with cheese and top with lardons and onion mixture.",482660
"Preheat oven to 350f. Grease loaf pans. Beat eggnog until frothy. Add flour, baking powder, salt and walnuts. Beat until smooth. Beat in butter. Beat in egg until blended. Add sugar gradually. Stir in nutmeg. Divide into two loaf pans. Bake 55-60 minutes or until toothpick inserted in center comes out clean. Cool in pans 10 minutes. Remove from pans to wire racks. Drizzle with eggnog. Dust with candied fruit.",4829
"In a small saucepan stir together vinegar, soy sauce, ginger, salt, pepper and garlic powder. Bring just to a boil. Cook about 1 minute or until hot and slightly thickened. Stir in peaches and cook for another minute. Cool slightly. In a large salad bowl combine greens, turkey, oranges, broccoli florets and cauliflower florets. Toss with enough dressing to moisten evenly. Sprinkle with almonds.",362404
Mix all the dry ingredients together. Add the water and mix in the oil. Pour onto hot griddle and cook each side until light brown. Serve with your favorite toppings.,469879
"In a skillet over medium heat, saute the garlic and shrimp for about 4 minutes or until shrimp turns opaque. Add red pepper flakes to taste. Add lemon zest, lemon juice and parsley. Serve over your favorite pasta or rice.",107997
"Heat oil in skillet. Add spinach leaves. Sprinkle on basil. Add cider vinegar, dijon mustard, honey. Stir well. Cover and cook 1-2 minutes. Add milk. Cook 1 more minute. Season to taste.",100790
"In a large bowl, toss the capsicums and tomatoes with the lemon juice. Add the ground cumin and extra virgin olive oil and mix well. Add the parsley and season with salt and pepper.",25272
Heat oven to 375f. Spray 4-quart casserole with nonstick cooking spray. Stir together first 5 ingredients in large bowl. Add mushroomstoss to coat. Spoon into casserole. Bake 10 minutes. Sprinkle with cheesesbake 15 minutes longer or until cheese is melted. Makes 6 servings.,104451
"In large bowl combine pasta, yogurt, tuna, dressing. Add celery and carrots. Spoon mixture onto salad plates. Sprinkle with cheese and herbes de provence. Serve immediately. Makes 4 servings.",218217
"Heat the milk in a small pot over low heat. Add the butter and sugar, and stir until the butter melts. Add the cocoa, and stir until smooth. Cook for about 2 minutes more. Remove from heat. Pour the syrup through a strainer into a glass jar or bottle. Store at room temperature in a sealed container. Makes 1 1/2 cups.",491412
"Preheat oven to 400 f degrees. In a bowl whisk together 1 1/2 cups of flour, baking powder, sugar, and salt. In another bowl whisk together beer and butter. Pour butter mixture into flour mixture, stirring just until combined. Turn out dough onto a lightly floured surface. Knead for 1 minute to form a smooth dough. Roll out dough into a rectangle 10 x 12 inches. Use a pizza cutter to cut dough into 8 equal pieces. Place pieces on ungreased baking sheet. Brush tops of each piece with 1 tbsp melted butter. Bake for 10 minutes or until tops are golden brown. Cool for 5 minutes on baking sheet before transferring to wire rack to cool completely. Store in an airtight container.",341430
"Saute onion in butter in large skillet until transparent. Add mushrooms and carrot, saute until mushrooms are soft. Remove from heat. Add breadcrumbs, salt and pepper. Mix well. Combine turkey, onion mixture, mustard, syrup, parsley. Add egg. Mix well. Add mixture to lightly buttered 8x8-inch pan. Bake in preheated 350 degree oven for 1 hour. Slice. Makes 2 servings. Serve with cranberry sauce.",487628
"Combine condensed milk and lemon juice in a large bowl. Stir until smooth. Cover and refrigerate at least 24 hours. Meanwhile, whisk yogurt in another bowl until smooth. Divide yogurt among four bowls. Top each bowl evenly with about 1/3 cup of condensed milk mixture and then garnish each serving with one of the following toppings. 1/4 cup of the chopped fruit 1/4 cup of the marshmallows 1/4 cup of the pecans 1/4 cup of the whole berries",31377
"In a food processor, combine the tomatoes, chili peppers, green onions, cilantro, cumin and garlic. Process until smooth. Add the salt to taste. Serve with tortilla chips. Can be made up to two hours ahead. Makes about 2 cups.",170647
"Slice garlic. In large saucepan, heat olive oil over medium heat. Add garlic, saute until lightly browned. Add tomatoes and crush with potato masher. Add oregano, salt and pepper. Simmer for one hour.",411051
"Heat oil in large saucepan over medium heat, add garlic and saute for 1 minute, stirring constantly. Add tomatoes, celery, thyme and water. Bring to boil. Stir in macaroni. Cover and simmer for 10 minutes or until pasta is tender. Stir in frozen peas. Simmer until peas are tender, about 2 minutes more. Remove thyme stems and sprinkle with cheese before serving if desired. Serve with crusty bread.",13667
"Preheat oven to 350 deg. Lightly grease a 9x5 loaf pan. In a food processor or blender, combine pecans and fresh breadcrumbs. Process until fine and crumbly. Add butter and continue to process until smooth. Stir in onion and carrot. Add cottage cheese and process until smooth. Add eggs one at a time and mix well. Stir in dried oregano and mix thoroughly. Turn mixture into prepared loaf pan. Bake for 45 minutes. Cool in pan for 20 minutes. Remove from pan and cool completely. Serve with lettuce and tomato. Serves 4-6.",248872
"In a large saucepan over medium heat saute onion and celery until soft. In a bowl combine parsley flakes, poultry seasoning, salt and pepper. Add to onion mixture. Stir to blend. Add stale bread cubes and mix well. Add chicken broth. Cook, stirring occasionally until heated through. Serves 8.",392232
"Heat the oil in a large skillet over medium heat. Add the broccoli rabe and stir. Add the garlic and cook, stirring, for 1 minute. Add the red pepper flakes and cook for another minute. Season with salt and pepper and sprinkle with the cheese. Serve immediately.",287492
"Heat oven to 350 degrees f. In a large skillet, brown round steaks in oil for about 5 minutes per side. Remove meat to a plate. In same skillet, add onions, green pepper, celery and carrot. Saute for 3 minutes. Add soup, water, salt and pepper. Bring to boil over medium heat for 1 minute. Return meat to pan, cover tightly and place in oven for 1 hour or until meat is very tender. Serve over hot cooked rice or noodles. Serves about 6.",3843
In a skillet melt butter. Add asparagus. Stir fry until tender. Sprinkle with parmesan cheese. Serve warm. Drizzle with lemon juice.,64708
"Preheat oven to 350 degrees. Cut chicken breasts into 1 inch cubes. Season with salt and pepper. Dip chicken in flour. Heat butter in large skillet until butter is foaming. Brown chicken. Remove chicken from skillet. Add garlic, thyme and sage to pan. Cook until garlic is golden. Stir in white wine and cook until wine is evaporated. Add broth and chicken to skillet. Cover and place in oven. Bake 45 minutes until chicken is done.",206291
"Heat oil over medium heat. Add garlic, onion, celery, chickpeas, and broth. Simmer for 25 minutes. Add mint. Puree. Stir tahini into soup. Season to taste with pepper. Serve with toasted pita wedges.",413845
"Heat oil in a medium heavy-bottom pan over medium-high heat. Add mustard seeds and let splutter for 30 seconds. Add turmeric and cook for 1 minute more. Add onion and saut 5 to 6 minutes more until golden brown. Add garlic cloves and chilies and cook until fragrant, about 30 seconds more. Add rice and cook for 2 minutes more until lightly toasted. Add 4 cups of water and cook until rice is tender and all water is absorbed. Add lemon juice and kosher salt and stir. Remove from heat and let stand for 5 minutes more. Fluff with fork before serving. Top with roasted cashews and cilantro.",478465
Combine all ingredients (except banana) in a blender or food processor. Puree until smooth. Add banana and process until smooth. Serve immediately or refrigerate and serve later.,239569
Remove the greens from the baby beets and boil the beets until cooked through. Drain and cut into quarters. Mix the rocket with the pine nuts and pine nuts and then arrange the beets and the rocket mixture in a bowl and garnish with the goats cheese and the onion rings. Dress with the lemon juice and olive oil and then sprinkle with the sugar and some salt and freshly ground pepper. Serve with lemon wedges.,388191
Combine cake mix & diet soda. Beat at high speed 1 minute or until well blended & smooth. Beat until smooth 2 more minutes at high speed. Fold in 1/2 of the instant pudding mix until well blended. Fold in 1/2 of the cool whip free. Spoon into two 9-inch round baking pans sprayed with cooking spray. Bake at 350 for 35 minutes or until toothpick inserted near center comes out clean. Cool. Fold remaining cool whip free into remaining instant pudding mix. Spread over cake. Refrigerate 2 hours or until firm.,108913
"Preheat oven to 425 degrees f (220 degrees c). Grease 2 large baking sheets. Place peppers on one baking sheet and asparagus on another. Drizzle both with olive oil. Sprinkle with red pepper flakes, garlic powder and salt and pepper. Roast until peppers are tender and asparagus is bright green and crisp tender about 35 minutes. Serve at once or store in the refrigerator for up to 1 week.",338958
Drain and rinse cannellini beans. Place artichoke hearts and roasted red peppers in food processor and process until chunky. Add beans and remaining ingredients and process until smooth. Spoon into a bowl and top with basil. Serve with crackers.,177542
"Place potatoes in a large bowl and cover with cold waterlet stand for 15 minutes. Drain potatoes. In a large skillet over medium heat, cook the hamburger until no longer pinkdrain. Stir in the sloppy joe sauce. Combine the potatoes and the sauce mixture. Transfer to a shallow 2-quart baking dish. Combine the cream of potato soup and the milkstir well. Pour over potatoes. Sprinkle with cheese. Bake uncovered for 30 minutes or until heated through.",81218
"Place the instant espresso in the bottom of a small bowl and slowly add the boiling water. Stir until smooth. In a larger bowl combine the heavy cream, light corn syrup, and dark chocolate. Melt the mixture over a double boiler. Remove from heat and pour into the bowl with the espresso mixture. Stir until smooth. Let cool to room temperature. Pour into a small bowl for a quick treat or into a container for a longer shelf life. Refrigerate for at least an hour or until set. If desired, dip strawberries into ganache or top with toffee bits.",174315
"Heat olive oil in skillet over medium high heat. Add shrimp and cook until just firm but still pink in center (about 1 minute). Remove from skillet. Add water or low-sodium chicken broth (about a 1/4 cup) and bring to boil over medium high heat. Add shrimp back into pan and reduce heat to low. Add lemon juice, salt-free seasoning, table salt and pepper. Cook until shrimp are heated through (about a minute). Add fresh parsley right before serving. Serve over pasta or on a bed of greens for a delicious meal!",162392
"Peel onions and cut into 1/4-inch slices. Melt butter in heavy saucepan over medium-low heat. Add onionscook 5 minutes, stirring often. Add chilies, sugar, garlic powder and soy saucecook 10 minutes, stirring often. Cool slightlytransfer mixture to jar with tight-fitting lid. Cover with plastic wraprefrigerate until cold. Makes 1 cup jam.",81517
Beat the egg. Add the pancake mix and 7-up to the egg. Heat a frying pan over medium heat and add 1/4 cup of the batter to the pan. Cook the pancake for about 3 minutes on each side until golden brown. Makes 4 pancakes.,182029
"Mix butter, sugar, vanilla and egg. Add flour, mix well. Add cocoa, mix. Pour into 9x13 pan greased with butter. Bake at 350 degrees for 25 minutes.",259897
"Preheat oven to 425 degrees f. Place raisin bran and sugar in bowl. Pour boiling water over the cereal mixture. Set aside to cool. In separate bowl, combine the flour, baking soda, and fine salt. Beat in the canola oil, egg, and buttermilk. Stir the blueberries into the bran mixture. Stir into the batter just until blended. Spoon into greased muffin pan. Bake for 20 minutes or until a toothpick inserted in the center comes out clean. Cool in pans for 5 minutes, then turn out onto wire rack. Serve warm or at room temperature.",355984
"Slice the cauliflower and broccoli into small florets and chop the onions. Mix together the Miracle Whip, sugar, red wine vinegar, and water. Add the cauliflower, broccoli, and onions to the dressing. Put in the fridge for one hour to let the dressing soak into the vegetables. Add the sunflower seeds and raisins and serve.",169836
Cut squash in half lengthwise. Slice off ends and seeds. Brush cut sides with olive oil. Place on grill and cook until just tender. Turn once. Remove from grill and brush cut side with butter. Sprinkle with garlic and season with pepper. Serve.,104714
"Cut chicken breasts into long strips. In a bowl, combine egg and buttermilk with a fork. In a shallow bowl or dish, combine flour with garlic powder, baking powder and salt. In another shallow bowl or dish, combine bread crumbs and seasoned salt. Dip each chicken strip into flour mixture then into egg mixture, then into bread crumb mixture. In a frying pan, heat oil over medium heat until a few drops of oil bubble up when you put a piece of breading into it. Fry chicken strips about 3-4 minutes on each side. Serve with ketchup or honey mustard.",130651
Melt butter in a 8-10 inch non stick pan. Add eggs and season with salt and pepper. Stir in apple. Cook until set. Sprinkle with brie cheese. Broil in oven until cheese is melted and bubbly. Serve with a glass of chilled white wine and a nice bread or baguette.,260352
"Preheat oven to 350F. Brush both sides of bread slices lightly with butter. Toast until golden. In a medium skillet over medium heat, whisk together 1 egg and 1/4 cup water. Season with salt. Cook eggs until almost set. In a small bowl, mash egg yolk and hot pepper sauce. Spread 1 slice of bread with pesto and top with goat cheese. Arrange tomato halves over goat cheese. Place egg on top. Drizzle with pesto. Sprinkle with basil and serve on remaining bread.",59284
Beat cream cheese and sugar until well combined. Add sour cream and beat until well combined. Add vanilla and beat until well combined. Pour into crust. Sprinkle with the chopped nuts if desired. Refrigerate at least 3 hours. Top with Cool Whip.,38363
"In a medium bowl, combine mustard and vinegar and mix well. Heat oven to 400 degrees F. Rub the chicken with margarine. Combine thyme and cayenne. Sprinkle the chicken inside and out with the thyme mixture, rubbing it in. Roast for 45 minutes or until done (170 degrees F). Combine breadcrumbs with butter and spread over the corn on the cob and place on a foil-lined cookie sheet. Roast alongside the chicken for the last 45 minutes or until the corn is done and the breadcrumbs are golden brown. Serve the chicken with the corn on the cob and drizzle with the mustard-vinegar sauce.",246233
Combine coconut oil and powdered sugar. Add vanilla and mix well. Add coconut milk. Mix well. Add cherry preserves and mix well. Spread on your favorite cupcake. Decorate with cherries.,369564
"Melt butter in saucepan over medium heat. Add onion and saute for 4 to 5 minutes, until onion is softened. Add garlic and stir for 1 minute. Whisk in flour and cook for 3 minutes. Whisk in chicken broth. Add potato and carrots and bring to a boil. Reduce heat and simmer for 30 minutes or until potato is tender. Stir in chicken and cook for 2 minutes or until heated through. Sprinkle with basil and cheese.",180984
"Bring cream to a simmer over low heat. Add garlic cloves and gently stir for about 30 seconds. Add tomatoes and sun-dried tomatoes. Heat through for about 3-4 minutes, stirring occasionally to prevent sticking and burning. Add olives and gnocchi and cook for about 30 seconds. Add the baby spinach and stir gently until wilted. Add pine nuts and toss gently until mixed and warm through. Serve immediately with extra pine nuts for garnish and serve with a sprinkling of Parmesan cheese.",197324
"In a small bowl combine the green beans, garlic, vinegar, 1/4 teaspoon each of the salt and pepper, and the basil leaves. Toss to coat. Serve at room temperature or chilled. Garnish with scallions.",93940
"Heat butter in a 6 to 8 inch non-stick frying pan over medium heat. Add the mushrooms. Cook for a few minutes. Add the onions and cook for a few more minutes. Add the egg mixture. Cook for a few minutes until the edges are cooked. Fold the egg mixture in half. Cook for 1 to 2 minutes until the center is set. Season with the salt, white pepper and mustard powder. Serve immediately.",482282
"Peel rutabaga and chop into small dice. Place in pot with enough water to cover half way. Simmer until tender. Drain rutabaga and mash until smooth. Add breadcrumbs, salt, butter, milk, sugar and egg. Cook in small sauce pan until thick. Serve warm or cold with whipped cream on top.",246114
"Mix beef, flour and oil in skillet and brown on medium heat. Drain excess fat from pan and stir in soup and mushrooms. Mix well and cook on medium heat for 5 minutes until liquid is absorbed. Add sherry and onion soup mix and cook for another 5 minutes or until beef is tender. Serve over rice.",279898
"Heat 2 tablespoons of bacon drippings in skillet. Add pork tenderloin and brown well. Add soy sauce, ground ginger and garlic salt. Pour 1/4 cup of water into skillet. Cook until pork is tender. In a saucepan combine remaining 2 tablespoons of bacon drippings with red wine vinegar and brown sugar. Bring to a boil. Add tomato sauce. Boil and stir until thickened. Add pineapple tidbits. Cook and stir until heated through. Serve over cooked rice.",96580
"Combine yeast with warm water and sugar. Let stand until foamy -- about 5 minutes. In a separate bowl, combine the remaining water with milk. Add salt to yeast mixture. Gradually add flour and mix well. Knead on floured board until smooth. Place in oiled bowl. Cover. Let rise until doubled -- about 45-60 minutes. Prepare pizza topping. Divide dough into 4 portions. Roll or pat into 8-inch circles. Add toppings. Bake at 400 degrees until done -- about 25 minutes. Makes 4 personal size pizzas.",122678
"Heat olive oil in a large skillet over medium-high heat. Add zucchini and cook for 10 minutes, stirring occasionally. Transfer to a plate. Add garlic to skillet and cook for 30 seconds. Stir in chopped herbs and 2 teaspoons watercook 30 seconds more. Return zucchini to skilletsprinkle with salt and pepper. Cook for 5 minutes more. Stir in crumbled fetacook until zucchini is tender and golden brown, about 1 minute. Serve immediately.",461127
"Preheat oven to 350 degrees F (175 degrees C). Toss potatoes with olive oil, shallots, Worcestershire sauce, garlic, salt, pepper, rosemary, and thyme. Bake for 45 minutes to 1 hour, or until potatoes are very tender.",152218
"Place ground beef in a large skillet over medium heat. Brown beef, drain fat. Add catsup, mustard and cooked macaroni. Spoon mixture into each biscuit shell. Sprinkle cheese over the top. Bake at 350 F for 10 to 15 minutes. Serve with french fries. Serves 6.",196447
"Cut breast into long strips about 1/2-inch thick and 6 inches long. Thread strips onto skewers. Mix remaining ingredients together in a small saucepan over medium heatbring to a boil, lower heat, and simmer for about 10 minutes. Remove from heatpour sauce over skewers and toss gently to coat well. Let marinate in the refrigerator for at least an hour, or up to overnight. Grill skewers over medium-hot coals for about 10 minutes or until chicken is cooked through and juices run clear. Serve warm.",302806
"Mix lemon juice, anchovy fillets, dijon mustard, fresh garlic, worcestershire sauce, olive oil, black pepper and salt together and add parmesan cheese and sugar and mix again. Chill for 2 hours.",147424
"Heat olive oil in a medium skillet over medium-high heat. Add garlic and onioncook and stir until tender. Stir in turkey and cook until no longer pinkdrain excess fat. Stir in tomato sauce and oregano. Bring to a boil. Reduce heatcover and simmer for 15 minutes or until thickened. Mix together turkey mixture, cabbage and Parmesan cheese in a large bowl. Transfer to a 2-quart baking dish. Combine soup and milkstir well. Pour over cabbage mixture. Bake uncovered at 350 for 35 to 45 minutes or until bubbly. Sprinkle with cheese. Serve immediately.",291900
"In a large skillet cook beef over medium heat until no longer pinkdrain. Stir in rice, fajita seasoning mix, tomatoes and cilantro. Cook 2-3 minutes or until rice is heated through. Serve with tortillas, avocado, cheese and lettuce.",145184
Cut round steak into 1-inch cubes. Brown steak over medium heat. Add carrots and celerycook until vegetables are tender. Add crushed tomatoes and tapiocastir to mix. Bring to a boilreduce heat and simmer until tapioca is tender and stew is thickened. Season to taste with pepper and onion. Serve over hot rice or noodles.,124015
"Cut apple into small cubes. Combine horseradish, lemon juice, sugar and apple cubes in food processor until smooth puree forms. With the machine running slowly pour in the creams to create the desired thickness. Season with salt to taste.",125476
"Combine rice and water in a saucepan. Bring to a boil. Cover tightly. Reduce heat and cook for 18-20 minutes or until all water is absorbed. Cool. In a small bowl combine tuna, mayonnaise, onion, sweet pickle relish and celery. Season with salt and black pepper. Place a sheet of nori on a bamboo rolling mat. Spread a thin layer of rice lengthwise on the bamboo mat. Place about a tbsp of tuna mixture lengthwise down center of the rice. Lift up mat and roll up rice. Wet sides of roll with water. Continue until all rice is used. Cut into 1-inch slices. Serve with wasabi. Makes 4-6 servings.",250550
"Saute the chicken breasts in the butter. Add mushrooms, onion, bacon and cook until tender. Add the soup, milk, cheese and cook until heated through. Serve over noodles.",58676
 Cook pasta according to directions. Drain and return pasta to the pan. Add pesto and mix well. In a saucepan combine alfredo and milk. Add tuna and heat through. Pour over pasta mixture. Sprinkle cheese over top. Bake in 350 preheated oven for 30 minutes.,46364
Heat the oil in a wok over medium-high heat and stir-fry the vegetables in batches for about 4 minutes each until just tender-crisp. Remove from the wok and set aside. Add the teriyaki marinade and stir-fry until boiling for 30 seconds. Add the vegetables and stir-fry until heated through for another 30 seconds. Season to taste with the salt and pepper and serve immediately.,298642
"1. In a pitcher, combine sugar, orange juice, tea bags and mint leaves. Stir until sugar is dissolved. Let steep for 30 minutes. 2. Remove tea bags and stir in lemon juice. Add water and ice to taste. Serve over ice.",32965
"Combine cream cheese, powdered sugar and vanilla in a bowl. Mix until smooth. Fold in whipped topping. Fold in strawberries. Chill for 2 hours. Serve cold in 2-inch-diameter ramekins or small parfait glasses.",234077
Combine all dressing ingredients in small bowl. Peel and chop onion and cucumber into bite-size pieces. Mix together cucumber and onion. Fold in shrimp and dill. Spread dressing over bread. Top with shrimp mixture.,201811
"Preheat oven to 400. Lightly grease a cookie sheet. Combine almonds, oil, cheese, garlic salt. Mix well. Spread evenly onto prepared baking sheet. Bake 30 minutes. Remove from oven. Cool 10 minutes. Stir and serve.",100945
Mix all ingredients except for the bread and cheese together in a large bowl. Divide the mixture into 8 balls and flatten them out into patties. Bake at 350 degrees for 30 minutes. Add sauce to the bottom of the bread. Add the meatballs on top of the sauce and sprinkle with cheese.,263865
Preheat oven to 375 degrees F. Combine melted butter and garlic powder. Spread mixture over pita rounds. Sprinkle with parmesan cheese. Bake in oven for 4-6 minutes. Serve warm with dipping sauce such as ranch dressing or sour cream.,448932
"Preheat oven to 350 degrees. In a large bowl combine the brown sugar, eggs, vanilla and butterbeat until smooth. Stir together the flour and saltgradually beat into the brown sugar mixture. Press onto a greased baking sheet. Bake for 10-12 minutes or until set. Cool on a wire rack. In a small bowl, melt chocolate chips and shorteningcool slightly. Beat in powdered sugar until smooth. Drizzle over the brownies. Sprinkle with pecans. Cut into squares.",213985
Mix together the flour and sugar in a bowl. Cut in the butter. Add cranberry sauce and mix thoroughly. Place in a greased 9x13 pan and bake for 30 minutes at 350 degrees. Serve warm with ice cream.,187798
"Preheat oven to 350 F. Grease 9"" square baking pan. Peel pears, cut into chunks and add to baking pan with gingerroot. Mix sugar and flour together and sprinkle over pears. Dot with butter. Bake for 30 minutes or until pears are tender. Spread mangoes over crumble topping. Sprinkle with pecans. Bake for another 15-20 minutes or until mangoes are cooked through and topping is golden. Serve hot or cold with vanilla ice cream or whipped cream.",167225
Preheat oven broiler. Line a baking sheet with foil. Combine milk and cornstarch in a medium bowl. Add cream cheese. Blend until smooth. Season with salt and pepper. Stir in mushrooms and scallions. Spread mixture on baking sheet. Broil until golden brown. Cook fettuccine according to directions on package. Drain. Toss fettuccine with Alfredo sauce. Serves 4.,361
"Cook rice according to package directions. Add cauliflower to pot with rice and cook until tender. In a large skillet cook mushrooms and onion with olive oil over medium heat for about 7 minutes or until tender. Add tomatoes, pepper, salt and pepper to taste and cook for 1 minute. Add cooked rice mixture to skillet with mushrooms. Stir to combine. Add cooked eggs and mix well to combine. Transfer to casserole dish and sprinkle with paprika. Bake at 350 degrees for 15 minutes or until heated through. Serve warm.",36895
"Peel and shred the potatoes by hand. In a medium bowl, mix the shredded potatoes with the onion. Add the salt and pepper and mix well. Add the egg, egg white and flour and mix to incorporate. Let the mixture rest for 30 minutes. Heat a medium skillet over medium heat. Add the canola oil to the pan. Working in batches, form the potato mixture into patties by hand and carefully place in the pan. Do not overcrowd the pan. Fry the latkes until golden brown and crisp on both sides. Remove the latkes from the pan and place on paper towels to absorb any excess oil. Repeat with remaining potato mixture. Serve hot.",15256
"In a small bowl combine mayonnaise, sugar and milk. Add vinegar to taste. Place lettuce on plates. Top with onion, pomegranate seeds, poppy seeds and dressing.",197392
Grease a loaf pan. Combine all ingredients. Pour into pan and bake in a 375 degree oven for about 1 hour. Cool and serve.,211761
"Preheat oven to 450 degrees. Coat a 13x9x2 inch baking pan with cooking spray. In a large bowl, combine fish fillets, butter, garlic and lemon juice. Spread in the prepared pan. Bake for 20 minutes or until fish flakes easily with a fork. Sprinkle with parsley. Yield 12 servings",494061
Heat oil in wok or skillet over medium-high heat. Add garlic and cook 1 minute. Add green beans and cook 2-3 minutes or until bright green. Add soy sauce to pan. Cook 1 minute or until hot. Add vinegar and sesame oil. Cook 3-4 minutes or until hot. Serves 2.,267999
Cream together butter and sugar until light and fluffy. Beat in almond extract. Add eggs one at a time beating after each. Beat in the flour baking soda and salt. Stir in white baking chocolate until combined. Add in almonds. Drop by rounded tablespoons onto a parchment lined baking sheet. Bake for 9 to 11 minutes. Remove from oven and cool on wire rack. Makes 36 cookies.,268901
"Preheat oven to 400 degrees F (200 degrees C). Line a baking sheet with aluminum foil or parchment paper. Using a vegetable peeler, slice zucchini into 1/8-inch-thick strips. Combine Italian style breadcrumbs, parmesan cheese, seasoning salt and garlic powder in a bowltoss with zucchini strips until coated thoroughly. Spray a wire rack with nonstick cooking spray, and place on another baking sheetset aside. Dip zucchini strips into egg mixture, one at a timedrain excess egg onto paper towels. Place zucchini strips on wire rack, and bake for 10 minutes in the preheated oven, or until crisp. Serve immediately.",137950
"Add vinegar and orange peel to a small saucepan over medium heat. Bring to a boil and simmer for 2 minutes. Add cranberries and cook for 5 minutes. Add sugar, orange juice and cinnamon. Cook for another 5 minutes.",441215
"Pour vodka, gin and tequila into shaker half-filled with ice cubes. Shake well for 30 seconds or until chilled, strain into highball glass filled with ice cubes, add the orange juice, stir gently, add the orange slice as a garnish, and serve.",16337
Preheat oven to 375 degrees. Grease pizza pan with cooking spray. Roll out crust thinly on lightly floured surface into rectangle about 10 inches by 16 inches. Sprinkle with cheese. Bake until crust is light golden brown (about 8-10 minutes). Remove from oven and top with onion and garlic. Sprinkle with oregano. Return pan to oven. Bake until cheese is golden brown (about 10 minutes). Cool slightly before slicing into wedges with a pizza cutter. Serve warm or at room temperature.,314751
"Preheat oven to 400 degrees. Place sugar snap peas on a baking sheet. Roast peas for 15 minutes. In a medium skillet cook bacon until crisp. Transfer bacon to paper towel lined plate. Add shallots to skillet. Cook until softened and starting to brown, about 5 minutes. Add peas to skillet and toss to combine. Remove from oven and toss again until peas are coated with shallots and bacon fat. Season with salt and pepper. Serve warm or at room temperature.",290087
"Peel and core the apples. Put in a large pan and cover with cold water. Bring to a boil and cook for 20 minutes or until the apples are tender but still hold their shape. Remove from the pan and when cool enough to handle, cut into thick slices and discard the cooking water. Put the apples in a saucepan with the mint and just enough water to cover the apples and bring to a boil over medium heat. Reduce the heat and simmer for 2 minutes. Add the sugar and vinegar and simmer for 5 minutes or until the apples are tender and translucent. Transfer to a blender and puree until smooth. Add the redcurrant jelly and puree again. Season to taste and return to the pan to keep warm while you prepare the salmon.",99188
"Melt butter in large skillet. Saut onion until tender. Add eggs and cook until eggs begin to set. Add artichoke hearts, olives and cheese. Cook until cheese has melted. Serve immediately or refrigerate overnight. To serve, place one slice of toast on each plate. Top each with 1/2 cup of egg mixture. Garnish with fresh parsley.",71797
Prepare chicken according to package directions. Preheat oven to 400 degrees F. Combine pecans and spices in a small bowl. Dip chicken in milkdredge in nut mixture and place in greased 9-inch square pan. Bake for 25 minutes or until done and golden brown. Serve hot or at room temperature with your favorite side dishes. Serves 6.,118887
Melt butter in large saucepan. Add garlic cloves and saute until slightly browned. Add herbes de provence to taste. Stir in popcorn. Serve in shallow bowl.,398130
Heat oil in heavy-duty 12-inch skillet or Dutch oven over medium-high heat. Add leek and zucchinicook 4 minutes or until tender-stirring frequently. Add capsicumcook 1 minute. Add frozen spinachcook 1 minute. Remove vegetables from skillet. Increase heat to highadd oil to skillet. Add eggscook 1 minute or until just set. Remove from heat. Add vegetablestoss to combine. Add feta and next 5 ingredients. Toss to combine. Divide vegetable mixture evenly among 12 paper-lined muffin cups. Bake at 180 degrees celsius for 30 minutes. Cool in pans 5 minutes. Remove from panscool completely on wire racks. Store in refrigerator. Yields 12 servings.,87371
